MaxReturn,LossBefore,LossAfter,ProcessExecTime,EnvExecTime,KLBefore,KL,TotalEnvSteps,PolicyExecTime,Iteration,NumTrajs,AverageReturn,dLoss,GradNorm,Entropy,AverageDiscountedReturn,StdReturn,MinReturn
78.80000000000001,-0.15002001821994781,-0.14718815684318542,0.13230586051940918,5.163710594177246,0.000273851677775383,0.00026609410997480154,573595,4.570549011230469,75,1360,75.56705882352942,-0.00283186137676239,0.4739757276018189,1.5385782718658447,64.6248514288038,1.8493488987968145,69.2
78.60000000000001,-0.14614804089069366,-0.1481313407421112,0.1318356990814209,5.109678745269775,0.00027472415240481496,0.0003076069406233728,581117,4.546673059463501,76,1312,75.41341463414636,0.0019832998514175415,0.4576103936664385,1.5359361171722412,64.18735296979945,1.9277348134547387,68.09999999999998
79.0,-0.14599207043647766,-0.14795853197574615,0.1321413516998291,5.109220266342163,0.00029284777701832354,0.00027189537649974227,588635,4.5637736320495605,77,1376,75.62906976744189,0.0019664615392684937,0.3978416080351968,1.5388028621673584,65.01069437426754,1.9639996139267997,67.8
79.0,-0.14600831270217896,-0.14794839918613434,0.12973570823669434,5.049179315567017,0.0002669151872396469,0.00029324067872948945,596136,4.442790746688843,78,1400,75.71371428571432,0.0019400864839553833,0.5374876183624993,1.5385198593139648,65.1043385110439,1.7530823234101356,69.5
78.60000000000001,-0.15078774094581604,-0.147539421916008,0.13045930862426758,4.974248647689819,0.00031809459323994815,0.0002858149819076061,603641,4.459299564361572,79,1296,75.3672839506173,-0.0032483190298080444,0.4950774658964059,1.5336940288543701,64.52326283585859,1.9071286104130503,65.30000000000001
78.4,-0.15177221596240997,-0.14646106958389282,0.12995195388793945,5.083939552307129,0.0002711783454287797,0.00025403386098332703,611179,4.4306724071502686,80,1368,75.59181286549709,-0.005311146378517151,0.4988847674513285,1.5348718166351318,64.64597974296711,1.8229667645433976,67.99999999999997
78.60000000000001,-0.14814570546150208,-0.15020817518234253,0.13270783424377441,5.002025604248047,0.00026588671607896686,0.00030830464675091207,618701,4.580428838729858,81,1312,75.41341463414635,0.002062469720840454,0.5731070410992744,1.5350456237792969,65.0606345243112,2.326006847038244,60.7
78.50000000000001,-0.1427372545003891,-0.14470809698104858,0.13003301620483398,5.033222198486328,0.00029198150150477886,0.0002688222157303244,626207,4.446802139282227,82,1392,75.68620689655174,0.001970842480659485,0.3948315835197245,1.5350230932235718,65.05315963784322,1.525128403397236,68.39999999999998
78.4,-0.15047357976436615,-0.14742515981197357,0.13035082817077637,4.888445615768433,0.0002890148607548326,0.0003023594035767019,633726,4.484536409378052,83,1264,75.17784810126584,-0.003048419952392578,0.5340786074042193,1.5322359800338745,64.78396894761036,2.930667686867765,50.0
78.60000000000001,-0.14545287191867828,-0.14509548246860504,0.1311025619506836,5.138607025146484,0.0002991847868543118,0.0002843980910256505,641232,4.550573825836182,84,1296,75.36666666666667,-0.0003573894500732422,0.4675139098862955,1.5312997102737427,64.11152134701645,1.7353264893648634,69.8
78.90000000000002,-0.14624430239200592,-0.146816223859787,0.13091802597045898,5.014413356781006,0.0002882037661038339,0.0002813760656863451,648749,4.505702018737793,85,1288,75.33105590062112,0.0005719214677810669,0.5086703063144783,1.5324958562850952,64.4292208101307,1.87223041080975,67.10000000000001
78.50000000000001,-0.14328975975513458,-0.14425687491893768,0.1302032470703125,4.996880531311035,0.00027195681468583643,0.00029948074370622635,656292,4.460981130599976,86,1344,75.51011904761906,0.0009671151638031006,0.4729823268087598,1.5318747758865356,64.84721527238544,1.7665759145924524,68.09999999999995
78.9,-0.1473003476858139,-0.14657887816429138,0.13207554817199707,5.132996559143066,0.000294531841063872,0.0003720368549693376,663834,4.508927345275879,87,1400,75.69028571428574,-0.000721469521522522,0.49904580635753365,1.5335538387298584,64.88196592794526,1.6141755714637163,70.8
78.60000000000002,-0.1437642127275467,-0.14552409946918488,0.12963175773620605,4.919844627380371,0.0003849632339552045,0.0002808905846904963,671358,4.416492938995361,88,1336,75.49461077844313,0.0017598867416381836,0.49181823643593403,1.532135248184204,65.06086734166657,1.9062223194426546,65.19999999999999
79.1,-0.1445446014404297,-0.14504799246788025,0.13293671607971191,5.088416576385498,0.0002706434461288154,0.00027100404258817434,678905,4.586976766586304,89,1384,75.63757225433528,0.0005033910274505615,0.5899389077275708,1.5332672595977783,65.21257557770255,2.0734012997926,63.39999999999999
78.60000000000002,-0.1459900140762329,-0.1431528925895691,0.1320817470550537,5.104427814483643,0.0002688049280550331,0.00024643552023917437,686422,4.530281066894531,90,1408,75.72897727272729,-0.0028371214866638184,0.5597977175868873,1.532313585281372,65.3575214893908,2.0715088592687563,60.400000000000006
79.1,-0.1429322361946106,-0.14450876414775848,0.1312425136566162,5.024634122848511,0.0002554920210968703,0.00026658462593331933,693964,4.497089624404907,91,1368,75.58947368421053,0.0015765279531478882,0.3985427211645067,1.5304394960403442,65.09527539785275,1.9164737547945372,69.99999999999999
78.70000000000002,-0.1442209631204605,-0.14512556791305542,0.13132524490356445,5.024333238601685,0.00026141604757867754,0.0003074753622058779,701475,4.478816509246826,92,1384,75.6583815028902,0.0009046047925949097,0.4854244562883146,1.5296082496643066,65.27292967824168,2.00660808161033,63.899999999999984
78.60000000000002,-0.14052243530750275,-0.14306172728538513,0.13033342361450195,4.903681516647339,0.00031346219475381076,0.0002414205519016832,708998,4.433944463729858,93,1344,75.52202380952382,0.0025392919778823853,0.4921147907390719,1.5288007259368896,65.27333496740573,2.0484728805357095,67.0
78.60000000000001,-0.14417532086372375,-0.14328822493553162,0.1293182373046875,4.992372751235962,0.0002268824027851224,0.000263574649579823,716508,4.405861139297485,94,1440,75.82777777777778,-0.0008870959281921387,0.5074744302843572,1.5311729907989502,65.70702056007515,1.8823465130155361,68.19999999999997
79.0,-0.13931985199451447,-0.1422048956155777,0.13103818893432617,4.9907426834106445,0.0002766490215435624,0.0002631052630022168,724051,4.504570245742798,95,1352,75.53668639053255,0.0028850436210632324,0.4483155959956839,1.5289231538772583,65.25103974978856,2.080499121354494,66.19999999999999
79.0,-0.14142738282680511,-0.14320430159568787,0.13013839721679688,5.048573970794678,0.00024680295609869063,0.00025758196716196835,731574,4.459656238555908,96,1480,75.82540540540542,0.0017769187688827515,0.5921476297525117,1.531604528427124,66.04555676408542,3.1769359661384082,49.999999999999986
79.0,-0.14436456561088562,-0.14513374865055084,0.13216066360473633,5.062061309814453,0.00025355027173645794,0.00027860378031618893,739106,4.570967435836792,97,1464,75.8841530054645,0.0007691830396652222,0.5244707253630029,1.5308949947357178,66.2110019544611,1.8675896094342939,67.19999999999996
79.1,-0.1362072080373764,-0.14002344012260437,0.13164949417114258,5.0412328243255615,0.00028411130188032985,0.00023058509395923465,746614,4.520782470703125,98,1456,75.81978021978023,0.0038162320852279663,0.4433751092451071,1.5296611785888672,65.96536688758705,2.6542613376229487,50.000000000000036
