Iteration,EnvExecTime,GradNorm,TotalEnvSteps,LossAfter,Entropy,ProcessExecTime,AverageDiscountedReturn,KL,PolicyExecTime,StdReturn,KLBefore,AverageReturn,dLoss,EvalAvgReturn,NumTrajs,MinReturn,MaxReturn,LossBefore
525,2.3550004959106445,0.6070165265511845,2639894,-0.1593889594078064,1.4157482385635376,0.06156110763549805,14.974803728719614,0.000600427680183202,2.185452461242676,22.153894564583855,0.0005836859927512705,6.573076923076939,0.004691869020462036,,312,-56.49999999999997,52.40000000000002,-0.15469709038734436
526,2.286059856414795,0.5444501132243811,2645059,-0.16196203231811523,1.4384467601776123,0.0614016056060791,8.581714725444773,0.0006221134681254625,2.1464641094207764,23.83018478947638,0.0006057913997210562,0.4807692307692454,-5.245208740234375e-05,,312,-49.49999999999996,52.3,-0.16201448440551758
527,2.3187456130981445,0.47899820791791226,2650059,-0.16077429056167603,1.4497028589248657,0.061370849609375,16.979632263518376,0.0005152848898433149,2.1943111419677734,25.655533516183205,0.0006150121334940195,5.06000000000001,-0.002965107560157776,,300,-62.499999999999986,42.000000000000014,-0.1637393981218338
528,2.1494643688201904,0.45835454100245676,2655157,-0.15808320045471191,1.4318830966949463,0.05812788009643555,11.229147999715757,0.0005338865448720753,2.0551934242248535,30.35794472114848,0.0005123312585055828,1.4500000000000108,0.001949504017829895,,312,-73.49999999999996,74.19999999999999,-0.15613369643688202
529,2.1631827354431152,0.45692936612508017,2660157,-0.16258405148983002,1.4594680070877075,0.05787086486816406,13.188085680682988,0.0006084805354475975,2.0478127002716064,21.197414936732255,0.0005379103240557015,3.360000000000016,-0.003287196159362793,,300,-65.49999999999997,40.0,-0.1658712476491928
530,2.1477181911468506,0.5728517182890733,2665330,-0.1598033457994461,1.4601960182189941,0.059998512268066406,21.2902322085934,0.0005378338391892612,2.106557607650757,21.65068292239108,0.0005846734275110066,14.084615384615391,-0.0026208609342575073,,312,-30.000000000000007,57.49999999999996,-0.1624242067337036
531,2.1816534996032715,0.5957763425929722,2670374,-0.164071723818779,1.432525396347046,0.05918169021606445,14.73650768188299,0.0006222726660780609,2.0874075889587402,26.394520455184846,0.0005815213662572205,5.792307692307701,0.0011200308799743652,,312,-52.999999999999986,50.10000000000001,-0.16295169293880463
532,2.3143234252929688,0.5011205567117841,2675374,-0.1595473289489746,1.4476468563079834,0.05748605728149414,1.3514883981363897,0.0005179694853723049,2.0156054496765137,25.555007337114972,0.0006609981646761298,-11.539999999999981,-0.006031975150108337,,300,-74.0,39.50000000000004,-0.16557930409908295
533,2.2428274154663086,0.5437904493030277,2680374,-0.15844865143299103,1.448855996131897,0.05799365043640137,3.295372431975334,0.0004538611392490566,2.050656318664551,31.144989966285102,0.0005160845466889441,-7.139999999999984,-0.0024047493934631348,,300,-77.5,36.000000000000014,-0.16085340082645416
534,2.2549378871917725,0.5370524007614134,2685374,-0.16038364171981812,1.4492220878601074,0.05800819396972656,3.584343607382138,0.0005499965627677739,2.0474064350128174,25.809502126155003,0.00045126775512471795,-7.859999999999986,0.003205016255378723,,300,-67.5,39.0,-0.1571786254644394
535,2.219057321548462,0.5471047247855261,2690374,-0.16128124296665192,1.4513360261917114,0.05843329429626465,2.185554566627211,0.0007109988946467638,2.0673317909240723,28.17228425243505,0.0005973429651930928,-9.679999999999986,-0.002576589584350586,,300,-62.49999999999998,36.5,-0.1638578325510025
536,2.37725567817688,0.4759185077451491,2695478,-0.1579470932483673,1.361802101135254,0.061763763427734375,7.732492675677784,0.0006441667210310698,2.1574935913085938,34.245657217599216,0.0007115359185263515,1.2178571428571572,-0.005341187119483948,,336,-112.49999999999997,68.80000000000003,-0.16328828036785126
537,2.247365951538086,0.47832119549745683,2700561,-0.1599738597869873,1.3727093935012817,0.0601806640625,13.98134651829242,0.0005851268651895225,2.114154100418091,33.280789603503294,0.0006342862616293132,6.060714285714298,-0.003318995237350464,,336,-87.49999999999999,71.80000000000001,-0.16329285502433777
538,2.1971940994262695,0.47519516921629684,2705561,-0.16380047798156738,1.4365488290786743,0.05842423439025879,14.696591938448096,0.0006090352544561028,2.091205358505249,25.99456275645751,0.000581893720664084,9.59615384615386,0.000525742769241333,,312,-62.499999999999986,39.50000000000001,-0.16327473521232605
539,2.1899428367614746,0.5011084492856235,2710605,-0.16281163692474365,1.4361183643341064,0.05889630317687988,11.502102805493282,0.0005591216613538563,2.0453004837036133,28.495215263257936,0.0006467510247603059,4.503846153846168,0.004071027040481567,,312,-63.49999999999998,84.10000000000001,-0.15874060988426208
540,2.223806619644165,0.42082430518945935,2715621,-0.16062761843204498,1.4295907020568848,0.05879712104797363,16.509194525965412,0.0005078521207906306,2.0672214031219482,26.661510996923127,0.0005436856881715357,6.380769230769241,0.0005964785814285278,-14.59800000000012,312,-40.499999999999964,73.4,-0.16003113985061646
541,2.252516508102417,0.4643735697740964,2720814,-0.15753458440303802,1.414193034172058,0.061005592346191406,13.659925943208902,0.00043173201265744865,2.130439281463623,30.19068207163623,0.000518365646712482,6.377777777777791,0.0013249069452285767,,324,-70.99999999999997,59.0,-0.15620967745780945
542,2.4108550548553467,0.5112576381312224,2725907,-0.16082458198070526,1.435586929321289,0.06330156326293945,4.412434499341715,0.0005458282539620996,2.2430379390716553,24.508397305036862,0.00039501325227320194,-4.799999999999984,4.7788023948669434e-05,,312,-59.49999999999996,46.5,-0.1607767939567566
543,2.4385247230529785,0.6316709625536346,2731060,-0.16124111413955688,1.4451948404312134,0.06491732597351074,9.030042118990304,0.0007099262438714504,2.2788732051849365,27.372557036167176,0.0005929277394898236,1.3346153846153979,-0.0031133145093917847,,312,-83.50000000000001,36.50000000000001,-0.16435442864894867
544,2.1847968101501465,0.479277736406029,2736127,-0.1598326414823532,1.437428593635559,0.06120610237121582,14.37207085910553,0.0005490061012096703,2.1412038803100586,25.94031639731673,0.0007027379469946027,7.819230769230789,-0.0003281235694885254,,312,-44.49999999999998,62.6,-0.16016076505184174
545,2.414679765701294,0.5757590962462719,2741174,-0.16320368647575378,1.4293709993362427,0.06329083442687988,15.330045388162436,0.0006827199249528348,2.236117362976074,23.861724755013487,0.0005939444527029991,5.896153846153853,-7.210671901702881e-05,,312,-47.999999999999986,48.000000000000014,-0.1632757931947708
546,2.151313304901123,0.7419324127948301,2746340,-0.1600986123085022,1.448028326034546,0.0595700740814209,15.433460209297904,0.0004332184907980263,2.0808422565460205,21.88647416737767,0.0006567224627360702,8.861538461538476,0.001563936471939087,,312,-44.99999999999997,42.00000000000004,-0.1585346758365631
547,2.3898825645446777,0.5010150527895506,2751448,-0.160463348031044,1.4360013008117676,0.05970644950866699,6.970786593745656,0.0005408000433817506,2.091657876968384,19.964575506329425,0.00046759628457948565,-0.1269230769230626,-0.0018697232007980347,,312,-27.49999999999998,46.7,-0.16233307123184204
548,2.2291219234466553,0.4996956827561107,2756619,-0.15929508209228516,1.4541088342666626,0.05986595153808594,11.382824790776839,0.0006224060198292136,2.101673126220703,21.0444724924434,0.0005434529157355428,2.1307692307692396,0.001600012183189392,,312,-46.99999999999997,37.99999999999999,-0.15769506990909576
549,2.274714469909668,0.4456421423218068,2761702,-0.1598932296037674,1.4306915998458862,0.05975699424743652,8.09048019486235,0.0005026235012337565,2.0915687084198,24.48464680149752,0.0006480022566393018,1.7769230769230995,-0.0033708512783050537,,312,-69.49999999999997,50.000000000000014,-0.16326408088207245
550,2.1150119304656982,0.565420062908006,2766744,-0.15869788825511932,1.4149482250213623,0.05875277519226074,8.287030151387311,0.0005581910954788327,2.0623512268066406,25.20279200509481,0.000520787260029465,-3.334615384615375,-0.0027289092540740967,,312,-83.49999999999999,43.500000000000014,-0.16142679750919342
551,2.428842067718506,0.49503834979748285,2771887,-0.1584576815366745,1.4265803098678589,0.060916900634765625,0.7304721432624527,0.0005591875524260104,2.1478378772735596,30.07769033056397,0.0006017105770297348,-10.184615384615368,-0.0020362436771392822,,312,-62.499999999999964,38.2,-0.16049392521381378
552,2.0952770709991455,0.4439254456792277,2776905,-0.15799503028392792,1.421370029449463,0.05824613571166992,12.253929589500899,0.00052278907969594,2.050417900085449,21.224845884958423,0.00047198141692206264,3.123076923076936,-0.00449921190738678,,312,-34.499999999999986,39.000000000000014,-0.1624942421913147
553,2.4717302322387695,0.47390655440842927,2781937,-0.1605224609375,1.410775065422058,0.062480926513671875,7.669925911651272,0.0005944650620222092,2.215388536453247,24.208891527578928,0.00056439422769472,-3.8730769230769075,-0.001808449625968933,,312,-49.999999999999986,62.09999999999999,-0.16233091056346893
554,2.1549010276794434,0.41874733084629984,2787035,-0.16074499487876892,1.4310461282730103,0.059157371520996094,9.478440536718091,0.0005392415332607925,2.0731842517852783,18.671322503338335,0.0005550189525820315,2.4692307692307773,0.0028758198022842407,,312,-33.49999999999999,29.999999999999964,-0.15786917507648468
555,2.471515417098999,0.5127689591267067,2792173,-0.15916095674037933,1.431828260421753,0.06520462036132812,9.594892580224695,0.0006032267701812088,2.276967763900757,26.06259108082222,0.0005515984958037734,-0.049999999999988276,-0.001250043511390686,,312,-58.99999999999999,37.700000000000024,-0.16041100025177002
556,2.317739725112915,0.593478090721657,2797345,-0.15799450874328613,1.4402530193328857,0.06069612503051758,8.174424461755295,0.0007285448373295367,2.1235885620117188,27.36236266356661,0.0006032829987816513,-4.02692307692306,-0.002361387014389038,,312,-56.999999999999986,39.80000000000002,-0.16035589575767517
557,2.3793227672576904,0.5864317250624996,2802536,-0.15837636590003967,1.419852614402771,0.06322479248046875,13.389487966931604,0.0003891726373694837,2.2149405479431152,26.325798265598475,0.0007154180202633142,3.255555555555566,-0.0007803291082382202,,324,-86.49999999999999,50.30000000000001,-0.1591566950082779
558,2.330115795135498,0.529579928678649,2807541,-0.161814883351326,1.420440435409546,0.06219911575317383,17.393227582638453,0.0006582074565812945,2.205244779586792,32.019832288182165,0.00038907519774511456,7.826923076923091,-0.0002955496311187744,,312,-93.99999999999999,53.99999999999997,-0.16211043298244476
559,2.4163970947265625,0.4786285456013802,2812653,-0.15835615992546082,1.432494044303894,0.06229686737060547,11.527474116679667,0.00043471227400004864,2.2060346603393555,25.678685068825178,0.0006668958230875432,3.0115384615384735,-0.0045280903577804565,,312,-60.49999999999997,39.50000000000003,-0.16288425028324127
560,2.331162929534912,0.4919120130061503,2817816,-0.16072332859039307,1.4427298307418823,0.06181526184082031,2.456948488594003,0.0005631279782392085,2.159653663635254,26.52035056485567,0.0004432730784174055,-6.684615384615371,0.0009575188159942627,-23.563000000000056,312,-60.99999999999997,37.50000000000002,-0.1597658097743988
561,2.1745896339416504,0.5471706805264561,2822894,-0.15801554918289185,1.3941460847854614,0.05852794647216797,6.418121780041556,0.0004718978889286518,2.043628215789795,27.69887509910519,0.00057563791051507,-2.048148148148135,0.0016105622053146362,,324,-49.0,54.7,-0.1564049869775772
562,2.169919729232788,0.5375986096095685,2827938,-0.16235356032848358,1.4299960136413574,0.058380126953125,8.570864249472741,0.000702950987033546,2.051880359649658,27.64366052923565,0.000476568762678653,1.2730769230769392,-0.004692539572715759,,312,-69.49999999999996,45.5,-0.16704609990119934
563,2.3128085136413574,0.4797791587341411,2832938,-0.16184662282466888,1.453240990638733,0.06044435501098633,6.125343177939636,0.0006777116213925183,2.110569953918457,22.626038097731556,0.0007290226640179753,-3.3199999999999874,0.0014806687831878662,,300,-51.499999999999964,45.00000000000001,-0.16036595404148102
564,2.4136035442352295,0.5356237230124444,2838081,-0.15793593227863312,1.43325936794281,0.061737060546875,8.187826930398383,0.0004603599081747234,2.1553542613983154,27.759919598130583,0.0007268351619131863,-0.2615384615384475,-0.004359081387519836,,312,-67.99999999999997,56.599999999999994,-0.16229501366615295
565,2.1104564666748047,0.5487794640435719,2843125,-0.163009911775589,1.42824387550354,0.058608293533325195,10.783174981285676,0.0005838163197040558,2.082117795944214,23.378463259562164,0.00039849645690992475,3.176923076923089,-0.0028903186321258545,,312,-49.999999999999986,45.000000000000014,-0.16590023040771484
566,2.375903606414795,0.5084013062343341,2848289,-0.1613491177558899,1.4470008611679077,0.061693668365478516,7.419048634072098,0.0005804214160889387,2.1685192584991455,17.836096303870605,0.000601097708567977,1.253846153846169,0.0020772069692611694,,312,-36.99999999999997,33.50000000000001,-0.15927191078662872
567,2.2827508449554443,0.4675956861411217,2853443,-0.1619330793619156,1.4448965787887573,0.06045937538146973,12.520190116396195,0.0006421946454793215,2.1207275390625,20.96055043543019,0.0005303625948727131,4.561538461538475,0.0032130181789398193,,312,-51.499999999999986,53.6,-0.15872006118297577
568,2.259350299835205,0.4084778751479197,2858618,-0.16022996604442596,1.4497536420822144,0.062192440032958984,12.849695346037603,0.0004752719833049923,2.1776797771453857,23.55932741578213,0.0006256055203266442,3.9038461538461684,-0.0014090389013290405,,312,-54.499999999999986,39.00000000000001,-0.161639004945755
569,2.359312057495117,0.5980985477908686,2863769,-0.15926340222358704,1.4401702880859375,0.0610051155090332,6.098833889642771,0.0005959233967587352,2.162050724029541,27.330794399087765,0.0005115329404361546,-2.0807692307692123,-0.006532028317451477,,312,-81.99999999999999,42.000000000000036,-0.1657954305410385
570,2.0906388759613037,0.5217908939914956,2868783,-0.1609315276145935,1.424479365348816,0.05817246437072754,16.688455961939162,0.000564668036531657,2.050811767578125,22.13836832449505,0.0005956580280326307,10.926923076923087,0.0011109709739685059,,312,-41.99999999999997,52.49999999999997,-0.159820556640625
571,2.537935972213745,0.4489687674803733,2873975,-0.1607164889574051,1.411558747291565,0.06473040580749512,7.115045205920746,0.0006373263313435018,2.2993063926696777,28.18490533758963,0.0005768914707005024,-1.0999999999999825,0.0017092376947402954,,324,-53.99999999999997,75.40000000000002,-0.1590072512626648
572,2.2330005168914795,0.5763386097950265,2878991,-0.1608109474182129,1.4187558889389038,0.058577775955200195,14.414266791450862,0.0005715523730032146,2.0357840061187744,27.493279706031487,0.0006150209228508174,6.22692307692309,0.0016030222177505493,,312,-50.000000000000014,56.30000000000001,-0.15920792520046234
573,2.384316921234131,0.6147979783034541,2884157,-0.1618269830942154,1.452610969543457,0.06444287300109863,7.42261191711719,0.0005378630012273788,2.273383855819702,41.25669481264713,0.0005765328533016145,-3.8884615384615233,0.003731757402420044,,312,-126.99999999999997,52.499999999999986,-0.15809522569179535
574,2.243260622024536,0.6527422820945581,2889320,-0.16055332124233246,1.3875946998596191,0.0607304573059082,15.39879999733934,0.0004697356780525297,2.116464376449585,23.864838365345822,0.0005540818674489856,10.614285714285723,0.0004314929246902466,,336,-30.999999999999993,53.0,-0.1601218283176422
575,2.252934455871582,0.4117621562131706,2894369,-0.15976914763450623,1.4236228466033936,0.06029081344604492,9.275066285929425,0.0005042034899815917,2.08481764793396,30.208464075075838,0.0004918656195513904,-0.7846153846153742,0.000872880220413208,,312,-65.49999999999997,52.00000000000002,-0.15889626741409302
576,2.3025593757629395,0.6654442498910959,2899498,-0.16017605364322662,1.4074325561523438,0.05939936637878418,7.065910855442748,0.0004943397943861783,2.110320568084717,28.87443228024012,0.0004700592835433781,0.1888888888889058,-0.0008201003074645996,,324,-95.99999999999999,51.30000000000001,-0.16099615395069122
577,2.158022403717041,0.5822607810284766,2904578,-0.16221003234386444,1.4311290979385376,0.05918097496032715,13.935107689204838,0.0005079501424916089,2.101351499557495,28.484502170572068,0.0005077568930573761,7.692307692307699,-0.0033954977989196777,,312,-61.999999999999964,66.99999999999997,-0.16560553014278412
578,2.137648344039917,0.4811932627801445,2909610,-0.16035157442092896,1.3964812755584717,0.05839371681213379,12.423986755427118,0.000554475758690387,2.059504747390747,24.900424465176357,0.0005129143828526139,7.918518518518534,0.002363845705986023,,324,-31.499999999999993,73.80000000000003,-0.15798772871494293
579,2.354241132736206,0.5964992807351697,2914671,-0.1611597239971161,1.4207698106765747,0.06098675727844238,5.932376380877628,0.0006446675397455692,2.1375865936279297,25.46829012272217,0.0005958049441687763,0.034615384615398564,0.0025827139616012573,,312,-40.99999999999998,76.69999999999999,-0.15857701003551483
580,2.2275161743164062,0.516885406852786,2919725,-0.16054882109165192,1.3389134407043457,0.06086301803588867,16.230457135491605,0.0005785870016552508,2.1203274726867676,30.73603392132501,0.0007084815879352391,8.296551724137943,-0.0005209147930145264,-4.788000000000065,348,-62.49999999999998,85.70000000000002,-0.16106973588466644
581,2.122641086578369,0.40398174160344763,2924787,-0.15988178551197052,1.4024957418441772,0.06137371063232422,19.0195499828435,0.0004279578570276499,2.141855478286743,30.526890707070486,0.0005300046759657562,11.492592592592606,0.002373248338699341,,324,-91.99999999999997,47.999999999999986,-0.15750853717327118
582,2.1800553798675537,0.5073535678925635,2929884,-0.16005145013332367,1.4112043380737305,0.060785770416259766,15.360628755423832,0.0005775291938334703,2.132389783859253,23.005576946573598,0.00042165580089204013,12.04814814814816,0.00021366775035858154,,324,-40.99999999999997,47.999999999999986,-0.1598377823829651
583,2.3316562175750732,0.5435924103204327,2935071,-0.16081354022026062,1.3508104085922241,0.06368803977966309,12.514198334751898,0.0006237626075744629,2.271865129470825,36.798431246612296,0.0006251297309063375,7.355172413793118,0.0017527788877487183,,348,-73.49999999999996,77.8,-0.1590607613325119
584,2.1764490604400635,0.5097564060801757,2940211,-0.15953053534030914,1.4061686992645264,0.05980992317199707,10.296711196811051,0.0005261836922727525,2.0978500843048096,24.134738949130167,0.0006268976721912622,6.074074074074087,-0.002761244773864746,,324,-38.99999999999997,73.79999999999995,-0.1622917801141739
585,2.197587728500366,0.6150752795407696,2945310,-0.16001585125923157,1.4345252513885498,0.05946922302246094,13.317657208971976,0.000615980417933315,2.088174343109131,24.67255650269542,0.0005345328827388585,6.4269230769230905,-0.0020059198141098022,,312,-36.49999999999999,61.50000000000002,-0.16202177107334137
586,2.2263827323913574,0.49284038800045854,2950467,-0.1603551059961319,1.4119142293930054,0.06405520439147949,17.87100435879046,0.0005349165294319391,2.2548165321350098,23.975430382012824,0.0005842347745783627,11.214814814814828,0.0036566853523254395,,324,-45.999999999999986,49.40000000000002,-0.15669842064380646
587,2.32035493850708,0.5361840032735831,2955633,-0.1620134711265564,1.446121335029602,0.06404829025268555,14.592184528908188,0.0005707553937099874,2.2743844985961914,27.810879964120122,0.0005397233762778342,5.726923076923091,0.003853633999824524,,312,-56.49999999999998,47.499999999999986,-0.15815983712673187
588,2.3174636363983154,0.6304378798855447,2960831,-0.15960296988487244,1.414980173110962,0.06314754486083984,9.877821096967255,0.0005614855326712132,2.2244651317596436,31.703816199177357,0.0005748196854256094,5.062962962962981,0.001760736107826233,,324,-83.0,56.80000000000001,-0.1578422337770462
589,2.475635290145874,0.5029140680221735,2966024,-0.15892767906188965,1.407921314239502,0.06352448463439941,9.65551667764864,0.0005677765002474189,2.2531588077545166,22.69952411531414,0.0005601143930107355,5.544444444444459,0.0003326684236526489,,324,-43.99999999999997,59.300000000000026,-0.158595010638237
590,2.20106840133667,0.4061407137586644,2971130,-0.1572909951210022,1.3932658433914185,0.05946016311645508,12.256934881155255,0.0005393285537138581,2.103053092956543,27.792729309463933,0.0005520344711840153,7.644444444444458,-0.001156628131866455,,324,-44.999999999999986,66.0,-0.15844762325286865
591,2.306685209274292,0.4730043215269953,2976303,-0.1599135547876358,1.4045778512954712,0.06009387969970703,10.111364956940262,0.0005752815632149577,2.1206605434417725,27.18259701071466,0.0005819698562845588,5.211111111111127,0.001608923077583313,,324,-60.49999999999998,46.30000000000001,-0.1583046317100525
592,2.172203302383423,0.6244869807341455,2981335,-0.16103427112102509,1.3886604309082031,0.05832481384277344,12.70786106459617,0.000707715458702296,2.0545425415039062,33.08387022607546,0.0006192688597366214,4.122222222222235,-0.0012654513120651245,,324,-53.499999999999964,61.5,-0.1622997224330902
593,2.2017064094543457,0.5212949745722749,2986367,-0.16101901233196259,1.4208165407180786,0.058980464935302734,13.436160979710165,0.0005865907878614962,2.0672593116760254,32.27171898355967,0.0006915494450367987,7.800000000000013,-0.002933874726295471,,312,-70.49999999999999,60.29999999999998,-0.16395288705825806
594,2.2093188762664795,0.5735918850854453,2991527,-0.1596144288778305,1.4138351678848267,0.060339927673339844,17.17827227113609,0.0003835241077467799,2.1180944442749023,23.293327844793833,0.000595483579672873,10.870370370370381,0.0012072473764419556,,324,-38.99999999999998,53.999999999999986,-0.15840718150138855
595,2.150001049041748,0.5689343629187477,2996553,-0.15829333662986755,1.4213669300079346,0.05886673927307129,9.336326298454468,0.0004688055196311325,2.0664970874786377,25.514919930371217,0.0003947709337808192,3.303846153846169,-0.000599786639213562,,312,-65.49999999999997,47.70000000000001,-0.15889312326908112
596,2.247915506362915,0.48548724863377396,3001650,-0.16235241293907166,1.4364129304885864,0.060007333755493164,10.569980250718508,0.0005550059140659869,2.1068899631500244,24.07354516732167,0.00046348856994882226,4.050000000000014,-0.000759318470954895,,312,-41.99999999999995,56.999999999999986,-0.16311173141002655
597,2.2947354316711426,0.5226384542919064,3006802,-0.16195590794086456,1.441694736480713,0.060956716537475586,10.036250063995992,0.0005720271728932858,2.1339023113250732,32.30390568468783,0.0005489021423272789,-0.1807692307692161,0.0001977086067199707,,312,-77.5,65.99999999999996,-0.1617581993341446
598,2.0539498329162598,0.6580724572303549,3011842,-0.16182416677474976,1.433974027633667,0.05834507942199707,16.069467848228836,0.0005512008210644126,2.027111768722534,23.478410389927802,0.0005323601653799415,11.596153846153857,-0.0026270300149917603,,312,-29.499999999999986,47.0,-0.16445119678974152
599,2.2494194507598877,0.44919138039370904,3016842,-0.16118033230304718,1.4450957775115967,0.05883455276489258,3.9578506880806805,0.0006327316514216363,2.0610861778259277,27.92959720439949,0.0005832393071614206,-5.7599999999999865,-0.002061888575553894,,300,-55.999999999999986,46.500000000000014,-0.16324222087860107
600,2.194901704788208,0.5922080079262311,3021968,-0.16078978776931763,1.3561798334121704,0.06019425392150879,18.557618009706424,0.0004009599215351045,2.1072239875793457,27.314128961101538,0.0006897395942360163,13.9793103448276,0.0016077011823654175,-35.41500000000005,348,-54.499999999999986,66.9,-0.1591820865869522
601,2.187277317047119,0.5242624933308205,3027123,-0.15933860838413239,1.392222285270691,0.06036233901977539,17.925683652377288,0.0004769462684635073,2.129119873046875,28.169588464968996,0.0004138615040574223,13.000000000000012,-0.00011752545833587646,,336,-28.999999999999986,82.10000000000004,-0.15945613384246826
602,2.0972626209259033,0.5822170916314345,3032278,-0.1609962433576584,1.420955777168274,0.060457706451416016,19.19066517233006,0.0004999389057047665,2.119753360748291,16.81007764891091,0.0004794292035512626,13.75925925925927,0.003795027732849121,,324,-13.999999999999996,46.50000000000001,-0.15720121562480927
603,2.337765693664551,0.5519191374069329,3037369,-0.1602974236011505,1.4352679252624512,0.06354761123657227,7.470657735548544,0.0005891898763366044,2.2557413578033447,22.46849372030024,0.0005128518678247929,1.8423076923077075,-0.0034976303577423096,,312,-44.99999999999997,36.7,-0.16379505395889282
604,2.2390170097351074,0.45256635801616857,3042431,-0.16222263872623444,1.430790662765503,0.05874490737915039,4.4180406526857885,0.0006620801286771894,2.049694061279297,30.078049359199436,0.0005933590582571924,-4.4692307692307525,0.002848014235496521,,312,-59.99999999999996,52.5,-0.15937462449073792
605,2.1279451847076416,0.6047689077576527,3047523,-0.1599845439195633,1.4408490657806396,0.059830427169799805,8.962112893581958,0.0005166060291230679,2.094862461090088,22.377223535016462,0.0006240773946046829,-3.757692307692296,0.0010195672512054443,,312,-47.99999999999998,36.40000000000002,-0.15896497666835785
606,2.2252004146575928,0.5693594846302986,3052544,-0.16327114403247833,1.4246652126312256,0.058078765869140625,1.0566786904594143,0.0007092567393556237,2.0244712829589844,27.844316768981077,0.0005345838144421577,-7.369230769230753,-0.0010514110326766968,,312,-54.99999999999997,45.099999999999994,-0.16432255506515503
607,2.2046825885772705,0.5648380074897043,3057544,-0.16176694631576538,1.390158772468567,0.05856728553771973,8.150664304630105,0.0005145883769728243,2.0543529987335205,36.83987186625498,0.000770034734159708,2.870370370370385,-0.0005252063274383545,,324,-79.5,62.000000000000014,-0.16229215264320374
608,2.1250600814819336,0.4291569124576222,3062737,-0.1608169823884964,1.3964695930480957,0.05990004539489746,15.08927593130504,0.0005791143048554659,2.0903899669647217,26.114202680393152,0.00046694529009982944,8.364285714285732,-0.0004224330186843872,,336,-39.99999999999998,62.2,-0.1612394154071808
609,2.0278563499450684,0.45347540953694065,3067758,-0.16163840889930725,1.407175064086914,0.05896282196044922,17.977618935864967,0.0004970172885805368,2.0594522953033447,32.22348443675112,0.0005729201366193593,11.996296296296313,0.0017079263925552368,,324,-64.5,75.10000000000002,-0.15993048250675201
610,2.234553813934326,0.43428363045382545,3072819,-0.16045287251472473,1.427866816520691,0.05948352813720703,6.984155056264204,0.0004966352134943008,2.0943427085876465,34.21082846152177,0.0005629030056297779,1.3807692307692458,-0.001658603549003601,,312,-73.99999999999999,48.099999999999994,-0.16211147606372833
611,2.3993959426879883,0.5833029220422371,3077941,-0.15932445228099823,1.407647967338562,0.0640559196472168,11.074419169704779,0.00043678388465195894,2.275454521179199,25.96210174510761,0.0004721331351902336,1.6037037037037172,-5.491077899932861e-05,,324,-39.499999999999986,71.30000000000003,-0.15937936305999756
612,2.205202102661133,0.4794717420119966,3083050,-0.1616925150156021,1.447314977645874,0.060932159423828125,11.343321931200203,0.0006028926582075655,2.1325490474700928,24.95087362547765,0.00042688369285315275,6.792307692307707,0.002778664231300354,,312,-51.99999999999998,66.70000000000003,-0.15891385078430176
613,2.3938558101654053,0.5334660461044929,3088184,-0.16135399043560028,1.4455245733261108,0.06445455551147461,9.049618561337665,0.0006634754245169461,2.2770817279815674,23.477373281800872,0.0006022810121066868,4.157692307692326,-0.0038484036922454834,,312,-50.99999999999995,45.50000000000001,-0.16520239412784576
614,2.2228171825408936,0.48504587366060475,3093315,-0.16396620869636536,1.4579275846481323,0.0637047290802002,17.763099079052896,0.0006010511424392462,2.246687173843384,25.456362476452604,0.0006303963018581271,12.32307692307693,-0.003048345446586609,,312,-50.00000000000001,58.099999999999994,-0.16701455414295197
615,2.2626819610595703,0.44250171000227145,3098354,-0.1585802286863327,1.366808533668518,0.060685157775878906,15.076006944038943,0.0004792173276655376,2.1287713050842285,34.445383417455375,0.0005792118608951569,5.2357142857143,3.388524055480957e-05,,336,-94.5,77.60000000000002,-0.1585463434457779
616,2.2420568466186523,0.6369152691419274,3103358,-0.16025902330875397,1.4204599857330322,0.059813499450683594,8.077915138812507,0.0004901632783003151,2.0996572971343994,27.644738256211394,0.0005252290284261107,3.119230769230787,-0.0030043423175811768,,312,-63.99999999999996,51.499999999999986,-0.16326336562633514
617,2.171079158782959,0.5698021402975607,3108439,-0.16059158742427826,1.4400707483291626,0.06061577796936035,14.673359730853617,0.0004503140226006508,2.130659818649292,20.80144688014976,0.00046428313362412155,10.150000000000018,-0.002821698784828186,,312,-26.49999999999999,45.80000000000003,-0.16341328620910645
618,2.166226387023926,0.5911142475902811,3113440,-0.16483652591705322,1.4300328493118286,0.05995583534240723,21.85830375368192,0.0005979545530863106,2.1324541568756104,28.314973979844826,0.00043861864833161235,18.93846153846155,-0.0019135326147079468,,312,-31.999999999999957,62.0,-0.16675005853176117
619,2.1701574325561523,0.5779584446439315,3118513,-0.16126346588134766,1.4078893661499023,0.06082487106323242,16.695153791211105,0.0004394183633849025,2.1457440853118896,27.086833898496124,0.0005762525252066553,10.248148148148159,0.0028284937143325806,,324,-52.49999999999997,58.60000000000001,-0.15843497216701508
620,2.1183829307556152,0.599824743432952,3123595,-0.16018939018249512,1.3537911176681519,0.06103873252868652,23.39174731477885,0.000510484678670764,2.138629913330078,33.47138874392705,0.00041134876664727926,20.268965517241387,0.007847025990486145,-42.5230000000001,348,-77.99999999999997,77.4,-0.15234236419200897
