MinReturn,ProcessExecTime,NumTrajs,AverageReturn,Iteration,TotalEnvSteps,EnvExecTime,dLoss,LossBefore,KLBefore,KL,LossAfter,GradNorm,MaxReturn,StdReturn,Entropy,PolicyExecTime,AverageDiscountedReturn
-57.99999999999998,0.14969515800476074,304,-23.434210526315784,96,737072,6.132803916931152,0.001964360475540161,-0.16745159029960632,0.0011805364629253745,0.0012477397685870528,-0.16941595077514648,0.35924914742728287,14.999999999999986,17.33538025505231,1.4875576496124268,5.366551637649536,-9.537412972076924
-52.5,0.15407586097717285,304,-16.6578947368421,97,744672,6.1080193519592285,-0.001386687159538269,-0.17150989174842834,0.0012242186348885298,0.0013737899716943502,-0.17012320458889008,0.3215313554429266,17.500000000000007,18.794982975292932,1.4946298599243164,5.473388910293579,-3.317809746082941
-44.99999999999999,0.14578533172607422,304,-14.499999999999988,98,752272,5.962929964065552,0.0026496052742004395,-0.1672869622707367,0.001389321289025247,0.0010937056504189968,-0.16993656754493713,0.31905690564444594,14.999999999999998,14.874474780643514,1.4954274892807007,5.435481071472168,-2.1287811373865027
-70.49999999999996,0.14355134963989258,304,-21.289473684210517,99,759872,6.264973163604736,-0.0013289302587509155,-0.16868847608566284,0.0011243056505918503,0.0011346902465447783,-0.16735954582691193,0.32968461504684055,16.499999999999993,18.25103875160165,1.490527629852295,5.480726003646851,-7.844436163716672
-68.49999999999997,0.14488673210144043,304,-20.97368421052631,100,767472,6.23701548576355,-3.5569071769714355e-05,-0.16950100660324097,0.0011454233899712563,0.0013345620827749372,-0.16946543753147125,0.32204210227104624,9.999999999999986,15.372543607123331,1.4912822246551514,5.484855890274048,-7.073918222979839
-48.49999999999998,0.14526820182800293,304,-16.407894736842096,101,775072,5.994417190551758,-0.00015056133270263672,-0.1700286865234375,0.0013508835108950734,0.0011320817284286022,-0.16987812519073486,0.32005810787523575,22.000000000000007,18.486074155242644,1.4914156198501587,5.533364772796631,-3.3152789610885405
-49.499999999999986,0.15137481689453125,304,-15.052631578947363,102,782672,5.871708631515503,-0.0025215446949005127,-0.17228591442108154,0.0011132812360301614,0.0012121698819100857,-0.16976436972618103,0.4033163532069686,21.49999999999999,17.164371557663536,1.488624095916748,5.4794230461120605,-1.3239573407080572
-59.99999999999997,0.14811301231384277,304,-23.684210526315777,103,790272,6.122766494750977,-0.002483561635017395,-0.17164334654808044,0.0012166124070063233,0.0013813205296173692,-0.16915978491306305,0.33301542496390374,11.499999999999998,15.549336190194053,1.4898558855056763,5.418837785720825,-10.649344363085671
-57.499999999999986,0.14348912239074707,304,-17.789473684210513,104,797872,5.983158588409424,0.0033954083919525146,-0.16826960444450378,0.0013759986031800508,0.001664728973992169,-0.1716650128364563,0.35326782473321766,11.499999999999998,17.519399615308924,1.4943084716796875,5.40779185295105,-4.9658664889055
-56.99999999999998,0.144303560256958,304,-18.486842105263147,105,805472,6.091177463531494,-0.0047721415758132935,-0.1751856803894043,0.0016598214861005545,0.0014820753131061792,-0.170413538813591,0.33565973889769857,34.99999999999998,17.083574306342694,1.49286687374115,5.4393439292907715,-5.511284509797595
-55.99999999999998,0.14606761932373047,304,-16.447368421052627,106,813072,6.090983152389526,-0.00118216872215271,-0.16962522268295288,0.0014986193273216486,0.0012971392134204507,-0.16844305396080017,0.32185000331375585,17.500000000000004,14.848706072320262,1.4927862882614136,5.458807706832886,-3.1356167146528824
-54.49999999999997,0.14550256729125977,304,-19.59210526315789,107,820672,6.189760684967041,-0.0009019076824188232,-0.17126893997192383,0.0012865024618804455,0.0014284016797319055,-0.170367032289505,0.30205560324412983,18.000000000000014,16.921978570065665,1.495368480682373,5.474210739135742,-7.100202526191247
-72.99999999999999,0.1438004970550537,304,-19.052631578947363,108,828272,6.098946809768677,0.0006009489297866821,-0.16932715475559235,0.0014408919960260391,0.0011327052488923073,-0.16992810368537903,0.31600516250688865,17.49999999999998,20.284745848233438,1.4958053827285767,5.5331480503082275,-6.7926534158316345
-62.49999999999997,0.14373302459716797,304,-18.171052631578938,109,835872,6.125689268112183,7.148087024688721e-05,-0.16902665793895721,0.0011424770345911384,0.0012151383562013507,-0.1690981388092041,0.3613841756025476,17.49999999999998,15.728484182572725,1.4930757284164429,5.4522788524627686,-5.5085865363345
-57.999999999999986,0.1454143524169922,304,-20.34210526315789,110,843472,6.194238185882568,-0.0036410540342330933,-0.17201989889144897,0.0012046420015394688,0.0012122744228690863,-0.16837884485721588,0.3371611758399783,13.499999999999984,17.418647472705604,1.4921746253967285,5.532689809799194,-7.3232558684412625
-78.49999999999997,0.1450800895690918,304,-23.85526315789473,111,851072,6.413620233535767,-0.0021902471780776978,-0.17071695625782013,0.0012097298167645931,0.0011690199607983232,-0.16852670907974243,0.3516248640994997,19.000000000000007,18.337087775561383,1.4899039268493652,5.435033559799194,-11.07036121923794
-59.99999999999998,0.14092111587524414,304,-18.315789473684205,112,858672,5.87153697013855,0.003686457872390747,-0.16569563746452332,0.0011833823518827558,0.0011536625679582357,-0.16938209533691406,0.30050857900685557,23.49999999999998,16.64190219257575,1.4887155294418335,5.372449636459351,-5.623669022870428
-51.49999999999997,0.14911246299743652,304,-16.631578947368414,113,866272,6.0138678550720215,0.002083525061607361,-0.16928668320178986,0.0011419852962717414,0.0013457039603963494,-0.17137020826339722,0.3325709548749594,14.999999999999973,16.047087049370766,1.4920601844787598,5.378348350524902,-3.3390241023871376
-49.49999999999999,0.1477832794189453,304,-21.776315789473674,114,873872,6.096624851226807,0.0008788257837295532,-0.17016105353832245,0.0013415082357823849,0.0013442602939903736,-0.171039879322052,0.3799452556370088,15.999999999999998,14.200489876845173,1.490572452545166,5.386805772781372,-8.404130967993499
-59.999999999999986,0.14470863342285156,304,-17.144736842105257,115,881472,6.256297826766968,0.00048576295375823975,-0.16946052014827728,0.001331015839241445,0.0012518205912783742,-0.16994628310203552,0.3308515843261167,9.00000000000003,12.749565469755822,1.4926223754882812,5.511054515838623,-5.8188282611822775
-62.999999999999986,0.14714527130126953,304,-15.447368421052625,116,889072,6.128971338272095,-0.0036280006170272827,-0.17360171675682068,0.0012581764021888375,0.0012539061717689037,-0.1699737161397934,0.32124785308357584,31.000000000000007,18.544324381303372,1.4906991720199585,5.501566171646118,-3.195074637617395
-54.5,0.14727306365966797,304,-20.11842105263157,117,896672,6.164798021316528,0.0017469823360443115,-0.16643843054771423,0.001252243760973215,0.001183880609460175,-0.16818541288375854,0.3005319204530122,9.999999999999996,16.074429764186572,1.4889731407165527,5.468854188919067,-7.649262114407774
-48.49999999999999,0.14966630935668945,304,-14.30263157894736,118,904272,6.205713987350464,-0.000973626971244812,-0.1693653166294098,0.001170851057395339,0.001282521290704608,-0.16839168965816498,0.32526786701441707,26.5,18.77096703958291,1.4930177927017212,5.524513483047485,-2.1213012103648796
-50.99999999999997,0.15260624885559082,304,-16.052631578947356,119,911872,5.978867530822754,0.0014072507619857788,-0.16922946274280548,0.0012954799458384514,0.0013722734292969108,-0.17063671350479126,0.27956684699727485,29.000000000000014,17.055555304914662,1.4896905422210693,5.3697028160095215,-4.080243881723072
-64.99999999999999,0.15781855583190918,304,-17.381578947368414,120,919472,6.118518352508545,-0.0005827546119689941,-0.1711263507604599,0.001341543160378933,0.0014068956952542067,-0.1705435961484909,0.3088833616066548,18.500000000000014,18.344809322690505,1.492658257484436,5.402502059936523,-4.557499212959889
-48.99999999999999,0.1587235927581787,304,-14.526315789473676,121,927072,5.7793614864349365,0.0006958097219467163,-0.16797266900539398,0.0014331304701045156,0.0013948233099654317,-0.1686684787273407,0.3010553921979919,11.00000000000002,14.657020667504206,1.4885084629058838,5.366705656051636,-1.5623361281199792
-62.499999999999986,0.15954303741455078,304,-18.48684210526315,122,934672,6.2897279262542725,-0.0004124939441680908,-0.17033356428146362,0.0013883366482332349,0.0014334230218082666,-0.16992107033729553,0.3432287728737378,19.0,18.34841411550373,1.4887452125549316,5.441031455993652,-4.993453417822336
-60.499999999999986,0.1617283821105957,304,-16.078947368421048,123,942272,6.242992162704468,-0.0003971606492996216,-0.17006438970565796,0.0014496119692921638,0.0011958853574469686,-0.16966722905635834,0.3693901230218219,21.999999999999975,16.64233912415997,1.4916900396347046,5.5452704429626465,-3.3371219559140752
-71.49999999999997,0.16153764724731445,304,-12.710526315789465,124,949872,5.933939218521118,-0.0017176717519760132,-0.17038153111934662,0.0011968648759648204,0.0011154667008668184,-0.1686638593673706,0.3572280731460456,21.500000000000036,19.001603664645117,1.4913872480392456,5.531626462936401,-0.9422509049831158
-48.99999999999998,0.16253924369812012,304,-12.526315789473676,125,957472,6.0738067626953125,-0.0019934624433517456,-0.17112742364406586,0.001128077507019043,0.001076188636943698,-0.1691339612007141,0.37438091044425126,23.000000000000014,15.75050014595236,1.4936131238937378,5.559250116348267,-0.12703182780347808
-44.99999999999998,0.16129398345947266,304,-13.986842105263152,126,965072,5.976330757141113,0.001533403992652893,-0.16773870587348938,0.0010866832453757524,0.0014440499944612384,-0.16927210986614227,0.3656332270237611,25.000000000000007,15.35950196308515,1.4859943389892578,5.451735496520996,-1.0510298184705054
-61.999999999999986,0.1597585678100586,304,-19.18421052631578,127,972672,6.15711236000061,0.002127513289451599,-0.167061910033226,0.0014376103645190597,0.0011151533108204603,-0.1691894233226776,0.3229235106079251,7.000000000000012,16.543968949053834,1.4886945486068726,5.435682058334351,-6.968787277635559
-59.999999999999986,0.1618490219116211,304,-13.894736842105257,128,980272,6.143257141113281,-0.0009707510471343994,-0.17031648755073547,0.0010946043767035007,0.001260073739103973,-0.16934573650360107,0.33340181056623575,19.0,17.312969695219536,1.4907701015472412,5.498171091079712,-1.6869711402605767
-45.49999999999998,0.1522068977355957,304,-10.513157894736835,129,987872,5.836105823516846,0.0002552419900894165,-0.16919390857219696,0.0012882170267403126,0.001221893704496324,-0.16944915056228638,0.3272723601713419,22.49999999999997,15.730663502796915,1.4866306781768799,5.440183401107788,1.0224111987170232
-72.49999999999999,0.1427302360534668,304,-13.447368421052625,130,995472,5.911998271942139,-0.002137288451194763,-0.17257384955883026,0.0011997254332527518,0.0013310371432453394,-0.1704365611076355,0.33944355572790413,24.999999999999982,19.244202638198736,1.4888452291488647,5.367103815078735,-0.4818083826768131
-58.999999999999986,0.14993047714233398,304,-16.03947368421052,131,1003072,6.155160427093506,0.0014634132385253906,-0.16808253526687622,0.0013363860780373216,0.0012348589953035116,-0.1695459485054016,0.36743366331120364,26.499999999999993,19.382025578160434,1.4874004125595093,5.518055200576782,-4.006928636918006
-59.499999999999986,0.14888525009155273,304,-15.355263157894727,132,1010672,5.885478973388672,0.0020582079887390137,-0.16814367473125458,0.0012238627532497048,0.0014488305896520615,-0.1702018827199936,0.32103255716659523,37.99999999999996,18.530880306416844,1.489294171333313,5.471561908721924,-3.290152267752921
-63.499999999999986,0.1469130516052246,304,-14.421052631578942,133,1018272,5.954554319381714,-0.00013953447341918945,-0.16810782253742218,0.0014515307266265154,0.0011764713563024998,-0.167968288064003,0.31548314717648174,18.499999999999993,18.10296803078284,1.4848297834396362,5.430944442749023,-2.4348448514435446
-79.99999999999999,0.1448371410369873,304,-21.17105263157894,134,1025872,6.216112375259399,-0.000354573130607605,-0.17102165520191193,0.0011865146225318313,0.001396658830344677,-0.17066708207130432,0.3672943378019064,23.0,17.632683586763363,1.4849586486816406,5.404127597808838,-8.590380086633859
-42.49999999999998,0.15129542350769043,304,-12.697368421052625,135,1033472,5.997703552246094,0.002412930130958557,-0.16795961558818817,0.0013979083159938455,0.0013631029287353158,-0.17037254571914673,0.3165113414054143,28.99999999999998,16.171181105223884,1.4824508428573608,5.39425253868103,-1.7817670292183803
-47.49999999999998,0.15086054801940918,304,-13.723684210526306,136,1041072,6.0437140464782715,0.00021961331367492676,-0.1691710203886032,0.0013704734155908227,0.001186954672448337,-0.16939063370227814,0.33844685856177076,13.000000000000023,15.752901724519907,1.4855945110321045,5.413858413696289,-1.6918839867109061
-48.999999999999986,0.15040111541748047,304,-13.434210526315784,137,1048672,6.124294281005859,0.0037996917963027954,-0.16315431892871857,0.0011781525099650025,0.0011194347171112895,-0.16695401072502136,0.297044289335836,16.499999999999993,17.775341825357682,1.4823920726776123,5.468908786773682,-1.776778688594511
-55.0,0.14418435096740723,304,-14.605263157894731,138,1056272,6.129827260971069,-0.0019479542970657349,-0.1708618700504303,0.0011400132207199931,0.0013681892305612564,-0.16891391575336456,0.34756710392719625,13.50000000000002,15.098866241306103,1.4843460321426392,5.405507802963257,-3.064033259946029
-39.99999999999999,0.14694762229919434,304,-13.223684210526313,139,1063872,6.005252122879028,0.0006077736616134644,-0.16899733245372772,0.0013673295034095645,0.0013308492489159107,-0.1696051061153412,0.32395380407378194,24.99999999999995,17.68648657815407,1.4870564937591553,5.41585636138916,-2.7059044515217474
-54.99999999999999,0.14789628982543945,304,-12.894736842105257,140,1071472,5.987291097640991,0.003527611494064331,-0.16532406210899353,0.0013369600055739284,0.0012538859155029058,-0.16885167360305786,0.3448791324248666,34.99999999999999,15.924227608607834,1.48008394241333,5.507546424865723,0.054755675540412774
-61.999999999999964,0.1503148078918457,304,-17.42105263157894,141,1079072,6.1026623249053955,0.0016961097717285156,-0.168486550450325,0.0012562265619635582,0.001177050988189876,-0.17018266022205353,0.3045415478367356,24.499999999999975,16.93273313802428,1.483574390411377,5.426031827926636,-5.644009722304391
-38.0,0.1466665267944336,312,-11.43333333333333,142,1086691,5.826504230499268,-0.0020838379859924316,-0.17111434042453766,0.0011532476637512445,0.001219828729517758,-0.16903050243854523,0.38507711649513227,20.50000000000003,16.015366552532157,1.4789875745773315,5.344299793243408,-0.1368794652471393
-49.499999999999986,0.14745283126831055,304,-15.065789473684205,143,1094291,5.981820821762085,-0.0011763274669647217,-0.16934728622436523,0.0012365103466436267,0.0011507754679769278,-0.1681709587574005,0.371418785778748,26.500000000000007,16.17957250615709,1.4778703451156616,5.386597394943237,-2.4901121895291674
-40.99999999999997,0.14488911628723145,304,-12.578947368421046,144,1101891,5.862687826156616,-0.0008196979761123657,-0.16867683827877045,0.001149526098743081,0.0011802485678344965,-0.16785714030265808,0.3915120816519098,27.999999999999975,11.55224193084653,1.4793938398361206,5.31738018989563,-1.3664149752075223
-52.49999999999997,0.14962124824523926,304,-10.105263157894735,145,1109491,5.903357267379761,-0.00285300612449646,-0.17122264206409454,0.0011873341863974929,0.001251055276952684,-0.16836963593959808,0.3360176378030294,31.99999999999998,18.02562426641323,1.4789330959320068,5.397867679595947,0.49800204440770246
-57.499999999999986,0.14632606506347656,304,-11.131578947368416,146,1117091,5.862069368362427,-0.0010236501693725586,-0.1697840541601181,0.0012519244337454438,0.0012953507248312235,-0.16876040399074554,0.39006194216044626,24.500000000000014,18.176287404822652,1.482370138168335,5.50398063659668,0.09279089361866727
-41.0,0.14686846733093262,304,-14.328947368421046,147,1124691,6.090612888336182,-0.00010275840759277344,-0.1707342118024826,0.001291343360207975,0.0013358903815969825,-0.17063145339488983,0.3063796416284166,17.500000000000007,15.777764298543302,1.4819804430007935,5.453840732574463,-2.505604386597508
-55.499999999999986,0.14828181266784668,304,-12.526315789473676,148,1132291,5.874207496643066,0.004846468567848206,-0.16366243362426758,0.00132720114197582,0.001273097237572074,-0.16850890219211578,0.34952849739741865,18.999999999999986,15.526271186376606,1.4826805591583252,5.469894647598267,-1.0894619589283046
-48.99999999999999,0.14619016647338867,304,-12.894736842105257,149,1139891,6.054010391235352,0.0013060122728347778,-0.16875098645687103,0.0012801465345546603,0.0011763421352952719,-0.1700569987297058,0.3692123871588838,34.999999999999986,21.551089206427115,1.4827032089233398,5.51403284072876,-0.7491626195120996
-45.5,0.1427934169769287,304,-10.868421052631572,150,1147491,5.972506999969482,0.0019095838069915771,-0.16753394901752472,0.00117272580973804,0.001162313623353839,-0.1694435328245163,0.303160740363241,20.999999999999993,14.406086163825227,1.4854190349578857,5.3830246925354,0.796206220938485
-42.99999999999998,0.1456131935119629,304,-14.749999999999995,151,1155091,6.072307586669922,-0.00274813175201416,-0.17368896305561066,0.0011541089043021202,0.001164871035143733,-0.1709408313035965,0.3587210575019093,9.500000000000012,15.797547277979577,1.481076955795288,5.4862542152404785,-2.793743922919932
-70.49999999999999,0.14554071426391602,304,-10.249999999999998,152,1162691,5.908285617828369,0.002260372042655945,-0.1658165454864502,0.0011703482596203685,0.001203317428007722,-0.16807691752910614,0.42043046347231233,25.000000000000018,19.394705598775086,1.4861114025115967,5.452932357788086,1.228516032045152
-42.99999999999999,0.14802312850952148,304,-12.328947368421046,153,1170291,5.897797584533691,1.8596649169921875e-05,-0.16918528079986572,0.001224217121489346,0.0012339373352006078,-0.16920387744903564,0.33333120671735966,32.00000000000002,15.923037066410494,1.4794355630874634,5.431155681610107,0.3050321610836148
-41.999999999999986,0.1449127197265625,304,-13.263157894736832,154,1177891,5.977697849273682,-0.0003954768180847168,-0.17175482213497162,0.00122605892829597,0.0014384934911504388,-0.1713593453168869,0.42304179684912224,16.00000000000003,15.3317424603274,1.4835871458053589,5.452465057373047,-1.6769195666068477
-44.49999999999999,0.1454617977142334,304,-8.53947368421052,155,1185491,5.724830627441406,-0.00012393295764923096,-0.16762234270572662,0.0014134349767118692,0.0011026643915101886,-0.1674984097480774,0.33792202671529026,15.500000000000023,15.591572276033649,1.4873346090316772,5.491002321243286,3.486985677262968
-61.99999999999998,0.1434934139251709,304,-8.657894736842099,156,1193091,5.671039819717407,-0.0032371878623962402,-0.17234888672828674,0.0011156689142808318,0.001514848554506898,-0.1691116988658905,0.36796704779027073,19.0,18.022684997392457,1.4873799085617065,5.44835638999939,3.0151176826689188
-51.99999999999998,0.14339518547058105,304,-10.842105263157888,157,1200691,5.814680099487305,-0.0022502392530441284,-0.17288507521152496,0.0015036800177767873,0.0013472378486767411,-0.17063483595848083,0.3717448890904945,25.49999999999999,19.54586551487965,1.4802696704864502,5.355444431304932,1.1235782364947933
-46.99999999999998,0.1486802101135254,304,-8.460526315789467,158,1208291,5.676460266113281,0.0018855780363082886,-0.16838498413562775,0.0013440869515761733,0.0012927782954648137,-0.17027056217193604,0.3905226358977502,13.999999999999998,12.769918177079576,1.4841644763946533,5.322044849395752,2.4204997192206807
-51.999999999999986,0.14327645301818848,304,-11.092105263157885,159,1215891,5.853613376617432,0.0013046562671661377,-0.16862963140010834,0.0013119019567966461,0.001163720153272152,-0.16993428766727448,0.38024803060854284,24.50000000000003,19.815217193106218,1.482744574546814,5.416295528411865,0.8175792051400017
-44.999999999999986,0.1446361541748047,304,-8.986842105263152,160,1223491,5.8626415729522705,-9.715557098388672e-06,-0.16908329725265503,0.0011640946613624692,0.001303301309235394,-0.16907358169555664,0.3636496879675605,26.000000000000007,14.561795201876208,1.4856926202774048,5.360631942749023,1.7628167830346566
-51.99999999999997,0.14798712730407715,304,-13.776315789473681,161,1231091,6.164681673049927,0.0036884546279907227,-0.16552096605300903,0.0013273536460474133,0.0011585589963942766,-0.16920942068099976,0.34323679912601235,28.999999999999982,18.61263625959138,1.4852523803710938,5.445420503616333,-1.97129693403399
-56.499999999999986,0.1431751251220703,304,-10.986842105263149,162,1238626,5.926287651062012,0.0026888400316238403,-0.16620492935180664,0.0011562900617718697,0.0011611892841756344,-0.16889376938343048,0.36217310259085195,36.500000000000014,19.80114524934342,1.483832836151123,5.365130424499512,-0.6548322198539105
-52.5,0.1469883918762207,312,-8.579487179487174,163,1246307,5.868687391281128,-0.0021728426218032837,-0.17199699580669403,0.0011398725910112262,0.0013254983350634575,-0.16982415318489075,0.39436618587201,42.69999999999997,19.693929553938098,1.4842370748519897,5.530282020568848,2.9596441727308465
-37.49999999999999,0.1476433277130127,304,-8.236842105263147,164,1253907,5.863341331481934,-0.0019373595714569092,-0.17228734493255615,0.0013599182711914182,0.001249409280717373,-0.17034998536109924,0.36031468160829355,36.500000000000014,17.415486469664557,1.4834716320037842,5.459779739379883,1.77992633460362
-59.499999999999986,0.1433267593383789,304,-5.710526315789469,165,1261507,5.6637187004089355,-0.004187643527984619,-0.1707525998353958,0.0012448535999283195,0.001086235512048006,-0.1665649563074112,0.32882313270194924,25.999999999999993,18.761533848664143,1.4824447631835938,5.423688650131226,5.983747899538246
-72.99999999999997,0.14620137214660645,312,-8.874358974358966,166,1269123,5.955881595611572,0.0001963973045349121,-0.16970127820968628,0.0010570037411525846,0.0011500661494210362,-0.1698976755142212,0.36597959903994404,34.900000000000006,18.604241561436076,1.4770615100860596,5.429357290267944,1.8167641884657502
-48.999999999999986,0.1483469009399414,304,-9.72368421052631,167,1276723,5.950057506561279,0.002116277813911438,-0.1671198010444641,0.0011633129324764013,0.0012214276939630508,-0.16923607885837555,0.379931254372143,27.99999999999998,17.96696433678278,1.479755163192749,5.466529369354248,1.1589268778000001
-51.99999999999999,0.1466960906982422,304,-3.249999999999993,168,1284303,5.643187761306763,0.0034426897764205933,-0.16844576597213745,0.0011936951195821166,0.0013099599163979292,-0.17188845574855804,0.39578268057178223,34.999999999999964,17.773705445493285,1.4784092903137207,5.446396827697754,6.048268742466887
-34.99999999999999,0.14443635940551758,304,-4.105263157894734,169,1291903,5.781754016876221,0.0005987286567687988,-0.17008090019226074,0.0013358816504478455,0.0011647468199953437,-0.17067962884902954,0.3604567363100495,27.499999999999993,17.292437461266132,1.4763716459274292,5.406371831893921,4.505799246248463
-52.0,0.14927172660827637,304,-10.197368421052625,170,1299503,5.8216540813446045,0.001138344407081604,-0.1688271313905716,0.0011706900550052524,0.0011526524322107434,-0.1699654757976532,0.37352550763780573,24.50000000000001,19.693553404766014,1.4733344316482544,5.523991823196411,2.0049232271462585
-43.499999999999986,0.15519976615905762,312,-6.102564102564094,171,1307133,5.6822144985198975,0.006201952695846558,-0.16395196318626404,0.0011128922924399376,0.0011866370914503932,-0.1701539158821106,0.3565243001834172,36.49999999999999,19.808758580544644,1.4723641872406006,5.446188926696777,4.684331024370089
-46.0,0.15199875831604004,304,-9.421052631578942,172,1314733,5.846100330352783,-0.0009777247905731201,-0.17025958001613617,0.0011897413060069084,0.0011523071443662047,-0.16928185522556305,0.41658683986548656,36.5,20.796484494092244,1.4729756116867065,5.446826457977295,2.0116981147661344
-62.999999999999986,0.14782333374023438,304,-8.86842105263157,173,1322333,5.774675130844116,-0.0028531253337860107,-0.17213018238544464,0.0011685033096000552,0.0012704749824479222,-0.16927705705165863,0.3624218792636926,23.999999999999993,21.40452614780781,1.473615050315857,5.473070859909058,1.4129064058962535
-54.99999999999996,0.1451246738433838,312,-9.507692307692297,174,1329981,5.939720630645752,-0.002758532762527466,-0.17048390209674835,0.001263607875443995,0.0010438921162858605,-0.1677253693342209,0.36503932835558445,30.2,18.65825430336169,1.4687316417694092,5.406896352767944,1.081687116209248
-46.999999999999986,0.14537954330444336,304,-6.368421052631572,175,1337581,5.795710325241089,0.0014154613018035889,-0.1667889803647995,0.001049322192557156,0.0010570299345999956,-0.1682044416666031,0.38222463234012216,40.99999999999999,19.50495355791443,1.4723060131072998,5.430539846420288,4.3072354291478065
-42.999999999999986,0.14674997329711914,304,-8.539473684210519,176,1345181,5.790472984313965,0.002224951982498169,-0.1682072877883911,0.0010430923430249095,0.0011640600860118866,-0.17043223977088928,0.3374149327963786,26.5,18.00269774336005,1.4775986671447754,5.40936017036438,2.5315974979537725
-35.49999999999997,0.14591121673583984,304,-2.7236842105263097,177,1352781,5.673276662826538,-0.0005882531404495239,-0.16911743581295013,0.001150417374446988,0.0011090149637311697,-0.1685291826725006,0.4400953662133035,31.00000000000003,16.290414265846913,1.4813748598098755,5.50276780128479,6.933292475629318
-49.49999999999997,0.14835000038146973,304,-10.249999999999995,178,1360381,5.856704473495483,0.0012385696172714233,-0.16621409356594086,0.001114371232688427,0.0012399478582665324,-0.16745266318321228,0.3561214832609616,23.000000000000007,19.416403130505806,1.4818447828292847,5.4783360958099365,1.6174594622460314
-50.499999999999986,0.14672374725341797,304,-8.399999999999991,179,1367968,5.861962080001831,0.001490861177444458,-0.16713614761829376,0.0012398803373798728,0.0011544236913323402,-0.16862700879573822,0.4250534412423328,41.800000000000004,17.078348866327797,1.4757556915283203,5.55106520652771,2.4360620583479915
-42.99999999999998,0.14552545547485352,312,-5.512820512820506,180,1375548,5.747464656829834,0.0005840957164764404,-0.1678246408700943,0.0011413521133363247,0.0011443067342042923,-0.16840873658657074,0.4166540010056266,36.3,15.447864004486755,1.4675917625427246,5.37915825843811,3.1083354961671077
-47.99999999999997,0.14545273780822754,304,-9.760526315789466,181,1383052,5.71985387802124,0.000714421272277832,-0.16636539995670319,0.0011659380979835987,0.0010552180465310812,-0.16707982122898102,0.4285930687974085,39.60000000000002,19.42985412456663,1.4647846221923828,5.381850004196167,0.886879300142648
-44.49999999999999,0.1466064453125,304,-4.184210526315782,182,1390652,5.7995781898498535,0.001009032130241394,-0.16579872369766235,0.0010470827110111713,0.0010504614328965545,-0.16680775582790375,0.3995074641690783,30.99999999999999,15.015527512611554,1.468786358833313,5.462860584259033,4.721862393397416
-45.999999999999986,0.1474621295928955,304,-1.6184210526315728,183,1398252,5.590917587280273,0.0006346702575683594,-0.1697562336921692,0.0010499083437025547,0.0012991572730243206,-0.17039090394973755,0.4606774275638713,26.0,17.213991482804996,1.471720576286316,5.44685959815979,6.985348309289462
-45.999999999999986,0.1461925506591797,304,-4.005263157894726,184,1405789,5.678991079330444,0.005265474319458008,-0.1619681715965271,0.0013074004091322422,0.0011252535041421652,-0.1672336459159851,0.4133300575609188,27.30000000000002,19.22165647290386,1.46122407913208,5.427809476852417,4.630697723656071
-46.999999999999986,0.14508461952209473,304,-1.9868421052631522,185,1413389,5.595524072647095,0.003333359956741333,-0.16458672285079956,0.0011237136786803603,0.0010811398969963193,-0.1679200828075409,0.4107204328529185,35.49999999999998,17.532483702104013,1.4640964269638062,5.457536697387695,6.889173386967459
-41.999999999999986,0.14702892303466797,304,3.302631578947371,186,1420904,5.433012962341309,0.0025386959314346313,-0.1683140993118286,0.0010578592773526907,0.0012470786459743977,-0.17085279524326324,0.4935366009524451,36.5,17.870712394749255,1.4623606204986572,5.399667263031006,11.23920315992026
-55.99999999999998,0.14248418807983398,312,-1.6923076923076827,187,1428414,5.530132293701172,-0.0003584325313568115,-0.16862426698207855,0.0012470439542084932,0.0013508081901818514,-0.16826583445072174,0.46548016052466096,52.79999999999999,20.455071274097342,1.4520316123962402,5.404271125793457,4.722831492611129
-36.0,0.14367890357971191,312,-0.3102564102564013,188,1436085,5.546125411987305,0.0029499679803848267,-0.1646261066198349,0.0013956993352621794,0.0011416159104555845,-0.16757607460021973,0.378283440394418,39.8,17.931133144106916,1.455584168434143,5.422466993331909,6.560463542112727
-43.499999999999986,0.14732098579406738,304,-2.565789473684198,189,1443685,5.681085824966431,-0.0008325576782226562,-0.16786250472068787,0.0011685040080919862,0.0012415273813530803,-0.1670299470424652,0.36836803183027306,29.00000000000001,18.03730456458721,1.4554228782653809,5.463168382644653,4.191303709347037
-46.499999999999964,0.14473986625671387,312,-0.8923076923076854,190,1451308,5.519928216934204,0.0017154514789581299,-0.16331802308559418,0.0011810972355306149,0.0011114479275420308,-0.1650334745645523,0.382482793058882,52.1,20.719535988955762,1.4565287828445435,5.405755519866943,7.0354602087156906
-40.0,0.1428682804107666,304,1.8184210526315874,191,1458857,5.389527320861816,0.003748178482055664,-0.1629888415336609,0.0011282006744295359,0.0011589095229282975,-0.16673702001571655,0.38854260371992844,32.00000000000002,19.24338376064762,1.4579319953918457,5.3898351192474365,7.831327772839157
-34.999999999999986,0.14473319053649902,320,1.8350000000000073,192,1466553,5.426296710968018,0.00294533371925354,-0.16449816524982452,0.0011274849530309439,0.001131159020587802,-0.16744349896907806,0.44154414760297905,39.5,17.395136532950808,1.4509923458099365,5.444373607635498,8.173648045454105
