NumTrajs,Iteration,PolicyExecTime,MinReturn,AverageDiscountedReturn,LossBefore,LossAfter,KLBefore,StdReturn,KL,Entropy,GradNorm,TotalEnvSteps,ProcessExecTime,dLoss,AverageReturn,EnvExecTime,MaxReturn
324,216,5.203091144561768,-32.499999999999986,19.22389233380282,-0.18279916048049927,-0.18579070270061493,0.0010900743072852492,20.013640067506824,0.0010573831386864185,1.4237918853759766,0.740951269499384,1089646,0.09804940223693848,0.0029915422201156616,11.729629629629644,3.678912401199341,49.499999999999986
312,217,5.193851470947266,-28.499999999999993,18.96577034265547,-0.18037021160125732,-0.18518392741680145,0.001058656256645918,21.330751199748267,0.0011531744385138154,1.4484297037124634,0.7841573582612507,1094797,0.0961761474609375,0.004813715815544128,16.05384615384617,3.763763427734375,59.60000000000001
300,218,4.8912951946258545,-74.0,8.618869810726338,-0.19276964664459229,-0.18434970080852509,0.0011980579001829028,26.103302473058847,0.0012183323269709945,1.446138858795166,0.7616029849058779,1099797,0.09133005142211914,-0.0084199458360672,2.2400000000000118,3.5552608966827393,57.000000000000014
312,219,5.042693138122559,-26.999999999999986,16.559846199491137,-0.18005064129829407,-0.18514709174633026,0.0012068012729287148,19.472819776785578,0.0011378527851775289,1.4376426935195923,1.2846803165942404,1104919,0.09397411346435547,0.005096450448036194,14.607692307692323,3.585437297821045,53.99999999999998
300,220,5.005375862121582,-38.99999999999997,13.197523698579685,-0.1901927888393402,-0.18488766252994537,0.001182942884042859,19.591487947575594,0.001203454565256834,1.439022421836853,1.0315143569727314,1109919,0.09181833267211914,-0.005305126309394836,8.060000000000013,3.630319118499756,34.500000000000014
312,221,5.011079788208008,-52.5,10.786606477260959,-0.18532077968120575,-0.18427732586860657,0.001146889990195632,22.725454604523282,0.0011463664704933763,1.425998330116272,1.0660580113033558,1114979,0.09268522262573242,-0.0010434538125991821,5.057692307692321,3.7454278469085693,51.0
324,222,5.041328430175781,-45.0,12.947270852245314,-0.1885053813457489,-0.1858474463224411,0.0011266678338870406,29.235117560314887,0.000997857074253261,1.416351318359375,0.8714615758672382,1120143,0.09419035911560059,-0.0026579350233078003,7.244444444444458,3.6114275455474854,70.90000000000003
312,223,5.122905492782593,-39.499999999999986,10.455358857871524,-0.18576383590698242,-0.18440917134284973,0.001031980151310563,22.593873862059922,0.0012274901382625103,1.4404892921447754,0.9700021772320755,1125341,0.09537100791931152,-0.0013546645641326904,7.161538461538478,3.821068286895752,57.49999999999999
312,224,5.016373872756958,-37.49999999999996,18.7185212433534,-0.1841532588005066,-0.18298156559467316,0.0012095989659428596,26.760942848303706,0.001139561994932592,1.4351890087127686,0.889023700003945,1130492,0.09329581260681152,-0.001171693205833435,17.30384615384617,3.475555658340454,77.6
324,225,4.964909076690674,-19.499999999999975,24.04963216858823,-0.1798783242702484,-0.18261751532554626,0.0011044999118894339,24.248545556202345,0.0009720116504468024,1.4097802639007568,0.8388206112859327,1135618,0.09474921226501465,0.0027391910552978516,21.737037037037048,3.42649245262146,65.60000000000001
324,226,5.130506753921509,-15.99999999999999,15.199144929560042,-0.173259899020195,-0.18265624344348907,0.0010050339624285698,21.559515354756034,0.0010197372175753117,1.4117391109466553,1.0879764664069793,1140786,0.09566521644592285,0.009396344423294067,10.637037037037047,3.7044484615325928,69.79999999999998
312,227,5.187154531478882,-30.999999999999986,14.759946394895707,-0.18223191797733307,-0.1822393834590912,0.0010356729617342353,25.82189480807498,0.001123969559557736,1.4310134649276733,0.9577099771876992,1145897,0.09797549247741699,7.465481758117676e-06,11.11153846153848,3.5871927738189697,60.0
324,228,4.988616943359375,-30.499999999999943,20.603251497921537,-0.1827879399061203,-0.18353664875030518,0.0010419728932902217,21.87145072127016,0.001052501960657537,1.4012541770935059,1.061558548118491,1150970,0.09382915496826172,0.0007487088441848755,21.30370370370372,3.537571668624878,57.0
312,229,5.106924533843994,-31.499999999999982,19.596589648107543,-0.18012160062789917,-0.17994259297847748,0.0010549953440204263,24.28990372720573,0.0009366649319417775,1.4297236204147339,0.8667461092997056,1156067,0.09552478790283203,-0.0001790076494216919,19.55000000000001,3.5577149391174316,61.50000000000001
312,230,5.240108489990234,-49.49999999999997,11.530565040320122,-0.18336066603660583,-0.18320369720458984,0.0010065037058666348,20.31273429541707,0.0010812602704390883,1.438916802406311,0.9142793114235183,1161264,0.09816145896911621,-0.0001569688320159912,6.511538461538477,3.6918540000915527,38.800000000000026
312,231,4.88806676864624,-17.499999999999993,23.24815090942383,-0.18677763640880585,-0.184043750166893,0.0010549365542829037,22.12633842439832,0.0010519734350964427,1.4302279949188232,0.9005928902465526,1166377,0.09107208251953125,-0.002733886241912842,19.776923076923087,3.437037944793701,61.499999999999986
312,232,4.904133558273315,-39.99999999999999,17.263798130724208,-0.18341897428035736,-0.18440622091293335,0.0010489632841199636,27.27050989730796,0.0011553888907656074,1.413089394569397,0.7725409826328652,1171394,0.09212207794189453,0.0009872466325759888,13.9923076923077,3.444796323776245,57.000000000000014
324,233,4.918665885925293,-37.49999999999998,16.58658198708001,-0.1782096028327942,-0.1838630586862564,0.0011713423300534487,24.30145552720537,0.0011553867952898145,1.3922322988510132,0.9093394706196999,1176471,0.09288859367370605,0.005653455853462219,11.233333333333345,3.5558090209960938,55.49999999999997
312,234,4.987349510192871,-47.49999999999998,15.286529181763656,-0.18421253561973572,-0.18484780192375183,0.0011828737333416939,24.219961264804677,0.0012042239541187882,1.423981785774231,0.8875470420740978,1181589,0.09395766258239746,0.0006352663040161133,8.79615384615386,3.4244885444641113,49.500000000000014
300,235,4.898504018783569,-25.999999999999986,15.6748772652215,-0.18684445321559906,-0.18512433767318726,0.001179686514660716,22.087154637933786,0.0011553135700523853,1.4360699653625488,0.7427385707767432,1186589,0.09137678146362305,-0.0017201155424118042,14.740000000000016,3.4612975120544434,58.50000000000001
312,236,4.954716920852661,-44.49999999999998,14.940809047880403,-0.1825122833251953,-0.18276888132095337,0.001150833792053163,25.902683144470572,0.0012319297529757023,1.407423734664917,0.979386857136569,1191667,0.09210968017578125,0.00025659799575805664,12.0846153846154,3.593554973602295,53.99999999999999
312,237,5.482181072235107,-75.99999999999997,12.318580251190001,-0.18267378211021423,-0.18340465426445007,0.00124312040861696,31.455133822430035,0.0012066889321431518,1.406332015991211,1.046555558176586,1196733,0.10103201866149902,0.0007308721542358398,5.361538461538476,3.961531639099121,71.4
300,238,4.936946153640747,-32.999999999999986,11.375856621760079,-0.18567001819610596,-0.18017823994159698,0.001162853091955185,26.660082520502442,0.0012960681924596429,1.427339792251587,1.0753507007924132,1201733,0.09118103981018066,-0.005491778254508972,6.3000000000000105,3.6022181510925293,58.5
324,239,4.930403232574463,-27.49999999999997,25.239314957401714,-0.1778334081172943,-0.18301744759082794,0.0012480763252824545,28.51857142852234,0.0010785411577671766,1.3871971368789673,1.1286746730459285,1206810,0.09262394905090332,0.00518403947353363,23.41851851851853,3.4474968910217285,83.59999999999998
312,240,5.174714088439941,-62.999999999999986,13.132109878102382,-0.18565498292446136,-0.18287712335586548,0.0011429146397858858,22.57395636385345,0.0015293685719370842,1.4350407123565674,1.1307409854656265,1211993,0.09529972076416016,-0.0027778595685958862,9.37307692307694,3.822889566421509,39.000000000000014
312,241,4.961703300476074,-39.499999999999986,13.07964939124727,-0.17784278094768524,-0.18115398287773132,0.0014822164084762335,23.540190987245115,0.0010416693985462189,1.4206010103225708,1.0513249007110559,1217117,0.09306216239929199,0.0033112019300460815,9.830769230769247,3.4402966499328613,55.499999999999986
312,242,4.942254066467285,-27.00000000000001,12.939704738367235,-0.18402236700057983,-0.18577972054481506,0.0010257202666252851,17.39891557866782,0.0012554493732750416,1.4164928197860718,0.9420828179892122,1222193,0.09303760528564453,0.0017573535442352295,8.034615384615396,3.4537532329559326,51.50000000000001
324,243,5.020672082901001,-31.99999999999998,19.460408177010965,-0.17955969274044037,-0.18543843924999237,0.0011974101653322577,25.028492405631734,0.0012554075801745057,1.3962202072143555,1.0212691963923106,1227329,0.0931699275970459,0.005878746509552002,16.5888888888889,3.444254159927368,63.0
324,244,4.915383577346802,-22.999999999999964,22.938955584022352,-0.17933867871761322,-0.18200895190238953,0.0012757417280226946,21.704753482385797,0.0009711445891298354,1.393072247505188,0.8719878906758981,1232447,0.0926513671875,0.002670273184776306,21.581481481481497,3.3214447498321533,61.5
312,245,5.644472360610962,-37.49999999999997,11.457752022992388,-0.17686189711093903,-0.18243485689163208,0.0010096925543621182,24.65847910386965,0.0010691097704693675,1.4171931743621826,0.8568632641724238,1237561,0.10560464859008789,0.005572959780693054,10.830769230769251,3.9947352409362793,58.900000000000006
312,246,5.009922981262207,-46.99999999999996,11.269912468875175,-0.1809086799621582,-0.18244406580924988,0.0010646742302924395,25.17933459272791,0.0010372833348810673,1.4102202653884888,0.8858272142879825,1242649,0.0955204963684082,0.0015353858470916748,5.37307692307694,3.569310188293457,52.50000000000001
324,247,4.8830156326293945,-27.999999999999982,21.954182073656327,-0.17734286189079285,-0.17935799062252045,0.0009803010616451502,29.460473624380842,0.0010205559665337205,1.3806854486465454,0.9734816216946098,1247702,0.09226179122924805,0.0020151287317276,23.988888888888898,3.3950748443603516,86.60000000000001
312,248,4.856660842895508,-40.49999999999998,24.523186312445734,-0.18508879840373993,-0.18562577664852142,0.0010312654776498675,27.017602195649538,0.0014078101376071572,1.4191097021102905,1.0069401759242493,1252785,0.09089064598083496,0.0005369782447814941,19.738461538461543,3.382930278778076,62.30000000000001
324,249,5.065493106842041,-39.49999999999999,12.953808088336482,-0.184389129281044,-0.18566429615020752,0.0013511321740224957,27.83760421632582,0.0011464309645816684,1.3922494649887085,0.9000575509732011,1257951,0.09492707252502441,0.0012751668691635132,11.996296296296316,3.564244508743286,60.20000000000002
324,250,4.981726169586182,-37.999999999999986,19.89121153694375,-0.17741990089416504,-0.18207761645317078,0.0011445090640336275,28.368610331248163,0.0008924359572120011,1.376085638999939,1.0678817842435733,1262975,0.09321856498718262,0.004657715559005737,16.94814814814816,3.538789987564087,79.10000000000002
324,251,5.02602744102478,-33.49999999999998,18.687832032254615,-0.18534913659095764,-0.1828538328409195,0.0008885152055881917,22.264543034682067,0.001119184889830649,1.3873975276947021,1.2082224311997705,1268089,0.09416866302490234,-0.002495303750038147,15.188888888888899,3.469531774520874,63.599999999999994
312,252,5.109040975570679,-33.499999999999986,17.813211150374958,-0.17956237494945526,-0.18348030745983124,0.0011139503913000226,23.629613916569898,0.0010767383500933647,1.4273693561553955,0.9924401129455587,1273250,0.09616446495056152,0.0039179325103759766,10.650000000000013,3.46551513671875,49.50000000000003
312,253,4.937124252319336,-43.999999999999986,14.221776725377095,-0.18572105467319489,-0.18372631072998047,0.0010692364303395152,25.566172408040142,0.0009806692833080888,1.4019984006881714,1.0033743172938467,1278278,0.09180641174316406,-0.0019947439432144165,8.392307692307703,3.347017288208008,65.39999999999999
324,254,5.079935312271118,-33.49999999999999,19.5865552410512,-0.18630294501781464,-0.18639108538627625,0.0009108171798288822,25.08167399457959,0.0011892570182681084,1.3759679794311523,0.8432341042233081,1283300,0.0947415828704834,8.814036846160889e-05,18.066666666666677,3.445596694946289,56.09999999999998
312,255,4.923215389251709,-28.499999999999993,19.442609107599075,-0.18666373193264008,-0.1846631020307541,0.0012443822342902422,23.68561625036941,0.0012234767200425267,1.4140914678573608,0.7479482494896299,1288406,0.09249091148376465,-0.0020006299018859863,15.765384615384626,3.410871744155884,63.30000000000004
324,256,5.005311489105225,-20.499999999999986,24.915802630780654,-0.17943502962589264,-0.18275761604309082,0.001182932872325182,21.186134399869353,0.0010719450656324625,1.399645209312439,0.927893416228328,1293594,0.09488058090209961,0.003322586417198181,22.174074074074085,3.420849323272705,55.80000000000001
312,257,5.049435138702393,-24.499999999999986,19.932523960136564,-0.1818375438451767,-0.18387135863304138,0.0010630087926983833,20.092312109788647,0.001200845930725336,1.4257855415344238,0.904335355297948,1298723,0.09392428398132324,0.002033814787864685,18.023076923076932,3.5624496936798096,49.50000000000001
312,258,5.068266868591309,-50.99999999999999,19.211605331558523,-0.1810838133096695,-0.18204540014266968,0.001270273351110518,22.103441591243534,0.0010384181514382362,1.4342960119247437,1.037458103684441,1303918,0.09574723243713379,0.0009615868330001831,17.73076923076924,3.5256221294403076,61.5
300,259,4.836975336074829,-35.99999999999998,15.250172143875169,-0.18415150046348572,-0.18367838859558105,0.0010362033499404788,17.01263060199686,0.001268290332518518,1.431779384613037,0.8590260667595017,1308918,0.08999991416931152,-0.0004731118679046631,12.980000000000011,3.4577019214630127,36.00000000000002
336,260,4.9086573123931885,-27.999999999999986,23.03546200071011,-0.18286177515983582,-0.18111245334148407,0.0011381626827642322,28.320790616125972,0.0009061236632987857,1.352475643157959,0.8472786967612407,1313951,0.0924384593963623,-0.0017493218183517456,22.132142857142867,3.380722761154175,78.1
312,261,4.942867279052734,-40.49999999999997,18.83875546285587,-0.1813795417547226,-0.18145433068275452,0.0009575901785865426,24.0033580614224,0.0009433478116989136,1.429654836654663,0.8879181210036468,1319090,0.0959320068359375,7.478892803192139e-05,15.426923076923087,3.3643767833709717,66.00000000000001
324,262,4.888509273529053,-30.49999999999998,26.014820270198893,-0.18197622895240784,-0.18200521171092987,0.0008917381637729704,23.738321942997782,0.001040822477079928,1.3837218284606934,0.9739510215589089,1324142,0.09113526344299316,2.898275852203369e-05,23.714814814814826,3.236698627471924,66.80000000000001
324,263,4.896642446517944,-48.99999999999997,15.58114787356486,-0.1830345243215561,-0.18440614640712738,0.0010571067687124014,22.970321401646174,0.0010804475750774145,1.3783725500106812,0.9501375064748998,1329173,0.09226846694946289,0.001371622085571289,15.237037037037053,3.356471300125122,52.60000000000001
372,264,5.034642696380615,-30.999999999999982,24.73399613642233,-0.1831018030643463,-0.18205705285072327,0.0009584726067259908,28.28769362853855,0.000926159496884793,1.2912615537643433,0.749364281607359,1334280,0.09436488151550293,-0.0010447502136230469,25.28387096774194,3.485154867172241,76.80000000000001
336,265,4.941723823547363,-42.0,21.56574018764882,-0.18685303628444672,-0.18253175914287567,0.0009885203326120973,23.061378560754964,0.0011474676430225372,1.3635170459747314,0.9908156708765158,1339388,0.09406828880310059,-0.004321277141571045,18.66785714285715,3.368605852127075,50.99999999999997
312,266,4.988745450973511,-26.499999999999982,11.50158462292108,-0.1851384937763214,-0.18274401128292084,0.0012131944531574845,20.470250097476928,0.001042561256326735,1.4058120250701904,0.7639169646558084,1344453,0.09348273277282715,-0.0023944824934005737,9.903846153846168,3.389288902282715,56.00000000000001
348,267,4.888190507888794,-38.99999999999996,29.817053252048648,-0.17817069590091705,-0.18014304339885712,0.0009651061263866723,29.90867152817492,0.001065308810211718,1.3179497718811035,0.9244477236449273,1349486,0.09187793731689453,0.0019723474979400635,26.54137931034484,3.2571723461151123,80.2
324,268,4.969511270523071,-60.50000000000001,19.549546216708016,-0.18634720146656036,-0.18301083147525787,0.0011015533236786723,25.455307940230494,0.0011566189350560308,1.3816508054733276,0.8338542648617348,1354613,0.09384846687316895,-0.0033363699913024902,17.93703703703705,3.3363454341888428,61.8
348,269,5.097131729125977,-49.49999999999996,22.391843224373435,-0.17785926163196564,-0.18034079670906067,0.0011151296785101295,27.71844769191566,0.000971787900198251,1.3335715532302856,0.9180373464168946,1359779,0.09594941139221191,0.0024815350770950317,21.27241379310346,3.495511531829834,68.19999999999999
312,270,5.075819969177246,-50.599999999999994,20.78979168445971,-0.1834327131509781,-0.18501350283622742,0.001032296335324645,29.559448924329747,0.001080518588423729,1.4293696880340576,0.7345217336631644,1364950,0.09711647033691406,0.0015807896852493286,12.611538461538466,3.348106622695923,57.0
336,271,5.062472105026245,-40.49999999999999,19.551824803390595,-0.18125146627426147,-0.18271073698997498,0.0009999178582802415,27.696806665928037,0.0009124255157075822,1.349898099899292,0.9167549966578064,1370053,0.0957484245300293,0.001459270715713501,16.560714285714294,3.4867234230041504,80.80000000000001
324,272,4.9586169719696045,-38.499999999999986,20.97026864015496,-0.17786914110183716,-0.18204665184020996,0.0009420661372132599,27.871322981135872,0.0010674139484763145,1.3749099969863892,0.9787860756136822,1375135,0.09371042251586914,0.004177510738372803,20.04814814814816,3.439101219177246,71.49999999999999
336,273,4.876591444015503,-49.99999999999998,18.82947988616959,-0.18067333102226257,-0.18293799459934235,0.0010075971949845552,24.05186864266644,0.0009612185531295836,1.328475832939148,0.8020724654916088,1380145,0.09212994575500488,0.002264663577079773,19.839285714285726,3.3086514472961426,56.400000000000006
324,274,4.959248065948486,3.019806626980426e-14,28.537840008715058,-0.18584002554416656,-0.18232136964797974,0.000967774132732302,20.302075414054826,0.0011445994023233652,1.3869997262954712,0.8524854602407709,1385262,0.0941765308380127,-0.0035186558961868286,29.659259259259276,3.293652296066284,72.59999999999997
336,275,5.099349737167358,-22.49999999999997,21.99572213504028,-0.18205443024635315,-0.1843125820159912,0.001163208275102079,19.2634924885687,0.0012127720983698964,1.3590099811553955,0.859485692074529,1390441,0.09620094299316406,0.0022581517696380615,21.200000000000014,3.530400514602661,73.6
324,276,4.9749791622161865,-46.49999999999999,21.28809717976638,-0.1781236231327057,-0.1828976422548294,0.0012293587205931544,26.399253844882228,0.001163919223472476,1.3754944801330566,0.8995630456591069,1395544,0.09445333480834961,0.004774019122123718,18.47037037037038,3.244894504547119,61.99999999999999
336,277,4.986298322677612,-21.999999999999975,27.46358684367143,-0.1835647076368332,-0.18127025663852692,0.0010941762011498213,19.339332871595317,0.0010837443405762315,1.363267421722412,0.9446920045133711,1400720,0.09579896926879883,-0.0022944509983062744,27.014285714285723,3.28727650642395,57.10000000000004
372,278,4.972984552383423,-49.5,29.606830471186612,-0.18430198729038239,-0.18176758289337158,0.0010126311099156737,29.293208256317207,0.0010440824553370476,1.2806123495101929,0.8769014155206624,1405899,0.09444236755371094,-0.0025344043970108032,30.761290322580653,3.3619017601013184,79.30000000000001
324,279,4.905471563339233,-36.999999999999964,26.256054069129057,-0.18016378581523895,-0.18285460770130157,0.0010932902805507183,24.97024621743089,0.0010796450078487396,1.3775817155838013,0.8554794375251998,1410955,0.09371042251586914,0.002690821886062622,26.070370370370384,3.296816349029541,66.80000000000001
336,280,5.000302791595459,-40.499999999999964,27.4765551039993,-0.18519702553749084,-0.18051941692829132,0.0010517193004488945,25.328919907360227,0.0010377469006925821,1.3686984777450562,0.9190226055567661,1416122,0.09652519226074219,-0.004677608609199524,29.17142857142858,3.2595326900482178,68.00000000000001
336,281,4.8628928661346436,-17.99999999999997,26.032235218451603,-0.17963530123233795,-0.18223534524440765,0.000987765728496015,15.035910670587175,0.0010647873859852552,1.3497487306594849,1.1355070532314542,1421181,0.09350943565368652,0.002600044012069702,28.68214285714287,3.2034029960632324,55.7
360,282,4.878716707229614,-56.99999999999997,25.11875917343239,-0.17912209033966064,-0.18309743702411652,0.0010513197630643845,27.18852372274416,0.0009903378086164594,1.2841136455535889,1.052615044382386,1426192,0.0934743881225586,0.003975346684455872,28.01333333333334,3.2174088954925537,64.19999999999999
348,283,5.095434904098511,-57.499999999999964,18.03877898947304,-0.18709690868854523,-0.1842174232006073,0.0010391678661108017,28.771730246120562,0.0010408568195998669,1.325570821762085,0.8844886343409056,1431310,0.09658598899841309,-0.0028794854879379272,18.78275862068967,3.5183911323547363,70.8
348,284,4.991499423980713,-9.999999999999991,31.051186404730036,-0.18114306032657623,-0.18237735331058502,0.0009927860228344798,19.256185750432827,0.0009835049277171493,1.3235355615615845,0.6396007962571801,1436412,0.0956423282623291,0.001234292984008789,32.70000000000002,3.3002781867980957,72.9
324,285,4.895166397094727,-27.499999999999957,19.824128023390386,-0.18370087444782257,-0.18383464217185974,0.001057400251738727,24.87015664120402,0.0011153236264362931,1.3801958560943604,0.8427248194683751,1441512,0.0925302505493164,0.0001337677240371704,20.277777777777786,3.3001818656921387,73.49999999999999
348,286,4.8936779499053955,-19.69999999999998,21.65006432577909,-0.18105103075504303,-0.18161550164222717,0.0010423969943076372,20.28385369131687,0.0011416329070925713,1.3154162168502808,0.9433089621969266,1446571,0.0935373306274414,0.0005644708871841431,24.589655172413803,3.300652027130127,78.5
324,287,4.891808032989502,-16.0,20.802524689830822,-0.18302328884601593,-0.18524768948554993,0.001175364013761282,21.280036304722685,0.0011611843947321177,1.3775067329406738,0.8406953755712475,1451650,0.09316396713256836,0.0022244006395339966,20.70740740740743,3.283794641494751,63.00000000000003
348,288,4.8774964809417725,-8.499999999999986,35.3447115441181,-0.18412187695503235,-0.18408167362213135,0.0011367319384589791,22.546915547662753,0.0010798745788633823,1.3187204599380493,0.8470921792046614,1456670,0.0919337272644043,-4.0203332901000977e-05,36.20689655172416,3.166943073272705,93.4
336,289,4.950320243835449,-39.69999999999998,19.602260602500817,-0.1899476945400238,-0.18372038006782532,0.001118578715249896,27.64620042536014,0.0012160937767475843,1.354968786239624,1.0486606650510901,1461829,0.09442353248596191,-0.006227314472198486,20.87857142857144,3.3198633193969727,74.99999999999999
324,290,4.85719895362854,-25.499999999999986,24.749763538551502,-0.1858358085155487,-0.1832139939069748,0.001209673355333507,23.40010024247812,0.0012080816086381674,1.3682523965835571,1.169640457662832,1466860,0.0930168628692627,-0.0026218146085739136,27.644444444444456,3.2734365463256836,71.99999999999997
336,291,4.8367555141448975,-49.50000000000001,28.180195605076182,-0.18518687784671783,-0.18300989270210266,0.0011650413507595658,23.599348183665526,0.0010532441083341837,1.3431460857391357,0.8655021150473119,1471904,0.09262561798095703,-0.0021769851446151733,29.092857142857156,3.1485166549682617,83.10000000000001
324,292,4.9069390296936035,-34.49999999999997,22.487218676915525,-0.18117313086986542,-0.18319882452487946,0.0010829658713191748,22.46653539422639,0.0011653108522295952,1.3681514263153076,0.9061416200139656,1476932,0.09397435188293457,0.002025693655014038,22.118518518518528,3.2450733184814453,58.5
336,293,4.969120502471924,-21.999999999999964,27.715617608085648,-0.1888691633939743,-0.18349845707416534,0.0011552285868674517,25.37796202677931,0.001114793703891337,1.3539131879806519,0.8749872474722309,1482073,0.09439849853515625,-0.00537070631980896,29.389285714285727,3.3680319786071777,74.50000000000006
348,294,4.914649963378906,-48.999999999999986,22.872467568486368,-0.1838904172182083,-0.18452627956867218,0.0010264848824590445,27.7729703753858,0.001128075527958572,1.3097180128097534,0.847347365379855,1487128,0.09277153015136719,0.0006358623504638672,22.793103448275875,3.33359432220459,83.40000000000005
336,295,4.895586252212524,-15.099999999999977,28.774060806087533,-0.18431708216667175,-0.18076349794864655,0.0011505952570587397,20.91879464471495,0.001145802205428481,1.3398127555847168,0.9516594599498993,1492188,0.09367036819458008,-0.0035535842180252075,31.17857142857144,3.2611286640167236,73.8
348,296,4.932687282562256,-30.500000000000007,21.670672908896034,-0.18007370829582214,-0.18100710213184357,0.001177334226667881,27.475200362479306,0.0010915262391790748,1.2993354797363281,1.185153425222637,1497206,0.0944826602935791,0.0009333938360214233,23.85172413793105,3.353912591934204,77.80000000000001
324,297,5.0155251026153564,-121.40000000000002,19.106008379240254,-0.17283247411251068,-0.18203741312026978,0.001162124564871192,39.919614013544745,0.0012612530263140798,1.364079475402832,0.8486335904746197,1502266,0.09484648704528809,0.009204939007759094,16.98148148148149,3.37496018409729,71.30000000000003
360,298,4.997145652770996,-38.499999999999986,35.59131924505221,-0.17707449197769165,-0.1798640638589859,0.001168417977169156,27.05597572112715,0.0009848306654021144,1.3002053499221802,0.9724185762221149,1507370,0.09688687324523926,0.0027895718812942505,37.186666666666675,3.2643916606903076,76.7
336,299,4.887552261352539,-29.999999999999964,26.086684276599094,-0.1831650584936142,-0.1822323203086853,0.0010422460036352277,24.878981580639426,0.0013174781342968345,1.3473283052444458,1.0596090367173718,1512437,0.09293484687805176,-0.000932738184928894,28.135714285714297,3.1769394874572754,68.99999999999997
348,300,4.886658191680908,-34.49999999999997,24.893963136545338,-0.1879156529903412,-0.1834355890750885,0.001385582028888166,26.08203695276179,0.0011280460748821497,1.3081918954849243,0.9223815000773485,1517521,0.09336209297180176,-0.0044800639152526855,27.710344827586216,3.266456127166748,73.80000000000004
396,301,4.78761625289917,-35.1,29.785767510007755,-0.17518731951713562,-0.18157489597797394,0.0010153884068131447,25.42909478020559,0.0009658865747042,1.214900255203247,0.8547350936971498,1522524,0.09243535995483398,0.006387576460838318,35.05151515151517,3.196162462234497,78.4
348,302,5.073221921920776,-37.499999999999986,23.363432689964394,-0.18322190642356873,-0.18195509910583496,0.0010559037327766418,24.17708056677772,0.0011026262072846293,1.324668526649475,0.916086368559275,1527699,0.0966031551361084,-0.0012668073177337646,22.965517241379324,3.389981269836426,65.2
336,303,4.841752290725708,-34.49999999999998,29.4339483287097,-0.18292033672332764,-0.1817842423915863,0.0010537945199757814,21.822580925850772,0.0010444250656291842,1.3502968549728394,0.9911622585015993,1532825,0.09273052215576172,-0.001136094331741333,31.28214285714287,3.0870678424835205,69.5
336,304,4.938791275024414,-30.49999999999999,19.064171837828614,-0.18564358353614807,-0.18244986236095428,0.0010841467883437872,22.55580155244919,0.001011767890304327,1.3335920572280884,0.8777086796501288,1537885,0.09425020217895508,-0.0031937211751937866,22.071428571428587,3.338136672973633,65.99999999999999
336,305,4.8197784423828125,-19.69999999999998,22.753226611758237,-0.18717899918556213,-0.1842111349105835,0.000967833329923451,20.971561161511566,0.001109120319597423,1.3290305137634277,0.9366089875427366,1542900,0.09262895584106445,-0.0029678642749786377,22.892857142857157,3.1665053367614746,73.7
336,306,4.987902402877808,-16.999999999999964,21.864076467176197,-0.18326336145401,-0.18435901403427124,0.0011651025852188468,20.22796956075968,0.0011793862795457244,1.3513020277023315,0.7106378450250439,1548069,0.09536099433898926,0.0010956525802612305,23.932142857142875,3.2608180046081543,59.599999999999994
336,307,4.884378910064697,-48.00000000000001,23.43671667745798,-0.191567063331604,-0.1821673959493637,0.001131767057813704,27.013510178110085,0.0012751886388286948,1.327778697013855,0.9818858308738734,1553080,0.09366345405578613,-0.009399667382240295,25.925000000000015,3.25547456741333,64.90000000000003
348,308,4.937281608581543,-16.499999999999986,22.040761131326885,-0.18465597927570343,-0.18435969948768616,0.0012535328278318048,21.61712119261862,0.0012488659704104066,1.2983248233795166,0.9282781776219565,1558131,0.09447765350341797,-0.00029627978801727295,23.27241379310346,3.3257193565368652,68.8
396,309,4.95052433013916,-4.999999999999972,31.26587727512789,-0.1868543028831482,-0.18318797647953033,0.0011359782656654716,19.731638021883274,0.0009101310861296952,1.2196646928787231,0.8477450968616107,1563178,0.09404301643371582,-0.003666326403617859,36.706060606060625,3.2574331760406494,67.0
372,310,5.05788254737854,-46.49999999999999,28.530174466802606,-0.18597769737243652,-0.18025197088718414,0.0009516263962723315,27.718229180959593,0.001430497970432043,1.277442455291748,1.1042078820714343,1568312,0.09679722785949707,-0.00572572648525238,30.30967741935485,3.4260222911834717,77.60000000000001
360,311,4.8761515617370605,-58.499999999999964,24.099432831263094,-0.1820705085992813,-0.1816239058971405,0.0014592374209314585,30.403812626416148,0.0011274873977527022,1.280154824256897,1.085205551466381,1573328,0.09346556663513184,-0.0004466027021408081,27.71333333333335,3.2665114402770996,61.20000000000002
360,312,4.975306272506714,-41.00000000000001,27.512252338683012,-0.18494760990142822,-0.18164436519145966,0.0010889099212363362,25.556552758321864,0.0011542406864464283,1.289491891860962,0.8483494329095307,1578413,0.09396886825561523,-0.003303244709968567,30.916666666666675,3.324169874191284,74.4
348,313,5.220986366271973,-47.5,25.110118685306443,-0.18223591148853302,-0.18175046145915985,0.0011903257109224796,28.62698725895507,0.000981119112111628,1.3279523849487305,0.9266852887670144,1583599,0.10147976875305176,-0.00048545002937316895,25.720689655172425,3.4937052726745605,72.8
