KLBefore,NumTrajs,TotalEnvSteps,MaxReturn,dLoss,AverageDiscountedReturn,KL,MinReturn,Entropy,Iteration,LossBefore,PolicyExecTime,GradNorm,EnvExecTime,AverageReturn,LossAfter,StdReturn,ProcessExecTime
0.00029802610515616834,1472,279153,78.80000000000001,-0.0016763508319854736,65.85328473456572,0.0002874275087378919,67.59999999999997,1.5688153505325317,36,-0.16178707778453827,4.320670127868652,0.41882375168402164,4.660877466201782,75.91304347826089,-0.1601107269525528,1.7063001794694512,0.1314697265625
0.0002786734839901328,1504,286665,79.0,0.001666054129600525,66.14777662145637,0.00025947578251361847,60.599999999999994,1.5679357051849365,37,-0.1603149026632309,4.153948068618774,0.3933307499802884,4.491629123687744,76.00425531914895,-0.16198095679283142,1.8721028621049385,0.1274094581604004
0.00025305277085863054,1552,294187,79.0,0.00514434278011322,66.45482368876773,0.0002729819098021835,69.2,1.5686861276626587,38,-0.15495280921459198,4.236191749572754,0.3309273702933263,4.574213027954102,76.12268041237115,-0.1600971519947052,1.5762087591759308,0.129563570022583
0.00026131884078495204,1656,301706,78.60000000000001,-0.0022718608379364014,66.74907811958751,0.0002469476603437215,71.39999999999998,1.5687499046325684,39,-0.1604408621788025,4.27097749710083,0.37353474495571304,4.676027774810791,76.36763285024158,-0.1581690013408661,1.3895627854711259,0.13242387771606445
0.00024685627431608737,1616,309261,79.5,-0.0036651939153671265,66.77802759878132,0.0002747025864664465,68.6,1.5670806169509888,40,-0.16197417676448822,4.507600545883179,0.3745238165952108,4.889249086380005,76.25990099009903,-0.1583089828491211,1.5855554638078442,0.13895821571350098
0.00027408506139181554,1632,316778,78.50000000000003,5.780160427093506e-05,66.65159668045403,0.0002672458649612963,69.89999999999998,1.5658282041549683,41,-0.15796519815921783,4.320280313491821,0.3997238949749587,4.730176210403442,76.31519607843138,-0.15802299976348877,1.459859804168799,0.13277053833007812
0.0002575595863163471,1712,324315,78.50000000000001,0.0011618733406066895,67.26013390963675,0.0002503712894394994,69.69999999999999,1.5659898519515991,42,-0.15657973289489746,4.271969318389893,0.3866470794793588,4.687001943588257,76.47803738317758,-0.15774160623550415,1.5492337202945952,0.13040947914123535
0.0002574538521002978,1624,331861,78.7,0.0014747679233551025,67.14325618692766,0.00031216125353239477,68.39999999999998,1.5656534433364868,43,-0.1577390730381012,4.3577880859375,0.39658845031372925,4.656542062759399,76.28275862068968,-0.1592138409614563,1.4683016145844172,0.13452434539794922
0.00031218049116432667,1624,339370,79.0,-0.000745624303817749,67.20985286184084,0.0003130077675450593,68.2,1.563240885734558,44,-0.15758119523525238,4.3325958251953125,0.3578478108638206,4.640685796737671,76.30098522167489,-0.15683557093143463,1.690249934816192,0.13348603248596191
0.0002964331360999495,1776,346892,79.30000000000001,-0.0002446770668029785,67.6398306543326,0.00023945623252075166,72.50000000000001,1.5646182298660278,45,-0.15535123646259308,4.276501178741455,0.37525645164984495,4.681617736816406,76.61171171171172,-0.1551065593957901,1.2758137299961205,0.13252019882202148
0.00024403598217759281,1728,354411,78.9,0.004622563719749451,67.62969977090886,0.00026537891244515777,70.2,1.5629836320877075,46,-0.15251773595809937,4.3817174434661865,0.3535958743838946,4.781139850616455,76.51898148148149,-0.15714029967784882,1.4905756033447937,0.13671350479125977
0.00026007447740994394,1744,361921,79.0,0.0004660189151763916,67.75730911160805,0.00021517476125154644,70.99999999999999,1.5631074905395508,47,-0.1545558124780655,4.358848810195923,0.4274640480097972,4.726956367492676,76.55504587155966,-0.15502183139324188,1.3112768648322994,0.13367295265197754
0.00022241953411139548,1680,369432,79.0,0.002325490117073059,67.47417493872649,0.00023237748246174306,70.8,1.5625394582748413,48,-0.1518445760011673,4.2716145515441895,0.41609177986389345,4.63154935836792,76.42333333333335,-0.15417006611824036,1.426310035532361,0.13237977027893066
0.00022099324269220233,1784,376950,79.0,0.0012291371822357178,67.83512027254689,0.0002477573580108583,71.1,1.562727689743042,49,-0.1545531302690506,4.225309371948242,0.3926059307934301,4.624511241912842,76.62869955156953,-0.15578226745128632,1.4277460722938367,0.13028526306152344
0.00025862298207357526,1752,384476,79.0,0.004196718335151672,67.52573103215211,0.0002421253448119387,71.5,1.5614492893218994,50,-0.15007035434246063,4.240536212921143,0.34121308287891583,4.70443320274353,76.5634703196347,-0.1542670726776123,1.3253202637968275,0.13184189796447754
0.00023412302834913135,1768,391991,79.1,-0.00019828975200653076,67.80958107864177,0.00025006826035678387,69.39999999999998,1.561145544052124,51,-0.15429657697677612,4.346575498580933,0.3964496887964674,4.700671434402466,76.59954751131225,-0.1540982872247696,1.3619422429317782,0.13423657417297363
0.00023837643675506115,1872,399499,78.9,0.002540573477745056,68.30663131487722,0.00022157277271617204,72.10000000000001,1.5625053644180298,52,-0.15112869441509247,4.247875452041626,0.3378666831039109,4.684389352798462,76.79145299145301,-0.15366926789283752,1.266604090868126,0.1317284107208252
0.00022890872787684202,1776,406999,79.3,0.0024457424879074097,67.98130607522903,0.00020645253243856132,69.89999999999998,1.5615272521972656,53,-0.1501484364271164,4.352790117263794,0.35905480265752765,4.704521656036377,76.62162162162164,-0.1525941789150238,1.397836514007582,0.13522553443908691
0.0002009877935051918,1856,414509,79.3,0.0008334815502166748,68.38419283840676,0.0002524906303733587,72.3,1.561747431755066,54,-0.15439434349536896,4.335819959640503,0.3982921760284542,4.738595724105835,76.76293103448278,-0.15522782504558563,1.331840195214346,0.13393664360046387
0.00025026523508131504,1872,422012,79.1,0.0007179081439971924,68.56395226237346,0.00024316497729159892,69.99999999999999,1.5614572763442993,55,-0.15282227098941803,4.340146541595459,0.43618252918566613,4.7153871059417725,76.79358974358975,-0.15354017913341522,1.336854940086984,0.13464832305908203
0.0002462645061314106,1872,429513,79.1,-0.0021730363368988037,68.5564225467426,0.00023996448726393282,72.69999999999999,1.561342477798462,56,-0.15337757766246796,4.3945558071136475,0.441326837899009,4.762434244155884,76.79444444444445,-0.15120454132556915,1.2766857094679693,0.13711285591125488
0.0002342118532396853,1928,437018,79.19999999999999,0.0017612576484680176,68.58327750981049,0.0002061386767309159,70.59999999999998,1.560359001159668,57,-0.14918652176856995,4.430402040481567,0.4060011813499743,4.85693883895874,76.88589211618259,-0.15094777941703796,1.240285125154932,0.13815808296203613
0.0002000377280637622,1968,444525,79.19999999999999,-0.0022013336420059204,69.04476276326874,0.00024148181546479464,71.9,1.5614831447601318,58,-0.15480513870716095,4.332860231399536,0.4293762564768395,4.671904563903809,76.94837398373986,-0.15260380506515503,1.2165430657678618,0.1333146095275879
0.000242204187088646,2016,452046,79.0,-0.0019486695528030396,68.77490536945096,0.00022096520115155727,73.6,1.5598444938659668,59,-0.15132442116737366,4.224921703338623,0.4210885592636314,4.703702211380005,77.01547619047619,-0.14937575161457062,1.115777262820296,0.13309192657470703
0.00023379929189104587,1896,459582,79.19999999999999,0.0013286769390106201,68.41632218542274,0.00020239855803083628,73.1,1.5584464073181152,60,-0.14858441054821014,4.210108518600464,0.4803738043917746,4.63905668258667,76.82025316455697,-0.14991308748722076,1.2721004670838545,0.13099217414855957
0.0001949264551512897,1984,467090,79.1,0.0019185841083526611,68.96899842855584,0.00023587617033626884,69.59999999999997,1.5590168237686157,61,-0.14825984835624695,4.472974061965942,0.36076629961677564,4.857911586761475,76.9725806451613,-0.1501784324645996,1.3134747507720559,0.1401364803314209
0.0002520990092307329,1832,474602,79.1,-0.000969231128692627,68.35026950897856,0.00023257655266206712,67.19999999999999,1.55586838722229,62,-0.15312615036964417,4.282388687133789,0.4613781585237248,4.694240570068359,76.71965065502185,-0.15215691924095154,1.445730911762098,0.13302159309387207
0.00022254484065342695,1944,482106,79.4,0.0007162392139434814,68.89034375277949,0.0002398768556304276,69.1,1.5561203956604004,63,-0.14883854985237122,4.4775731563568115,0.39101631792951697,4.874008893966675,76.9119341563786,-0.1495547890663147,1.397227399955802,0.13962841033935547
0.00023308760137297213,1984,489610,79.1,0.0049200356006622314,69.00326685508739,0.00022379914298653603,72.5,1.555735468864441,64,-0.1426570564508438,4.267872095108032,0.5127688858623214,4.659483194351196,76.97419354838712,-0.14757709205150604,1.1778445984181825,0.13389229774475098
0.00022386359341908246,1992,497116,79.0,0.0003439188003540039,69.05256284573649,0.00021020295389462262,72.10000000000001,1.554062843322754,65,-0.15014499425888062,4.371577739715576,0.4406728526173061,4.773106575012207,76.9855421686747,-0.15048891305923462,1.2506190464029472,0.1371016502380371
0.00020793138537555933,2016,504635,79.0,0.0042554885149002075,69.27220591425095,0.00021766923600807786,71.89999999999999,1.554175853729248,66,-0.14263874292373657,4.217268943786621,0.4243956909872919,4.621618032455444,77.01626984126986,-0.14689423143863678,1.2450908261170845,0.1341407299041748
0.00021241710055619478,2032,512159,79.30000000000001,0.0015402138233184814,69.18974143255758,0.00019665149739012122,72.4,1.5548397302627563,67,-0.14399805665016174,4.234384298324585,0.40845116550611926,4.637667417526245,77.03779527559057,-0.14553827047348022,1.2221659573802774,0.13312077522277832
0.00019654071365948766,2040,519672,79.1,0.002182021737098694,69.35553341895182,0.0002191166568081826,72.00000000000001,1.555176019668579,68,-0.14343760907649994,4.1348185539245605,0.4355289565613088,4.556666374206543,77.0537254901961,-0.14561963081359863,1.1686324516276743,0.12996411323547363
0.00022224208805710077,2016,527183,79.3,0.001444399356842041,69.13338140476607,0.0001810046669561416,72.00000000000001,1.5553522109985352,69,-0.14516188204288483,4.268517971038818,0.3980030239525039,4.660957098007202,77.01944444444445,-0.14660628139972687,1.1683911102863263,0.13383030891418457
0.00017220030713360757,2136,534712,79.1,0.0016182661056518555,69.53372672528441,0.00022125878604128957,71.99999999999999,1.555403232574463,70,-0.1424330174922943,4.293987035751343,0.491496269956084,4.7385265827178955,77.18014981273409,-0.14405128359794617,1.1263357347141068,0.13616418838500977
0.00022347246704157442,2104,542252,79.19999999999999,0.00034433603286743164,69.52982871030618,0.000186608885996975,72.19999999999997,1.5541489124298096,71,-0.14552976191043854,4.1863648891448975,0.4213628237144074,4.599892616271973,77.13307984790876,-0.14587409794330597,1.2129563628222577,0.13093924522399902
0.00018271963926963508,2160,549771,79.4,0.00021848082542419434,69.68972032343089,0.00021205752273090184,71.29999999999998,1.5554637908935547,72,-0.14682523906230927,4.202256679534912,0.4804680581592926,4.6926069259643555,77.21518518518519,-0.14704371988773346,1.164740856157601,0.13368725776672363
0.00021780650422442704,2080,557300,79.29999999999998,0.003712072968482971,69.61962983294596,0.00020528463937807828,70.20000000000002,1.5536435842514038,73,-0.14191943407058716,4.2098729610443115,0.43864106184135143,4.625302314758301,77.10423076923078,-0.14563150703907013,1.2472205192621835,0.1325533390045166
0.00020010859589092433,2152,564806,79.0,-0.0008788555860519409,69.63201069279714,0.0001905507524497807,73.70000000000003,1.554772973060608,74,-0.14480754733085632,4.257779359817505,0.47246056989181695,4.7365944385528564,77.2096654275093,-0.14392869174480438,1.0629181790464812,0.13556838035583496
0.00019155444169882685,2120,572320,79.1,0.0018224865198135376,69.52881440564705,0.00020491187751758844,73.1,1.553062915802002,75,-0.1408260315656662,4.227443695068359,0.4615973079806199,4.702772855758667,77.16452830188682,-0.14264851808547974,1.1592231719589396,0.13292717933654785
0.00020335255248937756,2128,579847,79.1,-0.0037707090377807617,69.75456701542132,0.00017851839947979897,73.09999999999998,1.5547174215316772,76,-0.14788660407066345,4.152590274810791,0.41102094679857365,4.5915679931640625,77.17030075187971,-0.1441158950328827,1.2144421906210001,0.12999463081359863
0.00017513585044071078,2216,587357,79.1,0.0022053420543670654,70.13298111393131,0.0001709994103293866,72.9,1.5557092428207397,77,-0.14195510745048523,4.256129503250122,0.5054959470444106,4.667574405670166,77.28880866425996,-0.1441604495048523,1.0647541823377789,0.13519644737243652
0.00017531098274048418,2152,594869,79.3,-0.0029837042093276978,69.73762831274085,0.00018904161697719246,72.99999999999996,1.5550717115402222,78,-0.14605718851089478,4.1565961837768555,0.4854444937479176,4.609253406524658,77.20743494423793,-0.14307348430156708,1.0592926203052562,0.13077545166015625
0.00019083244842477143,2136,602377,79.30000000000001,-0.0016208142042160034,69.7326326624793,0.0002550112549215555,73.3,1.5546623468399048,79,-0.14462195336818695,4.284093856811523,0.4510513682460914,4.648993492126465,77.18801498127343,-0.14300113916397095,1.0140245916321415,0.13526654243469238
0.00025631251628510654,2128,609890,79.1,-0.0024172216653823853,69.83392846222779,0.0002034481440205127,68.69999999999999,1.5538015365600586,80,-0.14679819345474243,4.290522813796997,0.48002425993501224,4.685703754425049,77.17556390977445,-0.14438097178936005,1.2522928826599051,0.13621735572814941
0.00019497731409501284,2184,617422,79.5,0.001719549298286438,69.77803115725435,0.0001722594170132652,73.80000000000001,1.553993582725525,81,-0.14330270886421204,4.463001012802124,0.43189487100952295,4.916565179824829,77.24102564102566,-0.14502225816249847,1.1574579206910158,0.1398639678955078
0.00017644338367972523,2120,624953,79.5,-0.0033924877643585205,69.52715038876462,0.00028365530306473374,69.79999999999997,1.550706386566162,82,-0.14819785952568054,4.345006704330444,0.5069671964037867,4.765438556671143,77.15811320754717,-0.14480537176132202,1.1258624477861374,0.1370697021484375
0.0002724297810345888,2248,632453,79.1,-0.002908557653427124,70.33169079519742,0.0002588560164440423,69.89999999999996,1.5527801513671875,83,-0.14707937836647034,4.355096817016602,0.44389831546253755,4.736129283905029,77.33096085409254,-0.1441708207130432,1.1460292590176469,0.13714194297790527
0.0002641023602336645,2200,639965,79.1,-0.0016798675060272217,69.96855905550812,0.00030767929274588823,71.3,1.5494590997695923,84,-0.14568661153316498,4.26477313041687,0.6160741745831101,4.676789045333862,77.26836363636365,-0.14400674402713776,1.1344438182913688,0.13553190231323242
0.0003051702515222132,2216,647499,79.3,-8.291006088256836e-05,70.04096401775399,0.00018864197772927582,73.49999999999997,1.5488024950027466,85,-0.14219756424427032,4.283290386199951,0.4877072323266669,4.721114158630371,77.28014440433213,-0.14211465418338776,1.0316311332214918,0.13610291481018066
0.0001954248291440308,2080,655013,79.4,0.0033271610736846924,69.64989816691343,0.00023865677940193564,71.10000000000001,1.5472203493118286,86,-0.14128538966178894,4.294444561004639,0.5036425781690892,4.692732810974121,77.11000000000003,-0.14461255073547363,1.2104576375518847,0.13533639907836914
0.00023183955636341125,2176,662516,79.19999999999999,-0.00033164024353027344,69.88881870213922,0.00019707789761014283,73.5,1.547613263130188,87,-0.14402511715888977,4.164629220962524,0.437281139694962,4.613250255584717,77.24154411764708,-0.1436934769153595,1.1000343434989457,0.1314859390258789
0.00019538022752385587,2192,670051,79.29999999999998,0.002690553665161133,70.11210028988273,0.00015962835459504277,72.0,1.5472749471664429,88,-0.13860493898391724,4.173569440841675,0.3650417141366831,4.608517169952393,77.25000000000003,-0.14129549264907837,1.176387207221274,0.1317739486694336
0.00016016651352401823,2176,677567,79.29999999999998,0.0017186552286148071,69.84585816786964,0.00017756200395524502,73.60000000000002,1.5478639602661133,89,-0.13942603766918182,4.241907119750977,0.5238579470425365,4.678628921508789,77.23676470588236,-0.14114469289779663,1.0425723859429579,0.13399076461791992
0.00017771191778592765,2192,685078,79.29999999999998,0.0005765408277511597,70.00467818885545,0.00022694394283462316,71.79999999999998,1.5473116636276245,90,-0.14302964508533478,4.096135377883911,0.5257226544092048,4.543115139007568,77.2587591240876,-0.14360618591308594,1.1574323112465286,0.12959742546081543
0.00022382184397429228,2240,692602,79.3,0.0017053931951522827,69.83991564479015,0.00018300105875823647,73.60000000000002,1.5462709665298462,91,-0.13800813257694244,4.236868381500244,0.4569105217798706,4.730136156082153,77.31285714285717,-0.13971352577209473,1.0992102916667568,0.13278913497924805
0.00018618621106725186,2144,700116,79.19999999999999,0.0034012049436569214,69.84276050400703,0.0001957544154720381,72.8,1.544999599456787,92,-0.1389758288860321,4.221453666687012,0.5704103946717191,4.66843056678772,77.19626865671644,-0.14237703382968903,1.093324842581406,0.13261055946350098
0.00019483431242406368,2232,707627,79.1,0.0038836300373077393,70.18096686031885,0.00018460470892023295,72.9,1.5460788011550903,93,-0.1378534585237503,4.16056752204895,0.4212135897920026,4.599236726760864,77.30788530465952,-0.14173708856105804,1.049462488003596,0.13104963302612305
0.000181525043444708,2240,715136,79.3,-0.0001153796911239624,70.06642112933147,0.00017004496476147324,73.50000000000001,1.5459744930267334,94,-0.13966138660907745,4.237982273101807,0.43873244925694993,4.715334415435791,77.3182142857143,-0.1395460069179535,1.0273355049816568,0.13398265838623047
0.00016654134378768504,2280,722648,79.5,0.0010567009449005127,70.34051646974707,0.0001746003981679678,72.09999999999998,1.548039197921753,95,-0.14027665555477142,4.15606164932251,0.4511882230399792,4.608971118927002,77.3642105263158,-0.14133335649967194,1.090653992390466,0.13121819496154785
0.0001786307548172772,2216,730154,79.19999999999999,-0.0009853839874267578,70.03454668337017,0.00020124549337197095,72.99999999999999,1.5471144914627075,96,-0.13973496854305267,4.127889633178711,0.4190277501444532,4.58910608291626,77.29025270758123,-0.13874958455562592,1.0424971449120146,0.13080453872680664
0.0001984669070225209,2264,737660,79.3,0.0007784217596054077,70.02684128357483,0.00015938155411276966,72.80000000000001,1.546889305114746,97,-0.1380823850631714,4.248596668243408,0.4197954536274543,4.757723331451416,77.34770318021202,-0.1388608068227768,0.9835502273433698,0.13513588905334473
0.0001566601131344214,2296,745169,79.0,-0.0004016757011413574,70.45666879075806,0.00017662849859334528,73.5,1.5477715730667114,98,-0.14168120920658112,4.151846408843994,0.5037833910712689,4.610962867736816,77.38362369337982,-0.14127953350543976,1.1212751441932773,0.13298940658569336
0.00017421614029444754,2336,752679,79.3,-0.0035401880741119385,70.50771322354962,0.00015030828944873065,72.39999999999999,1.5472161769866943,99,-0.14336585998535156,4.170144557952881,0.5781856484106908,4.631577730178833,77.42808219178083,-0.13982567191123962,1.0464383920293632,0.13208365440368652
