Iteration,MaxReturn,KLBefore,ProcessExecTime,LossBefore,KL,EnvExecTime,Entropy,dLoss,AverageDiscountedReturn,PolicyExecTime,AverageReturn,NumTrajs,MinReturn,TotalEnvSteps,StdReturn,LossAfter,GradNorm
209,79.19999999999999,0.0002087945758830756,0.13397574424743652,-0.13391579687595367,0.00021344094420783222,4.577625513076782,1.5484198331832886,0.00022567808628082275,70.92989343041658,4.209036111831665,77.49566666666668,2400,72.79999999999998,1580282,1.0573305485461413,-0.1341414749622345,0.458524039732801
210,79.10000000000001,0.0002155007387045771,0.13367342948913574,-0.13670475780963898,0.0001958801585715264,4.582020998001099,1.546352505683899,-0.0003290623426437378,70.77197714620985,4.205501317977905,77.42979452054797,2336,72.89999999999998,1587787,1.0902915088252976,-0.13637569546699524,0.4767922981602961
211,79.19999999999999,0.00018557054863777012,0.13673734664916992,-0.1328301876783371,0.00019218158558942378,4.727766990661621,1.5470689535140991,0.0012076795101165771,70.91228028312224,4.261845588684082,77.56006493506494,2464,72.89999999999999,1595302,0.9919461369653977,-0.13403786718845367,0.5011795574081348
212,79.19999999999999,0.0001943483657669276,0.13338899612426758,-0.13688842952251434,0.00019468674145173281,4.6232500076293945,1.548430323600769,-0.0003634542226791382,70.89067395708236,4.229369163513184,77.48829431438129,2392,72.6,1602812,1.0693495508364055,-0.1365249752998352,0.5009866169790639
213,79.19999999999999,0.00019763893214985728,0.13308358192443848,-0.13937704265117645,0.00022104826348368078,4.544822931289673,1.5488202571868896,-0.0014974772930145264,70.8504425279368,4.190351724624634,77.43481228668944,2344,72.7,1610328,1.082761156692873,-0.13787956535816193,0.5677327785500377
214,79.4,0.00021336539066396654,0.1318221092224121,-0.13794979453086853,0.000170305953361094,4.5732316970825195,1.5488940477371216,-0.0025496184825897217,71.1009079968363,4.138953685760498,77.58681672025725,2488,73.39999999999999,1617833,1.0002506897237184,-0.1354001760482788,0.4389276496999989
215,79.19999999999999,0.00017708040832076222,0.13444948196411133,-0.13653895258903503,0.00019323991728015244,4.651003837585449,1.5472604036331177,0.0003163367509841919,70.78314604641787,4.245227336883545,77.46351351351353,2368,73.70000000000003,1625341,1.0277664479048734,-0.13685528934001923,0.5617663489978658
216,79.19999999999999,0.00018712533346842974,0.13270092010498047,-0.13412758708000183,0.00014091025514062494,4.626233100891113,1.5479258298873901,0.0002475529909133911,70.89559423472227,4.1549224853515625,77.55779220779222,2464,73.29999999999998,1632863,0.9534818263533031,-0.13437514007091522,0.48790299377484253
217,79.3,0.00013682407734449953,0.13862967491149902,-0.13157834112644196,0.00015179382171481848,4.7536680698394775,1.5501407384872437,0.003744781017303467,71.33189082693409,4.362584352493286,77.63343848580442,2536,74.19999999999999,1640365,0.9424873996939845,-0.13532312214374542,0.5760667811119424
218,79.29999999999998,0.00015667983097955585,0.1342322826385498,-0.13322679698467255,0.0002610583615023643,4.631389856338501,1.5466928482055664,0.0010774582624435425,71.013365536214,4.201010704040527,77.54755700325735,2456,71.29999999999998,1647894,1.1051930539457986,-0.1343042552471161,0.6212529189499644
219,79.4,0.000262187619227916,0.1340169906616211,-0.13308151066303253,0.00017238789587281644,4.636321306228638,1.5469354391098022,0.0012725591659545898,71.01106805628199,4.195574522018433,77.55537459283387,2456,73.1,1655399,1.0811060687984806,-0.13435406982898712,0.6240025174522136
220,79.30000000000001,0.00017437277710996568,0.14653444290161133,-0.133815735578537,0.00016991925076581538,5.026881217956543,1.5459589958190918,-0.0001236647367477417,71.01744107643886,4.5754053592681885,77.51423841059604,2416,72.09999999999998,1662906,1.1018478982339182,-0.13369207084178925,0.5388972310779923
221,79.4,0.00017087631567846984,0.13392376899719238,-0.13440468907356262,0.0001842250203480944,4.6598780155181885,1.5446478128433228,0.0004341602325439453,70.75613494636018,4.2417778968811035,77.49867109634553,2408,70.0,1670435,1.0729526876314137,-0.13483884930610657,0.5618332367820729
222,79.29999999999998,0.00018248616834171116,0.13003802299499512,-0.13381028175354004,0.000186520439456217,4.536840438842773,1.5439698696136475,0.0004976540803909302,70.7278482328705,4.0889058113098145,77.49063545150503,2392,74.00000000000003,1677938,0.919018269393471,-0.13430793583393097,0.5744434173130435
223,79.19999999999999,0.00018146586080547422,0.13306689262390137,-0.13656914234161377,0.00015625516243744642,4.56516432762146,1.5457288026809692,-0.002740412950515747,71.17671045433224,4.217214822769165,77.55909090909093,2464,73.5,1685456,1.060881380468072,-0.13382872939109802,0.4999631779979907
224,79.19999999999999,0.00015965088095981628,0.13141727447509766,-0.13426141440868378,0.00021337487851269543,4.5850911140441895,1.545229196548462,0.0017306804656982422,70.85813809847022,4.1744608879089355,77.50598006644519,2408,73.30000000000001,1692963,1.0709843267639707,-0.13599209487438202,0.5500909746021747
225,79.19999999999999,0.00020810053683817387,0.13495421409606934,-0.1334051936864853,0.00018481719598639756,4.626272916793823,1.5475043058395386,0.0011666715145111084,71.28082144820405,4.244572877883911,77.59391025641027,2496,70.80000000000001,1700470,1.12252352708937,-0.1345718652009964,0.5201456460194552
226,79.5,0.00018696996266953647,0.13062143325805664,-0.13221947848796844,0.00013850418326910585,4.565093517303467,1.5462675094604492,0.0008854866027832031,70.85490120083685,4.152852773666382,77.53770491803282,2440,73.4,1707980,1.0179638845772847,-0.13310496509075165,0.5200537982035658
227,79.1,0.00013642385601997375,0.13736414909362793,-0.13274353742599487,0.00017872266471385956,4.752043962478638,1.5449846982955933,0.0020066052675247192,70.96799524388541,4.322840929031372,77.55667752442999,2456,72.39999999999998,1715481,0.9839324992653112,-0.1347501426935196,0.5309572006112394
228,79.30000000000001,0.00017573162040207535,0.13518381118774414,-0.12881697714328766,0.0001503368839621544,4.655203580856323,1.5449140071868896,0.003356367349624634,71.20627184589043,4.206653356552124,77.61050955414014,2512,73.3,1722984,1.02800796558064,-0.1321733444929123,0.47833696147426696
229,79.29999999999998,0.00015097047435119748,0.1354689598083496,-0.13265076279640198,0.0001385360665153712,4.722133159637451,1.5442392826080322,0.0006165206432342529,70.97898181466437,4.278383255004883,77.59198717948719,2496,73.6,1730497,0.907712622454836,-0.13326728343963623,0.5301748739002795
230,79.4,0.00013663159916177392,0.1433403491973877,-0.13646119832992554,0.0001743090251693502,4.909995794296265,1.5444316864013672,-0.0030256658792495728,71.15351348598142,4.486270427703857,77.6079617834395,2512,74.00000000000003,1738008,0.9502766870648663,-0.13343553245067596,0.5327149095038404
231,79.19999999999999,0.0001780286111170426,0.13350701332092285,-0.1341656595468521,0.00022145145339891315,4.574594974517822,1.5426385402679443,0.002110004425048828,70.9778011470083,4.17845892906189,77.52178217821785,2424,73.29999999999998,1745517,1.0213823507135051,-0.13627566397190094,0.5595252187627558
232,79.19999999999999,0.0002220615861006081,0.13014745712280273,-0.1317395716905594,0.00018161132175009698,4.543656587600708,1.5405833721160889,0.0006508678197860718,70.85266351647695,4.093623161315918,77.52664473684213,2432,73.09999999999998,1753036,1.0008124621098597,-0.13239043951034546,0.5519529161880776
233,79.30000000000001,0.00018042737792711705,0.13388752937316895,-0.13574174046516418,0.00016709633928257972,4.623416900634766,1.5420905351638794,-0.001320764422416687,71.02273868728871,4.199110269546509,77.54885993485344,2456,71.8,1760561,1.0610779059057316,-0.1344209760427475,0.607217227687945
234,79.3,0.00016581716772634536,0.1327524185180664,-0.13189873099327087,0.00015174513100646436,4.5889177322387695,1.5416375398635864,0.001265108585357666,71.06506328490119,4.162315368652344,77.54853420195441,2456,72.49999999999999,1768087,1.091791762236531,-0.13316383957862854,0.4980298164323674
235,79.30000000000001,0.00014930918405298144,0.13456988334655762,-0.13882027566432953,0.0002027677692240104,4.605183839797974,1.5418000221252441,-0.0049483925104141235,71.22288830001509,4.209223747253418,77.60255591054315,2504,72.6,1775591,1.0112434304498605,-0.1338718831539154,0.5813173993908198
236,79.4,0.00020526580919977278,0.1356031894683838,-0.13441221415996552,0.0001569942687638104,4.674741506576538,1.5406014919281006,-2.8342008590698242e-05,71.08633559938207,4.26017427444458,77.55635179153096,2456,73.90000000000003,1783093,0.9954212995205233,-0.13438387215137482,0.5475900257230014
237,79.19999999999999,0.0001563259429531172,0.13518333435058594,-0.13032184541225433,0.00014969921903684735,4.677670001983643,1.5420187711715698,0.0025742948055267334,71.09314409858108,4.2107343673706055,77.61809523809525,2520,73.19999999999999,1790596,0.9654785097735024,-0.13289614021778107,0.52116916886951
238,79.4,0.0001529307191958651,0.13326644897460938,-0.1348535269498825,0.000183806725544855,4.620053291320801,1.5389008522033691,-0.0010427385568618774,70.7709538507998,4.166259765625,77.49466666666669,2400,69.20000000000002,1798112,1.0687866432964457,-0.13381078839302063,0.4853023595881874
239,79.30000000000001,0.00018608535174280405,0.13340091705322266,-0.1340124011039734,0.00016827843501232564,4.548314094543457,1.5376181602478027,0.00016626715660095215,70.65472130997432,4.179692983627319,77.42191780821919,2336,73.2,1805640,1.037977033470216,-0.13417866826057434,0.5540828103478398
240,79.5,0.00016222495469264686,0.1386704444885254,-0.13389310240745544,0.00018802522390615195,4.717149019241333,1.5409365892410278,0.0021683871746063232,71.12211341818829,4.329969167709351,77.53967213114755,2440,72.5,1813144,1.0188549780378466,-0.13606148958206177,0.6139118625441224
241,79.19999999999999,0.00018044763419311494,0.13579034805297852,-0.13404865562915802,0.00016518772463314235,4.70297908782959,1.5421252250671387,0.001009523868560791,71.40074597105419,4.244746208190918,77.68456790123457,2592,71.89999999999998,1820646,0.9658726616256608,-0.1350581794977188,0.6363811714347297
242,79.3,0.0001630987972021103,0.1349327564239502,-0.13396090269088745,0.00012934663391206414,4.638374090194702,1.542981505393982,3.375113010406494e-05,71.57081920963016,4.1924967765808105,77.71914893617023,2632,74.00000000000001,1828150,0.9099072428461978,-0.13399465382099152,0.4427802680186497
243,79.4,0.00013882982602808625,0.13334012031555176,-0.13002780079841614,0.00015205411182250828,4.59013295173645,1.5407679080963135,0.002276986837387085,71.02067648383978,4.174485921859741,77.56601941747574,2472,73.29999999999998,1835671,0.9744190932048937,-0.13230478763580322,0.6261387048886476
244,79.4,0.00015958772564772516,0.13101458549499512,-0.13354840874671936,0.00021660637867171317,4.5154218673706055,1.5406699180603027,0.0015823394060134888,70.69139509906933,4.12350058555603,77.44319727891157,2352,68.0,1843188,1.1946328308467038,-0.13513074815273285,0.5825839758673506
245,79.30000000000001,0.00021537384600378573,0.13621068000793457,-0.13690625131130219,0.00017359992489218712,4.624020576477051,1.5405231714248657,-0.003532692790031433,70.85177132266469,4.257689952850342,77.4482993197279,2352,72.49999999999999,1850690,1.11686841967632,-0.13337355852127075,0.4936154688269679
246,79.19999999999999,0.00016200903337448835,0.1331164836883545,-0.13225117325782776,0.0001626238226890564,4.6099536418914795,1.54179847240448,-0.0007106661796569824,71.3499678807011,4.152062892913818,77.65887850467291,2568,74.4,1858205,0.8768699578236128,-0.13154050707817078,0.4049563968282985
247,79.5,0.00016688568575773388,0.13276171684265137,-0.1295955926179886,0.00014675091370008886,4.608854293823242,1.5412043333053589,0.0035479068756103516,71.11797468691026,4.195319890975952,77.60445859872613,2512,73.30000000000003,1865727,0.9945612577512167,-0.13314349949359894,0.521919030809088
248,79.3,0.0001433171855751425,0.1312408447265625,-0.1309013068675995,0.00020862094243057072,4.616894245147705,1.5437389612197876,0.00039659440517425537,71.44784991645942,4.144364595413208,77.69846625766873,2608,73.80000000000001,1873230,0.9273771198822407,-0.13129790127277374,0.6437062478235401
249,79.19999999999999,0.0002099655830534175,0.13291549682617188,-0.13730670511722565,0.00015458661073353142,4.578568458557129,1.5416642427444458,-0.002064138650894165,71.20863403103029,4.169066429138184,77.63028391167194,2536,73.6,1880742,0.9332438499299174,-0.13524256646633148,0.458359767692539
250,79.10000000000001,0.0001613902422832325,0.13735270500183105,-0.13505111634731293,0.00016335290274582803,4.727194309234619,1.5421291589736938,0.0007659941911697388,70.82834029002673,4.293649196624756,77.51815181518154,2424,73.39999999999996,1888262,0.9835783076009602,-0.13581711053848267,0.5233942067747774
251,79.30000000000001,0.0001571137981954962,0.13538193702697754,-0.13484658300876617,0.00019913275900762528,4.625939607620239,1.5410726070404053,-0.0017838627099990845,71.21221968516834,4.242979049682617,77.60987261146498,2512,73.10000000000002,1895767,0.9870811937906687,-0.1330627202987671,0.4697984780296547
252,79.30000000000001,0.0001935448235599324,0.1322920322418213,-0.1300094723701477,0.0001531627931399271,4.60376501083374,1.5415048599243164,0.0021429061889648438,71.45271283639683,4.168250322341919,77.69169230769232,2600,71.6,1903269,1.0270908419575802,-0.13215237855911255,0.4063176142280827
253,79.2,0.00015764072304591537,0.1343858242034912,-0.13076716661453247,0.0001654685620451346,4.589633226394653,1.54047691822052,0.002878338098526001,71.18629288865647,4.220958948135376,77.5807073954984,2488,73.2,1910793,1.021606207086114,-0.13364550471305847,0.602489175409773
254,79.3,0.0001565541751915589,0.13287091255187988,-0.13095226883888245,0.00014574709348380566,4.615886688232422,1.5412211418151855,-0.0006642341613769531,71.57876837468396,4.141194581985474,77.75803571428573,2688,74.20000000000002,1918326,0.8822966236237205,-0.1302880346775055,0.4989221786285777
255,79.1,0.00015191461716312915,0.1329658031463623,-0.13065528869628906,0.00017506201402284205,4.578898191452026,1.5394340753555298,0.0010458379983901978,71.43169705470453,4.16784405708313,77.67461300309598,2584,73.70000000000002,1925837,0.9927162390874534,-0.13170112669467926,0.5668365176518395
256,79.4,0.0001815191499190405,0.1327059268951416,-0.1310771405696869,0.00015379746037069708,4.610392808914185,1.5355305671691895,-0.0004823058843612671,70.9064577233433,4.149345397949219,77.5483660130719,2448,73.30000000000001,1933339,0.9808029640400362,-0.13059483468532562,0.48711673145831974
257,79.3,0.00015156577865127474,0.13375377655029297,-0.13310019671916962,0.00019353683455847204,4.572735071182251,1.5367279052734375,-0.0007079243659973145,71.12284843633752,4.191986560821533,77.55876623376624,2464,73.3,1940858,0.909485246106724,-0.1323922723531723,0.7607499905022729
258,79.19999999999999,0.0001939465873874724,0.13178682327270508,-0.1313202679157257,0.00016294604574795812,4.496891975402832,1.5379579067230225,0.0017154663801193237,71.14402016134028,4.110923767089844,77.56569579288026,2472,71.89999999999999,1948380,0.9915115057497196,-0.13303573429584503,0.5217726070226183
259,79.4,0.00015647521649952978,0.13422775268554688,-0.13264678418636322,0.0002420643431833014,4.6277384757995605,1.538648247718811,-0.0030462443828582764,71.42834653348152,4.219364881515503,77.67554179566565,2584,73.90000000000002,1955888,0.8837661812458077,-0.12960053980350494,0.5443175446325639
260,79.40000000000002,0.00024326371203642339,0.13431167602539062,-0.131609708070755,0.00019272370263934135,4.621319055557251,1.5371991395950317,0.0010596811771392822,71.46139894915287,4.179275751113892,77.66355140186917,2568,74.30000000000001,1963388,0.9087383870402869,-0.1326693892478943,0.5375875581405096
261,79.30000000000001,0.00019169958250131458,0.13458704948425293,-0.13097015023231506,0.0001632920902920887,4.631314277648926,1.5370527505874634,0.0021883994340896606,71.41341908370654,4.213420867919922,77.66677018633541,2576,72.7,1970901,0.9549388471750737,-0.13315854966640472,0.5480012242941081
262,79.19999999999999,0.0001646134041948244,0.13119173049926758,-0.13033927977085114,0.000255749502684921,4.536559343338013,1.5350548028945923,-0.0008344799280166626,71.31297434037255,4.1112260818481445,77.62151898734179,2528,71.8,1978417,0.96537142928249,-0.12950479984283447,0.5129358421075996
263,79.30000000000001,0.0002567766059655696,0.13396596908569336,-0.12810103595256805,0.00014512657071463764,4.636006593704224,1.5364247560501099,0.001221388578414917,71.19900419075272,4.190089702606201,77.62996845425869,2536,72.7,1985930,0.999029970664353,-0.12932242453098297,0.47306337550968397
264,79.4,0.00014651451783720404,0.13474798202514648,-0.1323094218969345,0.00031799470889382064,4.581749200820923,1.5343782901763916,-0.0017020702362060547,71.22512634647383,4.198611497879028,77.58810289389068,2488,74.10000000000002,1993431,0.992327448140207,-0.13060735166072845,0.5249936790491053
265,79.30000000000001,0.0003133531135972589,0.1341075897216797,-0.12530586123466492,0.00019428513769526035,4.655635595321655,1.5344195365905762,0.0033674538135528564,71.45149292803757,4.218561410903931,77.71854103343466,2632,74.10000000000002,2000937,0.899538719506126,-0.12867331504821777,0.6278228916429185
266,79.4,0.00019087345572188497,0.13597512245178223,-0.13193394243717194,0.00022388421348296106,4.71556544303894,1.5312453508377075,-0.0029487311840057373,71.54974429865995,4.228449583053589,77.7544910179641,2672,73.90000000000003,2008437,0.8886986103169044,-0.1289852112531662,0.731148528602985
267,79.30000000000001,0.00022822887694928795,0.13392114639282227,-0.1281355321407318,0.00015421927673742175,4.632840156555176,1.528725266456604,-0.0011111199855804443,71.33706844489532,4.21807599067688,77.66055900621119,2576,74.70000000000002,2015970,0.8702271770554878,-0.12702441215515137,0.48267347795711124
268,79.4,0.0001557974610477686,0.1367030143737793,-0.12982340157032013,0.0001398812310071662,4.698977947235107,1.5307444334030151,-0.0020473748445510864,71.58016501710128,4.26023006439209,77.70611620795108,2616,73.80000000000003,2023471,1.0006844256952532,-0.12777602672576904,0.5132780240639188
269,79.30000000000001,0.00013790128286927938,0.13115549087524414,-0.12558920681476593,0.0002086078457068652,4.58416223526001,1.5304971933364868,0.0023603439331054688,71.57855379034002,4.150136947631836,77.71914893617023,2632,74.10000000000002,2030975,0.8542213463248859,-0.1279495507478714,0.6004531516802161
270,79.5,0.0002099834819091484,0.13193058967590332,-0.12694931030273438,0.0002776155306492001,4.548020124435425,1.5282224416732788,0.0008663088083267212,71.53493506092647,4.112705230712891,77.70581039755352,2616,72.3,2038477,0.9623476649688969,-0.1278156191110611,0.5074786591943303
271,79.4,0.0002818465873133391,0.13855648040771484,-0.1263003796339035,0.0001802247716113925,4.733694791793823,1.5280629396438599,0.004923045635223389,71.26110086866966,4.341120481491089,77.60891719745224,2512,72.0,2045985,1.0321195677153552,-0.1312234252691269,0.5483574325719991
272,79.19999999999999,0.0001746146153891459,0.13717174530029297,-0.12853552401065826,0.0001598702947376296,4.703468322753906,1.528995156288147,0.0013566017150878906,71.58537857113906,4.290517091751099,77.69847094801224,2616,72.99999999999997,2053511,0.9444983709373859,-0.12989212572574615,0.6815590097709077
273,79.4,0.00016006678924895823,0.13782548904418945,-0.1300095170736313,0.00013735088577959687,4.8046324253082275,1.5276167392730713,-0.002282381057739258,71.38313569046348,4.309962272644043,77.71610942249242,2632,74.7,2061025,0.9077588891289734,-0.12772713601589203,0.6583259794035058
274,79.39999999999999,0.00014159403508529067,0.13776946067810059,-0.13264819979667664,0.00015391383203677833,4.7235190868377686,1.527446985244751,-0.0030656009912490845,71.34541803376537,4.307908773422241,77.63805031446543,2544,74.0,2068536,1.0417534673696187,-0.12958259880542755,0.5651568335964466
275,79.19999999999999,0.000148436360177584,0.1340951919555664,-0.12598109245300293,0.0001484762760810554,4.651875019073486,1.5295467376708984,0.0030407756567001343,71.44011594367014,4.172759771347046,77.7409638554217,2656,73.40000000000002,2076036,0.9048112556396053,-0.12902186810970306,0.4509317936226036
276,79.19999999999999,0.00015339332458097488,0.13481521606445312,-0.132449209690094,0.00019096645701210946,4.63226580619812,1.5295864343643188,-0.0022278279066085815,71.39763976100144,4.206256151199341,77.66851851851854,2592,73.1,2083590,1.0124821121554881,-0.1302213817834854,0.5223732101581743
277,79.4,0.00018691938021220267,0.13858723640441895,-0.13073858618736267,0.00016697871615178883,4.803333044052124,1.529475450515747,-0.002569735050201416,71.33675498473796,4.326029300689697,77.6993865030675,2608,72.8,2091090,0.9098976503162077,-0.12816885113716125,0.5836437282152218
278,79.30000000000001,0.00017171556828543544,0.13424921035766602,-0.12843595445156097,0.00014652697427663952,4.613342761993408,1.5290418863296509,0.0017557293176651,71.40990505778865,4.204805374145508,77.6240506329114,2528,73.2,2098598,0.9711620587068596,-0.13019168376922607,0.7128678265125792
279,79.4,0.00014033089973963797,0.1350717544555664,-0.12729255855083466,0.00019503106886986643,4.6633055210113525,1.5302187204360962,0.002062782645225525,71.40508000446627,4.191835403442383,77.71762917933133,2632,73.19999999999999,2106107,0.963683647532954,-0.12935534119606018,0.5754521254894971
280,79.39999999999999,0.0001991784811252728,0.13389372825622559,-0.1293589323759079,0.0001376794680254534,4.610983371734619,1.5298551321029663,-0.0016009211540222168,71.41917686483528,4.175626516342163,77.67678018575853,2584,71.59999999999998,2113611,1.013402220266378,-0.12775801122188568,0.4418372093549677
281,79.19999999999999,0.0001356151478830725,0.13745903968811035,-0.12622110545635223,0.00020366998796816915,4.734499216079712,1.5279852151870728,0.0006384402513504028,71.66444430990875,4.290990352630615,77.7558208955224,2680,71.39999999999998,2121129,0.9633990652716862,-0.12685954570770264,0.5568075709059624
282,79.4,0.00020128396863583475,0.13311529159545898,-0.1310960203409195,0.00015397861716337502,4.576495885848999,1.529844045639038,-0.0021538138389587402,71.66632382207766,4.145360708236694,77.74774774774777,2664,72.99999999999999,2128629,0.9586195198389431,-0.12894220650196075,0.528951582144519
283,79.4,0.00015935847477521747,0.13350582122802734,-0.1301015019416809,0.00022464091307483613,4.539667367935181,1.530532956123352,0.0020362883806228638,71.5070800240168,4.126307010650635,77.67770897832818,2584,73.4,2136130,1.0022876382224948,-0.13213779032230377,0.6637485631351774
284,79.30000000000001,0.00021901143190916628,0.13456416130065918,-0.1256609708070755,0.00014510848268400878,4.628034353256226,1.5325809717178345,0.0016978830099105835,71.71611186291871,4.225782632827759,77.75000000000003,2672,74.50000000000004,2143645,0.9246054345399606,-0.12735885381698608,0.5415683805364861
285,79.4,0.00014747765089850873,0.13239121437072754,-0.12509320676326752,0.00020710194075945765,4.579468488693237,1.5304980278015137,0.0025144368410110474,71.42803137954797,4.1452696323394775,77.71914893617023,2632,74.90000000000002,2151149,0.8863527289904575,-0.12760764360427856,0.5439620043536629
286,79.6,0.0002120799181284383,0.1319425106048584,-0.12983006238937378,0.0001494786120019853,4.567105293273926,1.5295332670211792,-0.0009045004844665527,71.13821328681394,4.115621089935303,77.59904458598727,2512,73.4,2158688,0.9984856581228659,-0.12892556190490723,0.604891230625792
287,79.5,0.00014543400902766734,0.13209891319274902,-0.1267760545015335,0.0001617111702216789,4.490382194519043,1.531768798828125,0.001581341028213501,71.65453386515902,4.13011622428894,77.70581039755352,2616,74.10000000000001,2166190,0.9994477989814317,-0.128357395529747,0.4099443819599596
288,79.3,0.00016479435726068914,0.13418102264404297,-0.12834084033966064,0.00023214201792143285,4.6439220905303955,1.5277920961380005,0.0010063350200653076,71.23849746064177,4.208046913146973,77.64088050314466,2544,73.30000000000001,2173692,0.9606545093577747,-0.12934717535972595,0.6140070102781183
289,79.4,0.00023329017858486623,0.13907575607299805,-0.13025209307670593,0.00016587591380812228,4.719318151473999,1.5260697603225708,-0.0021850019693374634,71.3451175321508,4.317431211471558,77.65950155763241,2568,71.5,2181205,0.9948050737369473,-0.12806709110736847,0.4880908249899542
290,79.30000000000001,0.00016024209617171437,0.13400602340698242,-0.12489644438028336,0.00019236563821323216,4.609606504440308,1.5264742374420166,0.0022897496819496155,71.82859918532509,4.1391777992248535,77.81395348837212,2752,73.59999999999998,2188725,0.879073612640782,-0.12718619406223297,0.48682681135978534
291,79.29999999999998,0.00019610334129538387,0.13436508178710938,-0.12438720464706421,0.00020427911658771336,4.650513410568237,1.5237499475479126,0.0015283375978469849,71.58905250384029,4.21134090423584,77.7488023952096,2672,73.1,2196244,0.9817107775575767,-0.1259155422449112,0.5080748647063638
292,79.3,0.0002059909311356023,0.13283348083496094,-0.12911395728588104,0.00013753582607023418,4.589615821838379,1.523292064666748,-0.002839788794517517,71.48034257881535,4.1416237354278564,77.72960725075531,2648,73.80000000000001,2203759,0.9192303508332605,-0.12627416849136353,0.579685522637858
293,79.4,0.00013191206380724907,0.13432979583740234,-0.12660248577594757,0.00017689111700747162,4.660557746887207,1.5222084522247314,-0.0005639046430587769,71.88814620076568,4.224371671676636,77.82521739130436,2760,73.19999999999999,2211262,0.9260960739838306,-0.1260385811328888,0.48432261231210383
294,79.3,0.00017813814338296652,0.1334972381591797,-0.12919290363788605,0.0001907813857542351,4.599890232086182,1.5207878351211548,-0.0011454373598098755,71.86588183360338,4.176838397979736,77.79941348973608,2728,73.29999999999998,2218766,0.8819464655120323,-0.12804746627807617,0.5721947481014111
295,79.30000000000001,0.00019630610768217593,0.14842510223388672,-0.12480510771274567,0.00017055735224857926,5.028504371643066,1.5204548835754395,0.0031511038541793823,71.63982478814053,4.699251174926758,77.72779456193355,2648,71.79999999999998,2226287,0.9935810450801817,-0.12795621156692505,0.6125463413914668
296,79.4,0.00016920894267968833,0.13774847984313965,-0.12632232904434204,0.0001668605546001345,4.803452968597412,1.5217398405075073,0.0012690871953964233,71.5064925534238,4.331437110900879,77.73885542168675,2656,73.10000000000001,2233794,0.9803011048680602,-0.12759141623973846,0.5412768159914879
297,79.3,0.00016830264939926565,0.13421225547790527,-0.12886293232440948,0.00013668288011103868,4.607182025909424,1.5216329097747803,-0.0020550787448883057,71.61436154728793,4.1840057373046875,77.75389221556887,2672,73.90000000000002,2241296,0.8804767695265583,-0.12680785357952118,0.4951516529489177
298,79.30000000000001,0.000132685512653552,0.13417673110961914,-0.1284686177968979,0.00016362879250664264,4.611918926239014,1.5222594738006592,-0.0016447603702545166,71.74438742361197,4.158150672912598,77.78761061946904,2712,69.10000000000001,2248796,0.992104471318981,-0.12682385742664337,0.42400657300427175
299,79.30000000000001,0.00016635912470519543,0.13448095321655273,-0.1267685890197754,0.00018193946743849665,4.610247850418091,1.522695779800415,0.0008431077003479004,71.80543810161429,4.176604986190796,77.79618768328447,2728,74.80000000000004,2256311,0.8752796687341231,-0.1276116967201233,0.585155462126767
300,79.4,0.00018733480828814209,0.13579392433166504,-0.12483365833759308,0.00015334945055656135,4.6101179122924805,1.5220032930374146,0.00304490327835083,71.59038354356846,4.213299036026001,77.70914634146342,2624,74.50000000000004,2263825,0.9219752142315631,-0.1278785616159439,0.5775562632589359
301,79.30000000000001,0.0001476785255363211,0.13329529762268066,-0.12614229321479797,0.0001356179709546268,4.632359027862549,1.5215160846710205,0.0007539242506027222,71.83345245629226,4.20867395401001,77.7929411764706,2720,72.99999999999999,2271329,0.8963702275148813,-0.1268962174654007,0.4443221743782999
302,79.4,0.00013929331908002496,0.1342151165008545,-0.12818071246147156,0.00015882478328421712,4.631237268447876,1.5207113027572632,-0.0012309402227401733,71.44655252644831,4.181793212890625,77.70275229357799,2616,74.20000000000002,2278841,0.9898993291041213,-0.12694977223873138,0.4843942379742433
303,79.3,0.00015632588474545628,0.13445568084716797,-0.13085293769836426,0.00013615957868751138,4.6465654373168945,1.5201066732406616,-0.004102423787117004,71.54742453488045,4.194944381713867,77.7382530120482,2656,73.10000000000001,2286350,0.9344223567553244,-0.12675051391124725,0.5278792821054081
304,79.3,0.00013551216397900134,0.13240814208984375,-0.12731486558914185,0.00015359693497885019,4.54781174659729,1.522114634513855,0.0002907663583755493,71.63281567480318,4.1171581745147705,77.71823708206689,2632,74.60000000000002,2293857,0.886800501354405,-0.1276056319475174,0.5108172268162987
305,79.5,0.00015666315448470414,0.1332404613494873,-0.12863346934318542,0.0002159920404665172,4.542695999145508,1.5221331119537354,2.7239322662353516e-05,71.57310221346299,4.148150205612183,77.68923076923078,2600,74.10000000000001,2301367,0.9639538892455963,-0.12866070866584778,0.4959044972335104
306,79.4,0.0002114293456543237,0.13341498374938965,-0.1260218620300293,0.00016998896899167448,4.601481199264526,1.5232843160629272,0.00013329088687896729,71.67591879654604,4.15712308883667,77.77002967359051,2696,72.89999999999999,2308882,0.879822108576303,-0.12615515291690826,0.5873918161406456
307,79.19999999999999,0.0001685957977315411,0.13596439361572266,-0.12058006227016449,0.00014326079690363258,4.709198236465454,1.524695873260498,0.0036132782697677612,71.78632921877288,4.232605934143066,77.83458213256486,2776,74.30000000000001,2316396,0.8757788043493665,-0.12419334053993225,0.5152450558679645
