NumTrajs,StdReturn,EvalAvgReturn,TotalEnvSteps,LossBefore,Entropy,AverageReturn,KLBefore,dLoss,MinReturn,EnvExecTime,KL,AverageDiscountedReturn,LossAfter,PolicyExecTime,ProcessExecTime,Iteration,MaxReturn,GradNorm
304,15.663759405894925,,1785915,-0.19365929067134857,1.3305037021636963,-51.9078947368421,0.0017010471783578396,0.0049092769622802734,-79.99999999999999,4.671523332595825,0.001856043585576117,-24.863919088577976,-0.19856856763362885,2.821200132369995,0.09478211402893066,234,-10.499999999999996,0.3865691432368076
304,22.800763734353414,,1793515,-0.19998398423194885,1.3381575345993042,-50.48684210526316,0.0018120508175343275,0.00010785460472106934,-126.49999999999997,4.583293914794922,0.0017583150183781981,-25.18796453547129,-0.20009183883666992,2.775676727294922,0.09447741508483887,235,-16.0,0.4035723179470806
304,14.74715921749506,,1801115,-0.1962725818157196,1.3383216857910156,-46.46052631578947,0.0016612005420029163,0.001216888427734375,-82.99999999999999,4.388793468475342,0.0015794542850926518,-22.52820800718547,-0.19748947024345398,2.63057804107666,0.0894169807434082,236,-15.999999999999995,0.44318402723824396
304,15.45931686198763,,1808715,-0.19755931198596954,1.332466721534729,-47.328947368421055,0.0015508693177253008,0.0003278404474258423,-102.99999999999999,4.367783308029175,0.0016709706978872418,-23.816798697724508,-0.19788715243339539,2.614234685897827,0.08912110328674316,237,-24.500000000000004,0.42832504690940193
304,18.170857310585596,,1816315,-0.20006467401981354,1.3288090229034424,-48.36842105263158,0.001608267892152071,-0.0009615272283554077,-86.0,4.371987342834473,0.0018053188687190413,-23.871157493389475,-0.19910314679145813,2.634737253189087,0.09035849571228027,238,-19.499999999999996,0.4106363513748207
304,14.490803273158633,,1823915,-0.1973109245300293,1.3311353921890259,-47.26315789473684,0.0018104715272784233,0.002303391695022583,-92.0,4.538428068161011,0.0019185834098607302,-23.29262519885662,-0.19961431622505188,2.7166061401367188,0.09279489517211914,239,-26.000000000000004,0.4017150895229979
304,15.33095762739083,-27.46000000000007,1831515,-0.2007092982530594,1.3326185941696167,-45.64473684210526,0.0018593964632600546,-0.0010799318552017212,-78.5,4.402866363525391,0.001842882134951651,-23.38944353870046,-0.19962936639785767,2.618886947631836,0.09072589874267578,240,-21.5,0.3910206597947458
304,21.909886111485893,,1839115,-0.1961899846792221,1.3369476795196533,-49.828947368421055,0.0018139136955142021,0.005045071244239807,-142.99999999999997,4.508646011352539,0.0018661263165995479,-25.100249030128733,-0.20123505592346191,2.687512159347534,0.0913705825805664,241,-14.499999999999998,0.41489542030061066
304,21.082712883983316,,1846715,-0.20036934316158295,1.3315898180007935,-49.69736842105263,0.001896579284220934,-0.0021990537643432617,-118.99999999999997,4.517897605895996,0.0018895786488428712,-24.986996824089847,-0.19817028939723969,2.711930274963379,0.09137916564941406,242,-16.500000000000007,0.3816132398134481
304,13.713638650684624,,1854315,-0.20039036870002747,1.331528663635254,-45.5921052631579,0.0018574096029624343,-0.0007445812225341797,-72.99999999999999,4.602883338928223,0.0017765158554539084,-21.75718929525771,-0.1996457874774933,2.7593350410461426,0.09279942512512207,243,-20.0,0.3937484976100278
304,15.481273872657297,,1861915,-0.19777044653892517,1.3240939378738403,-47.14473684210526,0.0017860059160739183,0.0013115257024765015,-100.99999999999999,4.556272029876709,0.0019414557609707117,-22.972841305394812,-0.19908197224140167,2.7142128944396973,0.0917825698852539,244,-23.0,0.4200880612031439
304,15.76626034841367,,1869515,-0.19547797739505768,1.3197232484817505,-47.723684210526315,0.0019347496563568711,0.00345417857170105,-89.0,4.591583967208862,0.0018167028902098536,-23.394242770418206,-0.19893215596675873,2.745666742324829,0.09256649017333984,245,-27.5,0.4017156604856836
304,14.081486490170459,,1877115,-0.19700585305690765,1.313928484916687,-48.64473684210526,0.0017700835596770048,0.0006830394268035889,-82.99999999999999,4.6424901485443115,0.001827229280024767,-23.975399642732096,-0.19768889248371124,2.7586512565612793,0.09333515167236328,246,-30.500000000000007,0.39883430107638007
304,15.086666757452273,,1884715,-0.2012089490890503,1.3229690790176392,-44.06578947368421,0.001778489095158875,-0.002249777317047119,-87.49999999999999,4.590920686721802,0.001723023015074432,-21.509556676886554,-0.19895917177200317,2.774256944656372,0.0941612720489502,247,-15.999999999999996,0.40097514469002016
304,17.778068790419766,,1892315,-0.1986784189939499,1.319387674331665,-47.69736842105263,0.001696742489002645,0.001070752739906311,-92.0,4.5321128368377686,0.0018915239488705993,-22.80018729845499,-0.1997491717338562,2.726693630218506,0.09306097030639648,248,-19.0,0.4062906277992306
304,17.683525206019056,,1899915,-0.19713787734508514,1.3167744874954224,-46.76315789473684,0.0018250936409458518,0.0012642443180084229,-86.0,4.5558671951293945,0.001797218224965036,-22.20417189216347,-0.19840212166309357,2.735664129257202,0.0933833122253418,249,-22.000000000000007,0.43220754307356235
304,16.03523647671795,,1907515,-0.19422508776187897,1.3140995502471924,-47.94736842105263,0.0017188937636092305,0.00365447998046875,-90.5,4.566061735153198,0.0017455517081543803,-23.83685269322888,-0.19787956774234772,2.7360589504241943,0.09345412254333496,250,-20.0,0.43456591729311267
304,10.682006513660939,,1915115,-0.20185895264148712,1.317610740661621,-45.0,0.001748685259371996,-0.0007236897945404053,-80.0,4.612574100494385,0.0019475489389151335,-23.39755432483856,-0.20113526284694672,2.7895920276641846,0.09396553039550781,251,-24.500000000000004,0.4256714733899946
304,15.414202717927477,,1922715,-0.19665789604187012,1.3222687244415283,-43.18421052631579,0.001869845436885953,0.002209693193435669,-90.49999999999999,4.6020660400390625,0.0018334506312385201,-21.745950478395674,-0.1988675892353058,2.7487332820892334,0.09362173080444336,252,-16.499999999999993,0.43831947631571594
304,12.245250365333296,,1930315,-0.19445735216140747,1.3179184198379517,-46.35526315789474,0.0017256434075534344,0.002704218029975891,-78.5,4.4706127643585205,0.001818297547288239,-23.725151260007006,-0.19716157019138336,2.6778414249420166,0.09077954292297363,253,-23.000000000000004,0.41435579090019303
304,16.777925619356004,,1937915,-0.19745250046253204,1.314321517944336,-45.14473684210526,0.0017600833671167493,0.0006742626428604126,-96.49999999999999,4.355586767196655,0.0017774112056940794,-21.470592121997466,-0.19812676310539246,2.6048152446746826,0.08889198303222656,254,-14.499999999999996,0.42947959465527924
304,15.100775282329836,,1945515,-0.19711194932460785,1.3150839805603027,-42.19736842105263,0.0016209937166422606,-0.0007393509149551392,-93.49999999999997,4.420660495758057,0.0018190002301707864,-21.447224252582625,-0.1963725984096527,2.651172161102295,0.09027862548828125,255,-13.0,0.4073365221373406
304,14.609624763630034,,1953115,-0.19887974858283997,1.3182026147842407,-42.421052631578945,0.0017951240297406912,0.00010479986667633057,-74.49999999999997,4.458328485488892,0.001861673779785633,-21.083986294300196,-0.1989845484495163,2.6686646938323975,0.09120798110961914,256,-22.0,0.43053659710507447
304,12.736978033202481,,1960715,-0.19610899686813354,1.3135669231414795,-42.921052631578945,0.0018140670144930482,0.002664521336555481,-84.5,4.570814609527588,0.0019728029146790504,-21.47156262660151,-0.19877351820468903,2.7402701377868652,0.0922243595123291,257,-26.5,0.42307779210523194
304,12.47704956822637,,1968315,-0.19472485780715942,1.306151270866394,-42.61842105263158,0.001955121522769332,0.0023322999477386475,-69.5,4.545118570327759,0.0018798897508531809,-20.32506730845435,-0.19705715775489807,2.7131705284118652,0.09362268447875977,258,-17.999999999999996,0.4120719252691696
304,12.01300657078843,,1975915,-0.19856345653533936,1.3062838315963745,-43.73684210526316,0.0017195382388308644,-5.0067901611328125e-05,-72.49999999999999,4.470415353775024,0.0018139430321753025,-21.923358997789418,-0.19851338863372803,2.6723616123199463,0.09061980247497559,259,-24.500000000000004,0.4146491604131218
304,15.40901834187979,-25.70500000000006,1983515,-0.2001437395811081,1.2973114252090454,-43.828947368421055,0.0018698010826483369,-0.0036835074424743652,-81.50000000000001,4.474888801574707,0.0018362239934504032,-21.402021615752084,-0.19646023213863373,2.6472764015197754,0.09150362014770508,260,-21.5,0.41990710467633413
304,15.155296058307748,,1991115,-0.19279706478118896,1.3066473007202148,-42.35526315789474,0.0017664512852206826,0.00403691828250885,-96.49999999999999,4.586728811264038,0.0018846293678507209,-21.397956135737104,-0.19683398306369781,2.7320995330810547,0.09349966049194336,261,-22.000000000000004,0.4175692937227398
304,13.009319054872476,,1998715,-0.19748574495315552,1.308564305305481,-42.18421052631579,0.0018743458203971386,0.002269655466079712,-69.5,4.671212434768677,0.0018193735741078854,-21.047014029642003,-0.19975540041923523,2.779017686843872,0.09578633308410645,262,-21.5,0.4768124034398528
304,11.943897304711085,,2006315,-0.1953391581773758,1.304521083831787,-40.85526315789474,0.0018052415689453483,0.001074567437171936,-65.0,4.635605335235596,0.001749392133206129,-19.933038430101625,-0.19641372561454773,2.7790019512176514,0.0942537784576416,263,-23.0,0.4324590917120979
304,13.977357283138275,,2013915,-0.1957632452249527,1.296353816986084,-41.5921052631579,0.0017031949246302247,0.0018687546253204346,-89.0,4.66338038444519,0.0018960383022204041,-19.875443788735073,-0.19763199985027313,2.7763619422912598,0.09501218795776367,264,-20.999999999999993,0.4590128185217897
304,13.735732965910602,,2021515,-0.19322259724140167,1.3016459941864014,-37.526315789473685,0.0018101984169334173,0.0030310600996017456,-65.0,4.629236698150635,0.001821769867092371,-18.049127172473607,-0.19625365734100342,2.782442331314087,0.09487247467041016,265,-8.999999999999996,0.4181155051317814
304,15.127367835077205,,2029115,-0.19628086686134338,1.299107313156128,-40.71052631578947,0.001782432314939797,-0.000995337963104248,-81.49999999999999,4.495542287826538,0.001811839290894568,-20.289311157153232,-0.19528552889823914,2.6890008449554443,0.09313058853149414,266,-17.5,0.40525075972705393
304,10.08811593423138,,2036715,-0.1941356509923935,1.3146663904190063,-35.421052631578945,0.001723370049148798,0.0006844699382781982,-60.5,4.337695121765137,0.0016680468106642365,-17.754339027367887,-0.1948201209306717,2.6114304065704346,0.08890557289123535,267,-15.000000000000012,0.4147935399413859
304,12.827672001383148,,2044315,-0.19535601139068604,1.2986760139465332,-40.76315789473684,0.0016852172557264566,0.002705290913581848,-87.49999999999997,4.432157754898071,0.0019500774797052145,-20.328935727238353,-0.19806130230426788,2.6404261589050293,0.09054040908813477,268,-23.000000000000004,0.413412081400857
304,8.227430725535784,,2051915,-0.1962670087814331,1.295921802520752,-37.51315789473684,0.0018761932151392102,-0.0005701631307601929,-57.5,4.426050186157227,0.0018417412647977471,-18.976977499305026,-0.1956968456506729,2.6542115211486816,0.09057760238647461,269,-23.5,0.45556980822378673
304,13.362209756791259,,2059515,-0.1940937340259552,1.2893791198730469,-37.776315789473685,0.0018874112283810973,0.0003653913736343384,-93.5,4.439831256866455,0.001903710886836052,-18.900360380255933,-0.19445912539958954,2.6648731231689453,0.09006452560424805,270,-11.999999999999996,0.4249498159937559
304,12.294459712089354,,2067115,-0.19751182198524475,1.303087592124939,-36.63157894736842,0.001751735690049827,-0.0003034919500350952,-88.99999999999997,4.4361395835876465,0.0018550431123003364,-18.375742535148948,-0.19720833003520966,2.645488977432251,0.09034419059753418,271,-19.0,0.4281932017302064
304,9.72881069903863,,2074715,-0.195047989487648,1.2951313257217407,-37.03947368421053,0.0017942360136657953,0.0004957318305969238,-66.5,4.569095134735107,0.0018950770609080791,-18.517880344974262,-0.19554372131824493,2.72705078125,0.0930929183959961,272,-21.5,0.42314201855060424
304,10.032012471993202,,2082315,-0.19253386557102203,1.2924689054489136,-39.26315789473684,0.001791725168004632,0.0033709853887557983,-59.5,4.615785837173462,0.001958019332960248,-20.147559392247402,-0.19590485095977783,2.750725746154785,0.09371447563171387,273,-23.000000000000004,0.4239912546077455
304,13.758383241438018,,2089915,-0.19559027254581451,1.29973304271698,-39.828947368421055,0.001862274599261582,-0.00047901272773742676,-86.0,4.652017593383789,0.0018694374011829495,-19.855933725846043,-0.1951112598180771,2.787677764892578,0.09443545341491699,274,-23.499999999999996,0.4404897402365363
304,11.651276783791584,,2097515,-0.193485826253891,1.298284888267517,-35.56578947368421,0.0018643614603206515,0.0013878047466278076,-66.5,4.633626699447632,0.001767240115441382,-17.49012468257211,-0.1948736310005188,2.7640905380249023,0.09319376945495605,275,-16.0,0.45976864303446624
304,16.350943664686813,,2105115,-0.19767461717128754,1.2861137390136719,-43.4078947368421,0.0018474588869139552,0.00044345855712890625,-87.5,4.699208974838257,0.0018492608796805143,-21.56047596418058,-0.19811807572841644,2.81143856048584,0.09464621543884277,276,-16.0,0.4471229209479076
304,10.328234973756656,,2112715,-0.19796843826770782,1.2803601026535034,-39.8421052631579,0.0018059489084407687,-0.0014427900314331055,-74.0,4.662677049636841,0.0019100650679320097,-20.865567697656335,-0.19652564823627472,2.7728002071380615,0.09422826766967773,277,-16.0,0.40659777925375823
304,11.85903030281109,,2120315,-0.19342933595180511,1.293470025062561,-37.46052631578947,0.0017974082147702575,0.0021715909242630005,-65.0,4.717524766921997,0.0018324294360354543,-18.386330579428773,-0.19560092687606812,2.8067965507507324,0.09602785110473633,278,-17.5,0.4515680814319713
304,10.949811531536845,,2127915,-0.1998598724603653,1.2812309265136719,-41.328947368421055,0.0018638859037309885,-0.002788335084915161,-68.0,4.834003686904907,0.0019168938742950559,-21.155194879839286,-0.19707153737545013,2.8781578540802,0.09696102142333984,279,-26.000000000000004,0.40736121225426913
304,15.699546546727174,-25.040000000000045,2135515,-0.19649775326251984,1.2922320365905762,-41.10526315789474,0.0017939007375389338,-0.00011299550533294678,-78.5,4.5081870555877686,0.001936542335897684,-21.102498922604305,-0.1963847577571869,2.6843597888946533,0.09130644798278809,280,-21.5,0.417444917521151
304,12.099970238739983,,2143115,-0.19855040311813354,1.2907766103744507,-36.1578947368421,0.0018836609087884426,-0.00253140926361084,-70.99999999999999,4.489935874938965,0.0018286110134795308,-17.38836950616487,-0.1960189938545227,2.682084321975708,0.09134578704833984,281,-16.0,0.4458284707127047
304,12.91854006013522,,2150715,-0.1981727033853531,1.287250280380249,-39.69736842105263,0.0017359876073896885,-0.0011764466762542725,-85.99999999999999,4.570957899093628,0.001877433154731989,-20.60828598561206,-0.19699625670909882,2.7146317958831787,0.09200263023376465,282,-21.5,0.4098459786740886
304,11.054135236063223,,2158315,-0.19402313232421875,1.292360782623291,-36.76315789473684,0.0017933029448613524,0.0004051476716995239,-62.000000000000014,4.606151103973389,0.0019785305485129356,-18.25788233141859,-0.19442827999591827,2.7629544734954834,0.09304428100585938,283,-12.999999999999996,0.4117201396151782
304,9.229463614693891,,2165915,-0.1963730901479721,1.294521689414978,-35.85526315789474,0.001895128283649683,-2.631545066833496e-05,-62.0,4.512775659561157,0.0019531904254108667,-18.36900122160702,-0.19634677469730377,2.6811208724975586,0.09137129783630371,284,-21.5,0.4375034196794818
304,9.749289696408017,,2173515,-0.193229079246521,1.2845982313156128,-37.223684210526315,0.001974605256691575,0.00212898850440979,-63.5,4.573140382766724,0.0019970834255218506,-18.12805115567681,-0.1953580677509308,2.723496198654175,0.09282493591308594,285,-23.0,0.4166422360421419
304,11.989268343050048,,2181115,-0.19803902506828308,1.2908475399017334,-38.88157894736842,0.0018889355706050992,-0.00015524029731750488,-90.5,4.584667205810547,0.0018605199875310063,-19.44803968406977,-0.19788378477096558,2.7219696044921875,0.0926973819732666,286,-21.5,0.40610814642786686
304,12.40032978070987,,2188715,-0.19843052327632904,1.2934012413024902,-36.46052631578947,0.0018014720408245921,-0.0010904520750045776,-64.99999999999999,4.623910188674927,0.0019705670420080423,-18.388653750989757,-0.19734007120132446,2.8070361614227295,0.09302520751953125,287,-20.0,0.4799984876052488
304,11.59084317163177,,2196315,-0.19278129935264587,1.2896016836166382,-36.68421052631579,0.0019274387741461396,0.0029962658882141113,-69.5,4.52654242515564,0.0018938173307105899,-18.543030443828982,-0.19577756524085999,2.6966755390167236,0.09218859672546387,288,-11.5,0.4667071895310923
304,12.101916013224338,,2203915,-0.19565387070178986,1.2911828756332397,-35.36842105263158,0.0018376919906586409,0.0012201517820358276,-72.5,4.490476369857788,0.0018473198870196939,-17.606763763453074,-0.19687402248382568,2.6999402046203613,0.09224915504455566,289,-7.9999999999999964,0.4829118804541699
304,13.920063888874937,,2211515,-0.19422779977321625,1.2971827983856201,-34.03947368421053,0.0017907030414789915,0.0002646595239639282,-80.0,4.514066219329834,0.001846135826781392,-16.47451997665436,-0.19449245929718018,2.7304224967956543,0.09343218803405762,290,-12.999999999999998,0.4436313192296958
304,13.959106282260551,,2219115,-0.19377197325229645,1.2870198488235474,-35.3421052631579,0.0018082958413287997,0.0006646811962127686,-99.5,4.559648036956787,0.0019251221092417836,-17.779166071506744,-0.19443665444850922,2.744037628173828,0.09309911727905273,291,-18.999999999999996,0.42899051010983685
304,12.934444769523154,,2226715,-0.20101124048233032,1.2720446586608887,-39.05263157894737,0.001996715785935521,-0.0030694305896759033,-75.5,4.61734414100647,0.0020774861332029104,-19.608118077060862,-0.19794180989265442,2.765265703201294,0.09273910522460938,292,-17.5,0.4633121749673771
304,16.469879331912423,,2234315,-0.19488543272018433,1.2747347354888916,-40.921052631578945,0.002068533794954419,0.00041365623474121094,-102.49999999999997,4.588921546936035,0.0019265532027930021,-18.979527873693645,-0.19529908895492554,2.742905378341675,0.09382963180541992,293,-14.499999999999998,0.47664658889021444
304,11.29588978517324,,2241915,-0.19414180517196655,1.2865504026412964,-35.53947368421053,0.0017525246366858482,2.1576881408691406e-05,-66.5,4.426405191421509,0.0019102110527455807,-18.037489138896653,-0.19416338205337524,2.639225482940674,0.08980894088745117,294,-15.999999999999998,0.4321937774175893
304,8.243701952621558,,2249515,-0.19521453976631165,1.2893459796905518,-35.9078947368421,0.0018556012073531747,0.0020762085914611816,-54.5,4.4293341636657715,0.002000973327085376,-17.59107212830936,-0.19729074835777283,2.6484744548797607,0.09017610549926758,295,-21.999999999999993,0.4670732514700687
304,14.19619160041448,,2257115,-0.19815410673618317,1.283156394958496,-36.18421052631579,0.001998524647206068,-0.0016448348760604858,-87.5,4.374653577804565,0.0019444325007498264,-18.073701894771443,-0.19650927186012268,2.6046996116638184,0.08885836601257324,296,-19.0,0.4516231441545394
304,10.872028520709675,,2264715,-0.19829122722148895,1.273824691772461,-34.828947368421055,0.001892798813059926,-0.003939762711524963,-60.499999999999986,4.376070022583008,0.001926381723023951,-17.972300062608902,-0.194351464509964,2.615020751953125,0.0893549919128418,297,-4.499999999999998,0.42239512363216475
304,14.502053536885855,,2272315,-0.19445852935314178,1.2764439582824707,-37.921052631578945,0.0019212894840165973,0.0005393624305725098,-80.0,4.55190110206604,0.0019504640949890018,-19.769904539964926,-0.1949978917837143,2.719144821166992,0.0932309627532959,298,-20.5,0.4041723004232959
304,10.722416780122296,,2279915,-0.19462251663208008,1.2810804843902588,-36.73684210526316,0.0018956402782350779,0.002078920602798462,-61.0,4.484848499298096,0.002126016654074192,-18.65502914488218,-0.19670143723487854,2.684767723083496,0.09146595001220703,299,-17.5,0.4312419576524462
304,9.586291646649709,-22.135000000000037,2287515,-0.19266164302825928,1.2754075527191162,-34.93421052631579,0.0020381957292556763,0.0025068968534469604,-66.49999999999999,4.444372653961182,0.0019049213733524084,-17.829017276277316,-0.19516853988170624,2.6384356021881104,0.08997750282287598,300,-24.5,0.44190413935224565
304,12.624998285839546,,2295115,-0.19043779373168945,1.2686814069747925,-39.13157894736842,0.0019203332485631108,0.004918277263641357,-74.0,4.557185649871826,0.0019776381086558104,-19.508654772643627,-0.1953560709953308,2.71016263961792,0.0923151969909668,301,-17.499999999999996,0.45179245602582946
304,12.475849245820186,,2302715,-0.20001426339149475,1.2878636121749878,-32.89473684210526,0.0018132616532966495,-0.002176627516746521,-92.0,4.481861114501953,0.0020985621958971024,-15.985764215622183,-0.19783763587474823,2.673705816268921,0.09131097793579102,302,-21.5,0.47307589512700765
304,7.477771769525941,,2310315,-0.19632573425769806,1.2821204662322998,-32.276315789473685,0.002007631119340658,-0.0019513517618179321,-47.00000000000001,4.548953533172607,0.0019190607126802206,-16.60132268480325,-0.19437438249588013,2.737421989440918,0.09405064582824707,303,-20.5,0.43541272857924124
304,8.360390055712502,,2317915,-0.19211305677890778,1.2701472043991089,-31.657894736842106,0.0018529333174228668,0.00037823617458343506,-51.5,4.610713243484497,0.001989277545362711,-15.578555453175092,-0.1924912929534912,2.7728829383850098,0.09409666061401367,304,-19.0,0.42960767871719574
304,14.115030004295443,,2325515,-0.19271127879619598,1.2740349769592285,-36.44736842105263,0.001951833488419652,0.002087026834487915,-84.5,4.696283578872681,0.0020618473645299673,-18.374842489753945,-0.1947983056306839,2.790794610977173,0.09511876106262207,305,-20.0,0.45165147461186217
304,8.988190543823464,,2333115,-0.19473721086978912,1.282463550567627,-31.907894736842106,0.001909672049805522,-0.0012158453464508057,-52.99999999999999,4.646647214889526,0.0018873257795348763,-15.913548544960193,-0.19352136552333832,2.774440050125122,0.09390115737915039,306,-12.999999999999996,0.4390590214668194
304,10.835180785722025,,2340715,-0.19347459077835083,1.2798479795455933,-32.01315789473684,0.0018423321889713407,-2.1830201148986816e-05,-63.999999999999986,4.676972150802612,0.0018962288741022348,-15.77560519745089,-0.19345276057720184,2.8262863159179688,0.0957190990447998,307,-12.999999999999998,0.47377503520415715
304,12.625656506339242,,2348315,-0.19112242758274078,1.2755357027053833,-32.026315789473685,0.0019209510646760464,0.0009637922048568726,-77.0,4.676359176635742,0.0020323675125837326,-16.01586559145175,-0.19208621978759766,2.795034408569336,0.09477949142456055,308,-12.999999999999998,0.4109731663610548
304,7.407474046201736,,2355915,-0.19694089889526367,1.2876229286193848,-31.43421052631579,0.0019373971736058593,-0.0013297945261001587,-51.5,4.725073575973511,0.001997091807425022,-15.921517995947909,-0.1956111043691635,2.849405288696289,0.09623098373413086,309,-20.5,0.430715497114237
304,11.355926369605928,,2363515,-0.1965782642364502,1.2822355031967163,-34.26315789473684,0.0019452446140348911,-0.001568138599395752,-82.99999999999999,4.744019985198975,0.0018734163604676723,-17.20414998373524,-0.19501012563705444,2.825941801071167,0.09476304054260254,310,-17.5,0.4603062046795103
304,10.285106422756344,,2371115,-0.19159425795078278,1.2639851570129395,-36.19736842105263,0.0019222066039219499,0.0032687485218048096,-57.5,4.737747430801392,0.0019622978288680315,-18.217786097905343,-0.19486300647258759,2.836214065551758,0.09604096412658691,311,-14.499999999999996,0.42248923908858543
304,8.322282608253241,,2378715,-0.19287896156311035,1.2738425731658936,-32.05263157894737,0.0019031644333153963,0.0028184354305267334,-51.5,4.600208282470703,0.002069830195978284,-15.417507558585998,-0.19569739699363708,2.7552919387817383,0.09370160102844238,312,-20.5,0.4697747737915438
304,9.802410806415354,,2386315,-0.19156448543071747,1.2681419849395752,-34.71052631578947,0.0019889858085662127,0.002987772226333618,-57.5,4.4693763256073,0.0020852519664913416,-17.1866462248526,-0.1945522576570511,2.6729586124420166,0.09034371376037598,313,-20.0,0.449778568785187
304,8.85698348816883,,2393915,-0.1920238733291626,1.25007164478302,-37.64473684210526,0.0020279816817492247,0.0024535059928894043,-62.0,4.5250256061553955,0.0020731515251100063,-18.433935849667034,-0.194477379322052,2.693938732147217,0.09042239189147949,314,-24.500000000000004,0.45638405737016435
304,12.237075549555954,,2401515,-0.1920936107635498,1.269950032234192,-35.223684210526315,0.0019540484063327312,0.0018175840377807617,-75.5,4.456731081008911,0.0019181580282747746,-18.3180273965975,-0.19391119480133057,2.649892807006836,0.09018659591674805,315,-21.5,0.45426185741702085
304,11.830235279105935,,2409115,-0.19585536420345306,1.2643194198608398,-36.69736842105263,0.0018934091785922647,0.0005211085081100464,-76.99999999999999,4.514482021331787,0.002086569555103779,-18.73896039155275,-0.1963764727115631,2.6844398975372314,0.09029126167297363,316,-24.5,0.4706338068675489
304,10.459260102113175,,2416715,-0.19152343273162842,1.26858651638031,-32.6578947368421,0.001918523688800633,0.0022780299186706543,-59.0,4.471950531005859,0.0020561418496072292,-15.2922517885945,-0.19380146265029907,2.6820082664489746,0.09029603004455566,317,-11.499999999999996,0.43995562942473826
304,10.118284168535464,,2424315,-0.19342370331287384,1.270444631576538,-34.4078947368421,0.0020195352844893932,0.000684008002281189,-59.0,4.438318252563477,0.0020976720843464136,-17.119213432707976,-0.19410771131515503,2.6430578231811523,0.08926796913146973,318,-20.0,0.5055221997239303
304,11.993967782093412,,2431915,-0.19164445996284485,1.2725441455841064,-31.5,0.0020144099835306406,0.0028593838214874268,-68.0,4.541608810424805,0.001981182489544153,-14.643990450135531,-0.19450384378433228,2.7233052253723145,0.09350228309631348,319,-13.0,0.47430213825243794
304,9.146431119079534,-22.460000000000036,2439515,-0.1922270953655243,1.2742125988006592,-32.473684210526315,0.0019412690307945013,0.001800835132598877,-51.5,4.57351016998291,0.0019956016913056374,-16.082459550706847,-0.19402793049812317,2.7282180786132812,0.09282588958740234,320,-14.499999999999998,0.43419605569901126
304,10.686705697751767,,2447115,-0.19468538463115692,1.2659844160079956,-34.21052631578947,0.0019906663801521063,0.00029918551445007324,-72.49999999999999,4.722684144973755,0.0018910911167040467,-17.266763959969254,-0.194984570145607,2.804239511489868,0.09502673149108887,321,-10.0,0.4525631786474848
304,9.536451426876482,,2454715,-0.19506283104419708,1.2575138807296753,-34.26315789473684,0.0018773118499666452,0.001240953803062439,-65.0,4.682427167892456,0.0020942490082234144,-16.566021289946807,-0.19630378484725952,2.7782227993011475,0.0946958065032959,322,-21.5,0.49022794261281977
304,8.312665969017724,,2462315,-0.19611221551895142,1.2600420713424683,-33.28947368421053,0.002004098379984498,-0.0006154477596282959,-52.5,4.664368391036987,0.002021312713623047,-16.742830741844315,-0.19549676775932312,2.8294687271118164,0.09605526924133301,323,-20.0,0.4617773366677792
304,9.777581911354206,,2469915,-0.19693543016910553,1.2612237930297852,-32.63157894736842,0.0019758918788284063,-0.0024592429399490356,-54.5,4.663045406341553,0.0019913145806640387,-16.316881644130138,-0.1944761872291565,2.7857840061187744,0.09464621543884277,324,-13.0,0.4387356397618244
304,7.911210881889607,,2477515,-0.1906714290380478,1.2671756744384766,-32.21052631578947,0.0019193781772628427,0.0023537427186965942,-48.5,4.452590703964233,0.0020803206134587526,-16.090589090641668,-0.19302517175674438,2.678632974624634,0.09218192100524902,325,-12.999999999999996,0.46306922367538905
304,10.020624507108593,,2485115,-0.19389952719211578,1.2732818126678467,-31.460526315789473,0.001967943273484707,-0.0006695985794067383,-57.5,4.47125768661499,0.001880140625871718,-15.716742952763358,-0.19322992861270905,2.6998040676116943,0.09235215187072754,326,-16.0,0.45998825180565983
304,9.188469831225174,,2492715,-0.1975194364786148,1.25160551071167,-33.921052631578945,0.001980416476726532,-0.00310593843460083,-60.5,4.446942329406738,0.0021177008748054504,-16.746017391098725,-0.19441349804401398,2.657374858856201,0.09048008918762207,327,-20.0,0.4900365219721102
304,11.524242784025,,2500315,-0.1969083845615387,1.251360535621643,-33.81578947368421,0.0020581521093845367,-0.0017680078744888306,-75.49999999999999,4.434681415557861,0.002181964460760355,-16.38446844679641,-0.19514037668704987,2.640936851501465,0.09009623527526855,328,-21.5,0.47402164374605454
304,11.291750782499232,,2507915,-0.19605028629302979,1.2636476755142212,-31.67105263157895,0.0021210245322436094,-0.0020059049129486084,-62.0,4.40015721321106,0.0020566857419908047,-14.594731034498619,-0.19404438138008118,2.6445865631103516,0.09022855758666992,329,-14.5,0.46471922676689403
304,8.896537111493284,,2515515,-0.19009928405284882,1.2651335000991821,-32.671052631578945,0.0019997390918433666,0.0019766241312026978,-54.49999999999999,4.4874982833862305,0.0019667602609843016,-15.96234648574347,-0.1920759081840515,2.689080238342285,0.09131979942321777,330,-14.499999999999998,0.44054671221144687
304,10.122244503815043,,2523115,-0.19035716354846954,1.2595019340515137,-33.473684210526315,0.0018905798206105828,0.002785101532936096,-56.0,4.4389777183532715,0.0019052644493058324,-16.497963984515977,-0.19314226508140564,2.6499736309051514,0.08992862701416016,331,-16.0,0.43154473851406316
