ProcessExecTime,TotalEnvSteps,AverageReturn,KLBefore,StdReturn,LossAfter,Iteration,KL,dLoss,PolicyExecTime,EnvExecTime,EvalAvgReturn,Entropy,NumTrajs,AverageDiscountedReturn,MinReturn,LossBefore,MaxReturn,GradNorm
0.09607148170471191,302575,72.8747663551402,0.00039072122308425605,3.3082195414142594,-0.1569378674030304,39,0.00024388932797592133,-0.0007628649473190308,3.2984259128570557,3.1626193523406982,,1.5511842966079712,856,58.256822716212945,50.00000000000001,-0.15770073235034943,77.80000000000001,0.26109071371090575
0.09527802467346191,310092,72.89363636363638,0.000239812521613203,4.755079146128955,-0.15793107450008392,40,0.0006425915635190904,0.0012106448411941528,3.258554220199585,3.087322950363159,53.46299999999986,1.5510499477386475,880,59.48044315782156,49.999999999999986,-0.15672042965888977,78.00000000000001,0.28033305365930616
0.09752464294433594,317644,73.14482758620692,0.0006477731512859464,4.9416831006070465,-0.15902358293533325,41,0.0007455115555785596,0.000478893518447876,3.2832067012786865,3.198930263519287,,1.5524702072143555,928,59.421921694222554,49.99999999999997,-0.15854468941688538,78.1,0.31003096101414207
0.0971524715423584,325177,72.94324324324326,0.0007513304008170962,4.837738687393056,-0.15740090608596802,42,0.00041644522571004927,-0.0004807114601135254,3.291851282119751,3.1899073123931885,,1.5510746240615845,888,59.12600755160639,49.99999999999998,-0.15788161754608154,77.70000000000005,0.23175581677629034
0.09702062606811523,332679,71.35208333333334,0.0004760967567563057,7.017848957697482,-0.15705867111682892,43,0.000351632566889748,0.002422928810119629,3.320821523666382,3.1216421127319336,,1.5450093746185303,768,57.73805936953823,49.99999999999998,-0.1546357423067093,78.30000000000001,0.24802475469053917
0.1008913516998291,340293,73.26379310344828,0.00030793112819083035,4.153320162350477,-0.15645436942577362,44,0.0006178895127959549,0.0028732717037200928,3.4377567768096924,3.328702926635742,,1.551396369934082,928,59.535553871874214,49.999999999999964,-0.15358109772205353,78.30000000000001,0.29178803203478443
0.10037732124328613,347822,73.04473684210527,0.0006123121711425483,5.227996364132204,-0.1559779793024063,45,0.0004222485877107829,0.002754718065261841,3.4050636291503906,3.2413718700408936,,1.5524808168411255,912,59.87849950643544,49.99999999999999,-0.15322326123714447,78.5,0.28847709924456527
0.09984707832336426,355359,72.84954954954955,0.0004328068171162158,5.413461264307478,-0.15535643696784973,46,0.0011534610530361533,0.0015960931777954102,3.3796701431274414,3.2889840602874756,,1.545914649963379,888,59.28197738432481,49.99999999999999,-0.15376034379005432,77.4,0.29860046760798575
0.10236144065856934,362922,72.86460176991152,0.001145273563452065,5.531565419648885,-0.15431146323680878,47,0.00045891889021731913,0.0019323378801345825,3.5115368366241455,3.317078113555908,,1.5480220317840576,904,59.97455165937918,49.99999999999998,-0.1523791253566742,77.90000000000002,0.27051734063772337
0.10548567771911621,370422,73.55371900826448,0.00045028465683571994,4.465960167597151,-0.15315411984920502,48,0.0002523887960705906,-0.0006872713565826416,3.5687055587768555,3.476050853729248,,1.5479978322982788,968,60.89508963055417,49.99999999999998,-0.15384139120578766,78.1,0.3877398745591846
0.10602068901062012,377993,73.38442622950821,0.0002527597243897617,5.3207761743017326,-0.15544971823692322,49,0.0004567848227452487,0.0006756484508514404,3.5877909660339355,3.4963510036468506,,1.5492939949035645,976,60.49705486033519,49.99999999999999,-0.15477406978607178,78.5,0.33332825156091667
0.10520720481872559,385497,73.55041322314051,0.0004484965465962887,4.469827662603883,-0.15375517308712006,50,0.0003842345904558897,-7.027387619018555e-05,3.5788657665252686,3.495553731918335,,1.549507737159729,968,60.50778841942045,50.00000000000001,-0.15382544696331024,78.5,0.3398505143888674
0.10665130615234375,393027,74.13076923076923,0.00037320240517146885,3.4422006859174004,-0.15433062613010406,51,0.0006121703190729022,0.002190008759498596,3.595597982406616,3.50443172454834,,1.5490366220474243,1040,61.703243549716255,50.00000000000001,-0.15214061737060547,78.5,0.3691453393850211
0.1047053337097168,400550,73.61048387096778,0.0006269834120757878,4.875908824275032,-0.15360093116760254,52,0.0010653854114934802,0.0008132010698318481,3.544241428375244,3.4571924209594727,,1.5450080633163452,992,61.07928945914593,49.99999999999998,-0.1527877300977707,78.30000000000001,0.3750938195736333
0.10656380653381348,408072,73.67899159663868,0.0010580387897789478,3.3395232878130066,-0.15277960896492004,53,0.0003910311497747898,-0.0022025853395462036,3.6479709148406982,3.4990386962890625,,1.5430392026901245,952,60.72578449184307,60.90000000000002,-0.15498219430446625,78.5,0.29999877156108196
0.11569070816040039,415599,74.02619047619048,0.0003874155809171498,2.7237980768990315,-0.15117524564266205,54,0.00037759507540613413,0.0012872666120529175,3.53670597076416,3.5077154636383057,,1.541706919670105,1008,60.66498241972031,60.80000000000001,-0.14988797903060913,77.90000000000003,0.36470079198841965
0.08896994590759277,423124,74.5863309352518,0.0003602630749810487,1.989584441584252,-0.1509091556072235,55,0.0003448659845162183,0.001962140202522278,2.993147373199463,3.0211832523345947,,1.5476456880569458,1112,61.793583689476904,68.1,-0.14894701540470123,78.30000000000001,0.28970407790147995
0.0885159969329834,430631,74.22538461538463,0.00035379963810555637,2.6955607819142426,-0.15053418278694153,56,0.0007209125906229019,0.00030635297298431396,2.984837532043457,2.975954055786133,,1.5424606800079346,1040,61.18073261317634,63.400000000000006,-0.15022782981395721,78.4,0.3155105496889108
0.09148383140563965,438169,74.7652777777778,0.0006956480792723596,1.980576495915487,-0.15005634725093842,57,0.000542846042662859,-0.0001627504825592041,3.1168339252471924,3.1011550426483154,,1.549084186553955,1152,62.335481747853436,69.80000000000001,-0.15021909773349762,78.20000000000002,0.31161088304043216
0.09012413024902344,445706,74.57769784172663,0.0005527848843485117,2.6690887935467975,-0.15166924893856049,58,0.0004297318810131401,-0.0015034079551696777,3.0429139137268066,3.0259032249450684,,1.5482869148254395,1112,62.37926180615886,65.2,-0.15317265689373016,78.50000000000003,0.33298359469532274
0.0907735824584961,453230,74.5080291970803,0.00044092998723499477,2.2700866054465534,-0.15143321454524994,59,0.0004376560100354254,-0.001665353775024414,3.0821876525878906,3.114638090133667,,1.5448204278945923,1096,61.34732976919209,65.2,-0.15309856832027435,78.4,0.36592304538910164
0.09043192863464355,460756,74.54637681159421,0.00043751345947384834,2.438078342248378,-0.1513543576002121,60,0.0002992971276398748,0.000693783164024353,3.0639355182647705,3.038484573364258,61.13799999999992,1.5455667972564697,1104,62.174807300882804,65.8,-0.15066057443618774,78.9,0.37685467068095346
0.09113574028015137,468283,74.07322834645673,0.0003079854359384626,2.4650773036990676,-0.15128426253795624,61,0.00034120341297239065,0.0012386590242385864,3.0701518058776855,3.02582049369812,,1.5427539348602295,1016,61.01416763028204,66.00000000000001,-0.15004560351371765,77.9,0.38113112617714434
0.09192872047424316,475818,74.3768656716418,0.00033485106541775167,2.3849000786072803,-0.14886459708213806,62,0.00039600909803994,0.0025506168603897095,3.122857093811035,3.0951414108276367,,1.5404977798461914,1072,61.92400966158902,65.0,-0.14631398022174835,78.60000000000001,0.37923489655127435
0.09348487854003906,483329,74.10000000000001,0.000394853443140164,3.195369712083293,-0.14979174733161926,63,0.0008828415302559733,0.0003600567579269409,3.1943552494049072,3.0992536544799805,,1.5398921966552734,1032,61.68099306241411,50.00000000000001,-0.14943169057369232,78.20000000000002,0.26188858055440617
0.09230566024780273,490854,74.81034482758622,0.0008739681798033416,2.38080612653119,-0.14747604727745056,64,0.000311067677102983,-3.3661723136901855e-05,3.1172935962677,3.138887643814087,,1.5398463010787964,1160,62.69232211663691,65.89999999999999,-0.14750970900058746,79.0,0.3045946829216609
0.09480690956115723,498382,74.46470588235294,0.00031521590426564217,2.5146198815703693,-0.14832374453544617,65,0.0005030674510635436,-0.003072202205657959,3.221766471862793,3.1281814575195312,,1.539682388305664,1088,62.645395327791384,63.80000000000001,-0.15139594674110413,78.2,0.31401670865078146
0.09455132484436035,505931,74.52971014492753,0.0005049861501902342,2.270970214046303,-0.14877791702747345,66,0.0004091057926416397,0.0001774132251739502,3.1934115886688232,3.175025224685669,,1.5422120094299316,1104,61.96853672748985,65.4,-0.1486005038022995,78.10000000000002,0.3472892304580918
0.09578728675842285,513540,74.64154929577467,0.00040404434548690915,2.423600015741534,-0.14860303699970245,67,0.0007778566214255989,0.0018411129713058472,3.264104127883911,3.225738048553467,,1.545876383781433,1136,62.481676519202026,60.69999999999999,-0.1467619240283966,78.9,0.38285710791408345
0.09319829940795898,521040,74.32835820895524,0.0007968274876475334,3.2279703881712214,-0.14878292381763458,68,0.0004870835691690445,0.0037120431661605835,3.1629157066345215,3.120910167694092,,1.540256142616272,1072,61.961418998361935,49.99999999999999,-0.145070880651474,78.20000000000002,0.3519549138604265
0.09535455703735352,528668,74.59007092198583,0.00047567885485477746,2.668287759863654,-0.14739976823329926,69,0.00028887108783237636,0.0030465126037597656,3.2216453552246094,3.1963112354278564,,1.5432695150375366,1128,62.419941814420106,64.4,-0.1443532556295395,78.10000000000002,0.292726808256354
0.09427523612976074,536206,75.00794701986756,0.0002803809766191989,2.0315890488527186,-0.1472671926021576,70,0.00046047609066590667,0.0031011849641799927,3.1884827613830566,3.2174055576324463,,1.5444520711898804,1208,63.14223282304256,66.80000000000003,-0.1441660076379776,78.9,0.2916254039780702
0.09508037567138672,543769,74.63617021276596,0.00047274562530219555,2.2759076311431734,-0.1478680968284607,71,0.0005496337544173002,-8.246302604675293e-05,3.1936795711517334,3.1654884815216064,,1.5400433540344238,1128,62.59194145188263,67.0,-0.14795055985450745,78.6,0.37715897486283795
0.09477996826171875,551274,74.28195488721805,0.0005549411289393902,3.398204625189103,-0.15011613070964813,72,0.0007857352611608803,0.001772165298461914,3.243971347808838,3.16184401512146,,1.5349079370498657,1064,62.189540143419165,50.00000000000002,-0.14834396541118622,78.30000000000001,0.33885791840132384
0.09639954566955566,558775,75.03245033112584,0.0007896290044300258,2.339936877760573,-0.14590099453926086,73,0.00027135806158185005,0.0014266222715377808,3.27994966506958,3.287050724029541,,1.5372936725616455,1208,63.2768638814935,66.5,-0.14447437226772308,78.20000000000002,0.4496275946806467
0.09576249122619629,566302,74.70347222222225,0.0002743281365837902,3.233707306432182,-0.14667673408985138,74,0.0006095422431826591,0.002508789300918579,3.2286105155944824,3.1840174198150635,,1.5357593297958374,1152,63.19463958420106,50.00000000000001,-0.1441679447889328,78.69999999999999,0.3489350765197386
0.09559869766235352,573842,74.65248226950355,0.0006106173968873918,2.781259002638298,-0.14776578545570374,75,0.0009204682428389788,0.001618310809135437,3.22106671333313,3.211028575897217,,1.530279517173767,1128,62.53642679328104,61.20000000000003,-0.1461474746465683,78.30000000000001,0.3388879918678929
0.09606170654296875,581360,74.988,0.0009203421650454402,1.8883121210929859,-0.14783397316932678,76,0.0007713480736128986,0.0027769505977630615,3.223682165145874,3.245310068130493,,1.5346046686172485,1200,63.20068546106925,67.19999999999999,-0.14505702257156372,78.1,0.38929413606813346
0.09752821922302246,588876,74.70704225352114,0.0007715598912909627,2.307875307471008,-0.149160698056221,77,0.000793551909737289,-0.002237960696220398,3.282893657684326,3.2659239768981934,,1.5356545448303223,1136,62.70733626555303,67.80000000000001,-0.1513986587524414,78.80000000000001,0.34490813509877055
0.15100908279418945,596376,74.56521739130434,0.0007871612324379385,2.0952206543517615,-0.1475468873977661,78,0.0005873751942999661,0.00036184489727020264,5.223480224609375,5.165781497955322,,1.532721757888794,1104,62.1798903905269,68.39999999999999,-0.1471850425004959,77.90000000000003,0.36045762351012195
0.16449666023254395,603925,75.03355263157896,0.0005867732688784599,2.0705943743329893,-0.1446797400712967,79,0.00044976454228162766,0.001034572720527649,5.596338510513306,5.66076135635376,,1.5321004390716553,1216,63.10650071765635,67.7,-0.14364516735076904,78.60000000000001,0.40674957014231133
0.08911490440368652,611451,75.2063694267516,0.0004507081175688654,2.100430090281714,-0.1444975733757019,80,0.00082727603148669,-0.0010133832693099976,2.9968018531799316,3.0722694396972656,50.97599999999984,1.5344294309616089,1256,63.69054366027352,67.10000000000001,-0.1455109566450119,78.7,0.3942693382772608
0.09029579162597656,618971,74.98666666666666,0.0008441559039056301,2.241091004151532,-0.14363029599189758,81,0.000518450397066772,0.0014257878065109253,3.036315441131592,3.063958168029785,,1.533159852027893,1200,63.22023784798741,67.9,-0.14220450818538666,78.9,0.32188777597910706
0.09010863304138184,626471,75.03311258278148,0.0005196674028411508,2.151965737876424,-0.14586322009563446,82,0.00036803746479563415,0.001430705189704895,3.012310266494751,3.0895750522613525,,1.5320192575454712,1208,63.04668665003594,65.89999999999999,-0.14443251490592957,78.4,0.2984687979712047
0.09005522727966309,633971,74.56521739130434,0.0003882159653585404,2.70513875381259,-0.14792627096176147,83,0.0007795412675477564,-0.0007172524929046631,3.0158958435058594,2.972317934036255,,1.5303492546081543,1104,62.584707755665725,61.79999999999998,-0.14864352345466614,78.30000000000001,0.40659383048102227
0.09233355522155762,641503,74.76944444444446,0.0007830086397007108,2.3500968590493483,-0.14479929208755493,84,0.00041366214281879365,0.002865523099899292,3.1335866451263428,3.103667736053467,,1.5274547338485718,1152,62.863901912184964,63.300000000000026,-0.14193376898765564,78.70000000000002,0.4844318046193053
0.09312653541564941,649013,74.89115646258506,0.000418730138335377,2.0785894343866897,-0.14487342536449432,85,0.000571909302379936,0.0007652938365936279,3.1407318115234375,3.1468100547790527,,1.5291074514389038,1176,62.8434394084777,65.49999999999999,-0.1441081315279007,78.60000000000001,0.35323424779845397
0.0938870906829834,656540,74.91418918918922,0.0005743352812714875,2.3640611568647434,-0.14493471384048462,86,0.0007811544928699732,-9.939074516296387e-06,3.1687262058258057,3.159899950027466,,1.5260218381881714,1184,63.15933404169157,66.2,-0.14494465291500092,78.2,0.3921545743239803
0.09434366226196289,664080,74.80000000000003,0.0007789311930537224,2.516428777673527,-0.14422503113746643,87,0.00039309979183599353,0.0009562820196151733,3.19185209274292,3.155141830444336,,1.5261459350585938,1160,63.10257082208502,65.60000000000001,-0.14326874911785126,78.5,0.41075735047097023
0.09315681457519531,671589,74.8568493150685,0.0003951627295464277,2.556214761869773,-0.14454609155654907,88,0.0004312587552703917,-0.0007567107677459717,3.1283621788024902,3.0685691833496094,,1.5269546508789062,1168,63.55817500500499,63.09999999999998,-0.14530280232429504,78.30000000000001,0.38869829963293684
0.09447860717773438,679094,75.25000000000003,0.00042776649934239686,1.9250760300619325,-0.14286231994628906,89,0.00030545881600119174,0.0029599368572235107,3.1640336513519287,3.230419397354126,,1.5230034589767456,1264,63.744993060495304,66.5,-0.13990238308906555,78.6,0.510800336571058
0.09443950653076172,686659,75.18152866242038,0.0003009513602592051,2.3677725202766466,-0.14282658696174622,90,0.0007627996383234859,-0.002105310559272766,3.1742537021636963,3.2114388942718506,,1.5270435810089111,1256,63.93962824246806,65.0,-0.14493189752101898,79.4,0.3600450445604796
0.09549307823181152,694216,75.18662420382168,0.0007695183739997447,2.098409939165845,-0.14264096319675446,91,0.0004528879653662443,-0.0013647526502609253,3.182662010192871,3.239119052886963,,1.5246315002441406,1256,63.62638745425733,63.39999999999999,-0.14400571584701538,78.7,0.38232879692451793
0.09494590759277344,701729,75.21464968152868,0.0004492239386308938,1.8928230285487289,-0.14265470206737518,92,0.0003814439696725458,-0.000562518835067749,3.188262462615967,3.232135772705078,,1.5213135480880737,1256,63.660224246367775,69.29999999999998,-0.14321722090244293,78.8,0.44344964137575205
0.09630441665649414,709260,75.14129032258066,0.00039124456816352904,2.130418317146991,-0.14273405075073242,93,0.0007104725809767842,0.0004477202892303467,3.235004425048828,3.273179769515991,,1.5251609086990356,1240,63.78268191658338,69.19999999999999,-0.14228633046150208,78.4,0.4123097124124376
0.09665727615356445,716774,74.92400000000002,0.0007179185631684959,2.7669641607123694,-0.14287342131137848,94,0.0007251041824929416,0.0022545158863067627,3.2627546787261963,3.234776735305786,,1.5303157567977905,1200,63.50667436456446,50.0,-0.14061890542507172,78.20000000000002,0.24629696202006743
0.09757781028747559,724288,75.30375000000001,0.0007127847638912499,2.2142969397756977,-0.1426168531179428,95,0.0009629509295336902,0.0007364749908447266,3.259824275970459,3.3084065914154053,,1.5262629985809326,1280,64.16215171816899,65.6,-0.14188037812709808,79.1,0.3709617160079794
0.0967411994934082,731827,75.28812500000001,0.0009634662419557571,1.898465560492218,-0.1417483240365982,96,0.0005945677403360605,-0.002349838614463806,3.238830327987671,3.345028877258301,,1.5178213119506836,1280,63.598852096279494,69.19999999999997,-0.144098162651062,78.5,0.43972812136742595
0.09769201278686523,739333,75.36666666666667,0.0005935948574915528,1.9427929494530445,-0.14105884730815887,97,0.0012128707021474838,0.0006701350212097168,3.2522480487823486,3.318664312362671,,1.5256266593933105,1296,64.19683493966674,64.7,-0.14038871228694916,78.5,0.5386247964943821
