AverageReturn,dLoss,ProcessExecTime,KLBefore,LossAfter,Entropy,NumTrajs,LossBefore,MaxReturn,PolicyExecTime,EnvExecTime,KL,Iteration,GradNorm,StdReturn,TotalEnvSteps,MinReturn,AverageDiscountedReturn
68.03024390243903,0.003792218863964081,0.14986348152160645,0.0005552099319174886,-0.12818314135074615,1.0560239553451538,1640,-0.12439092248678207,77.90000000000002,5.297814846038818,5.5952863693237305,0.000907932932022959,556,0.5474769516316021,6.343197811600787,4208286,31.69999999999999,59.191796039529066
68.96249999999999,0.0020459145307540894,0.15328574180603027,0.0009066127822734416,-0.13138021528720856,1.0556895732879639,1600,-0.12933430075645447,77.90000000000003,5.40915060043335,5.533356428146362,0.0005022418918088078,557,0.6224097134758586,5.44285253796206,4215826,51.099999999999994,60.128737008000954
69.55174129353233,0.0027366429567337036,0.1505734920501709,0.000496031017974019,-0.1300654411315918,1.0756031274795532,1608,-0.1273287981748581,77.30000000000001,5.268682479858398,5.48033595085144,0.0009776110528036952,558,0.5203997365912797,4.561379019544055,4223327,56.0,60.581482416593865
68.78095238095239,-0.0003434121608734131,0.15337204933166504,0.0009750645258463919,-0.12606842815876007,1.0786761045455933,1680,-0.12641184031963348,78.60000000000001,5.354651927947998,5.599166631698608,0.0006238152272999287,559,0.5604885000657618,5.878574418020808,4230827,42.499999999999986,60.14257448338822
68.31261682242992,-0.005212172865867615,0.15338611602783203,0.0006230807630345225,-0.1273396611213684,1.08401620388031,1712,-0.13255183398723602,78.50000000000001,5.314682722091675,5.644681215286255,0.0004918022314086556,560,0.5297229479392934,6.791203743993206,4238348,30.199999999999996,59.56976966116188
68.76521739130436,0.0017638057470321655,0.1504514217376709,0.0004949186113663018,-0.1276247799396515,1.0950709581375122,1656,-0.12586097419261932,78.9,5.3696208000183105,5.625231504440308,0.00041864271042868495,561,0.5468280184793705,6.588619072403829,4245884,27.000000000000007,59.76177050675431
69.51844660194175,0.0015437304973602295,0.1507568359375,0.0004114592738915235,-0.12693029642105103,1.0813318490982056,1648,-0.1253865659236908,78.7,5.221180438995361,5.55614972114563,0.00042882299749180675,562,0.5213072817392814,5.772528640668912,4253391,42.3,60.379542020982115
69.0275,-0.002093002200126648,0.15129685401916504,0.0004299539141356945,-0.13010817766189575,1.0740718841552734,1600,-0.1322011798620224,77.9,5.304046154022217,5.5073559284210205,0.0004227615718264133,563,0.5157693070686555,5.410258196241659,4260906,44.5,60.0792361296436
68.96601941747574,0.0011184364557266235,0.14898109436035156,0.00041698868153616786,-0.1299663782119751,1.08072030544281,1648,-0.12884794175624847,78.4,5.273672342300415,5.496606111526489,0.00042859517270699143,564,0.5644560180999426,6.056562731131237,4268411,37.50000000000001,60.11537102468864
68.92238095238096,0.0005576014518737793,0.15375518798828125,0.0004214753571432084,-0.1272326111793518,1.0948623418807983,1680,-0.12667500972747803,77.70000000000005,5.343910217285156,5.63076376914978,0.0006655692704953253,565,0.6569183782477354,5.725192785077539,4275939,39.19999999999999,60.06360192255085
69.33981042654028,0.0017317309975624084,0.1495211124420166,0.0006608683615922928,-0.12627127766609192,1.1028565168380737,1688,-0.12453954666852951,78.20000000000002,5.205991268157959,5.542887210845947,0.0004160149837844074,566,0.6497711313341751,5.652028781592342,4283447,48.69999999999998,60.24761013803234
69.18762376237625,0.0019322186708450317,0.15300679206848145,0.00042262161150574684,-0.1277819573879242,1.1004347801208496,1616,-0.12584973871707916,78.69999999999999,5.295121192932129,5.467595338821411,0.00043791293865069747,567,0.6770172109584873,5.5889827354234285,4290948,48.599999999999994,60.48106020095169
69.09579439252336,0.00020039081573486328,0.15261602401733398,0.0004278221167623997,-0.12618368864059448,1.0932046175003052,1712,-0.12598329782485962,77.5,5.362115144729614,5.661713123321533,0.0006140777841210365,568,0.5103161188464153,5.367488759549836,4298518,44.00000000000001,60.0753342696264
68.49847715736041,0.004154220223426819,0.15298700332641602,0.0006247065612114966,-0.1281110644340515,1.0930794477462769,1576,-0.1239568442106247,78.10000000000001,5.323816299438477,5.593773603439331,0.00029953793273307383,569,0.6165603324015859,7.336692273668958,4306056,15.399999999999997,59.45787083147406
69.00188679245284,-0.0003514289855957031,0.14992499351501465,0.00029215571703389287,-0.12514886260032654,1.0830600261688232,1696,-0.12550029158592224,78.20000000000002,5.213353395462036,5.5685389041900635,0.000418799405451864,570,0.7387972809361553,6.618320500801926,4313592,44.900000000000006,60.012087371555054
69.2652380952381,0.0030150488018989563,0.1510608196258545,0.00041835205047391355,-0.12778128683567047,1.0798465013504028,1680,-0.12476623803377151,79.1,5.371209621429443,5.626333713531494,0.0004221002454869449,571,0.5566498849881891,5.758528349572877,4321120,39.1,60.2798964525804
68.41372549019607,0.0007653385400772095,0.14847445487976074,0.00043073671986348927,-0.12753655016422272,1.0966026782989502,1632,-0.1267712116241455,78.9,5.308968544006348,5.591462850570679,0.0007568328874185681,572,0.6039036185706917,7.230545761080266,4328636,38.9,59.45014996720442
69.48260869565217,0.0009091198444366455,0.1531827449798584,0.0007477313629351556,-0.12820735573768616,1.0973776578903198,1656,-0.1272982358932495,78.80000000000001,5.269724130630493,5.513666152954102,0.0007621085969731212,573,0.5910927020129385,5.243545556806125,4336142,47.300000000000004,60.66060145258452
69.3252427184466,-0.003437742590904236,0.1516106128692627,0.0007704425370320678,-0.127297505736351,1.1033122539520264,1648,-0.13073524832725525,77.90000000000002,5.33206033706665,5.666401147842407,0.00031837038113735616,574,0.5662815517339459,6.760654567703209,4343662,5.000000000000014,60.31524594937262
69.40837209302327,0.0031705647706985474,0.1499931812286377,0.00029906778945587575,-0.1262015700340271,1.1061369180679321,1720,-0.12303100526332855,78.30000000000001,5.295754432678223,5.546874046325684,0.0003525898209773004,575,0.6150328777184539,5.631450278004758,4351179,44.29999999999999,60.76016662740589
69.07586206896552,0.000797659158706665,0.1499347686767578,0.0003616816538851708,-0.12821926176548004,1.1084744930267334,1624,-0.12742160260677338,78.60000000000004,5.271190166473389,5.564876556396484,0.0005590524524450302,576,0.541486044251998,5.157486176976546,4358715,49.599999999999994,59.917619656905586
69.9683486238532,0.0002426356077194214,0.15322303771972656,0.0005446687573567033,-0.12499453872442245,1.1129014492034912,1744,-0.12475190311670303,79.19999999999999,5.219696283340454,5.562885761260986,0.0006194667075760663,577,0.4950463002196455,5.714126870906007,4366229,39.10000000000001,61.218031828390245
69.4609090909091,0.0010769069194793701,0.15622854232788086,0.0006176671013236046,-0.12457548081874847,1.1180709600448608,1760,-0.1234985738992691,78.4,5.227084398269653,5.5310564041137695,0.0002673385897651315,578,0.6229625917690207,5.5308407293605715,4373740,41.199999999999996,60.93244528595116
69.6110576923077,0.005704186856746674,0.15363550186157227,0.00028363760793581605,-0.1261528730392456,1.1141797304153442,1664,-0.12044868618249893,78.10000000000001,5.319895029067993,5.60254168510437,0.0005336858448572457,579,0.6206447891586961,7.304610164171515,4381264,-0.6999999999999904,60.796710306200865
69.73809523809524,0.0008210912346839905,0.15173935890197754,0.0005277435993775725,-0.12474334239959717,1.1182751655578613,1680,-0.12392225116491318,78.00000000000003,5.3273961544036865,5.568611145019531,0.00024395037326030433,580,0.6593314398727651,5.194042025470947,4388789,48.800000000000004,61.01417891026987
69.35571428571428,0.0017492100596427917,0.1537003517150879,0.00023836080799810588,-0.12536747753620148,1.1265454292297363,1680,-0.12361826747655869,77.80000000000004,5.3287341594696045,5.597432613372803,0.0004537088389042765,581,0.5673207812906487,5.143464712788523,4396307,49.7,60.7126313079472
69.42786069651741,0.0006081610918045044,0.15061616897583008,0.0004673255025409162,-0.12817396223545074,1.1459119319915771,1608,-0.12756580114364624,78.9,5.297188997268677,5.562400579452515,0.0011989433551207185,582,0.5324799209210552,6.365017881931755,4403832,38.0,60.50316570823004
68.82914572864321,-0.0003510713577270508,0.15769529342651367,0.0011922570411115885,-0.12766702473163605,1.1471445560455322,1592,-0.1280180960893631,78.60000000000002,5.3423826694488525,5.596287727355957,0.0005149560747668147,583,0.48326335435199075,5.425229983673334,4411347,49.39999999999999,59.71165785111661
69.12587064676616,0.0002238154411315918,0.15194201469421387,0.0005172793171368539,-0.1275828629732132,1.1396290063858032,1608,-0.1273590475320816,78.00000000000001,5.218234062194824,5.47758412361145,0.00033624310162849724,584,0.5276926552827252,5.666022266244306,4418879,46.69999999999998,60.31374554663869
69.44444444444444,0.0030367374420166016,0.15903496742248535,0.0003181414504069835,-0.12742212414741516,1.159691333770752,1728,-0.12438538670539856,78.10000000000001,5.343939304351807,5.576317310333252,0.0008548819459974766,585,0.5308211324908029,8.484417452375437,4426394,-24.6,61.203329838506825
69.1822429906542,1.5638768672943115e-05,0.1590111255645752,0.0008630702504888177,-0.12498979270458221,1.1549593210220337,1712,-0.12497415393590927,78.7,5.287657260894775,5.6441779136657715,0.0004411232948768884,586,0.5601823732208523,5.909762445754876,4433929,35.5,60.27109030919469
69.16308411214953,0.001401357352733612,0.15486931800842285,0.00042766178376041353,-0.12460383027791977,1.1415252685546875,1712,-0.12320247292518616,79.1,5.3170506954193115,5.645552396774292,0.0006033677491359413,587,0.4939193085484268,6.707694829634444,4441430,33.3,60.515437406188425
69.25348837209303,0.0016067102551460266,0.15268516540527344,0.0006000060820952058,-0.1258951723575592,1.127580165863037,1720,-0.12428846210241318,78.9,5.28879714012146,5.65550684928894,0.0006237601628527045,588,0.601793676617236,5.6564574679806565,4448935,40.900000000000006,60.441662554785495
69.44354066985646,5.9545040130615234e-05,0.1527876853942871,0.0006258313078433275,-0.1270943135023117,1.1321991682052612,1672,-0.1270347684621811,78.9,5.387353420257568,5.693311929702759,0.0004012793651781976,589,0.5551094612433293,5.939670290297006,4456463,45.79999999999999,60.305833378046685
70.24814814814815,0.0006210803985595703,0.1541135311126709,0.0003880333388224244,-0.12575523555278778,1.1580628156661987,1728,-0.1251341551542282,78.7,5.256471872329712,5.643026351928711,0.0015284010441973805,590,0.5939418663522003,5.329190778009599,4463967,37.699999999999996,61.20250928069456
69.93800904977377,-0.0012551471590995789,0.15119719505310059,0.0015317796496674418,-0.12480098754167557,1.150696039199829,1768,-0.12605613470077515,79.19999999999999,5.226186037063599,5.56090521812439,0.000575886806473136,591,0.5928505160292172,6.68411391596127,4471489,3.800000000000008,61.4579093524287
70.5607305936073,0.0012510940432548523,0.15034961700439453,0.0005780603387393057,-0.12487310916185379,1.146351933479309,1752,-0.12362201511859894,78.80000000000001,5.3130552768707275,5.631946325302124,0.00037650292506441474,592,0.5996968426709215,5.232102471271563,4479006,36.20000000000002,61.81599132745252
69.87383177570094,0.0014641284942626953,0.15381813049316406,0.0003819337289314717,-0.12456963956356049,1.1586273908615112,1712,-0.12310551106929779,78.50000000000001,5.343996286392212,5.656383991241455,0.001439533894881606,593,0.6284815762214265,5.641938031983989,4486546,42.599999999999994,60.99869656328338
70.20645161290322,-0.0013364553451538086,0.15151309967041016,0.0014406816335394979,-0.12729662656784058,1.1501634120941162,1736,-0.12863308191299438,78.00000000000003,5.272870779037476,5.646658420562744,0.0008516182424500585,594,0.6489716308898171,5.549123303423599,4494058,33.3,61.342069238204886
70.05740740740741,0.0028757601976394653,0.15367770195007324,0.0008511393098160625,-0.12530088424682617,1.1549763679504395,1728,-0.1224251240491867,79.1,5.26467227935791,5.608065366744995,0.0005567916086874902,595,0.5691704085645024,4.95398649244753,4501599,42.1,61.1717461769479
69.9809954751131,0.0021570026874542236,0.15193724632263184,0.000549948075786233,-0.12283149361610413,1.1421358585357666,1768,-0.1206744909286499,78.30000000000001,5.382056951522827,5.703159332275391,0.0005510213668458164,596,0.5462979849514412,5.9948696697631085,4509131,13.60000000000001,61.255933487177586
70.35982142857144,0.003194548189640045,0.15026640892028809,0.0005459433305077255,-0.12633030116558075,1.1426763534545898,1792,-0.1231357529759407,78.4,5.278660774230957,5.583320379257202,0.0007145367562770844,597,0.6264452973002806,5.298491359094399,4516655,41.9,61.90988608615857
69.87050691244241,0.0013917535543441772,0.1502232551574707,0.0007188846939243376,-0.12715204060077667,1.144450306892395,1736,-0.1257602870464325,78.8,5.277421236038208,5.607625484466553,0.000276531238341704,598,0.6363855222969652,6.091268679094693,4524161,27.79999999999999,61.23519134108083
70.00334928229665,-0.0009472817182540894,0.158416748046875,0.00028786325128749013,-0.12557904422283173,1.156904697418213,1672,-0.12652632594108582,78.80000000000003,5.428414583206177,5.641126871109009,0.0007098870701156557,599,0.5658529953498623,6.173886841727929,4531674,17.7,61.184725768956696
69.74886877828054,0.0033851787447929382,0.15416336059570312,0.0007035534363240004,-0.12461317330598831,1.158287525177002,1768,-0.12122799456119537,77.9,5.370154857635498,5.766723394393921,0.0004893524455837905,600,0.5507351591740015,6.56800561931551,4539179,31.900000000000006,61.03748038237665
68.99856459330144,0.0025623291730880737,0.14972972869873047,0.0004972353344783187,-0.1269821673631668,1.154282569885254,1672,-0.12441983819007874,78.4,5.240265369415283,5.551548719406128,0.0005204236949793994,601,0.5846755182171932,6.371703883561998,4546692,32.099999999999994,60.1918932620315
70.31855203619911,0.003007069230079651,0.14721393585205078,0.0005096634267829359,-0.1256011724472046,1.168146014213562,1768,-0.12259410321712494,79.19999999999999,5.280301809310913,5.623979330062866,0.0006349703180603683,602,0.570980258476406,4.888343294598314,4554213,50.199999999999996,61.72607342403193
69.66100917431194,-0.001136094331741333,0.14542579650878906,0.0006335503421723843,-0.12522737681865692,1.1702399253845215,1744,-0.12636347115039825,77.80000000000004,5.2351696491241455,5.497099161148071,0.0003278122458141297,603,0.5397016651499531,7.524528263424348,4561737,-4.299999999999999,61.05464601202926
70.97304347826086,0.0005431920289993286,0.14841508865356445,0.00031794761889614165,-0.12262268364429474,1.1724283695220947,1840,-0.12207949161529541,78.60000000000002,5.230225086212158,5.536226511001587,0.0004268364573363215,604,0.506804178467491,4.477398735079588,4569284,51.699999999999996,62.6673167999183
70.54507042253522,0.0007544904947280884,0.14536547660827637,0.0004420103505253792,-0.12548460066318512,1.185264229774475,1704,-0.12473011016845703,78.10000000000002,5.174684524536133,5.443048715591431,0.0004495138127822429,605,0.6312260920068903,4.75601290976566,4576793,51.29999999999999,61.736234826506774
70.18476190476191,0.0026294738054275513,0.1454613208770752,0.00044728509965352714,-0.12514668703079224,1.1870946884155273,1680,-0.12251721322536469,78.30000000000001,5.218309640884399,5.503836631774902,0.0004688912013079971,606,0.5696416014482312,5.172809514823067,4584295,36.699999999999996,61.282970656068194
69.83696682464455,-0.002798609435558319,0.14929795265197754,0.00047747083590365946,-0.12409549206495285,1.184863805770874,1688,-0.12689410150051117,77.70000000000002,5.222142219543457,5.587604999542236,0.000605782144702971,607,0.5841120706063241,5.670365159036422,4591834,38.19999999999999,60.75424933236189
69.68878923766816,-0.002234533429145813,0.1463611125946045,0.0005930834449827671,-0.12303906679153442,1.1639269590377808,1784,-0.12527360022068024,78.7,5.235070466995239,5.6076579093933105,0.0009507666109129786,608,0.5162953147824766,6.146799806517933,4599363,46.800000000000004,61.19443678927736
69.51126126126127,0.0019470900297164917,0.14450430870056152,0.0009552374249324203,-0.1239384189248085,1.1752249002456665,1776,-0.12199132889509201,78.80000000000001,5.201611757278442,5.536206960678101,0.0004786184581462294,609,0.5927966737378543,6.461445549519108,4606868,19.999999999999996,60.861062080074376
70.02478260869565,-0.001208476722240448,0.1463942527770996,0.00047179736429825425,-0.12457705289125443,1.1560728549957275,1840,-0.12578552961349487,78.20000000000002,5.261457204818726,5.654550075531006,0.0010702005820348859,610,0.5839916648591905,7.318929815785451,4614376,-4.6,61.38655151628659
70.07109004739337,-0.0011603906750679016,0.14695024490356445,0.001074445084668696,-0.12274602800607681,1.157698631286621,1688,-0.12390641868114471,78.8,5.24529504776001,5.612760543823242,0.00032891210867092013,611,0.48324404721328806,5.093967089364764,4621931,46.400000000000006,60.74049776450571
70.07373271889402,-0.00023027509450912476,0.151655912399292,0.0003213457530364394,-0.12208759784698486,1.1697516441345215,1736,-0.12231787294149399,78.0,5.216079235076904,5.622223138809204,0.00048819187213666737,612,0.5785657011414166,5.523222977355985,4629446,37.6,61.180547829918176
69.87722772277228,0.0024524033069610596,0.15182089805603027,0.0005009214510209858,-0.12535186111927032,1.1655935049057007,1616,-0.12289945781230927,78.10000000000002,5.37584114074707,5.656113386154175,0.000479869224363938,613,0.5105744719689601,7.1787831119169745,4636959,-7.000000000000001,60.88268479659881
70.20539215686273,0.0014565587043762207,0.14763903617858887,0.00047869645641185343,-0.12800948321819305,1.1831098794937134,1632,-0.12655292451381683,77.90000000000003,5.211069345474243,5.507745265960693,0.0013425461947917938,614,0.5543403860273,4.956805615014228,4644475,52.69999999999999,61.1336540060079
70.09454545454545,-0.0008071064949035645,0.1493065357208252,0.0013414665590971708,-0.12465149164199829,1.1931315660476685,1760,-0.12545859813690186,78.00000000000003,5.302479982376099,5.610044240951538,0.0006751789478585124,615,0.6087953261254567,5.133089382776253,4652002,51.800000000000004,61.398556244468985
70.462100456621,-0.0010783970355987549,0.1472322940826416,0.0006748337764292955,-0.1255672127008438,1.1923236846923828,1752,-0.12664560973644257,79.0,5.275101900100708,5.603142976760864,0.00036583165638148785,616,0.5865204075182154,5.032749112027314,4659510,47.099999999999994,61.656795254409296
70.04205607476636,-0.001781567931175232,0.1465601921081543,0.00036911710049025714,-0.12512926757335663,1.1764434576034546,1712,-0.12691083550453186,78.6,5.286082029342651,5.496862173080444,0.000724811339750886,617,0.5553430425366339,6.682618511113738,4667035,27.799999999999997,61.46614739823186
70.84357798165138,0.000325813889503479,0.14444351196289062,0.0007200880791060627,-0.1258087009191513,1.1623406410217285,1744,-0.12548288702964783,78.50000000000001,5.123448133468628,5.447328090667725,0.0008269763202406466,618,0.49955371632437107,4.440697941452633,4674546,53.999999999999986,62.170950397053986
70.36057692307692,-0.002873748540878296,0.1450352668762207,0.0008308471878990531,-0.12660770118236542,1.172818660736084,1664,-0.1294814497232437,78.4,5.199828386306763,5.437357664108276,0.00039789118454791605,619,0.5772022187020626,4.945548080951792,4682071,52.19999999999999,61.55631608134495
70.90186915887851,0.0034781768918037415,0.14890813827514648,0.0003922359610442072,-0.1280742734670639,1.1775944232940674,1712,-0.12459609657526016,78.50000000000003,5.348526954650879,5.584112882614136,0.0002490685728844255,620,0.5427601533558923,4.845741579935537,4689571,41.8,61.91905453803938
69.45336787564767,0.0018937140703201294,0.14341187477111816,0.00027081937878392637,-0.1314258724451065,1.1793148517608643,1544,-0.12953215837478638,79.0,5.139779090881348,5.390257835388184,0.0008582254522480071,621,0.49430871751724603,6.0285591086795955,4697146,42.5,60.148077218705005
70.91627906976744,0.0019182711839675903,0.14651870727539062,0.0008470593602396548,-0.12697240710258484,1.1653311252593994,1720,-0.12505413591861725,78.50000000000003,5.206481456756592,5.4893269538879395,0.0006813618238084018,622,0.592733548556471,4.47364011987108,4704661,52.19999999999999,62.14696778882011
71.05491071428573,0.0031362250447273254,0.14833879470825195,0.0006752500194124877,-0.1267884075641632,1.1824076175689697,1792,-0.12365218251943588,78.50000000000001,5.323211669921875,5.613887786865234,0.0035023451782763004,623,0.594016799385057,5.004111969088118,4712188,44.199999999999996,62.46987844554944
70.55309734513274,0.0034982413053512573,0.1483612060546875,0.0035053142346441746,-0.12560026347637177,1.1748343706130981,1808,-0.12210202217102051,78.8,5.326576232910156,5.641601800918579,0.000685166276525706,624,0.5213169723880272,5.481902176106401,4719693,39.8,62.04600393821531
70.68733031674209,0.0031604543328285217,0.1467907428741455,0.0006774546927772462,-0.126844123005867,1.1808162927627563,1768,-0.12368366867303848,78.2,5.228927373886108,5.48025918006897,0.0006392174982465804,625,0.6217906201073912,4.5697631674659025,4727209,55.00000000000001,62.15707207854898
70.2438679245283,0.001234889030456543,0.14736247062683105,0.0006443498423323035,-0.1267492175102234,1.1901750564575195,1696,-0.12551432847976685,78.5,5.248001575469971,5.537312269210815,0.000492106715682894,626,0.5486704780594839,4.809072611094838,4734722,44.199999999999996,61.499445277651915
69.88518518518518,0.005068503320217133,0.14560961723327637,0.0004957266501151025,-0.12673452496528625,1.210593581199646,1728,-0.12166602164506912,78.00000000000001,5.25835919380188,5.519099473953247,0.0007669006590731442,627,0.5144805426664291,5.343701983796667,4742245,48.7,61.128197602998526
69.83658536585367,0.0015758126974105835,0.1458146572113037,0.0007710150675848126,-0.12801364064216614,1.207642674446106,1640,-0.12643782794475555,78.69999999999999,5.191624402999878,5.3826305866241455,0.0004677910765167326,628,0.5894485872178161,6.093713517866973,4749745,35.5,61.25442010573551
70.54239631336407,-0.0003519803285598755,0.14470148086547852,0.0004647627647500485,-0.12619923055171967,1.2219702005386353,1736,-0.12655121088027954,78.6,5.19543194770813,5.466628551483154,0.001753730932250619,629,0.5299182993858271,5.955538008220563,4757278,40.70000000000001,61.95564217720317
70.76810344827587,0.004173271358013153,0.1485753059387207,0.0017558822873979807,-0.12435431033372879,1.2054760456085205,1856,-0.12018103897571564,79.1,5.220269203186035,5.609131574630737,0.0006594917504116893,630,0.5370041296636382,5.18397895273524,4764806,49.7,62.19032869214645
70.84532710280372,-0.00038196146488189697,0.14858579635620117,0.0006704418919980526,-0.12674769759178162,1.2126387357711792,1712,-0.1271296590566635,78.80000000000001,5.255100727081299,5.521370887756348,0.000415733375120908,631,0.6210248352120467,4.827544763583832,4772322,48.5,61.93459320183013
70.76933333333335,0.002480737864971161,0.14912128448486328,0.00040922703919932246,-0.1247434988617897,1.2158522605895996,1800,-0.12226276099681854,78.3,5.285017728805542,5.588737726211548,0.0002349897549720481,632,0.5124248739302784,5.513618855968278,4779846,31.400000000000013,62.31295871043565
70.58248847926268,0.001709476113319397,0.1488037109375,0.00024031533394008875,-0.12691542506217957,1.212223768234253,1736,-0.12520594894886017,78.20000000000002,5.30380392074585,5.495537757873535,0.00047249934868887067,633,0.6152853402568067,5.042297340604328,4787352,51.8,62.23204948698109
70.61520737327189,0.0017729848623275757,0.1437540054321289,0.0004756382550112903,-0.12668673694133759,1.2197829484939575,1736,-0.12491375207901001,78.4,5.210957765579224,5.495184659957886,0.0004012488352600485,634,0.6123557370356918,4.5423961964853214,4794862,54.399999999999984,61.82065055873356
71.25679611650486,0.0009488761425018311,0.14566612243652344,0.0004055652243550867,-0.12711752951145172,1.228712797164917,1648,-0.1261686533689499,79.1,5.219129800796509,5.460888385772705,0.0005228638183325529,635,0.6063359879713666,4.700292020176664,4802388,54.099999999999994,62.38873141940986
70.69406392694064,0.004266902804374695,0.14261388778686523,0.0005127331241965294,-0.12822440266609192,1.2123582363128662,1752,-0.12395749986171722,78.4,5.091923952102661,5.443405628204346,0.0007428377284668386,636,0.6464807336712326,5.327306361899883,4809898,42.4,62.12402276217847
70.59856459330143,0.0028140470385551453,0.1458892822265625,0.0007438770262524486,-0.12693624198436737,1.1991957426071167,1672,-0.12412219494581223,78.70000000000002,5.238022089004517,5.50931453704834,0.0005067185848020017,637,0.5565445889123846,5.103713616225913,4817427,42.29999999999999,61.650520458335656
70.62545454545455,0.0015443116426467896,0.14366388320922852,0.0004888373077847064,-0.1259789764881134,1.2044107913970947,1760,-0.12443466484546661,78.30000000000001,5.169638395309448,5.4997007846832275,0.00039313017623499036,638,0.612581089848769,4.9879388412747785,4824941,47.99999999999999,61.752570978072505
70.8763888888889,-0.00020875036716461182,0.14566993713378906,0.00039901037234812975,-0.12495627999305725,1.191333532333374,1728,-0.12516503036022186,78.50000000000001,5.187843561172485,5.475675344467163,0.000590205832850188,639,0.5965285417024349,4.6831008163579915,4832513,48.9,62.087252430384034
71.35650224215247,0.003216475248336792,0.14394783973693848,0.000580358668230474,-0.1255190223455429,1.1877942085266113,1784,-0.12230254709720612,79.0,5.111124277114868,5.462087631225586,0.0003431218210607767,640,0.6834420930558888,5.188071896942309,4840028,51.3,62.68080594429343
70.3594470046083,0.003543637692928314,0.14519262313842773,0.0003464670735411346,-0.12736552953720093,1.1884609460830688,1736,-0.12382189184427261,79.1,5.22205376625061,5.455954313278198,0.0006630821735598147,641,0.540131306147666,7.474257860802782,4847568,-2.499999999999991,61.899174802261385
70.25885167464115,-0.0011074095964431763,0.1452500820159912,0.0006718247896060348,-0.13045279681682587,1.173835039138794,1672,-0.13156020641326904,78.6,5.165437698364258,5.454691648483276,0.0014879197115078568,642,0.5709502256504213,6.696462725604906,4855077,6.300000000000017,61.57500196353756
70.25621890547264,0.002556353807449341,0.14475607872009277,0.0014819076750427485,-0.1291242241859436,1.1721343994140625,1608,-0.12656787037849426,78.4,5.2032387256622314,5.384387254714966,0.00037746556336060166,643,0.6118894051862298,6.373052224683876,4862587,12.400000000000007,61.57393555589312
70.87123287671233,0.002185538411140442,0.14355039596557617,0.00035510241286829114,-0.1275690495967865,1.1749392747879028,1752,-0.12538351118564606,78.69999999999999,5.12949800491333,5.408653736114502,0.00033820391399785876,644,0.6197449974606201,4.542316894741329,4870099,53.29999999999999,62.26908882965212
70.6140186915888,0.0019163191318511963,0.14387750625610352,0.000342219922458753,-0.1257891207933426,1.1782152652740479,1712,-0.1238728016614914,78.4,5.202715158462524,5.460137128829956,0.00033964432077482343,645,0.6419272695039001,5.225019762036252,4877600,49.8,61.88418436106452
70.50772727272728,0.0023728832602500916,0.14446735382080078,0.0003346928860992193,-0.12714330852031708,1.1691372394561768,1760,-0.12477042526006699,78.50000000000003,5.174545049667358,5.562715768814087,0.0004093610623385757,646,0.6091209768980431,6.442852580974155,4885118,5.100000000000001,61.695230663711
70.81720930232558,0.004589937627315521,0.1462714672088623,0.00041963381227105856,-0.1251649260520935,1.177229642868042,1720,-0.12057498842477798,78.6,5.219842433929443,5.562697649002075,0.0003782997955568135,647,0.6404572267959654,5.072748131669399,4892636,49.89999999999999,61.78590318496214
70.60765765765767,0.001992166042327881,0.1451570987701416,0.00037762694410048425,-0.12764772772789001,1.1869044303894043,1776,-0.12565556168556213,78.20000000000002,5.203289985656738,5.484801292419434,0.0010589127195999026,648,0.5781210196087544,4.816206210408784,4900167,51.6,62.03339822509436
70.86451612903227,0.005431614816188812,0.1453564167022705,0.0010582127142697573,-0.12755857408046722,1.1937141418457031,1736,-0.12212695926427841,78.20000000000002,5.1870276927948,5.514519453048706,0.000624182284809649,649,0.7139880273655831,4.581015108057036,4907691,48.699999999999996,61.8699404507093
71.21071428571429,-0.0013000667095184326,0.14470767974853516,0.0006227668491192162,-0.12746672332286835,1.1853350400924683,1792,-0.12876679003238678,78.60000000000001,5.146538257598877,5.4609503746032715,0.0004303914320189506,650,0.6369907751825461,4.240932704498113,4915214,51.8,62.64033664095759
70.91933962264152,0.0009406358003616333,0.1451399326324463,0.0004325999761931598,-0.12877517938613892,1.176910400390625,1696,-0.12783454358577728,78.8,5.179388046264648,5.392499923706055,0.0005328147090040147,651,0.6275145099204696,4.589215571740098,4922780,56.999999999999986,62.21289293545972
71.10497737556562,0.00027145445346832275,0.14344501495361328,0.0005296802846714854,-0.12695205211639404,1.1810154914855957,1768,-0.12668059766292572,78.20000000000002,5.159028053283691,5.411113262176514,0.0007454620790667832,652,0.7290588883803379,4.3517638411223505,4930303,50.099999999999994,62.47451183156611
70.77187500000001,0.0026162639260292053,0.14655804634094238,0.0007481496431864798,-0.12533217668533325,1.1819578409194946,1792,-0.12271591275930405,78.8,5.218573331832886,5.521198511123657,0.0005481413099914789,653,0.6287965819810264,5.455081515570407,4937864,39.599999999999994,62.140095623186276
71.19216589861752,0.0023428797721862793,0.14345288276672363,0.0005512089701369405,-0.12876199185848236,1.1822986602783203,1736,-0.12641911208629608,79.1,5.116720199584961,5.391278266906738,0.0005689369863830507,654,0.5682427069781166,4.732492198161285,4945367,50.300000000000004,62.61262808742265
70.99908675799087,0.0016659200191497803,0.1429755687713623,0.0005705383373424411,-0.1284596174955368,1.1875993013381958,1752,-0.12679369747638702,79.0,5.152169227600098,5.37566876411438,0.0005564817111007869,655,0.73494314582441,5.12082319712538,4952869,38.099999999999994,62.31872773791493
