NumTrajs,AverageReturn,MinReturn,TotalEnvSteps,PolicyExecTime,MaxReturn,AverageDiscountedReturn,Entropy,dLoss,EnvExecTime,StdReturn,KLBefore,LossAfter,Iteration,LossBefore,KL,GradNorm,ProcessExecTime
2556,117.6492957746479,111.40000000000002,1381601,6.573516130447388,119.30000000000001,110.24246381857215,0.5474051833152771,-0.002338722348213196,5.6000657081604,1.1764759870894592,0.00021396261581685394,-0.17184485495090485,274,-0.17418357729911804,0.0002955433155875653,0.9903171241167851,0.1298222541809082
2508,117.60239234449764,112.20000000000002,1386612,6.4464592933654785,119.5,110.27280987204993,0.5159072875976562,0.0016230195760726929,5.4193174839019775,1.1850116665643218,0.00029289600206539035,-0.1719811111688614,275,-0.1703580915927887,0.0009801124688237906,0.9725871538216444,0.1275787353515625
2472,117.5703883495146,111.5,1391617,6.339886903762817,119.5,110.14700462561505,0.522714376449585,0.0053046345710754395,5.358879804611206,1.182414365897084,0.000992845045402646,-0.1704426407814026,276,-0.16513800621032715,0.00020094923092983663,1.2330883487436561,0.12685012817382812
2520,117.60523809523812,107.49999999999997,1396646,3.8088815212249756,119.30000000000001,110.0037577385782,0.512342095375061,0.0002598315477371216,3.2368407249450684,1.221443794577005,0.00020641586161218584,-0.17029550671577454,277,-0.17003567516803741,0.00026038498617708683,1.0906171507344986,0.07650303840637207
2364,117.44619289340102,112.5,1401677,3.8310227394104004,119.2,109.47628794006968,0.4999908208847046,-0.0004825294017791748,3.2797770500183105,1.1862786685865234,0.0002755772729869932,-0.17108440399169922,278,-0.1715669333934784,0.0005878301453776658,1.1212920002045381,0.0775759220123291
2424,117.52475247524754,110.29999999999998,1406677,4.691744089126587,119.49999999999999,109.96988881612255,0.48387569189071655,0.002262994647026062,3.9889681339263916,1.2794573370555833,0.0005816924385726452,-0.1710738092660904,279,-0.16881081461906433,0.0004981743986718357,1.4194444952316172,0.09454751014709473
2580,117.67069767441862,111.79999999999998,1411685,6.472371578216553,119.3,110.38188827691194,0.45144063234329224,0.0011126995086669922,5.5285804271698,1.1528032473947574,0.0004920489736832678,-0.1719875931739807,280,-0.17087489366531372,0.0006208558916114271,1.0465905263199786,0.1291651725769043
2532,117.62843601895737,108.39999999999998,1416689,6.438723802566528,119.2,110.15191495163309,0.45068955421447754,0.0019253641366958618,5.571020603179932,1.3166620582990365,0.0006402567378245294,-0.1709355115890503,281,-0.16901014745235443,0.00023404699459206313,0.9909301420252435,0.12833380699157715
2568,117.64112149532713,112.90000000000005,1421737,6.5956809520721436,119.2,109.94379703410057,0.4488695561885834,-0.0028171390295028687,5.686769485473633,1.0088814265821509,0.0002435219648759812,-0.16906863451004028,282,-0.17188577353954315,0.00020793812291231006,0.9989935132916175,0.13001155853271484
2640,117.72727272727276,112.10000000000004,1426737,3.800947904586792,119.30000000000003,110.43980881646341,0.4510294198989868,-0.004743650555610657,3.26184344291687,1.1547852292179,0.00019804936891887337,-0.16919636726379395,283,-0.1739400178194046,0.0001981917885132134,1.0715379370147256,0.0762486457824707
2592,117.67592592592597,106.89999999999999,1431757,4.002968072891235,119.30000000000001,110.27601453147533,0.45505207777023315,0.005774199962615967,3.4181394577026367,1.261456416531834,0.00019506369426380843,-0.17114326357841492,284,-0.16536906361579895,0.0002218062145402655,1.0598277822595041,0.0800027847290039
2592,117.68194444444445,113.10000000000002,1436764,4.266071319580078,119.30000000000001,110.22917630903831,0.4336391091346741,0.0016279369592666626,3.7043001651763916,1.059698558058197,0.00021318589278962463,-0.16820992529392242,285,-0.16658198833465576,0.00046980162733234465,1.0556696652727293,0.0865175724029541
2508,117.60287081339716,109.1,1441774,6.603062629699707,119.2,109.97093368509728,0.44176363945007324,0.006519481539726257,5.6597580909729,1.1728146276266098,0.0004770306986756623,-0.17125803232192993,286,-0.16473855078220367,0.0002919987018685788,0.9986324633021209,0.13154840469360352
2460,117.55609756097564,102.99999999999999,1446784,6.492182016372681,119.30000000000001,110.01345067120778,0.4405849874019623,0.0016082674264907837,5.520294189453125,1.5053479916111492,0.00029479150543920696,-0.17174169421195984,287,-0.17013342678546906,0.00033531402004882693,1.0562426672730123,0.12891316413879395
2340,117.43333333333337,110.60000000000001,1451789,6.523222208023071,119.30000000000001,109.79948036615313,0.4659726619720459,0.0010451972484588623,5.391976833343506,1.4546359723194764,0.0003396010724827647,-0.17059922218322754,288,-0.16955402493476868,0.0004949432914145291,1.1263623352326058,0.12775588035583496
2376,117.4616161616162,108.49999999999997,1456815,6.544002056121826,119.30000000000001,109.66497378046361,0.4468691945075989,0.002976521849632263,5.455843210220337,1.5107498352769473,0.0004901164211332798,-0.16877521574497223,289,-0.16579869389533997,0.0003625642857514322,0.9557311196460913,0.12764668464660645
2448,117.54068627450985,105.29999999999995,1461832,3.7337210178375244,119.30000000000001,110.0395920124987,0.4429132342338562,0.00612582266330719,3.156982183456421,1.593387536901429,0.00036076089600101113,-0.1719905436038971,290,-0.1658647209405899,0.000207423567189835,1.0008357594929815,0.07546782493591309
2460,117.55512195121953,107.79999999999997,1466844,4.002699136734009,119.3,109.89330507903725,0.42097198963165283,0.0008207112550735474,3.4009485244750977,1.3976410822825764,0.0002124901075148955,-0.17104311287403107,291,-0.17022240161895752,0.0006492434768006206,1.148464068237313,0.08029532432556152
2568,117.65514018691592,108.30000000000001,1471862,5.159182071685791,119.4,110.41441562642726,0.4178497791290283,0.0017575472593307495,4.3540871143341064,1.2654823353549012,0.0006472276872955263,-0.1733284592628479,292,-0.17157091200351715,0.00029732100665569305,0.9489315940931414,0.10319757461547852
2328,117.36546391752579,89.99999999999994,1476873,6.503545045852661,119.3,109.87130417136783,0.42180874943733215,7.30752944946289e-05,5.442224979400635,2.4220833328724467,0.00032055372139438987,-0.17100167274475098,293,-0.17092859745025635,0.0003873217210639268,0.9426184257734957,0.1289348602294922
2304,117.33020833333336,89.99999999999997,1481899,6.3348069190979,119.39999999999999,109.73073205817894,0.4166075587272644,0.003907203674316406,5.278919458389282,2.455823003244312,0.0003785358858294785,-0.1740175187587738,294,-0.1701103150844574,0.0002614178811199963,1.1288729571555032,0.1255040168762207
2532,117.62843601895737,110.19999999999999,1486903,6.371628284454346,119.30000000000001,110.22632687662936,0.4042881727218628,0.004428967833518982,5.415486097335815,1.2525412724822143,0.0002526470925658941,-0.17020562291145325,295,-0.16577665507793427,0.0002448900486342609,1.2650043974632756,0.12722015380859375
2448,117.54264705882355,100.89999999999998,1491916,3.812194347381592,119.4,110.12602128144503,0.41494911909103394,0.004462316632270813,3.209740161895752,1.8864830991227237,0.00025254747015424073,-0.17125947773456573,296,-0.16679716110229492,0.00032629191991873085,1.1116606476604822,0.07657456398010254
2496,117.59375000000003,110.5,1496921,3.920877456665039,119.30000000000001,110.14900186930373,0.42517372965812683,0.0016640275716781616,3.364795684814453,1.2065962038057574,0.0003223743988201022,-0.1719057857990265,297,-0.17024175822734833,0.0004908874980174005,1.1005442324848373,0.07988882064819336
2688,117.76160714285717,109.49999999999996,1501935,5.165234565734863,119.3,110.61122963765777,0.41213464736938477,0.001693636178970337,4.4038684368133545,1.1552864159186351,0.0004926727269776165,-0.16730187833309174,298,-0.1656082421541214,0.0002429442247375846,1.0392116401575138,0.10212993621826172
2520,117.61571428571433,112.10000000000004,1506942,6.49548602104187,119.4,110.33642315735138,0.43094322085380554,-0.0022675544023513794,5.50727915763855,1.2032458935197388,0.0002347412082599476,-0.1699531227350235,299,-0.17222067713737488,0.0003065074561163783,1.03720073835892,0.12952375411987305
2616,117.64816513761471,103.60000000000001,1512069,6.543124437332153,119.4,110.4731122344195,0.41586437821388245,-0.00011597573757171631,5.57149600982666,1.6712411830719214,0.0003053682448808104,-0.16798751056194305,300,-0.16810348629951477,0.0003188827249687165,1.1296418758763942,0.13037657737731934
2568,117.65747663551404,110.60000000000004,1517082,6.524777173995972,119.10000000000001,109.97474989170908,0.41392967104911804,0.0014522671699523926,5.623213529586792,1.2402197525038985,0.0003433016827329993,-0.16884438693523407,301,-0.16739211976528168,0.00021206832025200129,1.098619543258667,0.12885570526123047
2424,117.52029702970302,105.7,1522091,3.8004183769226074,119.2,109.65940125619008,0.43639546632766724,0.002573370933532715,3.2202343940734863,1.4039667674309781,0.00021481125440914184,-0.16861362755298615,302,-0.16604025661945343,0.00046505097998306155,1.1678785236208986,0.0760955810546875
2628,117.71415525114158,112.40000000000003,1527097,4.011998414993286,119.30000000000001,110.49607412819664,0.4069361686706543,0.004371747374534607,3.429476737976074,1.1307776423124498,0.0004538595676422119,-0.16779090464115143,303,-0.16341915726661682,0.00047008521505631506,1.0856581656456148,0.08045053482055664
2736,117.80482456140354,112.80000000000001,1532102,5.150918006896973,119.3,110.54162927483182,0.37547972798347473,0.005861327052116394,4.517827749252319,0.9392155484308599,0.0004779172595590353,-0.16530083119869232,304,-0.15943950414657593,0.0007397966692224145,1.2895639670983408,0.1039421558380127
2664,117.73873873873877,114.10000000000002,1537122,6.756193399429321,119.2,110.18534470226847,0.3708816468715668,0.004368379712104797,5.868360757827759,0.9630255599099395,0.000737582566216588,-0.17014183104038239,305,-0.1657734513282776,0.00027573827537707984,1.06138354324279,0.13296914100646973
2568,117.64392523364491,111.80000000000001,1542164,6.612204074859619,119.5,110.45357427339515,0.37663641571998596,0.00137367844581604,5.516725063323975,1.2096711200607628,0.0002808028366416693,-0.17029455304145813,306,-0.1689208745956421,0.00020466180285438895,0.9903469705718014,0.12935137748718262
2460,117.56097560975613,104.60000000000001,1547164,6.287243366241455,119.49999999999999,109.99808575893464,0.3875163197517395,0.002453327178955078,5.3485190868377686,1.5426739612194902,0.00022218631056603044,-0.1716955304145813,307,-0.16924220323562622,0.0002544107264839113,1.0966199170823319,0.12483572959899902
2604,117.69493087557608,107.69999999999999,1552166,3.797074556350708,119.20000000000002,110.26619329064776,0.3818000257015228,0.0002850145101547241,3.2785146236419678,1.2311330511735383,0.00024775913334451616,-0.1695103645324707,308,-0.16922535002231598,0.00024588010273873806,1.2463816559269918,0.07681965827941895
2724,117.79559471365641,114.9,1557170,4.175767660140991,119.30000000000001,110.35596414486537,0.376322865486145,0.002714291214942932,3.6996684074401855,0.8613982964751545,0.0002428326988592744,-0.1656794399023056,309,-0.16296514868736267,0.0002588668139651418,1.0653592886217684,0.08492183685302734
2508,117.60334928229668,104.90000000000002,1562179,4.628629207611084,119.59999999999998,110.02453207259988,0.38856443762779236,0.003728538751602173,3.9321975708007812,1.3786264149063294,0.0002770597639027983,-0.16849285364151,310,-0.16476431488990784,0.00021500731236301363,1.1410853203114089,0.09169292449951172
2496,117.59326923076925,113.70000000000003,1567185,6.564192533493042,119.49999999999999,109.85378183083041,0.3827924132347107,0.00137348473072052,5.618394136428833,1.0041993005410341,0.00021484377793967724,-0.1681702733039856,311,-0.16679678857326508,0.0002703634963836521,1.3962802837402781,0.13008952140808105
2544,117.63962264150946,114.20000000000002,1572189,6.526000499725342,119.30000000000001,110.17093067385306,0.374208003282547,0.006680339574813843,5.563512563705444,1.0521926114371059,0.0002540336281526834,-0.1717122197151184,312,-0.16503188014030457,0.0002735462912824005,1.0146087157740988,0.1294693946838379
2520,117.61000000000003,112.69999999999999,1577208,6.320996522903442,119.20000000000002,110.03945801065562,0.36822283267974854,-0.003927096724510193,5.403074026107788,1.1023114243218564,0.00025951582938432693,-0.17133580148220062,313,-0.17526289820671082,0.00028776051476597786,1.1857892954750668,0.12598490715026855
2592,117.6726851851852,112.10000000000002,1582235,6.332578182220459,119.5,110.31065292198153,0.3613094389438629,0.0026651769876480103,5.45554518699646,1.1786072339854126,0.00030246336245909333,-0.16900552809238434,314,-0.16634035110473633,0.00025119216297753155,1.309503353970073,0.12643909454345703
2352,117.44285714285718,111.69999999999997,1587247,3.8427629470825195,119.30000000000001,109.67613433532028,0.3678119480609894,-0.002754002809524536,3.225405216217041,1.3613843494541833,0.0002570041979197413,-0.17125065624713898,315,-0.1740046590566635,0.00038568489253520966,1.2796258426772102,0.07690739631652832
2412,117.49701492537316,111.79999999999995,1592278,4.342137098312378,119.39999999999999,109.6548846828029,0.364549845457077,0.004839181900024414,3.6951754093170166,1.136500277331357,0.000386421917937696,-0.16961288452148438,316,-0.16477370262145996,0.0002466563892085105,1.3100019022982672,0.08707809448242188
2508,117.60191387559811,112.5,1597290,6.49393892288208,119.30000000000001,110.19743415558061,0.3472529649734497,0.001616939902305603,5.532121896743774,1.1802181990493457,0.0002518858527764678,-0.17100892961025238,317,-0.16939198970794678,0.00034959136974066496,1.0812853420218176,0.12946176528930664
2484,117.57777777777783,109.7,1602304,6.579749822616577,119.20000000000002,109.727321189398,0.3430584669113159,0.002110406756401062,5.70829176902771,1.2603154611954888,0.00037832153611816466,-0.16641104221343994,318,-0.16430063545703888,0.00026813644217327237,1.243959783256569,0.1300373077392578
2388,117.47437185929651,110.6,1607330,6.474784851074219,119.20000000000002,109.85896502068046,0.35399991273880005,0.0032568424940109253,5.369773626327515,1.341040053292497,0.0002693153219297528,-0.17216071486473083,319,-0.1689038723707199,0.00027442866121418774,0.9986722942093493,0.12720036506652832
2616,117.69174311926608,113.0,1612362,6.389099597930908,119.2,110.28632429214355,0.34125640988349915,0.001272633671760559,5.510789632797241,1.033443379395292,0.0002657730074133724,-0.1671343743801117,320,-0.16586174070835114,0.00024730604491196573,1.0406961209578134,0.1275157928466797
2532,117.62843601895737,112.60000000000001,1617366,3.8698832988739014,119.3,109.95284536144827,0.3370976746082306,0.003926187753677368,3.3366076946258545,1.0920856690139615,0.00024997166474349797,-0.16739235818386078,321,-0.1634661704301834,0.00024866044986993074,1.0774359739600192,0.0779726505279541
2532,117.62890995260666,112.8,1622369,4.219496488571167,119.30000000000001,110.04347268346112,0.3329606056213379,0.0017899274826049805,3.6506845951080322,1.0891399478555048,0.00024042697623372078,-0.16778993606567383,322,-0.16600000858306885,0.0003105753567069769,1.1785521104671237,0.0861198902130127
2508,117.60287081339716,111.40000000000003,1627379,4.526265382766724,119.30000000000001,110.25045580002327,0.3370963931083679,-0.0027886927127838135,3.8107597827911377,1.1857573388195481,0.0003311621549073607,-0.17086857557296753,323,-0.17365726828575134,0.0002611301315482706,1.2684602957357574,0.09069681167602539
2520,117.6119047619048,113.80000000000004,1632394,6.66492486000061,119.4,109.87707432406135,0.3421764671802521,0.0020456463098526,5.760193586349487,1.0108936124497045,0.00025788211496546865,-0.16833296418190002,324,-0.16628731787204742,0.00028850100352428854,1.0827638258201804,0.13156986236572266
2736,117.80701754385969,114.50000000000004,1637394,6.46224045753479,119.30000000000003,110.54269832553695,0.33368977904319763,-0.0017116814851760864,5.660274505615234,0.9453226775046151,0.00027917444822378457,-0.16472993791103363,325,-0.16644161939620972,0.00022615301713813096,1.0529297420442205,0.12920522689819336
2484,117.56086956521742,109.29999999999997,1642443,6.596760511398315,119.5,110.01604970222981,0.3432226777076721,0.0020402371883392334,5.5505211353302,1.231183091275545,0.0002439838572172448,-0.16976726055145264,326,-0.1677270233631134,0.00030073896050453186,1.2954420477476214,0.12876009941101074
2640,117.72500000000004,111.79999999999998,1647448,6.4223363399505615,119.30000000000001,110.40077120582887,0.3314778804779053,-0.00227433443069458,5.5214903354644775,1.2178082025433303,0.00028563846717588603,-0.16733480989933014,327,-0.16960914433002472,0.0003205937391612679,1.0447597823305528,0.12749528884887695
2496,117.58125000000003,109.80000000000001,1652479,3.942126750946045,119.19999999999999,110.13593581336258,0.34904539585113525,0.0009516924619674683,3.3255860805511475,1.255941408711168,0.00030997637077234685,-0.17008528113365173,328,-0.16913358867168427,0.0003370984923094511,1.0826816573385474,0.07889628410339355
2364,117.4111675126904,89.99999999999997,1657479,4.2670958042144775,119.2,109.94212411954497,0.3536240756511688,0.0004786252975463867,3.5700247287750244,2.273121951961165,0.00034230115124955773,-0.16816318035125732,329,-0.16768455505371094,0.0002370117581449449,1.1414466808276587,0.08542370796203613
2664,117.73828828828833,111.09999999999995,1662500,4.744277238845825,119.39999999999998,110.59778193516946,0.3330388367176056,0.003032088279724121,4.0555102825164795,1.170863525081958,0.0002313166914973408,-0.16751889884471893,330,-0.1644868105649948,0.0002108500339090824,1.0338919314014123,0.09461688995361328
2496,117.58701923076926,112.4,1667519,6.356935024261475,119.10000000000002,110.22691838197656,0.32957494258880615,0.005276739597320557,5.385118722915649,1.2057852371345927,0.00022892418201081455,-0.16787183284759521,331,-0.16259509325027466,0.00038560363464057446,1.2577536872174713,0.12624287605285645
2460,117.55121951219512,105.29999999999995,1672539,6.718829154968262,119.40000000000002,110.22681399730922,0.32840195298194885,0.004226669669151306,5.613834857940674,1.5585049044453687,0.0004110460286028683,-0.16779354214668274,332,-0.16356687247753143,0.0002581522858235985,1.1572355764826718,0.1317436695098877
2628,117.71415525114159,112.20000000000002,1677545,6.46287989616394,119.30000000000001,110.68930941338961,0.31633058190345764,0.005150914192199707,5.476896286010742,1.079628971278148,0.0002371962764300406,-0.16855488717556,333,-0.1634039729833603,0.00022012455156072974,1.1194706399316492,0.12811708450317383
2496,117.5865384615385,112.30000000000001,1682565,4.683855295181274,119.2,109.99758071134475,0.325478196144104,-0.000125005841255188,3.9950103759765625,1.0493182486654142,0.00023051984317135066,-0.16980016231536865,334,-0.16992516815662384,0.00023512674670200795,1.2024012005452998,0.09389710426330566
2484,117.57971014492757,112.20000000000003,1687575,3.7843098640441895,119.10000000000002,110.0588658269074,0.32403701543807983,0.0009222030639648438,3.2527964115142822,1.1156653148359539,0.0002302442298969254,-0.16684624552726746,335,-0.1659240424633026,0.00022117090702522546,1.2091804510715256,0.07700252532958984
2436,117.52660098522172,113.39999999999999,1692596,4.712401390075684,119.2,109.65399184509269,0.3112504184246063,0.004582330584526062,4.04408597946167,1.08622443380278,0.00023539243557024747,-0.16950270533561707,336,-0.164920374751091,0.000436976901255548,1.0648344945900805,0.0941319465637207
2580,117.66418604651165,113.1,1697618,6.554311275482178,119.5,110.23432911839915,0.289738267660141,-0.0016064047813415527,5.617000579833984,1.065252961677854,0.0004383072373457253,-0.16614313423633575,337,-0.1677495390176773,0.00037920294562354684,1.0909942432248605,0.13012123107910156
2580,117.67209302325585,110.89999999999999,1702623,6.701991558074951,119.30000000000003,110.19683072002805,0.2813887298107147,0.003998875617980957,5.705434799194336,1.2572627301968482,0.00038649793714284897,-0.16586723923683167,338,-0.1618683636188507,0.0002689012326300144,1.3729486074414987,0.13121891021728516
2760,117.81434782608699,114.00000000000001,1707650,6.4697184562683105,119.30000000000003,110.62789048497953,0.2669845521450043,0.00010198354721069336,5.623386383056641,0.8892660681070549,0.0002718944160733372,-0.16641202569007874,339,-0.16631004214286804,0.00023448847059626132,1.115640869223512,0.12876272201538086
2712,117.77477876106197,113.00000000000004,1712679,3.6995675563812256,119.40000000000002,110.47828321913357,0.2658180296421051,0.0016779452562332153,3.2579853534698486,0.9497233852946124,0.00023928191512823105,-0.1638098955154419,340,-0.16213195025920868,0.0002268537355121225,1.3353979351332737,0.07586503028869629
2592,117.67962962962966,109.89999999999999,1717691,4.101112604141235,119.30000000000003,110.55443910079492,0.26708754897117615,0.004727497696876526,3.4964311122894287,1.2625488079497857,0.00025574618484824896,-0.16643567383289337,341,-0.16170817613601685,0.0002622160827741027,1.3690819131790197,0.08323383331298828
2700,117.77422222222226,111.00000000000001,1722699,6.012232542037964,119.39999999999999,110.68416753602838,0.2480720430612564,0.002056613564491272,5.213484048843384,1.1827096739434877,0.00023684736515861005,-0.16640563309192657,342,-0.1643490195274353,0.000394904229324311,1.1941540860519904,0.12040305137634277
2556,117.64929577464792,108.30000000000001,1727706,6.675868034362793,119.39999999999999,110.51154832430727,0.25340649485588074,0.0071517229080200195,5.5988829135894775,1.2379606021289473,0.0003939532325603068,-0.16559071838855743,343,-0.15843899548053741,0.0002422792895231396,1.162814201197997,0.13099431991577148
2700,117.77600000000002,114.0,1732710,6.563409328460693,119.30000000000001,110.38118643276478,0.24007517099380493,-0.0022302567958831787,5.680200099945068,0.9586342136370656,0.0002734439040068537,-0.1664731502532959,344,-0.16870340704917908,0.0002376450429437682,1.4134418508067161,0.1307213306427002
2724,117.78414096916303,112.40000000000002,1737740,6.450273513793945,119.3,110.5375876820095,0.23608732223510742,0.003794938325881958,5.601534605026245,1.0485629089188189,0.0002223871269961819,-0.16450566053390503,345,-0.16071072220802307,0.0002695813018362969,1.1670171515991468,0.12859821319580078
2592,117.66157407407411,111.29999999999998,1742791,3.8451790809631348,119.39999999999999,110.45481870590487,0.24224959313869476,0.003404289484024048,3.303621530532837,1.2032191866736925,0.0002811300219036639,-0.16715209186077118,346,-0.16374780237674713,0.00022686900047119707,1.233060758744024,0.07827186584472656
2556,117.64553990610331,112.80000000000001,1747806,4.690460205078125,119.30000000000001,110.11773499317563,0.24190230667591095,-0.0029522478580474854,4.027115345001221,1.086252685287741,0.00023143034195527434,-0.1673656851053238,347,-0.17031793296337128,0.00020433471945580095,1.2198655456214973,0.0936272144317627
2712,117.78761061946905,114.00000000000001,1752806,6.5072290897369385,119.4,110.5410358447419,0.22783203423023224,-0.0023293793201446533,5.638186454772949,0.9714629733344416,0.00018917514535132796,-0.16249841451644897,348,-0.16482779383659363,0.0002439517411403358,1.3186334631002208,0.12884974479675293
2604,117.6783410138249,111.40000000000002,1757844,6.6756720542907715,119.30000000000001,110.31810244797913,0.2376113384962082,0.0027514994144439697,5.6625659465789795,1.079742678777295,0.0002574954414740205,-0.16425420343875885,349,-0.16150270402431488,0.0002643275074660778,1.2891611450962055,0.13129186630249023
2460,117.55902439024393,100.39999999999998,1762848,6.378296136856079,119.3,110.27705442857385,0.2430940866470337,0.006149515509605408,5.375476360321045,1.7701258118136778,0.0002517957182135433,-0.16938497126102448,350,-0.16323545575141907,0.0003091297985520214,1.1477601865264275,0.12578248977661133
2760,117.81913043478265,111.30000000000004,1767864,3.810492992401123,119.4,110.67107805750642,0.22128069400787354,0.002246856689453125,3.294826030731201,1.1230312746563798,0.0003005032194778323,-0.16175474226474762,351,-0.1595078855752945,0.00021938230202067643,1.2551431268456374,0.07637476921081543
2724,117.7911894273128,108.89999999999999,1772878,4.116589546203613,119.30000000000001,110.46532497519144,0.22164370119571686,0.002795889973640442,3.5791988372802734,1.1891254307719132,0.00023707360378466547,-0.1649925857782364,352,-0.16219669580459595,0.0002556352992542088,1.075849595045924,0.0825185775756836
2832,117.87542372881359,100.80000000000003,1777892,5.527372598648071,119.20000000000002,110.93381332786568,0.20650969445705414,0.005058258771896362,4.84739089012146,1.4305348318722118,0.0002412575122434646,-0.16408514976501465,353,-0.1590268909931183,0.00035355245927348733,1.1385511911154669,0.11173653602600098
2628,117.66803652968038,89.99999999999997,1782899,6.607549428939819,119.30000000000001,110.46364914128836,0.21682019531726837,0.006973177194595337,5.637519121170044,2.1434792862820937,0.0003647403500508517,-0.16759465634822845,354,-0.16062147915363312,0.0002410107117611915,1.0780124451038666,0.13078761100769043
2712,117.783185840708,112.90000000000003,1787909,6.3430633544921875,119.2,110.46225762810998,0.21432390809059143,0.004296228289604187,5.553605794906616,0.993910899913899,0.0002355674805585295,-0.16546252369880676,355,-0.16116629540920258,0.0002557532861828804,1.0908193733179792,0.1270427703857422
2676,117.75246636771301,109.39999999999998,1792921,4.08186149597168,119.30000000000001,110.42638334570299,0.2205577939748764,0.0016138404607772827,3.58782958984375,1.2709167333225586,0.00025544685195200145,-0.1649855673313141,356,-0.1633717268705368,0.00022431138495448977,1.2659410668927857,0.0828852653503418
2700,117.77111111111114,111.69999999999999,1797936,3.821326494216919,119.4,110.70610710374335,0.21824678778648376,0.003312334418296814,3.305006265640259,1.0998630666733487,0.0002099743578583002,-0.1683325618505478,357,-0.16502022743225098,0.0002137983829015866,1.156315371396985,0.07818126678466797
2664,117.74279279279281,112.30000000000001,1802947,4.829975128173828,119.30000000000001,110.3900577617603,0.21462252736091614,0.004056394100189209,4.237072467803955,1.041402961507382,0.00023355595476459712,-0.16517724096775055,358,-0.16112084686756134,0.00023918489750940353,1.1767227403745388,0.09779095649719238
2892,117.91618257261413,104.49999999999999,1807969,6.654609441757202,119.4,111.03326908287644,0.1982080638408661,-0.00013943016529083252,5.797885179519653,1.2850026849299594,0.00023138739925343543,-0.1599094420671463,359,-0.16004887223243713,0.0002466168662067503,1.2539464872672392,0.13220858573913574
2760,117.8239130434783,113.39999999999999,1812974,6.331862211227417,119.2,110.76978575826546,0.20047006011009216,0.0007936060428619385,5.502251386642456,0.9956830259127349,0.00025476160226389766,-0.16392730176448822,360,-0.16313369572162628,0.0002292941207997501,1.2758084382842687,0.12683391571044922
2952,117.96747967479678,115.50000000000004,1817974,6.288375616073608,119.30000000000003,110.8740167755971,0.1826353818178177,0.0005441755056381226,5.621509075164795,0.7936737605620896,0.00022955849999561906,-0.16528424620628357,361,-0.16474007070064545,0.00030256202444434166,0.9806583987296335,0.1269664764404297
2748,117.81659388646291,112.10000000000005,1822974,3.9254586696624756,119.30000000000003,110.52614077147214,0.19239844381809235,0.0016400516033172607,3.4260144233703613,1.0308705424283238,0.000306494563119486,-0.1639268398284912,362,-0.16228678822517395,0.00021391200425568968,1.1262448033134445,0.07880043983459473
2748,117.80305676855899,109.0,1828005,4.737609624862671,119.10000000000002,110.56049732811901,0.191354438662529,0.005529925227165222,4.165740251541138,1.0885025575248022,0.00020974005747120827,-0.16363371908664703,363,-0.1581037938594818,0.0002253436396131292,1.1431788862167467,0.09629678726196289
2796,117.8454935622318,107.99999999999999,1833025,6.603895425796509,119.30000000000001,110.73625998720706,0.19002468883991241,0.004041120409965515,5.780521392822266,1.174072126087105,0.0002486125158611685,-0.16584990918636322,364,-0.1618087887763977,0.00023439573124051094,1.2923520272967386,0.13172245025634766
2904,117.91570247933886,113.00000000000003,1838069,6.609318017959595,119.4,110.82087291802058,0.18740130960941315,-0.004467025399208069,5.787245512008667,0.8900745873159116,0.00023905446869321167,-0.16346405446529388,365,-0.16793107986450195,0.000218660308746621,1.1988658121333287,0.13160419464111328
2664,117.74324324324327,113.50000000000001,1843079,6.004499673843384,119.4,110.62865419570792,0.19802285730838776,0.002062886953353882,5.16523814201355,1.0252331417227893,0.00022494270524475724,-0.1642434448003769,366,-0.162180557847023,0.0002398432552581653,1.1731231763129637,0.12023425102233887
2784,117.84439655172416,105.60000000000001,1848080,3.8499510288238525,119.30000000000003,110.96531296999635,0.19278483092784882,0.00157831609249115,3.30033802986145,1.354260065683603,0.00024481199216097593,-0.1640750765800476,367,-0.16249676048755646,0.00022396183339878917,1.3009575803468736,0.07720637321472168
2628,117.71552511415527,108.80000000000001,1853083,4.646533489227295,119.30000000000003,110.42698928962363,0.1982845664024353,0.001467093825340271,4.00898814201355,1.1329180301627795,0.0002304682129761204,-0.16500233113765717,368,-0.1635352373123169,0.00022024133068043739,1.0619726655692816,0.09279251098632812
2592,117.6814814814815,107.59999999999998,1858091,6.497759819030762,119.30000000000001,110.48558933701615,0.20285168290138245,0.0037584155797958374,5.538549423217773,1.3609057542237433,0.00023671820235904306,-0.16459497809410095,369,-0.16083656251430511,0.00023717767908237875,1.4331653273326095,0.12926101684570312
2748,117.81179039301314,112.69999999999996,1863102,6.547452449798584,119.20000000000002,110.62217723314177,0.19116422533988953,0.002410203218460083,5.699905633926392,1.1732427460750627,0.00024452796787954867,-0.16611391305923462,370,-0.16370370984077454,0.000245398172410205,1.2042358048004937,0.12992548942565918
2844,117.8848101265823,110.00000000000001,1868115,6.3237621784210205,119.4,110.95176738241814,0.18765051662921906,0.007366150617599487,5.532981634140015,1.1397040782102228,0.000228385062655434,-0.16458386182785034,371,-0.15721771121025085,0.00020776463497895747,1.328653813306339,0.12641143798828125
