NumTrajs,dLoss,ProcessExecTime,Entropy,AverageReturn,MaxReturn,KL,AverageDiscountedReturn,TotalEnvSteps,EnvExecTime,MinReturn,LossBefore,StdReturn,GradNorm,LossAfter,PolicyExecTime,Iteration,KLBefore
1384,0.001972988247871399,0.17339158058166504,1.0574758052825928,51.05317919075145,74.30000000000001,0.00039732709410600364,43.92304067354566,1982364,5.186785459518433,13.400000000000006,-0.14617669582366943,11.398547405539441,0.826748606117693,-0.14814968407154083,8.511302947998047,261,0.0010902428766712546
1432,0.0013285130262374878,0.17412900924682617,1.068441390991211,50.45307262569832,72.6,0.000749792146962136,43.53178255783942,1989878,5.167248725891113,8.80000000000001,-0.14466455578804016,11.81260235332816,1.059232026535738,-0.14599306881427765,8.432168006896973,262,0.000392459420254454
1472,0.003387734293937683,0.17792344093322754,1.0587873458862305,49.979891304347824,70.89999999999999,0.0011118333786725998,43.31691500866148,1997460,5.21639609336853,-2.299999999999992,-0.14252787828445435,12.383486461603086,0.8945388082926524,-0.14591561257839203,8.446504831314087,263,0.0007578834192827344
1432,0.0022423863410949707,0.1770768165588379,1.0409181118011475,51.208379888268155,72.4,0.0012364620342850685,44.18479963533098,2004972,5.218319654464722,5.399999999999999,-0.14364302158355713,10.675078645103676,1.2524265167661979,-0.1458854079246521,8.50254487991333,264,0.0010879193432629108
1408,-0.00017251074314117432,0.18085694313049316,1.0257604122161865,51.06534090909091,72.89999999999999,0.0007476722239516675,44.25500692097353,2012507,5.194921016693115,0.49999999999998934,-0.14612123370170593,12.227818177572848,0.9472084665566994,-0.14594872295856476,8.455322742462158,265,0.0012490113731473684
1448,0.004120126366615295,0.1765272617340088,1.011639952659607,50.802762430939225,74.4,0.0005967234028503299,44.10590870511891,2020009,5.17096734046936,14.200000000000001,-0.1405457854270935,11.981958956500963,0.9649056760166316,-0.1446659117937088,8.322748184204102,266,0.0007566605345346034
1472,0.0006855577230453491,0.1769115924835205,1.0086036920547485,50.65869565217392,74.30000000000001,0.0009205090464092791,43.99294942798702,2027512,5.1831793785095215,-187.50000000000003,-0.1437864452600479,20.91275173799944,0.9543075187477739,-0.14447200298309326,8.375128507614136,267,0.000590729177929461
1464,0.005472734570503235,0.18221211433410645,1.0063142776489258,53.20273224043715,74.00000000000003,0.0005218102596700191,46.08852762653327,2035061,5.207857608795166,17.6,-0.14016258716583252,10.52924333522869,1.1550570130172768,-0.14563532173633575,8.507567644119263,268,0.0009097716538235545
1464,9.301304817199707e-05,0.18852448463439941,0.9871387481689453,51.150273224043715,73.3,0.0009694197215139866,43.99493979750931,2042571,5.341514348983765,8.90000000000001,-0.1462876796722412,12.265086057216328,0.9144569376316929,-0.1463806927204132,8.576683282852173,269,0.00052995840087533
1560,0.0035367608070373535,0.1896986961364746,0.9930381774902344,51.17641025641026,72.9,0.0008027270087040961,44.398529029917654,2050087,5.35961127281189,14.900000000000013,-0.13979095220565796,11.327260398674603,0.9354334046912189,-0.1433277130126953,8.558624744415283,270,0.0009566986700519919
1496,0.00028842687606811523,0.17899441719055176,0.9882394671440125,52.22139037433154,73.90000000000003,0.000577607483137399,45.24687759847949,2057618,5.278478384017944,11.900000000000002,-0.1438332051038742,11.217546043735672,1.041782058139276,-0.14412163197994232,8.517340660095215,271,0.0008104806183837354
1504,0.0037764906883239746,0.1681194305419922,0.9609061479568481,52.609042553191486,72.89999999999999,0.0009522535256110132,45.97076481236142,2065148,5.147857666015625,15.300000000000011,-0.14183761179447174,10.460898477455748,1.0272669735402824,-0.14561410248279572,8.445040702819824,272,0.0005822899984195828
1496,-0.0008131861686706543,0.1801297664642334,0.9639542698860168,51.26256684491978,74.00000000000003,0.00048451367183588445,44.26246203632827,2072672,5.257414102554321,5.3000000000000025,-0.14652591943740845,11.532682683655844,0.7179964598799753,-0.1457127332687378,8.452379703521729,273,0.0009517139405943453
1480,0.0007991194725036621,0.17873215675354004,0.9431087374687195,52.61297297297297,71.6,0.0007804225897416472,45.923944552644656,2080198,5.208963632583618,-33.300000000000004,-0.14517056941986084,13.245598731504222,0.7867873421367996,-0.1459696888923645,8.476828575134277,274,0.00048806474660523236
1496,-0.0016954988241195679,0.16813254356384277,0.894386887550354,53.15935828877005,71.9,0.002220969647169113,46.07764911259783,2087700,5.190887212753296,24.39999999999999,-0.14834947884082794,9.278297120116884,0.8995300082840795,-0.14665398001670837,8.442164659500122,275,0.0007755927508696914
1544,0.002270236611366272,0.17365050315856934,0.8905929923057556,52.06528497409327,71.5,0.000507263233885169,45.37540824243261,2095219,5.238337755203247,11.299999999999995,-0.14017876982688904,11.834054970429284,1.1073388508167683,-0.1424490064382553,8.425316333770752,276,0.0022580083459615707
1472,0.00512126088142395,0.17474055290222168,0.8787340521812439,51.64021739130435,72.10000000000001,0.0007179892854765058,44.737872930689385,2102731,5.279548406600952,11.80000000000001,-0.13897670805454254,11.60832778076948,1.1169989383259065,-0.1440979689359665,8.480783462524414,277,0.0005385123076848686
1488,0.0030090361833572388,0.17468857765197754,0.873085618019104,52.58655913978494,72.69999999999999,0.0005557151744142175,45.76573734128807,2110255,5.202139377593994,14.60000000000001,-0.14257369935512543,10.939377524959966,1.1203639497429065,-0.14558273553848267,8.456700563430786,278,0.0007090647704899311
1432,-0.0037085115909576416,0.18081331253051758,0.8711716532707214,52.013407821229045,74.90000000000003,0.0004498693742789328,44.898576138841165,2117781,5.317706108093262,10.400000000000007,-0.14651456475257874,11.839774793369347,1.0700583971113946,-0.1428060531616211,8.607228517532349,279,0.0005741339991800487
1504,0.0030549615621566772,0.16907787322998047,0.9004208445549011,53.38563829787234,74.4,0.0010732265654951334,46.23040492910864,2125306,5.257243871688843,10.600000000000005,-0.14318035542964935,11.939254766517458,1.0851257350290824,-0.14623531699180603,8.414377212524414,280,0.0004539630317594856
1576,0.004137083888053894,0.17789459228515625,0.9039415717124939,53.24873096446701,76.1,0.0006859882269054651,46.35306507227681,2132826,5.256456613540649,10.400000000000013,-0.13688626885414124,10.343371840417548,1.0738510264542485,-0.14102335274219513,8.419963598251343,281,0.0010584434494376183
1552,-0.00046209990978240967,0.18371868133544922,0.9078827500343323,53.597938144329895,72.0,0.0005367300473153591,46.62877809675695,2140336,5.256470441818237,15.900000000000007,-0.14371615648269653,9.822465092379774,1.3393395071033614,-0.14325405657291412,8.467510461807251,282,0.0006708306609652936
1448,-0.0025771260261535645,0.1766369342803955,0.8772736191749573,52.88618784530387,72.0,0.0019533487502485514,45.852501784149894,2147847,5.282188892364502,28.700000000000003,-0.14750738441944122,9.687702368476426,0.9350151814568903,-0.14493025839328766,8.591883897781372,283,0.0005536869284696877
1544,-0.0020532608032226562,0.1824350357055664,0.8860917091369629,53.08652849740932,75.70000000000002,0.0005528766196221113,46.34355927142462,2155375,5.259724140167236,22.0,-0.14431720972061157,10.947407238902242,0.9857556896897889,-0.14226394891738892,8.504067659378052,284,0.0019613883923739195
1464,0.00261138379573822,0.17102408409118652,0.9073448181152344,51.55464480874317,75.9,0.0007728497730568051,44.5786285887981,2162895,5.210638046264648,12.700000000000003,-0.13901089131832123,11.016736783399766,0.8787641114838242,-0.14162227511405945,8.412673711776733,285,0.000563544686883688
1504,0.0035062581300735474,0.17966437339782715,0.8923740983009338,52.16968085106384,73.60000000000001,0.0005622481112368405,45.71074284487874,2170396,5.27834415435791,-309.70000000000016,-0.13984674215316772,28.779321512270844,1.1984446502792805,-0.14335300028324127,8.54321813583374,286,0.0007689718040637672
1480,0.0017431825399398804,0.17278480529785156,0.8829179406166077,51.67027027027027,73.60000000000001,0.0005846380372531712,44.78851560674923,2177911,5.200547933578491,3.20000000000001,-0.14347724616527557,12.262103008751158,0.9307099832087842,-0.14522042870521545,8.41629672050476,287,0.0005614433903247118
1496,0.004839569330215454,0.17860698699951172,0.8867448568344116,52.74331550802139,73.6,0.0004544301482383162,45.915926080581905,2185441,5.1841161251068115,14.800000000000004,-0.1377962976694107,10.940661327855322,0.9155523892497356,-0.14263586699962616,8.52811312675476,288,0.0005782741936855018
1592,7.967650890350342e-05,0.16775083541870117,0.8572570085525513,54.24572864321609,73.7,0.0009403122239746153,47.59496816942122,2192997,5.208391904830933,18.099999999999998,-0.14239248633384705,10.822156193203094,1.0552930605246187,-0.14247216284275055,8.489532232284546,289,0.0004173720662947744
1480,0.00377771258354187,0.19106817245483398,0.8463871479034424,51.95459459459459,75.80000000000001,0.0005823708488605917,45.04623626292415,2200516,5.340705633163452,0.500000000000016,-0.13884446024894714,12.175793130189094,0.9583944231370871,-0.142622172832489,8.624901294708252,290,0.0009605418308638036
1528,-0.000508427619934082,0.16733670234680176,0.8365841507911682,52.93560209424082,77.69999999999999,0.0005101525457575917,46.17167011352837,2208034,5.213802814483643,-6.0999999999999766,-0.14464393258094788,12.296544848590546,1.1330304950531287,-0.1441355049610138,8.363463640213013,291,0.0005809462163597345
1544,0.005285218358039856,0.18953180313110352,0.8726708292961121,53.0699481865285,76.9,0.0017375776078552008,46.1585233811189,2215534,5.278852701187134,15.100000000000009,-0.13860546052455902,11.655669904812758,1.0838140603772515,-0.14389067888259888,8.49010181427002,292,0.0004874751321040094
1576,0.0032529979944229126,0.16643691062927246,0.8890059590339661,56.08121827411168,74.6,0.0005955154774710536,49.05228786002655,2223054,5.180929183959961,10.600000000000005,-0.1395101696252823,9.700871410858994,1.1560791889241804,-0.1427631676197052,8.39826512336731,293,0.0017386963590979576
1528,0.005650177597999573,0.16888904571533203,0.8619617223739624,54.415706806282714,72.6,0.0011580059072002769,47.4674245063749,2230595,5.1611433029174805,13.200000000000005,-0.1372843235731125,11.336595257822864,0.8955053690709629,-0.14293450117111206,8.404219627380371,294,0.0005935868830420077
1608,0.0020503252744674683,0.16706299781799316,0.810151994228363,55.23582089552238,73.2,0.0019255612278357148,48.118743926874366,2238116,5.2198545932769775,-7.200000000000001,-0.14093002676963806,10.2886553206058,0.8633938157983365,-0.14298035204410553,8.349855422973633,295,0.0011541700223460793
1488,-0.0013194233179092407,0.17492198944091797,0.8461013436317444,53.76774193548387,75.4,0.0010740985162556171,46.71901394635932,2245678,5.240242004394531,14.000000000000005,-0.14379045367240906,10.894140294241074,1.2402001075709292,-0.14247103035449982,8.496352434158325,296,0.001913166604936123
1544,-0.0011754781007766724,0.17262673377990723,0.8734468221664429,53.62590673575129,76.70000000000002,0.0012071598321199417,46.642516104220654,2253185,5.268360137939453,8.300000000000006,-0.1427459716796875,11.122192366522613,1.1129080015513042,-0.14157049357891083,8.428224802017212,297,0.0010704301530495286
1600,-0.0006464868783950806,0.1693429946899414,0.8919585943222046,54.3245,73.0,0.0010810407111421227,47.68256980343105,2260696,5.305718898773193,7.500000000000005,-0.14473584294319153,11.055638821434062,0.9091212505265376,-0.14408935606479645,8.48710322380066,298,0.0012101208558306098
1664,0.005747288465499878,0.16695785522460938,0.8899196982383728,54.54230769230769,75.0,0.00048083352157846093,47.69476516682849,2268213,5.22506046295166,-3.299999999999999,-0.1346869021654129,9.945497554050934,1.085628889918141,-0.14043419063091278,8.340659141540527,299,0.001075881184078753
1512,0.003722742199897766,0.17715811729431152,0.9049716591835022,55.06455026455025,71.9,0.0006754073547199368,48.3818999130944,2275746,5.163461446762085,12.5,-0.13943302631378174,10.48243996162443,1.063057619442566,-0.1431557685136795,8.433445453643799,300,0.0005022514960728586
1560,-0.0037025809288024902,0.16539335250854492,0.9127638339996338,54.61487179487178,76.00000000000001,0.0005556084797717631,47.48650686868404,2283247,5.236156463623047,-9.700000000000001,-0.1467236578464508,11.501836391123758,0.9065957165479837,-0.14302107691764832,8.401208400726318,301,0.0006901634624227881
1472,0.0002711564302444458,0.17794585227966309,0.9214727282524109,53.93695652173913,75.7,0.00043009541695937514,46.80311791493363,2290763,5.238247632980347,-1.1999999999999869,-0.1425357609987259,11.67055675985795,1.0369449529425594,-0.14280691742897034,8.485046863555908,302,0.0005747494287788868
1608,0.0044525861740112305,0.17717909812927246,0.9404451251029968,54.469154228855714,74.10000000000002,0.0014418670907616615,47.38613571344544,2298280,5.314310073852539,26.800000000000004,-0.1377570778131485,9.51611065358313,1.159671360144632,-0.14220966398715973,8.501236200332642,303,0.0003979109169449657
1704,-0.000745728611946106,0.17430615425109863,0.9196534156799316,56.21173708920187,75.30000000000001,0.0007718668202869594,49.51053674029174,2305794,5.32272744178772,-5.399999999999995,-0.14238841831684113,10.846686748240035,1.0364031775288634,-0.14164268970489502,8.49921464920044,304,0.0014409516006708145
1616,0.002784326672554016,0.1804952621459961,0.8798857927322388,55.116336633663366,73.49999999999999,0.0029511398170143366,48.020135746393755,2313294,5.282114744186401,18.20000000000001,-0.13891015946865082,10.568212211723623,0.8562919561104185,-0.14169448614120483,8.33573865890503,305,0.0007763478788547218
1632,0.0015744417905807495,0.16694951057434082,0.8456677198410034,55.369607843137246,73.3,0.0010252634529024363,48.47922496694023,2320805,5.224453449249268,11.000000000000007,-0.13993752002716064,9.624634336987707,1.199192224942588,-0.1415119618177414,8.380271911621094,306,0.0029545805882662535
1520,0.0023887306451797485,0.16607451438903809,0.8479685187339783,54.09631578947369,74.00000000000003,0.0009042430901899934,47.06271520422386,2328337,5.22105073928833,19.200000000000014,-0.13960961997509003,9.707828479892598,1.267176281258867,-0.14199835062026978,8.415730476379395,307,0.001029417966492474
1608,6.692111492156982e-05,0.17686128616333008,0.8649855256080627,55.396517412935324,75.30000000000001,0.0007761146989651024,48.609820396286196,2335865,5.243299245834351,-32.0,-0.14253054559230804,11.633107575007068,1.2190650444338438,-0.14259746670722961,8.392267227172852,308,0.0009023743914440274
1616,-0.0010783523321151733,0.17568492889404297,0.8472511172294617,55.018811881188114,73.89999999999999,0.0005818149074912071,48.00597021020755,2343382,5.286202669143677,25.7,-0.1420813798904419,9.730784190629823,1.0722921129762866,-0.14100302755832672,8.43730878829956,309,0.0007741027511656284
1536,0.0007600933313369751,0.18332767486572266,0.869458019733429,54.828645833333326,72.7,0.0006955943536013365,47.82373545904769,2350896,5.266043186187744,7.200000000000008,-0.14260154962539673,10.837010381076784,1.0108816609425095,-0.1433616429567337,8.566293478012085,310,0.0006109484820626676
1648,0.0014010220766067505,0.17045044898986816,0.8848345279693604,55.75145631067961,77.4,0.0013966017868369818,48.73053617727558,2358398,5.307146072387695,26.499999999999993,-0.14088751375675201,9.049565392961657,0.9625311772826329,-0.14228853583335876,8.54600214958191,311,0.0006783605203963816
1616,0.0018171072006225586,0.16613483428955078,0.912507951259613,55.3079207920792,75.00000000000003,0.0012975578429177403,48.297102600843736,2365901,5.221845865249634,9.7,-0.14242908358573914,11.124139153863466,1.0735293768774636,-0.1442461907863617,8.354233264923096,312,0.0014158147387206554
1592,0.001024007797241211,0.19170570373535156,0.9456483721733093,55.10351758793969,74.80000000000004,0.00142895698081702,48.2549508498566,2373420,5.2964043617248535,1.1000000000000085,-0.14343270659446716,10.64684527264959,1.0112554051039395,-0.14445671439170837,8.556498289108276,313,0.001291810069233179
1632,0.0006087422370910645,0.17044663429260254,0.961149275302887,54.32254901960784,72.5,0.001017445814795792,47.23384940794284,2380937,5.367686033248901,-3.0,-0.14048506319522858,11.443127973426868,1.0971668716957368,-0.14109380543231964,8.391592741012573,314,0.001444749883376062
1616,0.001986488699913025,0.1774308681488037,0.9687396287918091,55.9128712871287,76.30000000000003,0.0006207480328157544,49.14770740081035,2388463,5.274658918380737,18.099999999999998,-0.14026740193367004,9.739514934618192,0.8565617920912436,-0.14225389063358307,8.47062873840332,315,0.001026746118441224
1560,0.003691554069519043,0.17834901809692383,1.0006070137023926,55.69230769230769,72.6,0.0018638985930010676,48.588496835389954,2395978,5.363763809204102,9.399999999999999,-0.14068736135959625,9.823065076393876,0.8324430382769991,-0.1443789154291153,8.575705528259277,316,0.0006297713844105601
1632,0.003351941704750061,0.17774033546447754,0.9937938451766968,55.029411764705884,74.4,0.0005064101424068213,47.97855968478476,2403508,5.355400085449219,11.100000000000009,-0.13694994151592255,10.635964591480837,1.173494488998988,-0.1403018832206726,8.444344520568848,317,0.0018744869157671928
1560,0.007110923528671265,0.1714920997619629,0.9870396852493286,56.08974358974358,76.30000000000004,0.0005433745682239532,48.77023832417067,2411013,5.211036682128906,27.500000000000007,-0.13571740686893463,8.484223514983707,1.212604420854209,-0.1428283303976059,8.393665313720703,318,0.0005014882772229612
1720,0.0007342100143432617,0.1794428825378418,0.9771901965141296,54.57162790697675,74.00000000000003,0.0007137754000723362,47.861542608779075,2418569,5.4198362827301025,8.500000000000007,-0.14072035253047943,11.242162526851823,0.8529728040038779,-0.1414545625448227,8.528106451034546,319,0.0005303168436512351
1704,-0.0008729994297027588,0.1822223663330078,0.9459002017974854,56.10657276995305,73.5,0.0016661256086081266,49.43435905344704,2426082,5.27566123008728,-33.09999999999999,-0.1382334977388382,11.17504152309183,1.2757800655811602,-0.13736049830913544,8.412845849990845,320,0.0007178621599450707
1664,0.0016125291585922241,0.17884159088134766,0.989923357963562,55.18365384615383,74.69999999999999,0.002868106821551919,48.50334148835112,2433630,5.331965684890747,14.10000000000001,-0.13643650710582733,10.002717040278098,0.9208727084482682,-0.13804903626441956,8.460338592529297,321,0.0016682102577760816
1784,-0.0002880692481994629,0.18205785751342773,0.9702627658843994,56.996860986547084,75.99999999999999,0.0006571926060132682,50.36913325816595,2441142,5.441470146179199,8.70000000000001,-0.13812938332557678,10.616018821453103,1.1524564878682284,-0.13784131407737732,8.66258716583252,322,0.0029001764487475157
1712,0.0045292675495147705,0.1735684871673584,0.9614248871803284,56.36915887850467,73.5,0.0005417633801698685,49.535914982501765,2448652,5.341401100158691,-6.999999999999993,-0.13551673293113708,11.313042768225186,1.2013495635954075,-0.14004600048065186,8.402753591537476,323,0.0006595126469619572
1624,-0.002491861581802368,0.1748201847076416,0.9810709357261658,55.78571428571428,74.20000000000002,0.0011852890020236373,48.808925658405535,2456167,5.338191509246826,1.5000000000000089,-0.1427019089460373,10.99706825495239,0.9949821580700868,-0.14021004736423492,8.52915096282959,324,0.0005678269080817699
1696,0.000307619571685791,0.1810009479522705,0.962819516658783,56.949999999999996,77.2,0.0007135814521461725,50.136144585947136,2463693,5.378909349441528,18.200000000000003,-0.13738363981246948,9.897367193273702,1.1172603625656972,-0.13769125938415527,8.486498355865479,325,0.0011546399910002947
1648,-0.002111673355102539,0.1777198314666748,0.9394837617874146,56.41456310679611,74.00000000000003,0.001111435005441308,49.42155979504315,2471194,5.360229253768921,-11.399999999999997,-0.13956798613071442,10.555621589429087,1.2185950734991065,-0.13745631277561188,8.510565757751465,326,0.0007073178421705961
1680,0.00018499791622161865,0.17618680000305176,0.9224873781204224,55.89190476190476,73.6,0.0005986134056001902,49.18151817356087,2478696,5.345037221908569,10.100000000000001,-0.1408938318490982,10.444719841257507,1.3213222525260102,-0.14107882976531982,8.4478440284729,327,0.0011120770359411836
1616,0.0014903843402862549,0.18289899826049805,0.9071063995361328,54.604455445544545,73.1,0.0008172242087312043,47.796486874032944,2486240,5.406795263290405,16.900000000000006,-0.1392717808485031,10.412902789589491,1.012149834093844,-0.14076216518878937,8.588842630386353,328,0.000583164393901825
1504,0.002968326210975647,0.18444585800170898,0.9372454881668091,55.95106382978723,77.30000000000001,0.0012480973964557052,49.11960226502949,2493822,5.341324090957642,5.0,-0.1376398652791977,10.414328761332497,1.0820946500760484,-0.14060819149017334,8.706664562225342,329,0.0008470498723909259
1584,0.000697210431098938,0.17678499221801758,0.9070685505867004,55.54545454545455,74.6,0.0009758049272932112,48.524311990088236,2501337,5.335422992706299,3.2000000000000117,-0.1408383846282959,10.08633712060826,1.0732062661860289,-0.14153559505939484,8.525880336761475,330,0.0012459864374250174
1704,-0.0014352351427078247,0.17141056060791016,0.9028033018112183,57.12065727699531,75.10000000000002,0.000492847990244627,50.57747631146854,2508860,5.308117389678955,16.999999999999993,-0.14193329215049744,10.499042904732068,0.9633709086521878,-0.1404980570077896,8.456450939178467,331,0.0009439554996788502
1672,0.0007537901401519775,0.169111967086792,0.8978351950645447,55.61770334928229,75.60000000000002,0.0005118139670230448,48.603211826571474,2516409,5.379675626754761,-11.399999999999997,-0.13766030967235565,11.274386540055387,1.1165405131267339,-0.13841409981250763,8.426308631896973,332,0.0004936450277455151
1640,0.0010706335306167603,0.17194223403930664,0.8725276589393616,57.198048780487795,74.80000000000001,0.0012535435380414128,50.358250410321645,2523913,5.239323616027832,15.100000000000007,-0.14137472212314606,10.309919263366355,1.153721603145871,-0.14244535565376282,8.440402030944824,333,0.0005170997465029359
1672,0.0026983916759490967,0.17714905738830566,0.8915424942970276,56.26555023923445,75.9,0.0006942707695998251,49.449172973825696,2531413,5.3248066902160645,-1.8000000000000007,-0.13552889227867126,11.564541574417179,1.148067988773009,-0.13822728395462036,8.50737714767456,334,0.0012749566230922937
1632,1.004338264465332e-05,0.18012022972106934,0.883076548576355,56.7436274509804,76.80000000000001,0.0005385539843700826,49.94788031269687,2538926,5.312679290771484,10.600000000000005,-0.14100602269172668,10.34272068439078,1.3949532665389162,-0.14101606607437134,8.49943208694458,335,0.0007020514458417892
1752,0.004276275634765625,0.17713403701782227,0.8773353695869446,56.319178082191776,76.40000000000003,0.00045155250700190663,49.68782226075245,2546462,5.347524166107178,8.3,-0.13525041937828064,10.77841142047884,1.060161196867221,-0.13952669501304626,8.400654315948486,336,0.0005228086374700069
1712,0.005562081933021545,0.16796493530273438,0.8902528285980225,55.412616822429904,75.30000000000001,0.0005956399836577475,48.81256093157347,2553979,5.287454128265381,12.499999999999993,-0.13243168592453003,10.663304167520627,1.4792180410280478,-0.13799376785755157,8.321279048919678,337,0.0004426993546076119
1768,-0.0013694167137145996,0.17446613311767578,0.8959516286849976,56.671945701357465,76.20000000000003,0.0004971110029146075,49.937380637718555,2561479,5.39591383934021,30.800000000000004,-0.14110088348388672,9.268231650843825,1.1079143699540472,-0.13973146677017212,8.481799125671387,338,0.0005953827640041709
1736,0.0015141218900680542,0.17732763290405273,0.8824846148490906,55.8110599078341,76.89999999999999,0.0009406700846739113,49.16075152593938,2568999,5.423163175582886,12.5,-0.13894140720367432,10.07151695204377,1.0026179487593203,-0.14045552909374237,8.5406653881073,339,0.0004905165988020599
1800,0.0029090195894241333,0.17827105522155762,0.9018027782440186,57.92844444444445,73.8,0.0009205925744026899,51.33058518436406,2576570,5.387661695480347,16.800000000000008,-0.1344093233346939,9.392999273822218,1.079445140517014,-0.13731834292411804,8.562443256378174,340,0.0009365875157527626
1704,0.0006236433982849121,0.1691761016845703,0.890476644039154,56.34272300469483,74.5,0.0005825973930768669,49.19711934838774,2584075,5.317494630813599,27.5,-0.13847090303897858,8.78325904966956,1.501749913773475,-0.1390945464372635,8.356123924255371,341,0.0009203750523738563
1752,0.0035300254821777344,0.1757347583770752,0.8837456107139587,57.61552511415525,72.30000000000001,0.00045216712169349194,50.86535138723569,2591577,5.31209921836853,15.300000000000011,-0.13657845556735992,9.522918093551604,0.9976684292598296,-0.14010848104953766,8.399105787277222,342,0.000572925724554807
1776,0.0008028745651245117,0.18046092987060547,0.8860704302787781,57.11981981981981,74.1,0.0004082553496118635,50.31668375676508,2599096,5.461082458496094,26.19999999999999,-0.13760456442832947,10.05695330989684,1.0871619440971536,-0.13840743899345398,8.571287631988525,343,0.0004561046080198139
1744,-0.0019795000553131104,0.17472171783447266,0.8738222122192383,56.9697247706422,75.9,0.0005917672533541918,50.39580690272055,2606602,5.350552797317505,2.200000000000003,-0.1429307460784912,9.83812099411727,1.0579281990109206,-0.1409512460231781,8.490246057510376,344,0.00041297561256214976
1800,0.0060991644859313965,0.16735506057739258,0.8301277756690979,57.834666666666664,74.70000000000003,0.0021911882795393467,51.00703229176986,2614114,5.292039632797241,11.400000000000002,-0.1332065463066101,9.935809445301038,1.1198889647110073,-0.1393057107925415,8.284613847732544,345,0.0005873196641914546
1760,0.004588261246681213,0.17020869255065918,0.8292907476425171,56.56318181818181,76.1,0.00045846131979487836,49.6428045271806,2621620,5.3519446849823,-31.19999999999999,-0.1358201652765274,11.25664082234597,1.4858925849415627,-0.14040842652320862,8.39906930923462,346,0.0021931175142526627
1808,0.001939341425895691,0.1814429759979248,0.8592566847801208,57.30530973451327,75.20000000000002,0.0014512432971969247,50.48172620523047,2629155,5.415035724639893,25.3,-0.1396525353193283,9.339698699996665,1.13020989690067,-0.141591876745224,8.539047956466675,347,0.00044255508692003787
1688,-0.0003259629011154175,0.1812448501586914,0.8496935963630676,57.339336492890986,76.9,0.0008165559265762568,50.23847456334171,2636679,5.363512754440308,30.900000000000006,-0.14167757332324982,9.797674428368605,1.0604533305585753,-0.1413516104221344,8.422236919403076,348,0.0014574629021808505
1664,0.000551179051399231,0.1804516315460205,0.8451760411262512,56.043749999999996,74.70000000000005,0.00045762868830934167,49.03946083017324,2644208,5.4028480052948,5.7,-0.14194495975971222,10.566982293145657,1.1649587859864812,-0.14249613881111145,8.586839437484741,349,0.0008009031880646944
1792,0.0038961321115493774,0.1926126480102539,0.8479407429695129,58.41562499999999,79.4,0.00041172991041094065,51.8515156492062,2651727,5.41226863861084,11.800000000000002,-0.13479867577552795,9.818649190739201,1.1977667014911726,-0.13869480788707733,8.623294115066528,350,0.0004177709051873535
1664,-0.00011141598224639893,0.17590808868408203,0.8660524487495422,56.61009615384615,75.10000000000001,0.0006207777187228203,49.82569012875432,2659248,5.339555263519287,8.600000000000005,-0.14299920201301575,10.241152090687873,0.9040900378906644,-0.14288778603076935,8.531487464904785,351,0.00043786599417217076
1672,0.005223482847213745,0.17912817001342773,0.8217262029647827,57.522009569377985,77.6,0.003382699331268668,50.574396041805166,2666762,5.321202754974365,13.400000000000002,-0.13655491173267365,9.696839803860152,1.1335787776525175,-0.1417783945798874,8.54558277130127,352,0.0006183373625390232
1808,-6.188452243804932e-05,0.1853041648864746,0.8066509962081909,57.62787610619469,77.5,0.00043811765499413013,50.914346269405215,2674273,5.369922399520874,7.1999999999999975,-0.1430198848247528,9.87798445559641,0.8581511875481583,-0.14295800030231476,8.389468431472778,353,0.0034299709368497133
1536,0.0006052553653717041,0.17189884185791016,0.8738171458244324,57.434895833333336,76.0,0.003060360439121723,50.3671903265689,2681823,5.27336311340332,13.400000000000011,-0.14279459416866302,10.095521954352629,1.0300334305482097,-0.14339984953403473,8.587063550949097,354,0.0004601047548931092
1688,0.0022089630365371704,0.16986465454101562,0.8724099397659302,58.79905213270141,77.0,0.0004110348818358034,51.828338254910996,2689362,5.284289598464966,20.0,-0.13854177296161652,9.267979787338469,0.9660131899928536,-0.1407507359981537,8.487787961959839,355,0.0030984089244157076
1696,0.006292402744293213,0.17416048049926758,0.8724696040153503,56.569339622641515,76.40000000000002,0.0006434096139855683,50.44706955358591,2696890,5.35077691078186,-290.5,-0.13512495160102844,25.87225427119437,1.107038330948901,-0.14141735434532166,8.465341329574585,356,0.0004348556394688785
1688,0.0023965388536453247,0.1724095344543457,0.8823466300964355,56.53601895734597,74.10000000000002,0.0005298064206726849,49.931737407696225,2704404,5.331777095794678,-3.3000000000000007,-0.13956116139888763,11.41347965348817,1.4670060821062798,-0.14195770025253296,8.528836250305176,357,0.0006329281604848802
1760,0.0029131174087524414,0.1779184341430664,0.8874190449714661,58.94681818181818,75.80000000000001,0.0004865100490860641,52.28220527793154,2711906,5.343389511108398,20.5,-0.13544410467147827,9.458586232222904,1.4909844661140152,-0.1383572220802307,8.472761154174805,358,0.00047970126615837216
1760,0.0004441589117050171,0.17379474639892578,0.8499583005905151,58.10636363636363,78.3,0.0016431035473942757,51.46957585573408,2719407,5.393553018569946,24.5,-0.13724760711193085,9.333096312417414,0.9807655678325061,-0.13769176602363586,8.543795347213745,359,0.0005217613070271909
