TotalEnvSteps,KLBefore,AverageReturn,KL,NumTrajs,GradNorm,AverageDiscountedReturn,LossAfter,MaxReturn,PolicyExecTime,MinReturn,LossBefore,Iteration,Entropy,ProcessExecTime,EnvExecTime,StdReturn,dLoss
1685968,0.00015218695625662804,77.59134615384616,0.00017083706916309893,2496,0.5745116682329715,71.08061341220494,-0.13367225229740143,79.5,5.531296968460083,74.39999999999999,-0.13189825415611267,223,1.5325195789337158,0.15474963188171387,5.8491106033325195,0.9557629430221875,0.0017739981412887573
1693502,0.000169879145687446,77.59297124600641,0.0001635356165934354,2504,0.48561590477783345,71.27879930781532,-0.1340601146221161,79.19999999999999,5.476941347122192,72.39999999999999,-0.13345648348331451,224,1.533308982849121,0.15343856811523438,5.756284475326538,1.0268356690269298,0.0006036311388015747
1701004,0.00015660232747904956,77.69169230769232,0.00016207252338062972,2600,0.63352786743203,71.39467548263814,-0.13114942610263824,79.30000000000001,5.491607189178467,72.9,-0.13029251992702484,225,1.5338900089263916,0.15209102630615234,5.825571060180664,0.9479493157998677,0.0008569061756134033
1708516,0.00016712590877432376,77.60764331210193,0.00015519576845690608,2512,0.58874541104338,71.2047962220093,-0.1322614997625351,79.3,5.506218910217285,73.29999999999998,-0.12806114554405212,226,1.5339094400405884,0.15277767181396484,5.774871110916138,0.9713108485410246,0.004200354218482971
1716032,0.0001636944798519835,77.45220338983053,0.00018054948304779828,2360,0.5433151660745348,70.89553119757645,-0.1311931610107422,79.3,5.526456356048584,72.89999999999998,-0.13354386389255524,227,1.5325267314910889,0.15292048454284668,5.719841241836548,1.1214035814687227,-0.0023507028818130493
1723543,0.00017268175724893808,77.55342019543976,0.0001584307465236634,2456,0.5597698525527358,71.05867936018453,-0.1319095939397812,79.30000000000001,5.524651765823364,69.19999999999997,-0.13351605832576752,228,1.5326213836669922,0.15221214294433594,5.769715785980225,1.0637097960798245,-0.0016064643859863281
1731052,0.0001585428835824132,77.59326923076925,0.00015986667131073773,2496,0.47625757969995536,71.18454593500365,-0.13022929430007935,79.3,5.487743854522705,72.09999999999998,-0.12956371903419495,229,1.5337660312652588,0.15444350242614746,5.802767038345337,1.088305942715874,0.0006655752658843994
1738583,0.0001568500156281516,77.6242902208202,0.00019164851983077824,2536,0.5684681497896776,71.27636666113767,-0.13176226615905762,79.5,5.4256274700164795,73.59999999999997,-0.13532377779483795,230,1.5329771041870117,0.15158581733703613,5.73996114730835,1.0015492184149113,-0.0035615116357803345
1746087,0.00019309885101392865,77.64764890282133,0.00021221613860689104,2552,0.5301521368618716,71.39336626698825,-0.13267782330513,79.39999999999999,5.421340227127075,71.39999999999998,-0.12974590063095093,231,1.5328004360198975,0.15335869789123535,5.68512225151062,1.0813258677275142,0.002931922674179077
1753587,0.00021220282360445708,77.61904761904765,0.0001950669102370739,2520,0.6269525661208954,71.27074054466554,-0.13208647072315216,79.39999999999999,5.45366907119751,73.39999999999998,-0.13418926298618317,232,1.5332765579223633,0.15364336967468262,5.700329303741455,0.8773077762338367,-0.002102792263031006
1761089,0.00020162550208624452,77.54032786885247,0.0002194969856645912,2440,0.5749097323648312,70.8771512977254,-0.13200640678405762,79.4,5.437464714050293,73.90000000000002,-0.13153259456157684,233,1.530519962310791,0.1549215316772461,5.75412392616272,0.9776418050898736,0.0004738122224807739
1768618,0.00021815308718942106,77.53954248366014,0.00018622160132508725,2448,0.4849240417588423,71.05535106057508,-0.1323157250881195,79.30000000000001,5.497039079666138,70.49999999999997,-0.12880374491214752,234,1.5307199954986572,0.15394258499145508,5.795427083969116,1.0715750059110065,0.003511980175971985
1776136,0.00018315346096642315,77.59808306709266,0.00017930798640009016,2504,0.5803023637361415,71.22204848147949,-0.13181822001934052,79.3,5.541683912277222,74.80000000000003,-0.13103698194026947,235,1.5302491188049316,0.15307116508483887,5.770007610321045,0.8793310880600812,0.0007812380790710449
1783650,0.00017826534167397767,77.59936102236423,0.0002078541147056967,2504,0.425028524279731,71.14730818318594,-0.1302015334367752,79.5,5.413684606552124,74.30000000000001,-0.1290988177061081,236,1.5310413837432861,0.1525096893310547,5.757845401763916,0.9556288132786064,0.0011027157306671143
1791151,0.00019911157141905278,77.74066265060243,0.00020379132183734328,2656,0.6208870315809848,71.62544209310452,-0.13186000287532806,79.30000000000001,5.487236499786377,74.00000000000003,-0.1278073638677597,237,1.5323562622070312,0.15306997299194336,5.759052038192749,0.9212698383812643,0.004052639007568359
1798667,0.0002127268526237458,77.61396825396827,0.00017644317995291203,2520,0.5918120583616163,71.17258497995192,-0.13208410143852234,79.30000000000001,5.483773469924927,74.00000000000001,-0.1300811618566513,238,1.5303592681884766,0.1535041332244873,5.802218198776245,0.9353015635960416,0.0020029395818710327
1806184,0.00017878580547403544,77.60605095541402,0.00016329200298059732,2512,0.5693668203365126,71.25355338925613,-0.1307121366262436,79.3,5.427158832550049,71.79999999999998,-0.12879201769828796,239,1.5309730768203735,0.15107297897338867,5.684469223022461,1.1233175716734303,0.0019201189279556274
1813694,0.00016898318426683545,77.52145214521454,0.0001859101466834545,2424,0.5396254008743421,70.98405544146149,-0.13225986063480377,79.3,5.362490653991699,73.70000000000003,-0.13206233084201813,240,1.530566692352295,0.1533982753753662,5.651049613952637,1.0118286570404396,0.00019752979278564453
1821214,0.00018080380687024444,77.5897435897436,0.00021222872601356357,2496,0.5379482172584119,71.19491162923082,-0.13121820986270905,79.30000000000001,5.451981544494629,74.60000000000004,-0.1314869374036789,241,1.5333375930786133,0.15320944786071777,5.727203369140625,0.9595123953435292,-0.00026872754096984863
1828737,0.0002105865569319576,77.63427672955976,0.0001527238346170634,2544,0.6115444434877213,71.28145785736088,-0.1289338618516922,79.30000000000001,5.426511287689209,73.89999999999999,-0.13009828329086304,242,1.534041166305542,0.15234851837158203,5.753905534744263,0.8924497830380415,-0.0011644214391708374
1836243,0.00015187198005151004,77.6689440993789,0.00019405789498705417,2576,0.6698878271156362,71.23552228916496,-0.12930119037628174,79.4,5.49486517906189,74.50000000000004,-0.12645630538463593,243,1.5314180850982666,0.15553975105285645,5.853590250015259,0.8959353365672635,0.002844884991645813
1843743,0.00020089239114895463,77.54098360655739,0.0001458203187212348,2440,0.46768548806884763,71.00914595423718,-0.12923848628997803,79.19999999999999,5.383203983306885,74.10000000000001,-0.12779976427555084,244,1.529524326324463,0.15065884590148926,5.686988115310669,0.9623361345168445,0.001438722014427185
1851266,0.00013929714623373002,77.6780864197531,0.00020413051242940128,2592,0.6566704707719856,71.42369006817569,-0.13023357093334198,79.19999999999999,5.4217000007629395,73.80000000000003,-0.13188478350639343,245,1.5302625894546509,0.1527559757232666,5.729852914810181,0.9749872008977017,-0.0016512125730514526
1858778,0.00021219138579908758,77.56103896103897,0.00017846786067821085,2464,0.5464368771413041,71.13329222156328,-0.1319456249475479,79.4,5.504527807235718,72.19999999999999,-0.12905557453632355,246,1.5274683237075806,0.15338802337646484,5.737747430801392,1.1183134151864262,0.0028900504112243652
1866301,0.0001769138325471431,77.58878205128207,0.00018358504166826606,2496,0.5327654386679694,71.16972845473252,-0.13042102754116058,79.4,5.481678247451782,72.39999999999998,-0.12868094444274902,247,1.5295653343200684,0.15425682067871094,5.742437839508057,1.0336807788182736,0.00174008309841156
1873832,0.00018440152052789927,77.5469055374593,0.00021527864737436175,2456,0.5255313609106012,71.03605458349253,-0.1314217448234558,79.30000000000001,5.376420021057129,73.10000000000001,-0.13256050646305084,248,1.5285321474075317,0.15010905265808105,5.682231426239014,1.0432418782257482,-0.0011387616395950317
1881344,0.0002189204387832433,77.5043189368771,0.00021476935944519937,2408,0.493760389986361,70.7960548942815,-0.13071894645690918,79.30000000000001,5.451964616775513,72.69999999999999,-0.13146162033081055,249,1.52559494972229,0.1507260799407959,5.689940452575684,0.981801830898854,-0.0007426738739013672
1888854,0.00020488032896537334,77.66043613707167,0.00016092309670057148,2568,0.7323385361144089,71.3165100837354,-0.13009075820446014,79.5,5.344058036804199,73.4,-0.1321721076965332,250,1.5289568901062012,0.15195798873901367,5.689822673797607,0.9229296759404207,-0.002081349492073059
1896390,0.00016438505554106086,77.5846153846154,0.00016117384075187147,2496,0.5868221319722837,71.14381991473205,-0.130845844745636,79.19999999999999,5.505659341812134,73.4,-0.13029427826404572,251,1.5289300680160522,0.15487146377563477,5.769893646240234,1.0360894084621322,0.000551566481590271
1903922,0.00016167599824257195,77.61645569620254,0.00016526352555956692,2528,0.5268448375631222,71.41621392609566,-0.13100504875183105,79.19999999999999,5.297260284423828,70.3,-0.12871132791042328,252,1.5306180715560913,0.1495215892791748,5.551022052764893,1.1222638038828134,0.002293720841407776
1911429,0.00016699185653124005,77.59391025641027,0.0002154889516532421,2496,0.583659705936119,71.2479565177999,-0.13041602075099945,79.30000000000001,5.390538930892944,72.79999999999998,-0.12907932698726654,253,1.5318856239318848,0.1491868495941162,5.562019109725952,1.0317063745214203,0.0013366937637329102
1918930,0.00021322387328837067,77.66323987538941,0.00018049150821752846,2568,0.6318286696142611,71.36720278510685,-0.12909777462482452,79.4,5.289750099182129,73.80000000000003,-0.12545929849147797,254,1.5304850339889526,0.1495661735534668,5.650109529495239,1.004144418951219,0.0036384761333465576
1926443,0.00018552361871115863,77.6224683544304,0.00016374576080124825,2528,0.5739584337686013,71.40170154163306,-0.13145145773887634,79.3,5.460987567901611,72.0,-0.13263340294361115,255,1.5306955575942993,0.15415644645690918,5.701359987258911,1.087196014088162,-0.0011819452047348022
1933987,0.0001595900539541617,77.70699088145898,0.00015185798110906035,2632,0.518759716490153,71.41421929224205,-0.130250945687294,79.19999999999999,5.4621405601501465,74.60000000000002,-0.1279940903186798,256,1.5319197177886963,0.15231108665466309,5.781646490097046,0.910315622095841,0.0022568553686141968
1941488,0.00015808307216502726,77.57249190938512,0.0001725311012705788,2472,0.49636041332694375,71.14739344699002,-0.1303197741508484,79.3,5.450625896453857,74.60000000000004,-0.13069970905780792,257,1.5320897102355957,0.1520678997039795,5.721898317337036,0.9010173703733295,-0.0003799349069595337
1948994,0.00016733293887227774,77.6689440993789,0.00016115413745865226,2576,0.6289537707491356,71.41905729582953,-0.12956397235393524,79.4,5.36678147315979,74.50000000000004,-0.1309625208377838,258,1.5315842628479004,0.15146994590759277,5.692680835723877,0.9145976969059527,-0.0013985484838485718
1956495,0.00016759242862462997,77.53256578947371,0.00014095765072852373,2432,0.5269435427217535,70.92972281250522,-0.13220854103565216,79.30000000000001,5.4189581871032715,74.4,-0.1301560401916504,259,1.5292985439300537,0.15213966369628906,5.700053453445435,1.0007687812709165,0.00205250084400177
1964022,0.0001342924078926444,77.6981651376147,0.00014205095067154616,2616,0.5740261909693906,71.51568118783932,-0.1292153149843216,79.5,5.522035598754883,72.7,-0.12563927471637726,260,1.5332016944885254,0.15588784217834473,5.814467906951904,0.9342921556219878,0.003576040267944336
1971523,0.00015124925994314253,77.57249190938514,0.00016081787180155516,2472,0.461477723928606,71.18160582859838,-0.13124434649944305,79.3,5.373690843582153,72.89999999999999,-0.12746232748031616,261,1.5309044122695923,0.15216588973999023,5.645578622817993,0.9852244684186344,0.003782019019126892
1979030,0.00015780801186338067,77.64670846394986,0.0001422278000973165,2552,0.5416573160592015,71.4947584767187,-0.13062956929206848,79.30000000000001,5.410825490951538,72.3,-0.13286064565181732,262,1.5324548482894897,0.1517937183380127,5.70414662361145,1.0430454022931932,-0.0022310763597488403
1986544,0.00014266156358644366,77.6221518987342,0.00016246006998699158,2528,0.6762269110445919,71.3843467354716,-0.1303408443927765,79.19999999999999,5.437074661254883,72.9,-0.1303185373544693,263,1.5311201810836792,0.15243053436279297,5.70554256439209,1.0264306729116477,2.230703830718994e-05
1994049,0.00015902481391094625,77.71189024390246,0.0001276352268178016,2624,0.5731182773765231,71.38473313916278,-0.12815514206886292,79.4,5.398352146148682,74.70000000000002,-0.1281605064868927,264,1.5320980548858643,0.15320253372192383,5.782055377960205,0.8758682591952903,-5.364418029785156e-06
2001556,0.00013096204202156514,77.6168253968254,0.00015230083954520524,2520,0.5673551338316254,71.224516728839,-0.13132783770561218,79.19999999999999,5.4284281730651855,74.20000000000002,-0.13154444098472595,265,1.5321727991104126,0.15262460708618164,5.719082832336426,0.9815129645972368,-0.00021660327911376953
2009067,0.00015074155817274004,77.69601226993865,0.00018070680380333215,2608,0.4970630103634864,71.56060629770532,-0.12970422208309174,79.3,5.444414377212524,74.00000000000003,-0.12908264994621277,266,1.5344126224517822,0.15328073501586914,5.682702302932739,0.934323048057603,0.0006215721368789673
2016570,0.00018339655071031302,77.65531250000001,0.00015320359671022743,2560,0.4655801062256951,71.17141379266153,-0.12953436374664307,79.39999999999999,5.460160732269287,74.60000000000002,-0.13137835264205933,267,1.5326545238494873,0.15313386917114258,5.766561508178711,0.8997064951103455,-0.0018439888954162598
2024088,0.00015737394278403372,77.60573248407644,0.00018320120580028743,2512,0.5360413994292466,71.10676694716864,-0.12758351862430573,79.4,5.39418363571167,73.60000000000001,-0.12676362693309784,268,1.5322084426879883,0.15149903297424316,5.715825319290161,0.9644801271650807,0.0008198916912078857
2031589,0.0001796578144421801,77.6485893416928,0.00017463313997723162,2552,0.5618267428289548,71.36160399542182,-0.13072413206100464,79.30000000000001,5.406076908111572,74.30000000000001,-0.1325685828924179,269,1.5339523553848267,0.15210628509521484,5.680698871612549,0.9425451856388821,-0.001844450831413269
2039098,0.00017482793191447854,77.66074766355142,0.00018462773005012423,2568,0.4908609839293051,71.33602997471739,-0.13033513724803925,79.3,5.359624624252319,74.4,-0.13199448585510254,270,1.5349339246749878,0.15216541290283203,5.67718505859375,0.9499064071961141,-0.0016593486070632935
2046598,0.00019145272381138057,77.557003257329,0.0001769704686012119,2456,0.7774571362750465,71.15060015078409,-0.1298920065164566,79.30000000000001,5.480722188949585,73.49999999999997,-0.12654779851436615,271,1.5343488454818726,0.15628528594970703,5.714602470397949,1.0215151979601922,0.003344208002090454
2054100,0.0001719452702673152,77.64827586206899,0.0001496728218626231,2552,0.6602380263407496,71.52092973769088,-0.13040412962436676,79.4,5.348825216293335,72.49999999999999,-0.12949101626873016,272,1.5338820219039917,0.15264010429382324,5.607222080230713,1.093349160995681,0.0009131133556365967
2061607,0.00015154884022194892,77.62436708860761,0.00020127264724578708,2528,0.5528548033959193,71.37474483816906,-0.13070078194141388,79.3,5.423904657363892,74.4,-0.1288011372089386,273,1.5320172309875488,0.15252113342285156,5.642855644226074,0.8987374643370061,0.0018996447324752808
2069117,0.00020278441661503166,77.623417721519,0.00014907824515830725,2528,0.4137731675731467,71.10811031473669,-0.129581481218338,79.3,5.401992321014404,74.70000000000002,-0.1280999481678009,274,1.5311442613601685,0.15136504173278809,5.7399115562438965,0.9453194304089616,0.0014815330505371094
2076632,0.00014500001270789653,77.68055555555557,0.00017814621969591826,2592,0.48342716619901493,71.39745843680248,-0.12801682949066162,79.29999999999998,5.357270002365112,74.70000000000003,-0.12764737010002136,275,1.5303833484649658,0.15122509002685547,5.647164344787598,0.9253085905006578,0.0003694593906402588
2084144,0.00017957684758584946,77.65981308411216,0.00020365783711895347,2568,0.5488083254368706,71.54250422768638,-0.13010482490062714,79.39999999999999,5.3433873653411865,74.10000000000002,-0.12728232145309448,276,1.5305792093276978,0.1522979736328125,5.581053972244263,0.9232739875184258,0.002822503447532654
2091646,0.0002033291821135208,77.65562500000001,0.00013509842392522842,2560,0.6612067327659775,71.57770663437948,-0.12792529165744781,79.19999999999999,5.4257307052612305,72.99999999999997,-0.13010160624980927,277,1.5300390720367432,0.16152405738830566,5.653525114059448,0.967648365562096,-0.00217631459236145
2099152,0.00013180507812649012,77.67616099071208,0.00016918181790970266,2584,0.566207174540257,71.5203551698632,-0.1294359713792801,79.3,5.424379110336304,73.19999999999997,-0.1316574662923813,278,1.5295060873031616,0.15791773796081543,5.711045503616333,0.98151087114767,-0.0022214949131011963
2106658,0.00017495114298071712,77.61714285714287,0.00022647087462246418,2520,0.5780539562816253,71.36203463780514,-0.12701323628425598,79.4,5.39075493812561,74.39999999999999,-0.12524063885211945,279,1.5309300422668457,0.15918350219726562,5.657198429107666,0.9222254459960563,0.0017725974321365356
2114177,0.0002224574564024806,77.65763239875392,0.00015566794900223613,2568,0.6713222002901149,71.309628327431,-0.1294332891702652,79.4,5.378800868988037,70.9,-0.12808360159397125,280,1.530473232269287,0.15789318084716797,5.734280586242676,1.0545315367809447,0.0013496875762939453
2121677,0.00015177611203398556,77.73413897280969,0.00024771413882263005,2648,0.48805640733273375,71.6450552630824,-0.1287865787744522,79.29999999999998,5.389434099197388,73.29999999999997,-0.1237918809056282,281,1.5337849855422974,0.16041088104248047,5.711651563644409,0.9392164723294684,0.004994697868824005
2129196,0.0002539796696510166,77.60541401273888,0.00014663660840597004,2512,0.5777486131125837,71.44533357856314,-0.1293720155954361,79.3,5.346589088439941,73.59999999999998,-0.12893691658973694,282,1.532762885093689,0.15593910217285156,5.545029640197754,1.0181486823747645,0.0004350990056991577
2136704,0.00014620817091781646,77.66105919003117,0.00014687844668515027,2568,0.6275499446951655,71.3266925466167,-0.12797294557094574,79.5,5.383090496063232,71.3,-0.12786534428596497,283,1.532718539237976,0.1618342399597168,5.701672554016113,0.976137789472099,0.00010760128498077393
2144212,0.00014740055485162884,77.65375000000002,0.00013847678201273084,2560,0.5333492442406663,71.28251097488466,-0.12842515110969543,79.5,5.360226631164551,73.49999999999999,-0.12925109267234802,284,1.5328525304794312,0.15815353393554688,5.687950611114502,1.0142970164108707,-0.0008259415626525879
2151731,0.0001332944812020287,77.74204204204206,0.00012935497215949,2664,0.6084320326720825,71.5320694449971,-0.12701156735420227,79.30000000000001,5.40853214263916,74.90000000000002,-0.12528808414936066,285,1.533814787864685,0.1608896255493164,5.729732036590576,0.8548947767494801,0.0017234832048416138
2159244,0.0001397113228449598,77.57645161290324,0.0001695872051641345,2480,0.7279204640769454,71.27155721856788,-0.13153307139873505,79.4,5.394943475723267,71.39999999999998,-0.1304013431072235,286,1.5322394371032715,0.15733695030212402,5.607931852340698,1.1416147262288432,0.0011317282915115356
2166748,0.00017144306912086904,77.56363636363638,0.0001669275079621002,2464,0.630137587441798,71.26300322602486,-0.12982234358787537,79.39999999999999,5.440133571624756,73.19999999999999,-0.13170164823532104,287,1.531884789466858,0.1567986011505127,5.575852632522583,1.0826445605054178,-0.0018793046474456787
2174265,0.00016180823149625212,77.65093750000001,0.00018626388919074088,2560,0.6074838347810443,71.4349263116603,-0.12866321206092834,79.4,5.381340980529785,73.3,-0.1261160969734192,288,1.5310122966766357,0.1588306427001953,5.643203020095825,0.9921562987220028,0.0025471150875091553
2181782,0.0001841228367993608,77.74264264264265,0.00013756827684119344,2664,0.6805710141466256,71.62354432512339,-0.1268031895160675,79.6,5.421541929244995,74.29999999999998,-0.12549440562725067,289,1.5316941738128662,0.15882420539855957,5.76369047164917,0.8569350974167205,0.0013087838888168335
2189295,0.00013971027510706335,77.70244648318044,0.00021124187333043665,2616,0.5684303407298898,71.58371387790736,-0.1291024386882782,79.19999999999999,5.347360134124756,73.39999999999999,-0.12674136459827423,290,1.5306264162063599,0.1568601131439209,5.668201684951782,0.93022315367737,0.0023610740900039673
2196815,0.00021320545056369156,77.69325153374233,0.00021344523702282459,2608,0.5973200673019198,71.59949310817429,-0.12818102538585663,79.3,5.414281845092773,74.10000000000001,-0.1266137659549713,291,1.5318167209625244,0.15760278701782227,5.632522821426392,0.961601988654107,0.001567259430885315
2204353,0.0002166672347811982,77.71575757575759,0.0001403565111104399,2640,0.6539167408142158,71.50506873807318,-0.1274431347846985,79.1,5.295200347900391,73.80000000000001,-0.12628324329853058,292,1.5318652391433716,0.15948987007141113,5.662763833999634,0.8840301321582956,0.0011598914861679077
2211869,0.00013759070134256035,77.78289085545723,0.0001973209873540327,2712,0.5629120247157682,71.77669956442185,-0.12625710666179657,79.5,5.46954345703125,73.6,-0.12699644267559052,293,1.5312494039535522,0.16304779052734375,5.76225733757019,0.9054746094305741,-0.0007393360137939453
2219390,0.00020213538664393127,77.6570093457944,0.00015810588956810534,2568,0.529612517136015,71.57289381682864,-0.12760965526103973,79.5,5.406682014465332,73.3,-0.1280951201915741,294,1.5306146144866943,0.15735435485839844,5.609516859054565,0.9759518542015808,-0.0004854649305343628
2226920,0.0001570417225593701,77.67592592592594,0.00013101950753480196,2592,0.5896109814925867,71.37912411155736,-0.12754952907562256,79.30000000000001,5.387686729431152,74.10000000000001,-0.12755638360977173,295,1.5293192863464355,0.15714049339294434,5.699278354644775,0.8991289032371739,-6.854534149169922e-06
2234424,0.0001282246521441266,77.71219512195124,0.00019335030810907483,2624,0.5394239327020683,71.58924176298632,-0.12714441120624542,79.19999999999999,5.4050517082214355,73.4,-0.13153743743896484,296,1.532226324081421,0.1634840965270996,5.644722938537598,0.9588026379358708,-0.004393026232719421
2241930,0.00020159126142971218,77.54705882352943,0.0001588834129506722,2448,0.5368344980546657,71.16614736295367,-0.13082750141620636,79.19999999999999,5.481173992156982,72.9,-0.13113535940647125,297,1.5304235219955444,0.16376376152038574,5.617874622344971,0.9700790900664923,-0.0003078579902648926
2249445,0.00015389664622489363,77.65156250000003,0.0002090987254632637,2560,0.7021811456325359,71.4100728338658,-0.12899388372898102,79.30000000000001,5.4268529415130615,71.0,-0.1298500895500183,298,1.529016137123108,0.16343450546264648,5.66468071937561,1.000248748359,-0.0008562058210372925
2256961,0.0002042670239461586,77.71550151975687,0.0001982747344300151,2632,0.5771118851188598,71.4973145954974,-0.12707778811454773,79.5,5.438641786575317,74.70000000000002,-0.12469054758548737,299,1.5275546312332153,0.163987398147583,5.764417886734009,0.9108447300929573,0.0023872405290603638
2264473,0.00020066728757228702,77.6525,0.0001688582997303456,2560,0.5836718768218133,71.36459319972725,-0.12656386196613312,79.30000000000001,5.348288297653198,69.10000000000001,-0.12972824275493622,300,1.5246869325637817,0.16335797309875488,5.696997880935669,1.0935292634401663,-0.0031643807888031006
2271987,0.0001676379470154643,77.66645962732922,0.00013637625670526177,2576,0.49277378808594735,71.41636886111108,-0.12659171223640442,79.19999999999999,5.441961050033569,72.6,-0.12716712057590485,301,1.5269726514816284,0.16465210914611816,5.715317964553833,1.0036853890394553,-0.0005754083395004272
2279509,0.00013515984755940735,77.71367781155017,0.0001513152092229575,2632,0.48495111368934823,71.41808923353365,-0.12889961898326874,79.19999999999999,5.453633785247803,73.4,-0.12645119428634644,302,1.5276379585266113,0.16700363159179688,5.782994985580444,0.8773898320992745,0.0024484246969223022
2287010,0.00015386485029011965,77.71310975609758,0.00013628974556922913,2624,0.5020646266786969,71.70405624585932,-0.12890735268592834,79.3,5.46269154548645,73.1,-0.1304129660129547,303,1.5292545557022095,0.16818976402282715,5.704822301864624,0.9657766179394031,-0.0015056133270263672
2294512,0.0001391393889207393,77.67739938080496,0.00015294870536308736,2584,0.5177019622848856,71.58283457715447,-0.12894417345523834,79.3,5.52599573135376,73.70000000000002,-0.12797240912914276,304,1.528498649597168,0.16728472709655762,5.72311806678772,1.0541749748721336,0.0009717643260955811
2302024,0.00015054966206662357,77.68861538461539,0.0002123065642081201,2600,0.4567817318464323,71.52637260242739,-0.1305905282497406,79.5,5.494366645812988,74.10000000000001,-0.12885579466819763,305,1.5275787115097046,0.16701507568359375,5.758477687835693,0.9163940652580804,0.0017347335815429688
2309529,0.00021507905330508947,77.69785276073621,0.00021939580619800836,2608,0.5756263031012152,71.63554512308836,-0.1312199980020523,79.30000000000001,5.443551301956177,71.89999999999998,-0.12794648110866547,306,1.5260320901870728,0.16457796096801758,5.7130255699157715,1.0481191113476214,0.003273516893386841
2317060,0.00022158572392072529,77.67561728395063,0.000189730737474747,2592,0.46245559025539157,71.47003417941639,-0.12727348506450653,79.4,5.392277956008911,69.59999999999998,-0.12537015974521637,307,1.5253689289093018,0.16306853294372559,5.728293180465698,1.1200713388644963,0.0019033253192901611
2324563,0.000188198740943335,77.69138461538464,0.00016845695790834725,2600,0.5529857527777803,71.47117932273106,-0.12896570563316345,79.4,5.476300477981567,73.49999999999999,-0.12708039581775665,308,1.5273807048797607,0.16461634635925293,5.760444164276123,1.0083282080493057,0.0018853098154067993
2332063,0.0001733930257614702,77.61146496815289,0.00018722651293501258,2512,0.5773151222803412,71.4054097271917,-0.12805093824863434,79.3,5.480448961257935,69.4,-0.1203109547495842,309,1.5272128582000732,0.16724109649658203,5.745063543319702,1.1788998516573563,0.00773998349905014
2339577,0.00017884949920699,77.73674698795182,0.00020245472842361778,2656,0.5065183558591405,71.76618380458736,-0.12756659090518951,79.30000000000001,5.401121616363525,73.5,-0.12939466536045074,310,1.5310431718826294,0.16504406929016113,5.6925880908966064,0.9708890577666023,-0.0018280744552612305
2347119,0.00020526621665339917,77.73513513513515,0.0001922668016050011,2664,0.5080595033053592,71.84098560250844,-0.1288267970085144,79.5,5.48957633972168,73.80000000000003,-0.12776951491832733,311,1.5295792818069458,0.16443490982055664,5.6825785636901855,1.0191837382184818,0.0010572820901870728
2354622,0.00019008383969776332,77.69846625766873,0.00017747633683029562,2608,0.5385009504325886,71.60942768810824,-0.12775550782680511,79.5,5.3819334506988525,74.00000000000003,-0.1262744665145874,312,1.529672384262085,0.16286325454711914,5.681144714355469,0.9285340929362182,0.0014810413122177124
2362148,0.0001785217464203015,77.6914110429448,0.00018231567810289562,2608,0.5897391016629409,71.50913575030346,-0.12653639912605286,79.19999999999999,5.392549276351929,72.89999999999998,-0.12431022524833679,313,1.5291560888290405,0.16302943229675293,5.70138144493103,0.9650899556283535,0.0022261738777160645
2369678,0.0001825289655243978,77.71124620060792,0.00018762469699140638,2632,0.7358110302249724,71.51254794892667,-0.1265353411436081,79.29999999999998,5.4109673500061035,73.09999999999998,-0.12425805628299713,314,1.5296698808670044,0.1625514030456543,5.696696519851685,0.9000648221467756,0.002277284860610962
2377202,0.00018664913659449667,77.72688821752267,0.00020371550635900348,2648,0.6349481886195395,71.59737366902118,-0.1250636726617813,79.30000000000001,5.369617938995361,73.09999999999998,-0.12484659254550934,315,1.5306971073150635,0.16157293319702148,5.639224529266357,0.9588366170519027,0.00021708011627197266
2384702,0.00020242913160473108,77.69938650306749,0.00018647077376954257,2608,0.5728611358693522,71.78540602214164,-0.1259516477584839,79.30000000000001,5.329208612442017,73.6,-0.12632614374160767,316,1.5302762985229492,0.16105198860168457,5.570317983627319,0.9965275251010798,-0.0003744959831237793
2392222,0.00018813132192008197,77.70030581039757,0.00017303589265793562,2616,0.5447040161756345,71.4976147484128,-0.12644685804843903,79.30000000000001,5.439200401306152,73.49999999999999,-0.12368962913751602,317,1.5301848649978638,0.16693949699401855,5.73740029335022,0.9122173969306175,0.002757228910923004
2399746,0.00016831915127113461,77.6920245398773,0.00015151515253819525,2608,0.5328964075637929,71.52923966131638,-0.12803632020950317,79.4,5.402043581008911,73.80000000000001,-0.1274324208498001,318,1.5306894779205322,0.1622469425201416,5.671098470687866,0.9570520685806367,0.000603899359703064
2407286,0.00014751622802577913,77.76923076923079,0.00017500085232313722,2704,0.6955452677976237,71.75662432243173,-0.1262182593345642,79.30000000000001,5.404390096664429,74.50000000000004,-0.12340989708900452,319,1.5328954458236694,0.1641077995300293,5.728017330169678,0.9012154842835419,0.0028083622455596924
2414795,0.00017978697724174708,77.67523219814242,0.00014916059444658458,2584,0.5860081279063802,71.49632469827208,-0.1276700347661972,79.30000000000001,5.406393766403198,72.3,-0.12750473618507385,320,1.5321184396743774,0.16357946395874023,5.698157072067261,0.985752777026413,0.00016529858112335205
2422297,0.0001502142840763554,77.70581039755352,0.00014996359823271632,2616,0.6433727578481968,71.60987526341357,-0.12628436088562012,79.19999999999999,5.516927003860474,72.59999999999998,-0.12225393950939178,321,1.5328171253204346,0.16498398780822754,5.723075866699219,0.9902258727359213,0.0040304213762283325
