MinReturn,NumTrajs,PolicyExecTime,StdReturn,KL,AverageReturn,dLoss,MaxReturn,Iteration,LossBefore,Entropy,GradNorm,LossAfter,KLBefore,EnvExecTime,AverageDiscountedReturn,ProcessExecTime,TotalEnvSteps
-41.79999999999999,1368,4.248003721237183,18.134426415765553,0.0006870667566545308,41.09766081871346,0.0016342401504516602,74.69999999999999,489,-0.14444510638713837,1.066123604774475,0.44552392561378557,-0.14607934653759003,0.00045655257417820394,4.047983884811401,37.18597104447194,0.13223791122436523,3704513
-95.1,1344,4.155909061431885,18.675950338115218,0.0007965576369315386,41.40833333333334,0.003046870231628418,71.69999999999999,490,-0.14492926001548767,1.0928783416748047,0.4367520103478438,-0.1479761302471161,0.0006864216411486268,3.9852192401885986,37.102731129572454,0.1301107406616211,3712042
-26.499999999999986,1360,4.224631309509277,16.174586638958548,0.00037124380469322205,42.19,-0.0008259415626525879,67.99999999999999,491,-0.1487179398536682,1.0833770036697388,0.4841869477183199,-0.14789199829101562,0.0007946241530589759,4.062035799026489,37.91142818255933,0.13123154640197754,3719549
-7.000000000000011,1424,4.0986011028289795,15.004549030363933,0.0003573185531422496,42.642696629213475,-0.0011273175477981567,79.1,492,-0.14695484936237335,1.0678197145462036,0.42668399153892617,-0.1458275318145752,0.0003669176949188113,3.9919333457946777,38.011506387086946,0.12888193130493164,3727055
-8.499999999999982,1416,4.123857021331787,15.422621574047815,0.00031167175620794296,42.02768361581921,0.0020751357078552246,69.89999999999999,493,-0.14402854442596436,1.071643352508545,0.4979523745646998,-0.14610368013381958,0.0003588849795050919,3.9833648204803467,37.90148527463396,0.1294558048248291,3734581
-44.499999999999986,1392,4.149797439575195,18.33841252201111,0.0004549420846160501,40.10632183908046,0.0009586364030838013,76.19999999999999,494,-0.1463344842195511,1.0600016117095947,0.5675006812199334,-0.1472931206226349,0.0003124774666503072,4.0090155601501465,36.36611769629587,0.1294879913330078,3742101
-11.499999999999991,1392,4.271411657333374,16.433741500061515,0.0003442111483309418,42.97241379310344,0.0014801770448684692,72.2,495,-0.14517492055892944,1.0526729822158813,0.44014967997183235,-0.1466550976037979,0.00045532401418313384,4.106765985488892,38.86704634793647,0.13277673721313477,3749609
-44.699999999999996,1272,4.148444890975952,18.164737389432304,0.0003866833576466888,38.51069182389938,0.00013533234596252441,68.8,496,-0.1483507603406906,1.0579712390899658,0.5525506645896929,-0.14848609268665314,0.0003591334098018706,3.941117525100708,35.222395650704264,0.12803411483764648,3757252
-35.79999999999999,1472,4.13964056968689,16.208373095418413,0.0003630014543887228,40.82554347826087,0.003957763314247131,70.19999999999999,497,-0.14041663706302643,1.0309536457061768,0.41053575510803353,-0.14437440037727356,0.00036251413985155523,4.031774044036865,36.72228627795834,0.12938904762268066,3764773
-16.89999999999999,1344,4.110486745834351,15.215522110504063,0.0003244246472604573,43.175,0.0006283670663833618,71.3,498,-0.14790378510951996,1.046008825302124,0.46148324549785535,-0.14853215217590332,0.0003806255117524415,3.8883190155029297,39.163810505026426,0.12703394889831543,3772314
-44.499999999999986,1312,4.197563886642456,16.658612157454545,0.00041918165516108274,40.235365853658536,-0.0014424920082092285,71.39999999999999,499,-0.14805549383163452,1.0326473712921143,0.46545598545233247,-0.1466130018234253,0.00033528704079799354,4.0229270458221436,36.16386820195617,0.1300032138824463,3779823
-76.0,1472,4.1579225063323975,17.414088870739548,0.0003838877601083368,42.01032608695652,4.051625728607178e-05,67.5,500,-0.1449878215789795,1.03178870677948,0.4320711499187813,-0.14502833783626556,0.00039334726170636714,4.097035884857178,37.283024248196895,0.12898588180541992,3787339
-27.999999999999993,1480,4.181372880935669,15.364022121460305,0.0004547259886749089,42.38162162162162,-0.0013235360383987427,70.5,501,-0.1460696905851364,1.0178172588348389,0.501822436123913,-0.14474615454673767,0.0003770353505387902,4.078269720077515,37.7654279520442,0.13151788711547852,3794873
-24.999999999999975,1408,4.1341705322265625,15.458490879653903,0.0003664535761345178,42.58920454545454,-0.0004660189151763916,71.39999999999999,502,-0.14868208765983582,1.0315126180648804,0.5012475546495601,-0.14821606874465942,0.0004665410961024463,3.989192485809326,38.447523483890905,0.13069796562194824,3802386
-6.999999999999975,1456,4.174864768981934,14.081033662217342,0.0003058837028220296,43.77252747252747,0.0011655688285827637,66.8,503,-0.14484497904777527,1.0233584642410278,0.47725625588306025,-0.14601054787635803,0.0003544492938090116,4.051871299743652,39.16431314720943,0.13094162940979004,3809900
-23.499999999999986,1336,4.139930963516235,16.091129849170603,0.0002913949720095843,41.48023952095808,0.004849046468734741,66.29999999999998,504,-0.140822172164917,1.0241528749465942,0.4760896377312914,-0.14567121863365173,0.0003205183893442154,3.9831981658935547,37.28172236143947,0.1288435459136963,3817413
-16.0,1376,4.15116810798645,14.289350644691456,0.0007815942517481744,41.30988372093023,0.002969205379486084,69.0,505,-0.1429746001958847,1.0445903539657593,0.5282336845846062,-0.1459438055753708,0.00028928526444360614,4.00005316734314,36.540002410681275,0.1285724639892578,3824930
-33.999999999999986,1336,4.151894569396973,16.564820548008655,0.00033406977308914065,40.371856287425146,0.0012975633144378662,70.19999999999999,506,-0.14583706855773926,1.0383446216583252,0.4298543325399152,-0.14713463187217712,0.0007788407965563238,4.005033016204834,36.14589566832224,0.12903285026550293,3832454
-12.999999999999991,1368,4.105640649795532,14.170688968445727,0.0003776271769311279,40.872514619883034,0.0036922693252563477,66.2,507,-0.14273104071617126,1.0254180431365967,0.46001908512565076,-0.1464233100414276,0.0003261196834500879,3.9691720008850098,36.52030845779216,0.12898993492126465,3839967
-48.99999999999999,1416,4.237131118774414,16.361051100263374,0.0002738805487751961,39.779661016949156,0.005564764142036438,67.99999999999999,508,-0.1406892091035843,1.0199615955352783,0.5107454261782494,-0.14625397324562073,0.0003701299719978124,4.166927814483643,35.133104636477555,0.13421130180358887,3847492
-22.899999999999984,1528,4.197937726974487,17.335122983619506,0.00027103303000330925,42.07486910994764,-0.002764865756034851,71.5,509,-0.14680485427379608,1.0156810283660889,0.431617365495674,-0.14403998851776123,0.00025718112010508776,4.1413469314575195,37.88329165464947,0.13290667533874512,3855004
-18.69999999999999,1488,4.169334650039673,14.11640567906265,0.0005021063261665404,43.024193548387096,0.0029122084379196167,69.2,510,-0.1425170749425888,1.0020374059677124,0.4548781116954716,-0.14542928338050842,0.0002850770833902061,4.099629163742065,38.348529123790385,0.1310863494873047,3862539
-26.499999999999975,1576,4.195284605026245,13.832905856844752,0.000396267743781209,44.06091370558376,0.001926332712173462,73.1,511,-0.14398333430290222,1.0001988410949707,0.4479798391114263,-0.14590966701507568,0.0004901342326775193,4.122489929199219,39.49825053373255,0.13206028938293457,3870079
-8.500000000000014,1472,4.216506481170654,14.417115752008277,0.00032957684015855193,42.16195652173913,0.0006939619779586792,68.2,512,-0.14489324390888214,1.0003812313079834,0.504761358615307,-0.14558720588684082,0.0004130831512156874,4.134989261627197,37.66080206109432,0.1331310272216797,3877616
-20.89999999999999,1496,4.209752082824707,14.796585791017755,0.00038782681804150343,42.78609625668449,-0.0009059906005859375,68.19999999999999,513,-0.14775989949703217,0.9933709502220154,0.4671537815926015,-0.14685390889644623,0.0003182973014190793,4.079843282699585,38.26270459346131,0.13132882118225098,3885146
-25.79999999999999,1616,4.183348655700684,16.60093140275203,0.00027045232127420604,42.41287128712872,0.0023133009672164917,73.1,514,-0.1414939910173416,0.9823076128959656,0.41635083233821074,-0.1438072919845581,0.00037864717887714505,4.194940090179443,37.686670219477605,0.13181066513061523,3892662
-27.999999999999993,1432,4.268205404281616,16.464783371685932,0.00034760794369503856,42.24916201117318,-0.0002565532922744751,68.09999999999998,515,-0.14727899432182312,0.98431795835495,0.4796283200778558,-0.14702244102954865,0.00030044818413443863,4.132068872451782,37.9601708540932,0.13222312927246094,3900171
-76.0,1360,4.292860269546509,17.567410147997293,0.0004669713380280882,42.2935294117647,-0.0011240392923355103,71.3,516,-0.1496095359325409,0.9732998609542847,0.4545607519959385,-0.14848549664020538,0.00036144457408227026,4.118349075317383,38.02425532076613,0.13234424591064453,3907687
1.2000000000000082,1520,4.1983115673065186,14.409096311347744,0.00029696995625272393,43.565263157894734,0.0004079192876815796,71.69999999999999,517,-0.14344128966331482,0.9565693140029907,0.629977285311416,-0.1438492089509964,0.0004486467514652759,4.089006662368774,39.1738473664286,0.13109517097473145,3915203
-273.9000000000001,1488,4.188643932342529,27.530275606680128,0.000377560849301517,42.0994623655914,0.002058759331703186,66.3,518,-0.14218179881572723,0.9452100992202759,0.4723917538816113,-0.14424055814743042,0.00029524986166507006,4.138935089111328,37.77045129280966,0.13225102424621582,3922743
-32.99999999999999,1504,4.172382354736328,17.042009538902327,0.00029673625249415636,42.21329787234042,0.0020493119955062866,72.60000000000001,519,-0.14173290133476257,0.936897873878479,0.41406533854682187,-0.14378221333026886,0.00037643127143383026,4.090181350708008,37.76204454098069,0.13142180442810059,3930247
-29.49999999999999,1280,4.1132118701934814,16.06133244783881,0.000339807738782838,40.589999999999996,-0.0008262544870376587,68.1,520,-0.14931228756904602,0.9605565071105957,0.42877376705794695,-0.14848603308200836,0.00032226252369582653,3.8956143856048584,36.64976712446553,0.126145601272583,3937798
-1.0999999999999925,1576,4.149791717529297,12.523386846995836,0.00028852198738604784,44.4741116751269,6.255507469177246e-05,70.0,521,-0.14292596280574799,0.9308026432991028,0.49132725107242925,-0.14298851788043976,0.00029181462014093995,4.073595762252808,39.5918698615303,0.13084769248962402,3945314
-26.49999999999998,1376,4.170475721359253,18.206059096293718,0.0004503547679632902,41.43313953488372,-0.00011558830738067627,68.89999999999999,522,-0.14611439406871796,0.9614245295524597,0.47080396941141683,-0.14599880576133728,0.00032103207195177674,4.0627617835998535,37.44729755828928,0.1310267448425293,3952814
-47.49999999999999,1344,4.160536766052246,17.201204235581734,0.0003346769080962986,40.73452380952381,0.002539590001106262,69.19999999999999,523,-0.1423918604850769,0.9739680886268616,0.44438199840425735,-0.14493145048618317,0.00044706842163577676,3.961991548538208,36.63064385615695,0.12882041931152344,3960340
-44.5,1528,4.2771782875061035,15.920025880457253,0.0002998036507051438,43.201047120418856,0.002354741096496582,73.19999999999999,524,-0.14294292032718658,0.9568632245063782,0.44962715897151295,-0.14529766142368317,0.00030455735395662487,4.208660125732422,38.88582449001406,0.1331942081451416,3967871
-18.89999999999999,1464,4.253462791442871,15.448515479987053,0.00030886242166161537,41.47267759562842,0.0007229000329971313,73.1,525,-0.14370769262313843,0.9493359327316284,0.4632116424672677,-0.14443059265613556,0.0003029863291885704,4.180219888687134,37.158279746041934,0.13322210311889648,3975381
-3.8999999999999932,1632,4.174224615097046,14.454232746522983,0.00026289295055903494,43.34705882352941,0.0015646964311599731,72.3,526,-0.140843003988266,0.9328463077545166,0.4344695252806392,-0.14240770041942596,0.0002893064229283482,4.195611238479614,38.67485415917527,0.13201045989990234,3982908
-27.99999999999998,1408,4.254002571105957,16.70013299793628,0.00029072578763589263,42.33181818181818,0.0020053833723068237,69.8,527,-0.1440763622522354,0.9540430903434753,0.5321791051317868,-0.14608174562454224,0.00029137934325262904,4.107958078384399,37.897914439086684,0.13357782363891602,3990449
-9.499999999999998,1472,4.160827398300171,14.305955033519343,0.00050565623678267,41.35923913043478,0.0004904419183731079,69.2,528,-0.1460912674665451,0.9616851806640625,0.5138265800744641,-0.1465817093849182,0.0002855428319890052,4.147363901138306,36.84703120925795,0.13076210021972656,3997958
-92.29999999999998,1464,4.1795408725738525,17.967750198054034,0.0003670740406960249,41.50273224043715,0.0018346458673477173,69.2,529,-0.1434287577867508,0.9529385566711426,0.545605077080761,-0.1452634036540985,0.0005126653704792261,4.082535982131958,37.70579965046728,0.12966632843017578,4005508
-7.0000000000000036,1464,4.144698619842529,14.333180689549257,0.000258758693234995,40.94480874316939,3.935396671295166e-05,70.3,530,-0.14511029422283173,0.9514453411102295,0.42037099192305544,-0.14514964818954468,0.0003592265711631626,4.071650505065918,36.789803222327265,0.12907147407531738,4013029
-8.699999999999983,1560,4.2000768184661865,14.457588895112902,0.00028646757709793746,44.572820512820506,0.0015353560447692871,71.19999999999999,531,-0.14564679563045502,0.9495889544487,0.4776316321291477,-0.1471821516752243,0.00024546950589865446,4.1346118450164795,39.764252769915814,0.13239645957946777,4020547
-57.599999999999994,1576,4.232696294784546,15.353070975340103,0.0003716148203238845,44.68527918781726,-0.0005712360143661499,68.7,532,-0.14643296599388123,0.9579740166664124,0.5144922517728888,-0.14586172997951508,0.0002876010548789054,4.185964822769165,40.084565553366026,0.13131093978881836,4028072
-34.0,1544,4.222294569015503,15.84719133201124,0.00037181266816332936,43.64663212435233,0.0020461231470108032,74.00000000000003,533,-0.14485149085521698,0.9716445803642273,0.4454865737903254,-0.14689761400222778,0.0003662369854282588,4.166051626205444,39.22700742140071,0.13260269165039062,4035604
-23.4,1432,4.192766189575195,13.460677101573786,0.00035940195084549487,42.46256983240224,0.0011467188596725464,69.2,534,-0.14368116855621338,0.9728744626045227,0.43521426053726425,-0.14482788741588593,0.0003906617930624634,4.116750717163086,37.5602681223058,0.13169574737548828,4043106
-2.5000000000000053,1576,4.200149297714233,12.692694931542938,0.0003067136276513338,46.12690355329949,0.003325626254081726,74.70000000000005,535,-0.14172542095184326,0.9609902501106262,0.4834136999958972,-0.145051047205925,0.00033399497624486685,4.118980646133423,41.13804718992128,0.13315343856811523,4050636
-14.49999999999998,1504,4.1114397048950195,16.02296043643552,0.00040477869333699346,43.92074468085106,0.0007872134447097778,71.60000000000001,536,-0.14181117713451385,0.952971339225769,0.4295474728518311,-0.14259839057922363,0.00031614970066584647,4.050563097000122,39.402344246698576,0.13027238845825195,4058140
-23.499999999999993,1504,4.181856155395508,14.060815856599197,0.00045468169264495373,45.55,0.0010423064231872559,71.6,537,-0.14668914675712585,0.9400819540023804,0.44124913587987724,-0.1477314531803131,0.00039927216130308807,4.066160678863525,40.85012151323136,0.12988758087158203,4065661
-3.9999999999999982,1592,4.084086656570435,12.602607729064944,0.00034475279971957207,44.58743718592966,-0.0007614940404891968,70.6,538,-0.1440514773130417,0.9230934977531433,0.5867101738426678,-0.1432899832725525,0.00044819802860729396,4.079312801361084,39.54681462503907,0.12955474853515625,4073172
-14.499999999999988,1608,4.430419921875,14.21193493430317,0.000393360125599429,45.02139303482587,0.00400148332118988,70.19999999999999,539,-0.13982222974300385,0.9104101657867432,0.515576590923116,-0.14382371306419373,0.0003430289507377893,4.329711437225342,40.246789267672014,0.14061212539672852,4080699
-39.999999999999964,1472,4.2939488887786865,17.073782873572394,0.00033849093597382307,43.02119565217391,0.0013664066791534424,68.39999999999999,540,-0.14466683566570282,0.9146370887756348,0.4740266494105453,-0.14603324234485626,0.00041064206743612885,4.214949607849121,38.62532539592973,0.13597464561462402,4088230
3.500000000000009,1736,4.293505668640137,12.642933090890477,0.00029401120264083147,46.37004608294931,0.0014007985591888428,76.1,541,-0.1429954171180725,0.902052104473114,0.39891977815708296,-0.14439621567726135,0.00030581222381442785,4.314913511276245,41.55020434632678,0.1375579833984375,4095752
-43.10000000000001,1672,4.188413143157959,14.512457299271098,0.00030049835913814604,45.74114832535885,0.0010775923728942871,71.89999999999999,542,-0.14190374314785004,0.9083526730537415,0.5332638103805727,-0.14298133552074432,0.0003019256400875747,4.155517339706421,40.93027957904491,0.13222718238830566,4103273
-41.399999999999984,1576,4.238034009933472,14.513834386385593,0.0002923215797636658,44.890862944162436,0.003090471029281616,71.6,543,-0.14226903021335602,0.9105246663093567,0.45392094280206746,-0.14535950124263763,0.00031313192448578775,4.151373624801636,39.94737709110309,0.1324608325958252,4110773
-12.999999999999995,1424,4.151404142379761,15.26259616263014,0.0004357632715255022,44.837640449438204,-0.0016408264636993408,72.79999999999998,544,-0.14854834973812103,0.9148440957069397,0.43351522741367465,-0.1469075232744217,0.00031645860872231424,4.000600576400757,40.584568475204314,0.12987613677978516,4118292
-56.49999999999999,1520,4.130242824554443,15.094884652069378,0.00031867052894085646,45.24684210526315,0.0031282901763916016,69.5,545,-0.14128033816814423,0.9032539129257202,0.45285571078217013,-0.14440862834453583,0.00043029020889662206,4.05890965461731,40.57133380208413,0.1300954818725586,4125798
-8.500000000000004,1400,4.226564168930054,13.981894228039405,0.000449540966656059,44.97371428571429,0.0004286468029022217,67.10000000000002,546,-0.14629210531711578,0.919638991355896,0.44873794014267215,-0.146720752120018,0.00032648566411808133,4.03365683555603,40.80178806542348,0.13196992874145508,4133319
-9.699999999999989,1536,4.279632329940796,14.42452586199338,0.0003974228457082063,44.544270833333336,-0.0008874684572219849,69.6,547,-0.14362213015556335,0.8938381671905518,0.47690337124022586,-0.14273466169834137,0.0004484895325731486,4.192562580108643,39.69100877016377,0.1332240104675293,4140859
-12.999999999999986,1552,4.158160924911499,13.68405657885055,0.00034718989627435803,45.5159793814433,0.0008507072925567627,71.6,548,-0.14433954656124115,0.8827092051506042,0.4203245384806744,-0.1451902538537979,0.00039341908995993435,4.091196537017822,40.89445595035419,0.13106250762939453,4148408
-39.6,1408,4.242180824279785,16.558446281949603,0.0002832053869497031,42.04602272727273,-0.001836344599723816,69.9,549,-0.14574161171913147,0.8886893391609192,0.39509496971530506,-0.14390526711940765,0.00036419887328520417,4.149106502532959,37.90336939734882,0.1309678554534912,4155922
-279.6,1704,4.057366132736206,25.90480702666942,0.00027757909265346825,42.97370892018778,0.0019304752349853516,71.69999999999999,550,-0.13993820548057556,0.8641219139099121,0.44050186657037166,-0.1418686807155609,0.0002481263654772192,4.154332876205444,38.48048742670879,0.1280667781829834,4163453
-15.999999999999986,1520,4.2092156410217285,13.995245769729255,0.00033672351855784655,44.21894736842105,0.0012923777103424072,73.1,551,-0.1446414291858673,0.8694865107536316,0.5538907065073909,-0.14593380689620972,0.00030203076312318444,4.1124584674835205,39.68232551741707,0.13280439376831055,4170967
-65.9,1496,4.1850244998931885,18.013822781525562,0.000534579623490572,43.71016042780749,0.002017080783843994,70.1,552,-0.14305149018764496,0.8899205327033997,0.5142810592794359,-0.14506857097148895,0.000337353500071913,4.102129697799683,39.26935925054917,0.1310138702392578,4178489
-24.99999999999997,1448,4.2030348777771,15.450911268119187,0.0003483420005068183,43.238674033149174,-0.000847548246383667,70.39999999999999,553,-0.14882001280784607,0.8983104825019836,0.430218004041874,-0.1479724645614624,0.0005380292423069477,4.151618480682373,38.813756152009645,0.13199329376220703,4185997
-1.0999999999999925,1664,4.162841796875,13.162527499591965,0.0002676858857739717,45.18076923076922,-0.00046731531620025635,67.1,554,-0.14283820986747742,0.8797390460968018,0.5297800922679842,-0.14237089455127716,0.00030931836226955056,4.212746858596802,40.4394351171319,0.13010120391845703,4193521
-24.999999999999993,1576,4.120879650115967,15.912404386606054,0.0004247548640705645,44.754314720812175,0.0024008750915527344,69.2,555,-0.14355939626693726,0.904615044593811,0.5165740162758843,-0.14596027135849,0.00028139844653196633,4.0850770473480225,40.30594057284502,0.1280839443206787,4201055
-6.9999999999999964,1560,4.169785499572754,14.786950018894206,0.00035583871067501605,45.4025641025641,-0.0004248619079589844,72.9,556,-0.1460096538066864,0.9151096940040588,0.466085083033837,-0.14558479189872742,0.0004281588189769536,4.119264125823975,40.78142139635814,0.12951970100402832,4208580
-17.499999999999982,1632,4.149716138839722,13.087679240225912,0.00027362353284843266,46.95735294117647,-0.0016984492540359497,72.7,557,-0.14372384548187256,0.9119323492050171,0.46545305072695414,-0.1420253962278366,0.0003461981250438839,4.1052405834198,42.112090219241345,0.13180088996887207,4216132
-6.999999999999982,1552,4.228437185287476,13.947318789032966,0.0003054327971767634,45.171649484536076,0.0003612935543060303,67.0,558,-0.14386728405952454,0.9219293594360352,0.5415678788839741,-0.14422857761383057,0.00029165903106331825,4.18887996673584,40.579641372442126,0.13467669486999512,4223679
-36.99999999999999,1472,4.204161167144775,15.646709795040227,0.0003832719521597028,44.178260869565214,0.0005926936864852905,70.29999999999998,559,-0.143977090716362,0.9393476247787476,0.49635312858309827,-0.1445697844028473,0.0003053242398891598,4.131016731262207,39.77049076307145,0.1328115463256836,4231291
2.000000000000025,1568,4.1234564781188965,13.317160844533777,0.00028425391064956784,45.475,-0.0016245990991592407,66.10000000000001,560,-0.1463146209716797,0.9316419363021851,0.4534587891265213,-0.14469002187252045,0.00037895372952334583,4.105702638626099,40.62167268672084,0.12940716743469238,4238810
-12.400000000000004,1624,4.0936267375946045,14.671237194103611,0.00041877402691170573,45.70837438423645,0.003034934401512146,73.5,561,-0.13887301087379456,0.9475518465042114,0.43981978361552354,-0.1419079452753067,0.00027426338056102395,4.065010070800781,41.15702759464039,0.1289196014404297,4246332
-20.799999999999997,1688,4.143480062484741,13.433954270175574,0.00028215019847266376,45.29241706161137,0.0026403963565826416,69.30000000000001,562,-0.13872738182544708,0.9531129002571106,0.4354477647817745,-0.14136777818202972,0.00042043544817715883,4.235660552978516,40.15912485275836,0.15255093574523926,4253840
-3.9999999999999876,1576,4.0874879360198975,15.384468790838834,0.000373316666809842,46.153299492385784,0.0018696784973144531,73.5,563,-0.1425371915102005,0.9463024735450745,0.437199087026439,-0.14440687000751495,0.00029255886329337955,4.021728038787842,41.53253455671535,0.12867426872253418,4261353
-79.99999999999999,1592,4.115797281265259,16.796200468950616,0.00036577723221853375,46.26733668341708,-0.0002958625555038452,70.89999999999999,564,-0.1451319307088852,0.931780219078064,0.43838211744832006,-0.14483606815338135,0.0003697081992868334,4.11629581451416,41.47379240626695,0.13118195533752441,4268871
-5.899999999999988,1536,4.154750823974609,13.928905195908152,0.0003584447840694338,46.31979166666667,0.00386182963848114,68.69999999999999,565,-0.14005866646766663,0.926624059677124,0.5414028934769345,-0.14392049610614777,0.00037103702197782695,4.058459281921387,41.65297394728424,0.13071298599243164,4276397
-12.599999999999996,1512,4.128157377243042,14.588734310428347,0.0006699177320115268,45.65291005291006,-0.001828506588935852,69.5,566,-0.1465524584054947,0.9477342963218689,0.4998160074285702,-0.14472395181655884,0.0003698217624332756,4.079634666442871,40.81411117507361,0.13065505027770996,4283913
-15.999999999999996,1624,4.211709260940552,15.178911490110423,0.0002766574325505644,47.31871921182266,0.0018265843391418457,72.6,567,-0.14189858734607697,0.9443640112876892,0.5173697445921038,-0.1437251716852188,0.0006573364371433854,4.188937187194824,42.392800008229806,0.1328263282775879,4291426
-15.99999999999999,1536,4.101887226104736,13.260626593978525,0.00038684357423335314,46.84270833333333,0.00029206275939941406,71.1,568,-0.1475900262594223,0.9434618353843689,0.4596787128314774,-0.14788208901882172,0.00028713297797366977,4.035513877868652,42.13111146445914,0.128462553024292,4298948
-24.499999999999993,1664,4.134961128234863,14.290510508629959,0.0002595960395410657,47.89663461538461,0.0022622495889663696,74.6,569,-0.14072975516319275,0.9380360841751099,0.5015404942567564,-0.14299200475215912,0.0003643333329819143,4.120084524154663,43.04469149533256,0.1319279670715332,4306458
-3.7999999999999954,1544,4.104798078536987,15.213590403825846,0.0005217379657551646,46.228497409326415,0.0006067603826522827,74.4,570,-0.14465218782424927,0.9244076013565063,0.4507545347649928,-0.14525894820690155,0.00027446745662018657,4.042438507080078,41.650293512655026,0.13025236129760742,4313967
-4.000000000000005,1552,4.146595001220703,13.28529774598159,0.00041815423173829913,47.186082474226794,0.002690941095352173,74.5,571,-0.14097417891025543,0.9386072158813477,0.4996931042615681,-0.1436651200056076,0.0005284937215037644,4.090242624282837,42.4861532498882,0.13077950477600098,4321481
0.5000000000000142,1496,4.059912443161011,13.762917480186239,0.0003397716209292412,47.67540106951871,-0.0018919110298156738,69.4,572,-0.14766669273376465,0.9479700326919556,0.48073654856793957,-0.14577478170394897,0.0004214946529828012,3.9768311977386475,42.971516378196526,0.1271650791168213,4328983
-37.49999999999999,1648,4.135214328765869,13.887507813426424,0.00024647076497785747,45.75388349514564,-4.360079765319824e-05,72.8,573,-0.1422702670097351,0.9386995434761047,0.4483041406364602,-0.1422266662120819,0.00033202304621227086,4.1402411460876465,40.68946933653053,0.13087248802185059,4336500
-25.099999999999987,1696,4.088475465774536,14.740495939455963,0.00028845452470704913,46.50660377358491,0.002032861113548279,73.19999999999999,574,-0.1402188390493393,0.9267483353614807,0.46337312371622136,-0.14225170016288757,0.00024250058049801737,4.16333794593811,41.122774516735454,0.12879061698913574,4344041
-20.499999999999986,1600,4.229828357696533,15.506892330509034,0.0003341175033710897,45.25950000000001,0.000990062952041626,74.5,575,-0.1432172954082489,0.9371028542518616,0.49903798294697466,-0.14420735836029053,0.000290360621875152,4.201333045959473,40.61753970156818,0.13427329063415527,4351542
-5.299999999999995,1512,4.062353134155273,13.494229165331966,0.00027414390933699906,45.45502645502645,-0.0010811090469360352,77.80000000000001,576,-0.14626196026802063,0.9388188123703003,0.511686734968635,-0.1451808512210846,0.0003459994331933558,4.0449488162994385,40.538351487471566,0.12787699699401855,4359072
-17.999999999999993,1584,4.152287483215332,13.106864857283885,0.0002953982329927385,47.39343434343433,0.002186790108680725,72.69999999999999,577,-0.142783522605896,0.9330145120620728,0.47649569567297567,-0.14497031271457672,0.0002650691894814372,4.1215832233428955,42.17094706428032,0.13175392150878906,4366588
-14.999999999999998,1600,4.130987882614136,13.901284113347224,0.000440226896898821,46.28,-0.0007089674472808838,69.2,578,-0.14442647993564606,0.9479711055755615,0.489464655612158,-0.14371751248836517,0.0002950351336039603,4.160050868988037,41.07456014189334,0.13132262229919434,4374128
2.4000000000000004,1728,4.174955368041992,12.781862571725183,0.0008150404319167137,47.56388888888888,0.0028146952390670776,72.89999999999999,579,-0.13945451378822327,0.9733535051345825,0.4247050424448455,-0.14226920902729034,0.0004264912276994437,4.161892652511597,42.64062292157878,0.13393378257751465,4381665
-0.9999999999999929,1536,4.308825731277466,13.06492342576464,0.00028188806027173996,45.7109375,0.005229920148849487,71.3,580,-0.13803035020828247,0.9772847294807434,0.4870006358933227,-0.14326027035713196,0.0008304924704134464,4.279801845550537,40.491938580133784,0.13611364364624023,4389195
1.400000000000011,1776,4.177757024765015,12.747036748389156,0.0004301896260585636,47.290990990990984,-0.0003071427345275879,70.19999999999999,581,-0.14261607825756073,0.9473546743392944,0.5328213057850372,-0.14230893552303314,0.0002509563055355102,4.2012481689453125,42.42592615562074,0.13321924209594727,4396699
-32.49999999999999,1744,4.268197059631348,13.523086783230701,0.00027956688427366316,48.650000000000006,0.0016805827617645264,71.49999999999999,582,-0.14040668308734894,0.9426946043968201,0.534160113159967,-0.14208726584911346,0.00043545544031076133,4.250447034835815,44.03915335450892,0.13481688499450684,4404232
-19.99999999999998,1616,4.294125080108643,13.333599072605907,0.0006219177157618105,47.65346534653465,-0.0019257217645645142,73.6,583,-0.14518874883651733,0.9304364323616028,0.4010721566372069,-0.14326302707195282,0.00029072689358145,4.247294664382935,42.84414055714725,0.1349179744720459,4411832
-12.099999999999985,1640,4.1459760665893555,13.19832295153051,0.0003456362755969167,46.770731707317076,0.004341542720794678,74.3,584,-0.1399558186531067,0.9182101488113403,0.47689559961166333,-0.14429736137390137,0.0006192649016156793,4.156880855560303,41.83395672618829,0.1323537826538086,4419347
-24.599999999999994,1624,4.198187828063965,15.27909248245087,0.00040622305823490024,46.64679802955665,0.0016320198774337769,69.4,585,-0.1415393203496933,0.9209791421890259,0.48266368681972066,-0.14317134022712708,0.0003470615192782134,4.146920680999756,42.158058553226645,0.13263368606567383,4426849
-2.4999999999999876,1704,4.0371575355529785,12.643485088375302,0.00029947570874355733,46.83333333333332,0.0011536478996276855,71.39999999999999,586,-0.1418045163154602,0.9190859794616699,0.47293621747838943,-0.1429581642150879,0.0003989276010543108,4.057531118392944,42.07764917878867,0.12864065170288086,4434359
-16.000000000000004,1752,4.170712471008301,13.62928746119248,0.00026031568995676935,47.050684931506844,0.0023203790187835693,70.3,587,-0.14041052758693695,0.9173997640609741,0.4848551761004599,-0.14273090660572052,0.00028719668625853956,4.199758768081665,42.33643871307468,0.13220477104187012,4441888
