dLoss,NumTrajs,MaxReturn,Iteration,MinReturn,GradNorm,Entropy,EnvExecTime,AverageDiscountedReturn,ProcessExecTime,TotalEnvSteps,AverageReturn,StdReturn,LossBefore,LossAfter,KL,KLBefore,PolicyExecTime
-0.0010117590427398682,936,78.00000000000003,28,49.99999999999998,0.5886027790121809,1.5642141103744507,5.515929937362671,59.90823102881062,0.17443418502807617,219708,73.35384615384618,3.9522478395058207,-0.17173099517822266,-0.1707192361354828,0.00046794788795523345,0.0004916572361253202,8.587492227554321
-0.001012355089187622,1000,78.60000000000001,29,50.0,0.6040568382283855,1.5629713535308838,5.5139665603637695,60.36762166233592,0.17087483406066895,227229,73.9032,3.193466730686269,-0.16940847039222717,-0.16839611530303955,0.0005105917225591838,0.0004323410103097558,8.412575244903564
0.0007996261119842529,1000,77.80000000000003,30,49.99999999999999,0.5087520195891853,1.5607831478118896,5.556547164916992,60.51535332663884,0.17276382446289062,234752,73.90160000000002,3.076413080195839,-0.16828054189682007,-0.16908016800880432,0.0004045330570079386,0.0005131849902682006,8.523821353912354
-0.0031752437353134155,1040,79.19999999999999,31,50.000000000000014,0.5757930021594081,1.56138014793396,5.476023197174072,61.521000519160324,0.17374444007873535,242265,74.14384615384617,3.0449454673948284,-0.17364785075187683,-0.17047260701656342,0.0004447416285984218,0.00038428528932854533,8.460811614990234
0.0019776374101638794,1024,78.6,32,49.999999999999964,0.5193040142517064,1.5602116584777832,5.453225374221802,61.251622867792676,0.1737980842590332,249773,73.978125,3.673701673295623,-0.16717267036437988,-0.16915030777454376,0.0005067597376182675,0.0004550371377263218,8.45391321182251
-0.002522602677345276,1072,78.6,33,50.00000000000001,0.5602546578169094,1.558955192565918,5.524871349334717,61.75140279320077,0.17458415031433105,257276,74.32611940298509,3.2418653443837098,-0.17082227766513824,-0.16829967498779297,0.0004014249425381422,0.0004843506030738354,8.452691793441772
-0.004150807857513428,1112,78.80000000000001,34,65.8,0.609519817381856,1.5595804452896118,5.629973888397217,62.144864512633106,0.17496299743652344,264808,74.5812949640288,2.4004366612753656,-0.17269982397556305,-0.16854901611804962,0.0004459875344764441,0.0003886608756147325,8.591457605361938
0.002910032868385315,1112,78.4,35,50.00000000000001,0.4841495082950717,1.5598634481430054,5.558369159698486,62.298498461571064,0.17435145378112793,272345,74.50575539568348,3.074933930018937,-0.1650971621274948,-0.16800719499588013,0.00039617219590581954,0.00044658544356934726,8.518882274627686
0.003925934433937073,1152,78.2,36,49.99999999999999,0.5449942816660912,1.5613759756088257,5.530676603317261,63.0365059240301,0.1725478172302246,279922,74.59930555555556,3.407762717674042,-0.1618483066558838,-0.16577424108982086,0.0004261235299054533,0.0003884250472765416,8.53515362739563
0.0023359954357147217,1336,78.70000000000003,37,69.50000000000001,0.5493384665302282,1.564374566078186,5.754188776016235,64.10779906547985,0.17336201667785645,287424,75.50778443113774,1.7738619194341785,-0.16337721049785614,-0.16571320593357086,0.0002926277229562402,0.00037321937270462513,8.480769157409668
0.0032125860452651978,1224,78.4,38,67.39999999999999,0.5304618569813313,1.5615843534469604,5.626071214675903,63.15125194753114,0.17307686805725098,294927,75.09607843137256,1.7029725013204913,-0.16420957446098328,-0.16742216050624847,0.0003777731617446989,0.0003205263346899301,8.471626996994019
0.0017515867948532104,1272,78.7,39,49.99999999999996,0.5118859541165559,1.5614113807678223,5.671371698379517,63.75752982789004,0.17521309852600098,302477,75.12578616352202,3.353534019461083,-0.16310955584049225,-0.16486114263534546,0.00032933984766714275,0.0003784268337767571,8.472631216049194
-0.002571403980255127,1280,78.9,40,49.99999999999998,0.6065342677174725,1.561503529548645,5.619797229766846,64.03644651111262,0.17525672912597656,309982,75.18437500000002,3.4412669700816645,-0.16849160194396973,-0.1659201979637146,0.0005053117056377232,0.00032619608100503683,8.398070335388184
-0.002204790711402893,1200,78.5,41,49.999999999999986,0.48985458342392113,1.5575153827667236,5.510443449020386,63.72079107344178,0.1738884449005127,317486,74.73066666666666,4.518892883095253,-0.1668522208929062,-0.1646474301815033,0.0004634728538803756,0.0005432759644463658,8.401936292648315
0.0007820725440979004,1408,78.69999999999999,42,49.99999999999999,0.502152546689668,1.561252474784851,5.640858888626099,65.14911076852368,0.1724379062652588,324986,75.6818181818182,2.447728327846487,-0.16432717442512512,-0.16510924696922302,0.00033064105082303286,0.0004147063009440899,8.389715909957886
4.105269908905029e-05,1432,78.30000000000001,43,67.39999999999999,0.5802218350776004,1.5606740713119507,5.8210413455963135,64.69225718514957,0.1748661994934082,332517,75.79273743016762,1.5677271714586452,-0.162886381149292,-0.16292743384838104,0.00035881163785234094,0.0003275159397162497,8.445820808410645
0.0025242120027542114,1352,78.50000000000001,44,68.29999999999998,0.5926994539136108,1.5580105781555176,5.733427047729492,64.53447072181761,0.17494845390319824,340049,75.5431952662722,1.7328614270000677,-0.16289515793323517,-0.16541936993598938,0.0003503650950733572,0.0003709675802383572,8.604559421539307
0.0040471553802490234,1272,78.30000000000001,45,49.99999999999997,0.5401895405469506,1.5558935403823853,5.517445087432861,64.62654767361553,0.1732959747314453,347567,75.02012578616353,4.424471398256428,-0.15935078263282776,-0.16339793801307678,0.0004601509135682136,0.0003844483580905944,8.438021421432495
-0.0023563653230667114,1432,78.80000000000001,46,49.99999999999999,0.5437760124383896,1.5583360195159912,5.613301038742065,65.46433834278093,0.17111420631408691,355067,75.7541899441341,2.51307681340354,-0.1669691801071167,-0.16461281478405,0.00034999006311409175,0.0004218848771415651,8.386085748672485
-0.0031694769859313965,1408,78.7,47,50.0,0.6714369967341989,1.5577524900436401,5.644459962844849,65.55462067410194,0.17604470252990723,362606,75.6596590909091,2.5726529236566646,-0.1665211319923401,-0.1633516550064087,0.000308615795802325,0.00035527360159903765,8.494812488555908
0.0038428455591201782,1488,78.60000000000002,48,61.59999999999999,0.6321234975316048,1.557155966758728,5.7182676792144775,65.65683467652282,0.1737980842590332,370134,75.95268817204304,1.7755260554920276,-0.16035829484462738,-0.16420114040374756,0.0004490223655011505,0.00030222139321267605,8.419646501541138
0.0042164623737335205,1344,79.1,49,49.99999999999998,0.5565969398165744,1.5525165796279907,5.48368239402771,65.43328008328947,0.17202281951904297,377653,75.28630952380954,4.2921152182871545,-0.1585479974746704,-0.16276445984840393,0.0003667687706183642,0.00047725302283652127,8.360673904418945
0.0007519572973251343,1432,79.0,50,49.99999999999998,0.7796354891943381,1.552597165107727,5.814191102981567,65.12995729193129,0.17971420288085938,385212,75.72122905027935,2.6932559365412634,-0.1620962768793106,-0.16284823417663574,0.0003899714502040297,0.00035933725303038955,8.60411024093628
0.0004735589027404785,1320,78.70000000000002,51,49.99999999999997,0.642076109189158,1.550046443939209,5.606657266616821,64.76517946296018,0.172316312789917,392729,75.2018181818182,4.349412676857515,-0.16246657073497772,-0.1629401296377182,0.000369170680642128,0.00040786812314763665,8.438316822052002
0.0018296539783477783,1472,78.9,52,49.999999999999964,0.65634068988509,1.5555797815322876,5.582995176315308,66.05971434471691,0.1730344295501709,400237,75.8108695652174,3.190149803002281,-0.16001242399215698,-0.16184207797050476,0.0004297705308999866,0.0003416870313230902,8.383134841918945
0.001397356390953064,1368,79.0,53,49.99999999999999,0.5223929348613675,1.5537599325180054,5.544043779373169,65.35270549527786,0.17418265342712402,407758,75.48479532163743,3.4750745440582658,-0.16200223565101624,-0.1633995920419693,0.00032092563924379647,0.00044771801913157105,8.372392892837524
-0.0005786865949630737,1456,79.0,54,49.99999999999997,0.9134774607839374,1.5556745529174805,5.615436553955078,66.031274781259,0.17442727088928223,415269,75.70824175824177,3.6117920709159024,-0.16343288123607635,-0.16285419464111328,0.00040690851164981723,0.00030228530522435904,8.493033647537231
0.0023498088121414185,1416,78.4,55,49.999999999999986,0.6181033572823229,1.5554962158203125,5.500451564788818,65.978460299228,0.17165875434875488,422794,75.57909604519776,3.7373913493398017,-0.1609981656074524,-0.1633479744195938,0.0003906221245415509,0.000417178962379694,8.420623064041138
0.003657519817352295,1560,78.70000000000003,56,49.99999999999998,0.6858325267710502,1.5544615983963013,5.707723379135132,66.54636857963024,0.18062782287597656,430317,76.0394871794872,2.942792977130045,-0.1573249101638794,-0.1609824299812317,0.0004362288163974881,0.00036296367761678994,8.543218851089478
-0.0009587407112121582,1496,79.0,57,49.99999999999998,0.6622836698622515,1.5538005828857422,5.504215955734253,66.4940745563981,0.18382644653320312,437856,75.80802139037435,3.7174958277702217,-0.16262760758399963,-0.16166886687278748,0.00039680275949649513,0.0004528663703240454,8.349080562591553
-0.0003210604190826416,1488,78.60000000000001,58,49.99999999999998,0.6565791044928223,1.5534099340438843,5.628922939300537,65.79272625205445,0.18997764587402344,445395,75.89301075268818,2.3901465672187614,-0.16224992275238037,-0.16192886233329773,0.0003828260814771056,0.00039792846655473113,8.395402193069458
-0.0021691322326660156,1688,78.9,59,69.69999999999999,0.6640962861221359,1.5562981367111206,5.832491397857666,66.90295891665032,0.17972660064697266,452937,76.42559241706164,1.3369729567035813,-0.1614568680524826,-0.1592877358198166,0.00043822210864163935,0.0003503736515995115,8.467811822891235
0.0031877607107162476,1584,78.9,60,50.0,0.6279048962828907,1.5559933185577393,5.668644189834595,66.71125646715285,0.17868947982788086,460449,76.15555555555557,2.3784479372792537,-0.15876717865467072,-0.16195493936538696,0.00035921993548981845,0.0004604831920005381,8.400839567184448
-9.995698928833008e-05,1536,78.80000000000001,61,49.999999999999986,0.7484679250841519,1.554975152015686,5.609062433242798,66.53903886940356,0.17929935455322266,467998,75.96406250000001,3.159346279336983,-0.1618765890598297,-0.16177663207054138,0.000274000340141356,0.0003663480165414512,8.377845525741577
0.0010755658149719238,1496,78.7,62,49.999999999999964,0.5639509793904354,1.5535732507705688,5.654607534408569,66.22800628458307,0.18377065658569336,475508,75.93048128342247,2.708193407619214,-0.159859761595726,-0.16093532741069794,0.00026492378674447536,0.0002809372672345489,8.47016453742981
0.00556907057762146,1560,79.1,63,49.99999999999998,0.719555003675527,1.5529316663742065,5.695126533508301,66.42358507974966,0.1771564483642578,483028,76.0923076923077,2.4864127816414703,-0.15479204058647156,-0.16036111116409302,0.00039666693191975355,0.00025662421830929816,8.432328462600708
0.0029265135526657104,1552,78.7,64,49.999999999999964,0.685355912144547,1.5502207279205322,5.533427715301514,66.84984555164687,0.18774843215942383,490557,76.01597938144332,3.0878715719627525,-0.15979111194610596,-0.16271762549877167,0.0005501550622284412,0.0003981802146881819,8.292874336242676
0.0019003450870513916,1648,78.60000000000002,65,50.0,0.620029447646746,1.5512094497680664,5.566833257675171,67.47315731673284,0.1730048656463623,498076,76.30145631067963,2.3377334919017647,-0.15796993672847748,-0.15987028181552887,0.00032239535357803106,0.000536991807166487,8.409254550933838
-0.00011235475540161133,1648,78.80000000000001,66,49.99999999999997,0.6151389269267795,1.548127293586731,5.671471118927002,67.22110105553956,0.17444562911987305,505582,76.30776699029127,2.3283265927282453,-0.16208416223526,-0.1619718074798584,0.00030909242923371494,0.0003242895763833076,8.438814878463745
0.0035991817712783813,1720,78.6,67,69.79999999999998,0.6996831884173386,1.548152208328247,5.733762741088867,67.24670731955686,0.17223501205444336,513122,76.49302325581397,1.3613255080964484,-0.1561412364244461,-0.1597404181957245,0.0002467326703481376,0.00030116099514998496,8.358452558517456
-0.0007622689008712769,1792,79.00000000000001,68,62.99999999999998,0.6503057313974108,1.5467803478240967,5.732539653778076,67.92677964533547,0.17612552642822266,520643,76.64241071428572,1.5437186928784496,-0.16053423285484314,-0.15977196395397186,0.00038014270830899477,0.00023481002426706254,8.422844886779785
0.0007134675979614258,1672,79.1,69,49.99999999999998,0.6942739525647745,1.5426547527313232,5.624687194824219,67.3679918859325,0.1730797290802002,528161,76.355023923445,2.242795189620661,-0.15948787331581116,-0.16020134091377258,0.00026269842055626214,0.0003950282698497176,8.330453395843506
0.0015706121921539307,1592,79.29999999999998,70,49.99999999999999,0.6392851259294675,1.5395678281784058,5.67227840423584,67.24268937001708,0.1796560287475586,535711,76.10552763819098,3.164822285450224,-0.15953032672405243,-0.16110093891620636,0.0003486761706881225,0.000276298844255507,8.589910745620728
0.005243390798568726,1752,78.70000000000002,71,66.3,0.6460309314162775,1.5419799089431763,5.75278377532959,67.71951920623873,0.18130946159362793,543220,76.57123287671234,1.507619562374805,-0.15359088778495789,-0.1588342785835266,0.0003247307613492012,0.0003056592831853777,8.459552526473999
0.00190715491771698,1632,78.80000000000001,72,49.999999999999986,0.6871828279420449,1.5386866331100464,5.586595773696899,67.42504775312115,0.17293834686279297,550728,76.27058823529414,2.369933739261302,-0.15602129697799683,-0.1579284518957138,0.0002625953347887844,0.00034269466414116323,8.36311650276184
0.0032400935888290405,1696,79.1,73,72.1,0.8192326728088328,1.5371206998825073,5.653775691986084,67.33074953248303,0.17052102088928223,558241,76.45613207547171,1.3034461368283201,-0.15527914464473724,-0.15851923823356628,0.0003644987300503999,0.0002532594953663647,8.322235345840454
-0.0010001510381698608,1848,79.1,74,69.50000000000001,0.5986733414044471,1.542100429534912,5.724324703216553,68.23484204445654,0.17543840408325195,565764,76.74329004329006,1.3838698165368144,-0.15902064740657806,-0.1580204963684082,0.000343817169778049,0.0003470518277026713,8.393122911453247
0.002121657133102417,1832,78.9,75,71.49999999999999,0.8542611366470269,1.5404813289642334,5.763728857040405,68.15907273405865,0.17369747161865234,573266,76.72401746724893,1.3227566556251278,-0.15560005605220795,-0.15772171318531036,0.00028933046269230545,0.0003418060368858278,8.386601686477661
0.0024853497743606567,1840,79.1,76,66.9,0.7874597020026991,1.5395300388336182,5.778398752212524,68.09487450083672,0.17474722862243652,580825,76.71347826086959,1.501750018842226,-0.15434901416301727,-0.15683436393737793,0.00028256437508389354,0.00028943334473297,8.478784799575806
0.005832061171531677,1824,78.80000000000001,77,71.19999999999996,0.7807283836662468,1.5386492013931274,5.783675909042358,68.30504531910083,0.17644405364990234,588336,76.70570175438597,1.261651986726514,-0.15209734439849854,-0.1579294055700302,0.0002372850722167641,0.00028752797516062856,8.506398916244507
0.0004918724298477173,1824,79.5,78,72.39999999999999,0.6431445850309896,1.537287950515747,5.768637657165527,68.16950967480841,0.17557716369628906,595853,76.70307017543861,1.1592644576604196,-0.15720734000205994,-0.15769921243190765,0.00028733309591189027,0.00023753861023578793,8.452518224716187
0.003149941563606262,1808,78.9,79,71.29999999999998,0.6852154117673683,1.5369548797607422,5.678744792938232,68.0939214972949,0.1744539737701416,603376,76.67123893805312,1.2636214516211366,-0.15410278737545013,-0.1572527289390564,0.0002957466058433056,0.00028783580637536943,8.355750560760498
-0.00020270049571990967,1880,79.0,80,70.8,0.5781027496379069,1.5374361276626587,5.885155200958252,68.12753065833081,0.1748511791229248,610886,76.80425531914895,1.2443502015806625,-0.156762957572937,-0.1565602570772171,0.00027779402444139123,0.00028732744976878166,8.462505578994751
-0.0026988089084625244,1776,78.80000000000001,81,66.0,0.6816187886098317,1.5370298624038696,5.67803168296814,68.00075552289559,0.172882080078125,618397,76.61666666666669,1.460297904528378,-0.1590646654367447,-0.15636585652828217,0.0003181461652275175,0.00029211159562692046,8.382829427719116
-0.0024843811988830566,1832,78.80000000000001,82,71.9,0.7025280341975261,1.535715937614441,5.757598400115967,68.21421381024513,0.17695975303649902,625899,76.72401746724893,1.2147886116003603,-0.15960027277469635,-0.1571158915758133,0.00038984540151432157,0.0003116870648227632,8.42605209350586
2.199411392211914e-05,1872,79.0,83,72.3,0.748026250504664,1.5354840755462646,5.675043106079102,68.66296419426958,0.17925429344177246,633404,76.79273504273506,1.2745665419932324,-0.15531933307647705,-0.15534132719039917,0.0002496741362847388,0.00038511372986249626,8.43170166015625
-0.0015198886394500732,1800,79.1,84,70.4,0.7845116910188655,1.5306252241134644,5.645259141921997,68.20031743970482,0.172515869140625,640929,76.65555555555557,1.424290163251788,-0.15773536264896393,-0.15621547400951385,0.0005290401168167591,0.00025627374998293817,8.374347925186157
0.004630282521247864,1928,79.19999999999999,85,71.79999999999998,0.74112197764914,1.5267618894577026,5.773096561431885,68.6087322767553,0.1794271469116211,648457,76.87634854771785,1.2357993141706016,-0.15114861726760864,-0.1557788997888565,0.0005481364787556231,0.0005175300175324082,8.452172994613647
0.0004955530166625977,1816,79.10000000000001,86,72.80000000000001,0.7367207269232453,1.5224050283432007,5.790562629699707,68.07192926841547,0.1756584644317627,655973,76.688986784141,1.2585959363921675,-0.15567070245742798,-0.15616625547409058,0.00032269390067085624,0.0005566496984101832,8.51205825805664
0.0015096217393875122,1952,79.0,87,72.0,0.6629690609887793,1.519802451133728,5.895331859588623,68.62269686413524,0.1745319366455078,663476,76.92500000000001,1.2764857945181185,-0.1520240157842636,-0.15353363752365112,0.00027755022165365517,0.0003069016966037452,8.464760303497314
0.0027847886085510254,1944,79.1,88,70.79999999999995,0.7190628069312087,1.5187053680419922,5.915838718414307,68.43380590290862,0.1762073040008545,670990,76.90781893004117,1.1536578863137892,-0.15100766718387604,-0.15379245579242706,0.00025306051247753203,0.0002797239867504686,8.465355157852173
0.0024875998497009277,1992,79.0,89,71.89999999999999,0.6594216438256951,1.5205556154251099,5.879689455032349,68.87622173247517,0.17551255226135254,678505,76.9819277108434,1.3206556037400283,-0.15219365060329437,-0.1546812504529953,0.00025649412418715656,0.0002469931205268949,8.477398157119751
-0.0004953891038894653,1904,78.70000000000002,90,72.6,0.6680648816841276,1.5164668560028076,5.836087465286255,68.4340042176472,0.17679429054260254,686023,76.84117647058825,1.2090979876122707,-0.1555251032114029,-0.15502971410751343,0.000260896107647568,0.00026854363386519253,8.449419260025024
0.0007287114858627319,1848,79.0,91,70.19999999999999,0.7762344816140788,1.5171927213668823,5.795577049255371,68.20484593880686,0.17525959014892578,693557,76.73852813852817,1.3301158683491443,-0.15566600859165192,-0.15639472007751465,0.0002850544988177717,0.0002637435682117939,8.4366934299469
0.001623988151550293,1920,79.19999999999999,92,70.89999999999998,0.8242862699233644,1.5134040117263794,5.680227041244507,68.74130916277886,0.1762101650238037,701068,76.87041666666669,1.3230645586625343,-0.152949258685112,-0.1545732468366623,0.00040652716415934265,0.00027329870499670506,8.264472484588623
0.0028792768716812134,1984,79.4,93,71.29999999999998,0.8583801403588363,1.514338493347168,5.887394428253174,68.88453570498763,0.1755356788635254,708571,76.97459677419357,1.1618428764970807,-0.15230078995227814,-0.15518006682395935,0.0004438753239810467,0.00040300522232428193,8.53135895729065
0.00042870640754699707,1928,78.9,94,71.59999999999998,0.6330125418697375,1.5175164937973022,5.87846827507019,68.58365465544816,0.17711615562438965,716072,76.88755186721993,1.1535308516606846,-0.15582497417926788,-0.15625368058681488,0.0003998394822701812,0.0004456026654224843,8.52159070968628
0.005206957459449768,2008,79.0,95,72.60000000000001,0.7328497175318565,1.5190479755401611,5.801100254058838,69.0491115774313,0.17536330223083496,723607,76.9980079681275,1.1643252991870205,-0.15032431483268738,-0.15553127229213715,0.00023800770577508956,0.0003941258182749152,8.446314573287964
-0.0021673589944839478,1992,78.9,96,73.5,0.75259018611927,1.5167608261108398,5.7988505363464355,68.99487022087452,0.17556166648864746,731127,76.97991967871488,1.0242042623708065,-0.15749318897724152,-0.15532582998275757,0.0003015775582753122,0.0002393617614870891,8.438297271728516
0.00463104248046875,2048,79.3,97,71.19999999999999,0.7881877866111947,1.514959692955017,5.7543017864227295,69.25797680225058,0.1734628677368164,738644,77.06367187500003,1.133943871994544,-0.151472270488739,-0.15610331296920776,0.0002463683485984802,0.0002942715655080974,8.35221266746521
0.0014013200998306274,2048,79.19999999999999,98,73.29999999999998,0.644066137432933,1.5161174535751343,5.872647523880005,69.12209878005099,0.17860651016235352,746172,77.05937500000002,1.1220055634331763,-0.1533479243516922,-0.15474924445152283,0.0002906423469539732,0.00024609718821011484,8.485775232315063
