TotalEnvSteps,Iteration,dLoss,PolicyExecTime,GradNorm,StdReturn,MaxReturn,AverageReturn,ProcessExecTime,EnvExecTime,MinReturn,LossAfter,KLBefore,NumTrajs,LossBefore,Entropy,KL,AverageDiscountedReturn
2664820,528,0.0008188784122467041,3.0121068954467773,0.5967824203184214,12.261646055441323,111.80000000000004,91.65789473684212,0.08256268501281738,3.5998008251190186,56.00000000000003,-0.14449527859687805,0.0004324262554291636,912,-0.14367640018463135,1.2151087522506714,0.0003797461395151913,76.93517014607919
2669823,529,-0.005668923258781433,3.1043014526367188,0.7246775350229472,12.081547703270157,110.80000000000004,93.15194805194807,0.08394503593444824,3.720336437225342,48.000000000000014,-0.1443682461977005,0.00037194235483184457,924,-0.15003716945648193,1.2221307754516602,0.0005723072099499404,78.50152002574725
2674838,530,0.004471078515052795,3.1727683544158936,0.6700529999603853,13.004638948122468,109.70000000000005,92.9675324675325,0.08583641052246094,3.7810373306274414,46.49999999999997,-0.14559070765972137,0.000575732032302767,924,-0.14111962914466858,1.2204331159591675,0.0005393054452724755,78.41468798693487
2679951,531,-0.0033712834119796753,3.1244349479675293,0.7145645855975998,12.043002865980807,112.80000000000003,91.21038961038964,0.08450055122375488,3.7533657550811768,45.2,-0.14466603100299835,0.000554606958758086,924,-0.14803731441497803,1.207515835762024,0.0005396043416112661,75.87059405013864
2684989,532,0.0017608553171157837,3.4512617588043213,0.6809067894179066,14.666805572935296,108.30000000000001,91.01000000000003,0.09288430213928223,4.020343542098999,35.999999999999986,-0.15213696658611298,0.000539699918590486,840,-0.1503761112689972,1.2228093147277832,0.0006853025406599045,77.48226648824152
2689989,533,0.0012149661779403687,3.018993616104126,0.6331235104913786,30.42329717996372,112.60000000000004,86.34415584415586,0.08254027366638184,3.634030342102051,-153.70000000000002,-0.14713014662265778,0.0006825614836998284,924,-0.1459151804447174,1.2121986150741577,0.0004699152195826173,72.80516487346021
2695016,534,0.0015523731708526611,3.0845065116882324,0.6220634296905784,18.0191172952488,110.70000000000002,90.56794871794874,0.08308029174804688,3.671769142150879,-31.099999999999998,-0.1475907564163208,0.000466806348413229,936,-0.14603838324546814,1.220875859260559,0.00044937280472368,76.41188186668357
2700049,535,-0.00027604401111602783,3.091897964477539,0.5217716821423533,14.248777826253711,111.10000000000005,91.7036585365854,0.0848383903503418,3.707575559616089,19.500000000000014,-0.14459088444709778,0.0004453951260074973,984,-0.1448669284582138,1.2144649028778076,0.0002630625676829368,77.33140173706182
2705062,536,0.00047613680362701416,2.9786579608917236,0.6192918622748748,12.443684578248854,116.90000000000005,90.61298701298705,0.08105826377868652,3.6184539794921875,56.999999999999986,-0.14793220162391663,0.00027983664767816663,924,-0.1474560648202896,1.2163500785827637,0.00048167677596211433,75.5214886037915
2710081,537,-0.0010376125574111938,3.1283068656921387,0.5848121029920319,12.928106432788221,112.10000000000001,91.81375000000003,0.08413481712341309,3.7493691444396973,55.0,-0.14616939425468445,0.0004620175459422171,960,-0.14720700681209564,1.2169055938720703,0.00045432234765030444,77.08716041286104
2715146,538,0.0025049149990081787,3.144007444381714,0.568071933980401,13.248497961084205,111.90000000000003,90.27692307692311,0.08578872680664062,3.6533639430999756,34.5,-0.15325678884983063,0.000479527487186715,780,-0.15075187385082245,1.2408584356307983,0.0007249558693729341,75.78369145608781
2720158,539,0.0012700259685516357,3.1254236698150635,0.5760084244244628,12.388532436794117,110.60000000000001,92.85375000000002,0.08431887626647949,3.720477819442749,51.70000000000003,-0.1475212723016739,0.0007238799007609487,960,-0.14625124633312225,1.2300734519958496,0.0004934993339702487,77.97872089468798
2725172,540,-0.002497345209121704,3.1142325401306152,0.5541654848913979,14.626626411570609,109.20000000000002,88.6757575757576,0.08351254463195801,3.5976405143737793,46.70000000000002,-0.14974673092365265,0.0005061991396360099,792,-0.15224407613277435,1.2376058101654053,0.00046815714449621737,75.4290726830835
2730201,541,0.004525601863861084,3.068889856338501,0.5963730724459958,16.523700279906162,113.50000000000003,91.78333333333333,0.08404541015625,3.600795269012451,3.000000000000023,-0.1489163488149643,0.00045072316424921155,936,-0.1443907469511032,1.2359249591827393,0.00046232109889388084,77.75819352479694
2735211,542,-0.001592680811882019,3.1074249744415283,0.5570378376324495,11.608842977842212,114.50000000000003,94.46103896103897,0.0846414566040039,3.6732101440429688,56.999999999999986,-0.14772962033748627,0.00045490727643482387,924,-0.1493223011493683,1.24077308177948,0.00043865988845936954,80.19983289324185
2740258,543,0.00013406574726104736,3.192363739013672,0.5389226507318889,13.459442160522915,110.40000000000003,92.51756756756758,0.08806562423706055,3.765645742416382,45.10000000000001,-0.1475941240787506,0.00045064359437674284,888,-0.14746005833148956,1.2359552383422852,0.0005717257154174149,77.30353996300042
2745309,544,0.0016205310821533203,3.137476682662964,0.5879036970630719,12.26952485575003,114.50000000000001,92.50506329113927,0.08655786514282227,3.733096122741699,55.5,-0.14776690304279327,0.0005477060913108289,948,-0.14614637196063995,1.2288427352905273,0.00037368532503023744,77.57791048333462
2750363,545,0.005453974008560181,3.215916395187378,0.6167793104751976,15.216035353011499,108.50000000000006,88.97878787878791,0.08710622787475586,3.6662347316741943,39.00000000000003,-0.15084145963191986,0.0003993556892964989,792,-0.14538748562335968,1.2460222244262695,0.0005378677742555737,75.63619787753247
2755405,546,0.0031728893518447876,3.1503610610961914,0.6472155422423679,12.783784140851122,112.40000000000006,91.32361111111113,0.0852658748626709,3.6816422939300537,48.0,-0.14829275012016296,0.0005360869108699262,864,-0.14511986076831818,1.2354172468185425,0.0006079627783037722,76.32483656529682
2760461,547,0.00171622633934021,3.183734178543091,0.6139950529925805,13.224634086129498,109.20000000000005,90.7309523809524,0.08616995811462402,3.776069164276123,54.0,-0.14621706306934357,0.0005818958161398768,1008,-0.14450083673000336,1.2364696264266968,0.0004023621149826795,76.7765116063767
2765468,548,0.0020234882831573486,3.1139514446258545,0.5328312880102481,13.822034480320323,110.50000000000003,89.84225352112679,0.0842599868774414,3.619546413421631,36.0,-0.14907629787921906,0.000424878642661497,852,-0.1470528095960617,1.2462698221206665,0.0005026457365602255,75.69372935735598
2770468,549,0.0021341443061828613,3.0673305988311768,0.7284290180741542,12.575743788653085,114.90000000000003,93.34810126582279,0.08398795127868652,3.6308820247650146,53.99999999999998,-0.1479904055595398,0.0004871531273238361,948,-0.14585626125335693,1.2548938989639282,0.0004536696651484817,78.72449105110097
2775484,550,-0.002786695957183838,3.0716946125030518,0.5563815664509232,12.560710009290878,114.60000000000001,92.48625000000001,0.0835423469543457,3.6673169136047363,46.000000000000014,-0.14831766486167908,0.0004624616412911564,960,-0.15110436081886292,1.2470347881317139,0.0004805841017514467,77.1447627711821
2780499,551,-0.0011661052703857422,3.19985294342041,0.6207774344736928,15.774877354691407,113.60000000000002,89.44666666666667,0.08701419830322266,3.8120975494384766,21.800000000000015,-0.15109549462795258,0.0004965303814969957,900,-0.15226159989833832,1.2518635988235474,0.0003648515557870269,74.97220974232226
2785541,552,-0.0016999989748001099,3.105640411376953,0.6249401822354419,15.308038732214845,111.10000000000005,90.96823529411768,0.08484363555908203,3.740760564804077,24.80000000000002,-0.14784730970859528,0.00032986162113957107,1020,-0.14954730868339539,1.250264048576355,0.0003464770852588117,77.13781091639233
2790541,553,-0.0013156682252883911,3.0606184005737305,0.5851792472026021,14.425447668158085,110.40000000000005,92.34337349397592,0.08394455909729004,3.6498827934265137,20.900000000000013,-0.14814478158950806,0.0003470103838481009,996,-0.14946044981479645,1.2496187686920166,0.00034241878893226385,78.62356465039053
2795611,554,-0.0029231607913970947,3.120709180831909,0.5384682755632608,15.544510556579272,112.20000000000002,89.3913043478261,0.0849161148071289,3.6610448360443115,34.5,-0.15203659236431122,0.00037345485179685056,828,-0.1549597531557083,1.2527732849121094,0.0006064198678359389,75.21465411236629
2800757,555,0.004443854093551636,3.2868740558624268,0.5382139683697249,12.231278131808404,111.00000000000003,90.74861111111113,0.08781743049621582,3.8000760078430176,55.5,-0.1496390551328659,0.0005978991976007819,864,-0.14519520103931427,1.2750805616378784,0.0011691194958984852,76.7643420716831
2805804,556,0.0008009225130081177,3.1273016929626465,0.7203915598546853,12.52241251973524,110.60000000000002,90.37042253521129,0.08505940437316895,3.681422233581543,46.00000000000003,-0.14890216290950775,0.0011815958423539996,852,-0.14810124039649963,1.2683229446411133,0.0007702503935433924,75.9545956045245
2810827,557,-0.0013781934976577759,3.2115020751953125,0.7294178986275518,13.123769102022994,109.30000000000003,92.12763157894739,0.08771967887878418,3.819538116455078,42.5,-0.1504403054714203,0.0007625953876413405,912,-0.15181849896907806,1.255599856376648,0.0007396815344691277,77.7148684227197
2815873,558,0.0031332969665527344,3.0889294147491455,0.581351935018816,13.183876588439254,110.10000000000005,92.31621621621623,0.08393716812133789,3.642462730407715,35.999999999999986,-0.1485576033592224,0.0007495226454921067,888,-0.14542430639266968,1.2506276369094849,0.0006357561214827001,77.58224101936112
2820886,559,0.004752799868583679,3.0376973152160645,0.6170450428975417,13.571329619986434,114.50000000000003,90.36666666666669,0.08279538154602051,3.6978838443756104,46.10000000000001,-0.14725463092327118,0.0006255650077946484,972,-0.1425018310546875,1.2472373247146606,0.0006075237179175019,75.86370232741383
2825888,560,0.0014258027076721191,3.018375873565674,0.6079353932031435,14.518529066164872,114.50000000000003,89.8328767123288,0.08251619338989258,3.5633761882781982,37.50000000000003,-0.1486470252275467,0.0006112219416536391,876,-0.14722122251987457,1.2523267269134521,0.00041163060814142227,75.894472908277
2830890,561,-0.0036929696798324585,3.036567449569702,0.5889497144761289,16.127516200351636,111.70000000000005,89.13134328358213,0.08214616775512695,3.5645947456359863,32.099999999999994,-0.15063521265983582,0.00042814132757484913,804,-0.15432818233966827,1.2450770139694214,0.0008501303382217884,74.35189741996525
2835914,562,-0.0025449395179748535,3.044558048248291,0.6100356488706962,11.627444291542925,115.00000000000004,95.77901234567904,0.08258557319641113,3.650940418243408,60.30000000000001,-0.1506773978471756,0.000836038263514638,972,-0.15322233736515045,1.248831033706665,0.0006431881920434535,80.94235098774561
2840953,563,0.0053252726793289185,3.169732093811035,0.691663873677905,16.299608843082716,109.60000000000002,91.08875000000003,0.08407115936279297,3.8826169967651367,-15.29999999999998,-0.1443682312965393,0.0006530501996167004,960,-0.1390429586172104,1.244645595550537,0.000472410349175334,75.58510552128823
2845977,564,0.00024737417697906494,3.03715181350708,0.6823088044214225,12.044866559056794,107.60000000000001,92.27014925373136,0.08227658271789551,3.5242021083831787,54.0,-0.15230880677700043,0.0004732172819785774,804,-0.15206143260002136,1.2520222663879395,0.0005670908722095191,78.74072187754479
2851003,565,-0.004570558667182922,3.0546040534973145,0.7410289538753634,11.896754920325863,115.00000000000003,95.19204545454546,0.08289074897766113,3.6399269104003906,49.7,-0.1451447755098343,0.0005220163729973137,1056,-0.1497153341770172,1.2429145574569702,0.0003931673418264836,81.36524471296865
2856049,566,0.0021924376487731934,3.078806161880493,0.6600584922677812,14.367393598361263,112.30000000000001,93.5536585365854,0.08413076400756836,3.6852173805236816,28.500000000000018,-0.14776912331581116,0.00041068694554269314,984,-0.14557668566703796,1.2446098327636719,0.0004060749779455364,79.30469604362813
2861102,567,0.0012774914503097534,3.0873708724975586,0.6279162745042284,11.649433269551364,109.6,92.58470588235298,0.08363986015319824,3.7465503215789795,60.80000000000001,-0.14689475297927856,0.00039255275623872876,1020,-0.1456172615289688,1.2453784942626953,0.00042158650467172265,77.6968948586836
2866117,568,-0.002350553870201111,3.108924150466919,0.59752691018816,11.474144482256964,110.50000000000001,93.29054054054055,0.08415937423706055,3.628253698348999,52.5,-0.14720521867275238,0.0004420613404363394,888,-0.1495557725429535,1.2522547245025635,0.0004575347120407969,79.10229402403812
2871172,569,0.0015920400619506836,3.132828712463379,0.7097454874365355,11.36687476892827,112.00000000000001,91.48101265822785,0.08528470993041992,3.7838759422302246,59.10000000000001,-0.14653824269771576,0.0004593784688040614,948,-0.14494620263576508,1.2387021780014038,0.0006833614315837622,76.3061603445677
2876194,570,0.001995965838432312,3.1132850646972656,0.5856132895638937,15.884976260026091,113.20000000000007,91.85540540540542,0.08307623863220215,3.7029740810394287,10.200000000000006,-0.14804594218730927,0.0006820529815740883,888,-0.14604997634887695,1.2385202646255493,0.0003776064550038427,76.67627241266375
2881210,571,0.003667876124382019,3.1079370975494385,0.6314384301051953,10.607319699436676,112.40000000000005,94.30116279069767,0.08411550521850586,3.760847330093384,65.70000000000002,-0.14740459620952606,0.0003370493068359792,1032,-0.14373672008514404,1.2482227087020874,0.0009950136300176382,79.45144503337814
2886258,572,0.00014831125736236572,3.0973353385925293,0.5834845607612515,10.862796064601351,111.80000000000004,94.23820224719104,0.08533596992492676,3.7416393756866455,38.00000000000001,-0.14502857625484467,0.0009908253559842706,1068,-0.1448802649974823,1.2474098205566406,0.000312020187266171,80.18662772631724
2891353,573,0.005138292908668518,3.113715648651123,0.6766077002933429,11.35722920014545,113.30000000000003,95.28494623655916,0.08517885208129883,3.823765754699707,35.5,-0.1433752328157425,0.00030030490597710013,1116,-0.13823693990707397,1.2488822937011719,0.000513679813593626,80.43779852633078
2896355,574,-0.00011736154556274414,3.1258044242858887,0.8107897949144224,13.660480159321045,112.60000000000004,93.66419753086421,0.08503508567810059,3.7653682231903076,28.50000000000001,-0.14639435708522797,0.0005274564027786255,972,-0.1465117186307907,1.2408374547958374,0.0005372195155359805,78.96112033871445
2901376,575,0.0037095099687576294,3.141200065612793,0.6166681203069911,12.90717605636493,111.40000000000003,92.06750000000002,0.08507013320922852,3.763519048690796,38.7,-0.14573529362678528,0.0005409304285421968,960,-0.14202578365802765,1.2430680990219116,0.0012572883861139417,77.93938092494645
2906468,576,-0.0048087239265441895,3.0957231521606445,0.6289305948126581,11.623587010901591,112.80000000000001,93.03500000000003,0.08523368835449219,3.725602388381958,54.000000000000014,-0.14594876766204834,0.0012506976490840316,960,-0.15075749158859253,1.2368016242980957,0.0006778560345992446,78.90045072872746
2911503,577,-0.0007348954677581787,3.115290641784668,0.6333210112271217,16.310202147866836,112.40000000000005,92.4719101123596,0.08442211151123047,3.8303239345550537,15.700000000000014,-0.14360471069812775,0.000673519738484174,1068,-0.14433960616588593,1.2193241119384766,0.0010791849344968796,77.62202584084045
2916520,578,0.002659410238265991,3.074398994445801,0.5984434607669858,10.34147964221288,110.80000000000001,95.56987951807233,0.08600020408630371,3.679288148880005,60.0,-0.14666174352169037,0.0010578652145341039,996,-0.14400233328342438,1.2274669408798218,0.0003824120503850281,81.24391027024231
2921599,579,0.002986729145050049,3.1132116317749023,0.6573194099465869,12.808084842542257,113.00000000000004,92.25443037974686,0.08480000495910645,3.692845582962036,51.100000000000016,-0.14611123502254486,0.00040846175397746265,948,-0.1431245058774948,1.2341457605361938,0.00045711995335295796,78.39943279557552
2926638,580,0.0035036951303482056,3.172874689102173,0.6162987556789211,21.089647661735686,112.70000000000002,92.6397590361446,0.08771705627441406,3.8268229961395264,-59.999999999999986,-0.1449614018201828,0.00045390246668830514,996,-0.1414577066898346,1.2187309265136719,0.0004895072197541595,78.27605736136944
2931723,581,-0.007256507873535156,3.0796637535095215,0.6041521531811428,18.275175534487396,113.00000000000001,91.5714285714286,0.08406805992126465,3.7818939685821533,-24.299999999999986,-0.14291194081306458,0.00047764601185917854,1092,-0.15016844868659973,1.2259279489517212,0.00039842919795773923,77.71376625678019
2936759,582,0.0020006299018859863,3.03914475440979,0.7469239186021983,10.382111865903886,112.40000000000005,96.5505747126437,0.08379507064819336,3.6642041206359863,51.7,-0.14359475672245026,0.0003893222601618618,1044,-0.14159412682056427,1.2277437448501587,0.00034783314913511276,82.16253835511515
2941760,583,-0.00011411309242248535,3.0455284118652344,0.7515293394868358,9.613136556403711,112.50000000000006,95.20864197530867,0.08383703231811523,3.6823413372039795,64.49999999999997,-0.1430414915084839,0.00036085298052057624,972,-0.14315560460090637,1.2232513427734375,0.0006745007704012096,80.29156203999432
2946770,584,0.00129660964012146,3.083218812942505,0.5871603908088365,12.821957180458066,115.60000000000002,93.29375000000002,0.08418536186218262,3.735389232635498,47.70000000000003,-0.14974595606327057,0.000687937717884779,960,-0.1484493464231491,1.2209967374801636,0.0005094300140626729,79.23002888246991
2951803,585,0.004966333508491516,3.060971975326538,0.5968788121240075,12.641970303271128,113.30000000000004,94.65529411764707,0.08297014236450195,3.6908833980560303,40.50000000000001,-0.14403332769870758,0.000497032015118748,1020,-0.13906699419021606,1.2122348546981812,0.0006022105226293206,79.95898997808324
2956819,586,0.0037615448236465454,2.97577166557312,0.6475916791645423,9.639940181973026,108.19999999999997,94.9809523809524,0.08237481117248535,3.590120792388916,68.00000000000003,-0.14725658297538757,0.0006073461263440549,1008,-0.14349503815174103,1.212597370147705,0.0005683699273504317,79.8923637996839
2961835,587,-0.0015285909175872803,3.0382728576660156,0.5702743373502366,10.755336584779815,111.00000000000006,94.45764705882354,0.0824747085571289,3.673696994781494,60.300000000000026,-0.14472290873527527,0.0005670326645486057,1020,-0.14625149965286255,1.2166558504104614,0.000412487774156034,79.41925835604668
2966873,588,0.0028054118156433105,3.106534481048584,0.7262234646062259,12.412522436816847,114.30000000000001,94.70102040816329,0.08654189109802246,3.88649582862854,38.2,-0.1441604495048523,0.00038342346670106053,1176,-0.14135503768920898,1.2049531936645508,0.0006674004253000021,80.56826867570906
2971953,589,0.0029661059379577637,3.139240264892578,0.7352980905681624,22.217802503023567,111.10000000000005,93.73118279569894,0.08624863624572754,3.874875068664551,-97.90000000000002,-0.14211884140968323,0.0006727732834406197,1116,-0.13915273547172546,1.2024739980697632,0.0003727297589648515,79.65697446414272
2976989,590,-0.0005813837051391602,3.0695173740386963,0.6139678878284894,10.981190377334777,111.20000000000003,95.75168539325844,0.08457374572753906,3.774033546447754,54.39999999999999,-0.14318342506885529,0.00037615923793055117,1068,-0.14376480877399445,1.2019777297973633,0.0005792125593870878,80.76493698063219
2982033,591,-0.001149877905845642,3.0974619388580322,0.6616456118984837,9.395040582310045,110.40000000000003,94.93647058823532,0.08374810218811035,3.73561692237854,64.60000000000002,-0.1417270302772522,0.00058437988627702,1020,-0.14287690818309784,1.204516053199768,0.00034630997106432915,79.53972036112975
2987100,592,-0.001697927713394165,3.14538311958313,0.753544304575914,9.076506438568705,110.30000000000004,96.90645161290325,0.08611822128295898,3.9166340827941895,65.6,-0.14346599578857422,0.0003159847401548177,1116,-0.14516392350196838,1.2109596729278564,0.0004492773150559515,81.51405636936924
2992113,593,-0.0013197213411331177,3.141505002975464,0.6828308592938259,10.901936448682843,113.50000000000003,97.11758241758244,0.08499765396118164,3.781320333480835,39.80000000000001,-0.14229348301887512,0.0004524877294898033,1092,-0.14361320436000824,1.2163071632385254,0.0002917914534918964,82.27058809715571
2997188,594,-0.003475755453109741,3.056727170944214,0.625944601865047,14.566257263333833,112.30000000000004,94.804347826087,0.08403635025024414,3.7950289249420166,-19.099999999999984,-0.14072994887828827,0.00029819703195244074,1104,-0.144205704331398,1.2148888111114502,0.0002855185593944043,79.60984080718463
3002194,595,-0.0006111711263656616,3.1677098274230957,0.6332259753071657,11.422586886186346,113.30000000000003,95.20638297872343,0.08604669570922852,3.885458469390869,52.80000000000001,-0.1426553726196289,0.0002798002678900957,1128,-0.14326654374599457,1.2102757692337036,0.0003918200673069805,80.66190577398469
3007228,596,-0.00041057169437408447,3.094778537750244,0.694422391823074,10.15385561539679,113.80000000000001,95.55542168674701,0.08479046821594238,3.7698843479156494,67.2,-0.14463499188423157,0.0004013488651253283,996,-0.14504556357860565,1.2139900922775269,0.00035489947185851634,80.03684486453852
3012258,597,-0.003989428281784058,3.1322147846221924,0.6166853775259978,8.200412979682508,116.00000000000001,97.36559139784949,0.08596515655517578,3.813936710357666,75.20000000000003,-0.1454358696937561,0.0003345483564771712,1116,-0.14942529797554016,1.2222040891647339,0.0004916574107483029,82.62217809081143
3017309,598,0.0014313459396362305,3.454552173614502,0.6664880766911896,11.87580356893363,112.80000000000001,94.22168674698798,0.09160041809082031,4.077725648880005,54.0,-0.14548982679843903,0.0005158017738722265,996,-0.1440584808588028,1.232157588005066,0.0004620990948751569,80.08191600026332
3022323,599,0.004443243145942688,3.187840223312378,0.5910874514136852,9.517223770058028,113.20000000000005,96.147191011236,0.08579587936401367,3.899946689605713,54.20000000000002,-0.14425456523895264,0.0004523632233031094,1068,-0.13981132209300995,1.2252689599990845,0.000489993195515126,80.93641299332475
3027358,600,-0.0014736950397491455,3.1583032608032227,0.6093179249532041,12.097449903315297,114.20000000000005,94.69886363636368,0.08585500717163086,3.835435152053833,51.10000000000002,-0.1447424739599228,0.00048813040484674275,1056,-0.14621616899967194,1.232439637184143,0.0003598458715714514,80.2834434663496
3032360,601,0.0006303191184997559,3.110008478164673,0.6598834363072339,11.112546383623222,114.90000000000003,95.29418604651165,0.08462381362915039,3.7563695907592773,47.000000000000014,-0.1453573852777481,0.00037172812153585255,1032,-0.14472706615924835,1.2275235652923584,0.0004365273634903133,80.47399353403033
3037421,602,0.00391523540019989,3.200566291809082,0.5593466962142828,16.713812699324382,111.90000000000005,93.96941176470591,0.0875856876373291,3.883049964904785,-23.2,-0.1459815800189972,0.0004430910630617291,1020,-0.1420663446187973,1.2190898656845093,0.0007580121164210141,79.42843726405627
3042448,603,0.005016490817070007,3.0999693870544434,0.7568170345952322,21.32641777915032,111.10000000000001,95.77684210526317,0.08528470993041992,3.8236846923828125,-92.30000000000001,-0.14369939267635345,0.000745065335649997,1140,-0.13868290185928345,1.2136800289154053,0.00040044417255558074,81.46940305399035
3047459,604,0.00041769444942474365,3.0457539558410645,0.5726095981796864,10.921985077113566,111.50000000000003,97.21555555555557,0.08417654037475586,3.700896978378296,54.80000000000001,-0.14635074138641357,0.0003993611899204552,1080,-0.14593304693698883,1.208998203277588,0.0008345140377059579,82.33792683885908
3052476,605,-0.0013286471366882324,3.0786526203155518,0.6201987018554289,10.848890862052333,112.30000000000004,96.13139534883724,0.08383584022521973,3.74127197265625,43.0,-0.14606551826000214,0.0008362650987692177,1032,-0.14739416539669037,1.1945146322250366,0.001097127329558134,80.62079308671505
3057518,606,0.0006088018417358398,3.0251169204711914,0.7004841044155579,9.126311121241034,114.60000000000002,97.9154639175258,0.08239221572875977,3.7157461643218994,60.000000000000014,-0.14259500801563263,0.0011099767871201038,1164,-0.1419862061738968,1.2006601095199585,0.0004248166223987937,82.86315895288605
3062534,607,0.0017415285110473633,3.183180570602417,0.6223670494568057,9.17146046756393,113.1,98.39072164948455,0.08575677871704102,3.907100200653076,60.10000000000001,-0.14359453320503235,0.0004254642699379474,1164,-0.14185300469398499,1.1996086835861206,0.0003315506037324667,83.88733423748226
3067563,608,0.0029540210962295532,3.1109673976898193,0.5750829792624231,14.335754702800418,115.20000000000002,95.73372093023258,0.08598065376281738,3.853466510772705,7.000000000000025,-0.14421401917934418,0.00036490632919594646,1032,-0.14125999808311462,1.1974496841430664,0.00036508849007077515,80.08288668857561
3072613,609,0.0019952505826950073,3.1098544597625732,0.6215428203790078,11.60833387038811,111.10000000000002,94.00574712643682,0.08600783348083496,3.778120756149292,39.200000000000024,-0.1439998894929886,0.00036373460898175836,1044,-0.14200463891029358,1.1930245161056519,0.0004840558394789696,79.30207465477015
3077644,610,0.0007489770650863647,3.141897201538086,0.5954637073006015,12.40439299808042,113.60000000000002,95.02159090909093,0.08560562133789062,3.860175609588623,17.59999999999997,-0.144561767578125,0.00047803312190808356,1056,-0.14381279051303864,1.1876060962677002,0.00041587563464418054,79.68262347963702
3082658,611,-0.002359241247177124,3.0528104305267334,0.6571276195584778,9.859323879405453,114.30000000000004,97.36373626373629,0.08366656303405762,3.7528421878814697,55.10000000000002,-0.14666160941123962,0.00040064676431939006,1092,-0.14902085065841675,1.1894525289535522,0.00037188484566286206,81.82012758926227
3087723,612,-0.003184407949447632,3.0056991577148438,0.7058481703610031,10.653323844023552,114.50000000000001,96.2921348314607,0.08369755744934082,3.684169054031372,38.0,-0.14953924715518951,0.000373349292203784,1068,-0.15272365510463715,1.1729894876480103,0.0007053095032460988,80.9995541561888
3092723,613,0.004191413521766663,3.0613200664520264,0.7638585642056485,9.296010181546164,115.00000000000003,98.36559139784949,0.08417105674743652,3.760059356689453,64.40000000000002,-0.14241203665733337,0.0006907893694005907,1116,-0.1382206231355667,1.170015811920166,0.00035741040483117104,83.1146968636553
3097766,614,0.0006200969219207764,3.132195472717285,0.5847390072710762,8.827342690173204,117.00000000000004,99.32282608695652,0.08591842651367188,3.8497087955474854,71.10000000000002,-0.1446751356124878,0.00035814265720546246,1104,-0.14405503869056702,1.1727604866027832,0.0003363185387570411,84.45819154215084
3102857,615,0.005075708031654358,3.147989273071289,0.7420373137352918,26.561687262297685,113.70000000000002,95.65121951219514,0.08649802207946777,3.7852895259857178,-126.29999999999998,-0.14648327231407166,0.00036574091063812375,984,-0.1414075642824173,1.1671751737594604,0.00044275837717577815,80.63748965510563
3107955,616,-0.006814420223236084,3.1119961738586426,0.6171251640797392,18.13412603225387,112.20000000000005,94.88988764044947,0.08549070358276367,3.822568416595459,-43.69999999999996,-0.1471981257200241,0.000437030364992097,1068,-0.1540125459432602,1.158672571182251,0.0004064494278281927,79.90527799864294
3113000,617,0.0006292909383773804,3.121356248855591,0.7672650352557824,11.785104459790647,114.4,95.99418604651163,0.08493852615356445,3.788513422012329,31.400000000000016,-0.144234299659729,0.0004099176439922303,1032,-0.14360500872135162,1.1559926271438599,0.00035330679384060204,80.46663519216358
3118114,618,0.0013942569494247437,3.085731267929077,0.5607853805753422,13.261691504338703,111.90000000000003,95.58172043010754,0.08447051048278809,3.836548089981079,44.300000000000026,-0.14273716509342194,0.0003348895988892764,1116,-0.1413429081439972,1.1408452987670898,0.0005557878757826984,80.1548887093851
3123170,619,0.003972902894020081,3.121835470199585,0.6158459854183462,10.072641957275733,113.0,95.91264367816096,0.08589506149291992,3.7880637645721436,60.8,-0.1481381207704544,0.000549634569324553,1044,-0.14416521787643433,1.138635516166687,0.0004300483560655266,81.02942567261731
3128198,620,0.0022605955600738525,3.200502872467041,0.6011216782773009,11.488463658463388,114.50000000000003,96.36705882352943,0.0873258113861084,3.8610243797302246,50.40000000000002,-0.1474664807319641,0.0004372851108200848,1020,-0.14520588517189026,1.1361141204833984,0.00040205733967013657,81.43299671992403
3133229,621,0.0011226087808609009,3.076965093612671,0.6568891480549005,10.251506828191335,113.40000000000002,97.26853932584274,0.08472299575805664,3.720658302307129,58.5,-0.14491039514541626,0.00038809364195913076,1068,-0.14378778636455536,1.1403042078018188,0.0004036443424411118,83.18594929987842
3138237,622,-0.0003508329391479492,3.018362522125244,0.7658711072310749,14.729182294773342,113.0,95.49647058823531,0.08290219306945801,3.6735219955444336,13.5,-0.14392684400081635,0.00041183651774190366,1020,-0.1442776769399643,1.143426537513733,0.00035565582220442593,81.12718040757962
3143254,623,-0.0025190114974975586,3.112515687942505,0.7680652340493308,11.918593779124231,114.50000000000003,96.07472527472528,0.08475589752197266,3.8362669944763184,33.39999999999999,-0.14357173442840576,0.00034640473313629627,1092,-0.14609074592590332,1.1450692415237427,0.0005123420851305127,81.27505349739984
3148263,624,-0.0003697723150253296,3.150639772415161,0.6633353147833609,12.108090950982854,115.70000000000003,95.88750000000003,0.08681678771972656,3.8279476165771484,53.80000000000001,-0.1476145088672638,0.0005165357142686844,1056,-0.14798428118228912,1.1501357555389404,0.0004319370782468468,81.35055763021518
3153302,625,0.00540730357170105,3.10914945602417,0.6171108028319939,8.570132014346266,111.10000000000004,98.55425531914896,0.0847005844116211,3.773322343826294,70.40000000000002,-0.14380107820034027,0.00041542164399288595,1128,-0.13839377462863922,1.1502591371536255,0.000361508980859071,84.28978021895418
